speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
a09,[3 3 5 2 2 3 3 5 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,akist barn bæch bøhrent bråk bæh,,,"[0.8, 0.6666666666666666, 1.0, 0.5, 0.3333333333333333, 0.5, 0.75, 1.0, 0.8333333333333334, 0.6666666666666666]",7.05,1.0,-4,a09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.6491228070175439,0.9
a09,[4 2 4 4 2 5 3 5 3 2],børste briller bro brød bror brun bryter buss by bygge,brødbrød brød benga,,,"[1.0, 0.5, 0.6666666666666666, 1.0, 0.5, 1.0, 0.8333333333333334, 1.0, 0.5, 0.5]",7.5,1.0,-7,a09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7592592592592593,0.9
a10,[5 5 4 3 2 3 2 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,artist barn bjørn bajsj bjørn bjørn brad brad breie plak bromst brant brian,,,"[1.0, 1.0, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.25, 0.75, 0.8333333333333334, 0.5]",6.833333333333333,1.0,3,a10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.543859649122807,1.0
a10,[3 3 5 3 4 4 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,børste lille bro bro bro bror bror bro bro bro bren briten bi bi bi bi bi bi bi bi bi bi bi,,,"[0.8, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.05,1.0,13,a10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.9814814814814815,2.0
a11,[2 3 3 4 3 2 3 4 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,,,,"[0.6, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.25, 0.5, 1.0, 0.6666666666666666, 0.6666666666666666]",6.1,1.0,-10,a11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.0,1.0
a11,[3 1 4 4 1 2 2 3 3 3],børste briller bro brød bror brun bryter buss by bygge,bare rydd på ro derre har rulle på rom bare der tors bi b,,,"[0.8, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.5, 0.75]",4.883333333333333,0.8,4,a11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7222222222222222,1.4
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn,,,"[0.6, 0.3333333333333333, 0.3333333333333333, 0.25, 0.0, 0.0, 0.25, 0.6666666666666666, 0.8333333333333334, 0.0]",3.2666666666666666,0.7,12,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.7586206896551724,2.1
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,druer druer druer druer druer druer druer druer,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.75, 1.0, 0.25, 1.0, 0.6, 1.0]",6.6,0.9,-2,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5892857142857143,1.0
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,pian behan behan behan behan behjelom behan behan behjelom behan behn,,,"[0.6, 0.3333333333333333, 0.5, 1.0, 0.5, 0.75, 0.75, 1.0, 0.8333333333333334, 1.0]",7.266666666666667,1.0,1,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.8135593220338984,1.1
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,blod blod dø,,,"[0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",5.916666666666666,1.0,-7,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.803921568627451,1.0
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,arktis bær bær bær barn barn bart bjørn bjørn blod blod,,,"[0.8, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 1.0, 0.75, 0.75, 1.0]",8.3,1.0,1,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.4,0.7
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,blokk blomst lient børste bra rå lille bros,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 0.6666666666666666, 0.8333333333333334, 1.0, 1.0, 0.5]",8.833333333333334,1.0,-2,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.30357142857142855,0.6
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,artist bæl balt barn barts bjørn bøhl,,,"[0.8, 0.6666666666666666, 0.3333333333333333, 1.0, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",6.55,1.0,-3,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.42,0.7
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blakk blomst belliant bøste blad blad bøl,,,"[0.75, 0.6666666666666666, 0.8333333333333334, 1.0, 0.6666666666666666, 0.0, 0.5, 0.3333333333333333, 0.6666666666666666, 0.25]",5.666666666666667,0.9,-3,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.4642857142857143,0.9
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar barn barn bart bert bjørn bjørn brån,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",8.583333333333332,1.0,0,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.0, 0.0, 0.25, 0.6, 1.0, 1.0, 0.8, 0.75]",0.6
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,broch blomst blyant børste bra triller bror brun,,,"[0.75, 1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",9.216666666666667,1.0,-2,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.22807017543859648,0.4
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar barn bart bort bjørn bjørn bjørn bjørn blo bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.6666666666666666]",8.666666666666666,1.0,16,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,2.14,2.0
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,broch blomst lingent barste bra brå bror,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.75]",8.133333333333333,1.0,-3,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.4642857142857143,0.6
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar bar bær bær bærk bærk bjørn blå blod,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.5, 0.75, 1.0]",8.05,1.0,1,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.38,0.7
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,blakk blomst lijand bra brøl,,,"[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0]",9.333333333333332,1.0,-5,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5925925925925926,0.8
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar barn bært bjørn bjørn brå,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.6666666666666666, 0.5, 0.5, 0.3333333333333333]",7.749999999999999,1.0,-2,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.34,0.5
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brød brød brød brød,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 0.75]",7.966666666666667,1.0,-6,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7678571428571429,0.9
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar bår,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.3333333333333333]",7.716666666666666,1.0,-6,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.66,0.7
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,brakker blomst friant børste bra bra brå brå brå brå brå brå brå brå brå brå brå brå,,,"[0.5, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5]",7.166666666666667,1.0,8,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7321428571428571,1.4
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,"artist, bær, barn barn barn bjørn blå blå dag",,,"[0.8, 1.0, 0.3333333333333333, 0.6666666666666666, 0.5, 1.0, 0.75, 0.75, 0.6666666666666666, 0.5]",6.966666666666667,1.0,-1,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.43137254901960786,0.8
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,blomst blir end barte bru,,,"[1.0, 0.8333333333333334, 0.8, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.6666666666666666, 0.75, 1.0]",7.216666666666667,1.0,-5,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6545454545454545,0.9
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bær barr barr barr barr barr bier bjørn blå brød brød,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",7.3,1.0,3,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.58,1.0
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,broch blomst begynt bor,,,"[0.75, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 1.0, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75]",8.3,1.0,-6,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6964285714285714,0.9
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar barn barn bart bjørn bjørn bråk bro,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",7.8,1.0,0,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.0, 0.0, 0.25, 0.6, 1.3333333333333333, 1.0, 0.8, 0.5]",0.5
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,prakk blomst blyant første dra brå brød bror,,,"[0.5, 1.0, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 1.0, 1.0]",8.0,1.0,-2,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.30357142857142855,0.5
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bale bale bale barn barn patt bjørn blå,,,"[1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.75, 1.0, 0.5, 1.0, 0.3333333333333333]",6.916666666666666,1.0,-1,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.48,0.8
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blakk bolanst bli alt børste blad blør,,,"[1.0, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.25]",5.416666666666666,1.0,-3,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5178571428571429,1.0
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bær barn hvert m,,,"[0.8, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.5, 0.6666666666666666, 0.25, 0.5, 0.3333333333333333]",5.716666666666666,1.0,-4,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.58,0.7
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,møkk blomst blindt børste bra brød mjøl,,,"[0.25, 0.8333333333333334, 0.8333333333333334, 1.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.3333333333333333, 0.6666666666666666, 0.25]",5.333333333333334,0.9,-3,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.4642857142857143,0.6
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,er det trist? bær? bær bær du bangs gjør den bra bra bra,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",6.633333333333334,1.0,3,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.62,1.2
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brøk brød brød brønn brød brud bror,,,"[0.5, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.5]",7.8,1.0,-3,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6071428571428571,0.9
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artis bær bær bær barn barn børk,,,"[0.6, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.75, 0.3333333333333333]",7.516666666666667,1.0,-3,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.5,0.9
a28,[5 3 5 4 3 3 3 4 4 3],blokk blomst blyant børste bra brå briller bro brød bror,blakk blomst blyant børste børst tre bra brød brød brød brød brød,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.5]",8.0,1.0,2,a28_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.3392857142857143,0.7
a29,[5 4 4 5 5 4 4 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar bart bart bjell blogs,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666]",8.166666666666666,1.0,-3,a29_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.4,0.7
a29,[5 3 3 5 4 3 3 3 4 2],blokk blomst blyant børste bra brå briller bro brød bror,blokk broms theot blood brood,,,"[1.0, 0.8333333333333334, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666, 0.0]",6.666666666666667,0.9,-5,a29_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.625,0.9
a30,[4 5 3 3 3 3 4 4 2 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bær bær barn barn bart bjørn blod,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.3333333333333333]",6.3,1.0,-1,a30_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.34,0.6
a30,[3 4 4 4 5 3 2 5 5 3],blokk blomst blyant børste bra brå briller bro brød bror,lokkblomst bror,,,"[1.0, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 1.0, 1.0, 0.5]",8.166666666666668,1.0,-8,a30_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7321428571428571,0.9
a31,[4 4 4 5 4 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bær barn hvert bjørn bjørn rolhn bro,,,"[0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",7.466666666666667,1.0,-1,a31_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.36,0.6
a31,[2 5 3 5 5 3 5 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,frokk blomst klingant barte bra brå brå brå br bror,,,"[0.5, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",8.833333333333332,1.0,0,a31_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.4, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.7142857142857143, 0.3333333333333333, 0.5, 0.0]",0.6
a32,[3 4 4 4 5 3 5 3 5 2],artist bær bar barn bart bjørn blå blad bleie blod,bar bar bar barn barn bart bjørn bjørn blå brud,,,"[0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 1.0, 0.3333333333333333]",6.933333333333333,1.0,0,a32_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.8333333333333334, 0.3333333333333333, 0.0, 0.0, 0.25, 0.6, 1.3333333333333333, 1.0, 0.6, 0.5]",0.7
a32,[4 3 5 3 4 4 4 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,bløtt blåst blyant børsteam råd bror,,,"[1.0, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",8.966666666666667,1.0,-4,a32_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.4642857142857143,0.8
a33,[3 4 5 5 5 3 5 5 5 3],artist bær bar barn bart bjørn blå blad bleie blod,artisj der bar bar ball bart bjell blå bl,,,"[0.8, 0.6666666666666666, 1.0, 1.0, 1.0, 0.75, 1.0, 0.75, 1.0, 0.6666666666666666]",8.633333333333333,1.0,-1,a33_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.4,0.8
a33,[5 3 4 5 3 4 5 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,blokk blomst bli alt børste dra brå briller bro høre det brå bror,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5]",8.0,1.0,3,a33_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.25,0.6
