score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
3,ødelagt lytte trikk rød artist enhjørning troll gutt blomst brun,skjenke blåstøy søre blomst søre,,,"[0.8571428571428571, 0.75, 0.75, 0.0, 0.8, 0.8571428571428571, 0.75, 0.6666666666666666, 0.8333333333333334, 0.75]",7.014285714285713,0.9,"['d19', 'a17', 'a04', 'a02', 'a03', 'a25', 'a19', 'a18', 'a15', 'd08']","['a03', 'a02', 'a25', 'a04', 'a18', 'a17', 'd19', 'a15', 'a19', 'd08']",-5,words_0_10.wav,../3x10_Concatenations/3x10_score_3_mixed,0.765625,0.9
3,skjære kurv løve sjiraff skive rød ny klappe knær svart,hjørne klistre plante frø lite rør søne trykk,,,"[0.75, 0.75, 0.5, 0.8, 0.75, 0.5, 0.0, 0.8, 0.75, 0.5]",6.1,0.9,"['a30', 'd05', 'a03', 'a21', 'd13', 'a18', 'a26', 'a15']","['a15', 'a26', 'a30', 'a21', 'd05', 'd13', 'a15', 'a03', 'a30', 'a18']",-2,words_10_20.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7272727272727273,1.0
3,hus bart smør skjære glass stupe vindu mus klar knar,gryter fortid glønn prins hadrun turn gur skyve,,,"[0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.75, 0.8, 0.6, 0.6666666666666666, 0.5, 0.75]",6.3999999999999995,1.0,"['a04', 'a15', 'a02', 'd14', 'a01', 'a26', 'a18', 'a19', 'a06', 'a27']","['a02', 'd14', 'a01', 'a26', 'a27', 'a06', 'a19', 'a04', 'a15', 'a18']",-2,words_20_30.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7692307692307693,1.0
3,glør trille prins kort ku fregner kart planke hund skinke,kikkert kuler grør skjorte kaki pol sky snørr klole,,,"[0.75, 0.8, 0.8, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 0.8]",6.816666666666666,1.0,"['d05', 'd04', 'a31', 'd06', 'a16', 'a10', 'a08', 'a05', 'a15', 'a06']","['d04', 'a16', 'a05', 'd06', 'a06', 'a10', 'a15', 'a31', 'd05', 'a08']",-1,words_30_40.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7192982456140351,1.0
3,lun snø hjerte klone flaske terning hund skjerf frakk bror,hund fakse pjolle bjørn ball bryter bjørn,,,"[0.6666666666666666, 0.3333333333333333, 0.75, 0.6, 0.8333333333333334, 0.6, 0.3333333333333333, 0.5, 0.75, 0.75]",6.116666666666667,1.0,"['a15', 'a09', 'a14', 'a32', 'a34', 'a11', 'a05', 'a08', 'a27']","['a27', 'a09', 'a34', 'a14', 'a08', 'a32', 'a09', 'a11', 'a15', 'a05']",-3,words_40_50.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7241379310344828,1.0
3,brød skive brød hjørne lys briller ekorn frukt artist lytte,triller hilla sky huske tyn grue drube søster svømmer svart,,,"[0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8333333333333334, 0.75, 0.8, 0.8, 0.75]",7.433333333333333,1.0,"['a04', 'a02', 'd04', 'a14', 'a16', 'a21', 'a18', 'd03', 'a06']","['a06', 'a18', 'd03', 'a02', 'a04', 'a14', 'a21', 'd04', 'a06', 'a16']",0,words_50_60.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.5, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.7142857142857143, 1.0, 1.2, 1.1666666666666667, 1.0]",1.0
3,brun svart sjakk stjerne vindu glad ørn horn pute huske,kofferts tårnet bike bra dynne sky klikke grikke blø glitter,,,"[0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.8, 0.6666666666666666, 0.5, 0.6666666666666666, 0.75, 0.8]",6.766666666666667,1.0,"['d05', 'a17', 'a20', 'a09', 'a21', 'd15', 'a25', 'a01', 'a26', 'a33']","['a33', 'a26', 'a01', 'a20', 'd05', 'a17', 'a21', 'd15', 'a09', 'a25']",0,words_60_70.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.75, 1.0, 0.8, 0.8571428571428571, 0.8, 1.0, 2.0, 1.5, 1.0, 1.2]",1.0
3,krone by øre grønn internett bar skitten drikke hjort fjorten,svart ekorn tårn blåke løpe stjerne lill,,,"[0.6, 0.0, 0.6666666666666666, 0.5, 0.8571428571428571, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.6]",6.107142857142857,0.9,"['a34', 'a21', 'a22', 'a01', 'a28', 'a08', 'd09', 'a15']","['a28', 'a01', 'a21', 'a08', 'a34', 'a34', 'd09', 'a15', 'a22', 'a01']",-3,words_70_80.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7377049180327869,1.0
3,torne blyant skjerf by glass ku vindu premie hylle drue,krabbe stube skjøtte trylle tutte skitten trør,,,"[0.75, 0.8333333333333334, 0.75, 0.5, 0.5, 0.5, 0.8, 0.8333333333333334, 0.75, 0.5]",6.716666666666667,1.0,"['d19', 'd05', 'd12', 'a02', 'a32', 'a34', 'a29', 'a21', 'd18']","['a32', 'd05', 'd18', 'd19', 'a21', 'a32', 'a34', 'd12', 'a02', 'a29']",-3,words_80_90.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7818181818181819,1.0
3,by flakse barn plystre løve skjorte grønn bra flakse fortid,støffel sykkel trygg svett frykt blod stupe tone syer ro,,,"[0.5, 0.8333333333333334, 0.6666666666666666, 0.7142857142857143, 0.75, 0.75, 0.5, 0.3333333333333333, 0.8333333333333334, 0.6]",6.48095238095238,1.0,"['a03', 'a14', 'a31', 'a10', 'a29', 'a26', 'a28', 'a05', 'a13']","['a29', 'a14', 'a05', 'a28', 'a10', 'a05', 'a31', 'a26', 'a13', 'a03']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_3_mixed,"[3.5, 0.8333333333333334, 1.25, 0.8571428571428571, 1.25, 0.8571428571428571, 1.0, 1.3333333333333333, 1.0, 0.8333333333333334]",1.0
3,kropp drue korn blå tralle fortau start skjerm lue rød,blyant,,,"[0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6, 0.75, 0.5, 0.75, 0.6666666666666666, 0.5]",6.1000000000000005,1.0,"['d17', 'a10', 'd15', 'a22', 'a07', 'a18', 'a26', 'a01', 'a27']","['a07', 'd17', 'd15', 'a27', 'a26', 'a22', 'a18', 'a10', 'a07', 'a01']",-9,words_100_110.wav,../3x10_Concatenations/3x10_score_3_mixed,0.9259259259259259,1.0
3,glis klar blokk bror svømme torne søster kran ekorn flue,der,,,"[0.75, 0.75, 0.75, 0.5, 0.8, 0.75, 0.8333333333333334, 0.75, 0.5, 0.75]",7.133333333333334,1.0,"['a30', 'd09', 'd16', 'a16', 'a21', 'a18', 'a28', 'a33', 'a27']","['a27', 'a18', 'a16', 'a33', 'd16', 'a30', 'a16', 'a21', 'a28', 'd09']",-9,words_110_120.wav,../3x10_Concatenations/3x10_score_3_mixed,0.9642857142857143,1.0
3,skulder sykkel planke krakk bro by mus bygge ørn svømme,fur tårn skuldi flakse bart lytter lytte,,,"[0.7142857142857143, 0.8, 0.6666666666666666, 0.75, 0.3333333333333333, 0.5, 0.6666666666666666, 0.5, 0.5, 0.8]",6.23095238095238,1.0,"['a30', 'd08', 'a09', 'a03', 'a02', 'a07', 'd11', 'a26', 'a19', 'a33']","['a03', 'a09', 'a07', 'a33', 'a26', 'a19', 'd11', 'a30', 'd08', 'a02']",-3,words_120_130.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7272727272727273,1.0
3,kurv port smør turn fregner premie bro ny rike myk,skinke kvalm,,,"[0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.0, 0.75, 0.6666666666666666]",6.416666666666667,0.9,"['a17', 'a02', 'a03', 'a32', 'd06', 'a29', 'a22', 'a25', 'a15', 'd08']","['a25', 'a29', 'd08', 'd06', 'a32', 'a02', 'a03', 'a17', 'a22', 'a15']",-8,words_130_140.wav,../3x10_Concatenations/3x10_score_3_mixed,0.9,1.0
3,fortau kvart plaster søle ødelagt plaster krone hjørne koffert brød,sports pross karn froske frakse skille,,,"[0.75, 0.5, 0.7142857142857143, 0.75, 0.8571428571428571, 0.7142857142857143, 0.8, 0.75, 0.6, 0.6666666666666666]",7.102380952380952,1.0,"['d12', 'a03', 'a14', 'a10', 'a11', 'a05', 'a13', 'a08', 'd08']","['a03', 'a14', 'a08', 'a13', 'a13', 'a11', 'd08', 'a05', 'd12', 'a10']",-4,words_140_150.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7611940298507462,1.0
3,klappe krakk skinke munn hylle frakk lyn vær svømme ugle,bramst fredta vart sol blad syl gru hva er det andre? fortau,,,"[0.8, 0.75, 0.8, 0.3333333333333333, 0.75, 0.75, 0.6666666666666666, 0.0, 0.8, 0.5]",6.1499999999999995,0.9,"['a30', 'a04', 'a32', 'd14', 'a22', 'a07', 'a25', 'a11', 'a08']","['a07', 'a30', 'a32', 'a04', 'a22', 'd14', 'a32', 'a25', 'a11', 'a08']",2,words_150_160.wav,../3x10_Concatenations/3x10_score_3_mixed,0.875,1.2
3,gutt trapp blyant blad koffert synge grå terning tjern trylle,øre gutte hull puste dykke få tid,,,"[0.6666666666666666, 0.75, 0.5, 0.5, 0.8, 0.75, 0.6666666666666666, 0.8, 0.3333333333333333, 0.8]",6.566666666666666,1.0,"['a03', 'a32', 'd06', 'a34', 'a23', 'a25', 'a01', 'd08', 'a27']","['d08', 'd06', 'a01', 'a25', 'a01', 'a03', 'a23', 'a27', 'a32', 'a34']",-3,words_160_170.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7868852459016393,1.0
3,jus hjort bygge glør sky sju skjorte kran sky glør,partner brad gris søster svart skitte,,,"[0.6666666666666666, 0.6666666666666666, 0.75, 0.5, 0.0, 0.5, 0.75, 0.75, 0.5, 0.75]",5.833333333333333,0.9,"['a17', 'a20', 'd16', 'a29', 'a23', 'a08', 'a19', 'd09', 'a15']","['a23', 'a19', 'a19', 'a20', 'd16', 'a17', 'd09', 'a08', 'a15', 'a29']",-4,words_170_180.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7,1.0
3,rike trikk premie fjorten hylle svømme hjerne kurv kikkert klo,lin blomst hjerne bio ligger det lite bær klappe bra,,,"[0.5, 0.75, 0.8333333333333334, 0.8, 0.75, 0.8, 0.5, 0.75, 0.8, 0.6666666666666666]",7.15,1.0,"['a30', 'a17', 'a31', 'a29', 'a22', 'a05', 'd03', 'd09', 'a06', 'a27']","['a29', 'a17', 'a22', 'd09', 'a27', 'a31', 'a06', 'd03', 'a30', 'a05']",0,words_180_190.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.75, 1.2, 0.6666666666666666, 0.8571428571428571, 1.0, 1.0, 0.8333333333333334, 0.75, 0.8571428571428571, 1.0]",1.0
3,nøkkel flaske kjerne skilpadde briller kvart svømme drue skjerm øre,erter pol kurv eggorn fly kulv brokk grønn lyn tiap,,,"[0.8, 0.8333333333333334, 0.25, 0.8571428571428571, 0.6666666666666666, 0.5, 0.8, 0.5, 0.5, 0.6666666666666666]",6.373809523809524,1.0,"['a02', 'a09', 'a14', 'd16', 'd06', 'a21', 'a11', 'a25', 'a06']","['a11', 'a21', 'a14', 'a02', 'a06', 'a09', 'd06', 'd16', 'a25', 'a25']",0,words_190_200.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8333333333333334, 1.0, 0.6666666666666666, 1.0, 0.8571428571428571, 0.8, 1.0, 1.0, 1.0, 1.3333333333333333]",1.0
3,svømme fugl bror nøkkel garn by snørr flakse sky skjære,mus gjær svære frø gjær bart kloppe skøyter rød hjerte,,,"[0.8, 0.6666666666666666, 0.75, 0.6, 0.3333333333333333, 0.0, 0.5, 0.8333333333333334, 0.5, 0.75]",5.733333333333333,0.9,"['d12', 'a03', 'd10', 'd01', 'a16', 'a07', 'd13', 'a28', 'a08', 'a06']","['d01', 'a06', 'd12', 'a28', 'a08', 'd10', 'a03', 'a16', 'd13', 'a07']",0,words_200_210.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8333333333333334, 1.0, 1.0, 1.0, 0.75, 1.5, 1.2, 1.0, 1.0, 0.6666666666666666]",1.0
3,flette pære søster skjema klar sølv klo sport kvart klone,briant svare syk gloria kjerne tun skynde fortid prus,,,"[0.8, 0.5, 0.8333333333333334, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.6]",6.316666666666666,1.0,"['a30', 'a17', 'a20', 'a34', 'a29', 'a23', 'a01', 'a13', 'a06']","['a17', 'a34', 'a23', 'a01', 'a29', 'a13', 'a06', 'a20', 'a23', 'a30']",-1,words_210_220.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7719298245614035,1.0
3,garn prins hjerne krykke ku koffert hjørne skjære erter huske,godt drue gro kurv findel fleske klis karner hjerne,,,"[0.6666666666666666, 0.8, 0.75, 0.8, 0.5, 0.6, 0.75, 0.5, 0.75, 0.8]",6.916666666666667,1.0,"['a30', 'd12', 'a32', 'a21', 'a23', 'a11', 'a07', 'a01', 'a05', 'a27']","['a11', 'a01', 'a30', 'a21', 'a07', 'a23', 'a27', 'd12', 'a32', 'a05']",-1,words_220_230.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7049180327868853,1.0
3,bryter ugle kvart svømme planke rike blå kurv plaster syl,gro jørn snøvre krøp sema kurf krøm lys,,,"[0.8333333333333334, 0.5, 0.75, 0.8, 0.6666666666666666, 0.75, 0.6666666666666666, 0.5, 0.8571428571428571, 0.6666666666666666]",6.9904761904761905,1.0,"['a04', 'a20', 'a31', 'a10', 'd14', 'a23', 'a25', 'a05', 'a08', 'a27']","['a23', 'd14', 'a10', 'a04', 'a08', 'a25', 'a31', 'a27', 'a05', 'a20']",-2,words_230_240.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7017543859649122,1.0
3,grå gutt sky klem fortid turn kort dyne briller søt,smart blomst coach sminke krar sminke,,,"[0.6666666666666666, 0.6666666666666666, 0.5, 0.75, 0.8, 0.6666666666666666, 0.6666666666666666, 0.5, 0.8333333333333334, 0.6666666666666666]",6.716666666666667,1.0,"['a17', 'a32', 'd07', 'a21', 'a18', 'a28', 'a13', 'd03']","['a32', 'a13', 'd03', 'a28', 'a21', 'a18', 'a28', 'd07', 'a17', 'a18']",-4,words_240_250.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7843137254901961,1.0
3,lue skjorte brød planke lytte smør gartner by tre hjort,sport sport,,,"[0.3333333333333333, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.5, 0.6666666666666666, 0.3333333333333333]",6.083333333333333,1.0,"['a20', 'd04', 'a34', 'a23', 'a25', 'a13', 'a19']","['a23', 'a23', 'a34', 'a20', 'd04', 'd04', 'a25', 'a13', 'a19', 'a25']",-8,words_250_260.wav,../3x10_Concatenations/3x10_score_3_mixed,0.8363636363636363,1.0
3,pluss krone syr karneval skilpadde smør gris bleie kikkert klær,sølv dra skitten carnival bort prins trine trude kjern bort,,,"[0.75, 0.8, 0.3333333333333333, 0.7142857142857143, 0.8571428571428571, 0.75, 0.75, 0.5, 0.8, 0.75]",7.004761904761905,1.0,"['a02', 'a14', 'a08', 'a10', 'a21', 'a11', 'a26', 'a13', 'a15', 'a27']","['a02', 'a26', 'a15', 'a10', 'a13', 'a14', 'a08', 'a11', 'a21', 'a27']",0,words_260_270.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.0, 0.8, 2.0, 0.25, 1.0, 1.25, 0.75, 0.8, 0.5714285714285714, 1.0]",1.0
3,mus kort snø løpe blad smør tjern skip vindu plante,"blomst, svart, stjerne, løve hund lion, blyter gull, kvart, trepp",,,"[0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.75, 0.5, 0.75, 0.3333333333333333, 0.6666666666666666, 0.6, 0.8333333333333334]",6.099999999999999,1.0,"['a02', 'd10', 'a16', 'a23', 'a11', 'a01', 'a28', 'd08', 'a06']","['a28', 'a02', 'a01', 'a11', 'd10', 'a23', 'a06', 'a16', 'a28', 'd08']",0,words_270_280.wav,../3x10_Concatenations/3x10_score_3_mixed,"[2.0, 1.0, 2.0, 0.25, 0.75, 1.25, 1.0, 1.25, 1.0, 1.0]",1.0
4,fregner turn garn fregner fjorten ski lytte pute flaske prins,sitte bleie smykke brå trylle bra skjorte ekorn stupe skjørt,,,"[0.8333333333333334, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.5,1.0,"['a30', 'a20', 'd10', 'a31', 'a34', 'a25', 'd13', 'd11', 'a18', 'a01']","['a20', 'a31', 'd10', 'a18', 'd13', 'a25', 'a34', 'a01', 'a30', 'd11']",0,words_0_10.wav,../3x10_Concatenations/3x10_score_4_mixed,"[0.8571428571428571, 1.25, 1.5, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0, 1.25, 0.8333333333333334, 1.2]",1.0
4,sykkel erter pære kurv glitter huske søle karneval kvart ekorn,stupe fortau sølv bryter skjære ni huske koffert gris,,,"[1.0, 1.0, 1.0, 0.75, 0.8333333333333334, 1.0, 0.75, 1.0, 0.75, 0.75]",8.833333333333334,1.0,"['a17', 'a04', 'a32', 'a23', 'd11', 'a18', 'a28', 'a19', 'd09']","['a18', 'a17', 'a32', 'a04', 'd09', 'a23', 'd11', 'a19', 'a28', 'a32']",-1,words_10_20.wav,../3x10_Concatenations/3x10_score_4_mixed,0.7096774193548387,1.0
4,gris smerte internett rund ørn stjerne mur sport fort hjørne,dør less kropp frø port ekorn trapp grave start skinke,,,"[0.75, 1.0, 1.0, 0.6666666666666666, 0.5, 0.8333333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75]",7.583333333333333,1.0,"['a14', 'a32', 'a29', 'd14', 'd13', 'a18', 'a26', 'a19', 'a15']","['a29', 'd13', 'a14', 'a18', 'a19', 'a18', 'a32', 'd14', 'a26', 'a15']",0,words_20_30.wav,../3x10_Concatenations/3x10_score_4_mixed,"[1.0, 0.8333333333333334, 0.8888888888888888, 1.0, 1.0, 0.7142857142857143, 1.6666666666666667, 1.0, 0.75, 0.8333333333333334]",1.0
4,fregner skjære nøkkel jern lys blomst jus hjort skip jus,skinke skulder drikke bror hjerne flue sport lyn korn grave,,,"[0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]",7.966666666666667,1.0,"['a04', 'a20', 'a02', 'a10', 'a29', 'a23', 'a18', 'a13', 'a27']","['a29', 'a02', 'a13', 'a27', 'a10', 'a20', 'a04', 'a23', 'a20', 'a18']",0,words_30_40.wav,../3x10_Concatenations/3x10_score_4_mixed,"[0.8571428571428571, 0.6666666666666666, 0.6666666666666666, 1.0, 2.0, 0.8333333333333334, 1.6666666666666667, 1.0, 1.0, 1.6666666666666667]",1.0
4,synge bror kø dyne hytte hjerte prins drops skjørt sjiraff,skjerf blad sju prins krann smekke gris,,,"[1.0, 0.75, 1.0, 1.0, 0.75, 1.0, 1.0, 0.8, 0.6666666666666666, 1.0]",8.966666666666667,1.0,"['a04', 'd04', 'a02', 'a14', 'd10', 'a34', 'a16', 'd15', 'd13', 'a06']","['a06', 'd15', 'a02', 'd04', 'd10', 'a04', 'a14', 'a34', 'a16', 'd13']",-3,words_40_50.wav,../3x10_Concatenations/3x10_score_4_mixed,0.6724137931034483,0.9
4,planke grå fortid skip ugle svare snørr enhjørning fort hus,frukt sjøma klær snørr piss svømme jern skjære sjakk trylle,,,"[1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.75, 0.8, 1.0, 1.0, 1.0, 1.0]",8.883333333333333,1.0,"['d19', 'a02', 'a14', 'd17', 'a16', 'd15', 'a25', 'a28', 'a13', 'a19']","['d19', 'a25', 'd17', 'a13', 'd15', 'a14', 'a16', 'a19', 'a02', 'a28']",0,words_50_60.wav,../3x10_Concatenations/3x10_score_4_mixed,"[0.8333333333333334, 1.6666666666666667, 1.0, 1.0, 1.0, 0.6, 0.8, 0.8, 1.25, 2.0]",1.0
4,kart jern skilpadde hylle skjørt trylle glass tårn kvart lytte,syk fartid,,,"[0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.8, 0.75, 0.6666666666666666, 0.75, 1.0]",7.966666666666667,1.0,"['d08', 'a03', 'd17', 'd15', 'a22', 'a05', 'a15', 'd09', 'a27']","['a05', 'a22', 'a27', 'd08', 'a05', 'd09', 'd17', 'a15', 'd15', 'a03']",-8,words_60_70.wav,../3x10_Concatenations/3x10_score_4_mixed,0.8870967741935484,1.0
4,hjort syr artist stjerne blad hjerne bleie rund smykke skjerf,fortid internett firaff flaske gjort frø fugl brun ønn løve,,,"[1.0, 0.6666666666666666, 0.8, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75]",8.883333333333333,1.0,"['a17', 'a04', 'a20', 'a02', 'a32', 'd06', 'd11', 'a18', 'a26', 'd08']","['a26', 'a18', 'a20', 'a32', 'd08', 'a04', 'a17', 'd06', 'a02', 'd11']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_4_mixed,"[0.8, 2.6666666666666665, 1.0, 0.8571428571428571, 1.25, 0.8333333333333334, 1.0, 0.5, 1.0, 0.8333333333333334]",1.0
4,plaster fregner jus plaster klappe bror lun stupe lys tynn,hus trikke lytte kort lærer fugl skjema hjerne hjerne brød,,,"[0.8571428571428571, 1.0, 0.6666666666666666, 0.8571428571428571, 0.8, 0.75, 0.6666666666666666, 0.8, 0.6666666666666666, 1.0]",8.064285714285713,1.0,"['d12', 'a20', 'd16', 'a32', 'd10', 'd17', 'd14', 'a21', 'a23', 'a26']","['d12', 'd16', 'a26', 'd17', 'd14', 'd10', 'a21', 'a20', 'a23', 'a32']",0,words_80_90.wav,../3x10_Concatenations/3x10_score_4_mixed,"[0.8571428571428571, 0.7142857142857143, 1.6666666666666667, 0.8571428571428571, 0.8333333333333334, 1.0, 2.0, 1.0, 2.0, 1.0]",1.0
