score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
3,flette flakse sport barn kvern vindu synge grave smerte stupe,grytter grame fortid rå glønn prins odrun tur gur skydde,,,"[0.8, 0.8333333333333334, 0.5, 0.6666666666666666, 0.75, 0.8, 0.75, 0.6, 0.8, 0.6]",7.1,1.0,"['a04', 'a09', 'a02', 'a03', 'a32', 'a11', 'd18', 'a13', 'a08']","['a02', 'a09', 'a03', 'd18', 'a04', 'a03', 'a08', 'a13', 'a11', 'a32']",0,words_20_30.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.6666666666666666, 0.6666666666666666, 0.8, 0.75, 0.8, 0.8, 1.0, 1.0, 0.8333333333333334, 0.8]",1.0
3,skitten skulder troll smykke internett skjorte sky glør tar glør,sikkert klop grør kjorte mitt køkken pol sky snør blåle,,,"[0.75, 0.5714285714285714, 0.75, 0.8, 0.8571428571428571, 0.75, 0.5, 0.75, 0.6666666666666666, 0.75]",7.145238095238096,1.0,"['a30', 'a20', 'a32', 'a34', 'a16', 'a05', 'a13', 'a06']","['a16', 'a06', 'a06', 'a32', 'a34', 'a13', 'a05', 'a32', 'a20', 'a30']",0,words_30_40.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.7142857142857143, 0.7142857142857143, 0.8, 0.8333333333333334, 0.7777777777777778, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0]",1.0
3,flette glør bjørn skilpadde skive jern skjørt blå bryter lytte,hund fakse prenn kjolde bødd bær bryter bire bjørn kurs,,,"[0.8, 0.5, 0.5, 0.8571428571428571, 0.75, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.8333333333333334, 0.75]",6.3238095238095235,1.0,"['a17', 'a14', 'a22', 'a11', 'a07', 'a18', 'a05', 'a27']","['a22', 'a05', 'a17', 'a05', 'a14', 'a18', 'a27', 'a11', 'a05', 'a07']",0,words_40_50.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.0, 1.25, 0.8, 0.6666666666666666, 1.0, 0.75, 1.0, 1.0, 0.8333333333333334, 1.0]",1.0
3,erter ødelagt smykke glør støvel sky sølv lun bleie dyne,triller hilla si huske tyn bokre drobbe sestil svømme svart,,,"[0.5, 0.8571428571428571, 0.6, 0.75, 0.8333333333333334, 0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75]",6.623809523809524,1.0,"['a09', 'a02', 'a34', 'd14', 'a23', 'a11', 'a07', 'a26']","['a26', 'a34', 'a09', 'd14', 'a07', 'a23', 'a09', 'a34', 'a11', 'a02']",0,words_50_60.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8, 0.7142857142857143, 0.8333333333333334, 1.25, 0.8333333333333334, 1.3333333333333333, 1.5, 2.0, 1.0, 1.25]",1.0
3,grave syl ny plaster bart skinke støvel søster søle torne,kofferts tårnet bygge bra dygne sky krikke grykke blø glitter,,,"[0.8, 0.6666666666666666, 0.0, 0.7142857142857143, 0.6666666666666666, 0.8, 0.6666666666666666, 0.8333333333333334, 0.75, 0.75]",6.647619047619048,0.9,"['d05', 'd12', 'a20', 'a09', 'a32', 'a29', 'd14', 'a23', 'a05', 'a15']","['a09', 'a20', 'a29', 'd14', 'd05', 'a05', 'a15', 'd12', 'a23', 'a32']",0,words_60_70.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.4, 2.0, 2.0, 0.8571428571428571, 1.25, 0.6666666666666666, 1.0, 1.0, 0.75, 1.2]",1.0
3,krykke ryke kikkert sky planke skjorte plaster kran ødelagt rød,svart ekko glør tår blålke løpe stjernet lyre fara rind,,,"[0.6, 0.5, 0.6, 0.5, 0.8333333333333334, 0.75, 0.8571428571428571, 0.75, 0.8571428571428571, 0.5]",6.747619047619048,1.0,"['a04', 'd10', 'd14', 'a23', 'a11', 'a26', 'a33', 'a27']","['a33', 'a27', 'd10', 'a04', 'a11', 'a11', 'a23', 'a27', 'a26', 'd14']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.0, 0.75, 0.8571428571428571, 1.0, 0.5, 0.8571428571428571, 1.0, 1.0, 0.8571428571428571, 0.6666666666666666]",1.0
3,sølv kvern koffert kjerne dykke flakse frø sjø kvart kran,grur karappe stube kjøtt trylle tytte kitten trø blå,,,"[0.6666666666666666, 0.75, 0.6, 0.5, 0.75, 0.8333333333333334, 0.6666666666666666, 0.5, 0.75, 0.75]",6.766666666666667,1.0,"['a30', 'a02', 'a32', 'a34', 'd13', 'a28', 'a13', 'a08']","['a28', 'a30', 'a30', 'd13', 'a08', 'a28', 'a13', 'a34', 'a32', 'a02']",-1,words_80_90.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7719298245614035,1.0
3,sølv krykke internett brød ugle hytte skjørt krakk glitter hund,støffel søkkel trykk svøtt frikt blå stupe tone sir brul,,,"[0.6666666666666666, 0.6, 0.8571428571428571, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.3333333333333333]",6.707142857142857,1.0,"['a14', 'a34', 'a22', 'a07', 'd13', 'a12', 'a08', 'a05', 'a15', 'a33']","['a05', 'a34', 'a07', 'a12', 'd13', 'a15', 'a22', 'a33', 'a14', 'a08']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.25, 0.6666666666666666, 0.7777777777777778, 1.0, 1.25, 1.0, 0.8333333333333334, 1.0, 0.7142857142857143, 1.0]",1.0
3,sur bleie krakk skjerf frakk bygge flakse glitter glorie stjerne,krone fattig stark kikkert kull lille brød søl blent vikkorn,,,"[0.6666666666666666, 0.75, 0.75, 0.5, 0.75, 0.75, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334]",7.166666666666666,1.0,"['a30', 'd02', 'a17', 'a09', 'a16', 'a11', 'a18', 'a26', 'd08']","['a30', 'a16', 'd08', 'a09', 'a11', 'a18', 'a16', 'a26', 'd02', 'a17']",0,words_100_110.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.6666666666666667, 1.0, 0.6, 0.6666666666666666, 1.0, 0.8, 1.0, 1.0, 0.8333333333333334, 0.8571428571428571]",1.0
3,glorie bleie hjørne dyne støvel krakk krakk fly skitten rød,sør dår drabb fri lipp knar hitta fraske kjerl krem,,,"[0.8333333333333334, 0.75, 0.75, 0.75, 0.8333333333333334, 0.5, 0.75, 0.6666666666666666, 0.25, 0.0]",6.083333333333334,0.9,"['a09', 'a03', 'a11', 'a25', 'a01', 'a28', 'a05', 'a08', 'a27']","['a08', 'a28', 'a05', 'a05', 'a11', 'a01', 'a25', 'a27', 'a03', 'a09']",0,words_110_120.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 0.6, 1.0, 1.6666666666666667, 0.8571428571428571, 1.0]",1.0
3,sport plante kjerne kart pluss lys ku koffert kart kvern,fyr grupp tørn skuldig frakse bært lytter lytte tone,,,"[0.75, 0.8333333333333334, 0.25, 0.6666666666666666, 0.75, 0.3333333333333333, 0.5, 0.8, 0.6666666666666666, 0.5]",6.05,1.0,"['d08', 'a20', 'a14', 'a32', 'a29', 'a07', 'a25', 'a28', 'a15', 'd09']","['d09', 'a29', 'a14', 'a15', 'a20', 'a28', 'a07', 'd08', 'a32', 'a25']",-1,words_120_130.wav,../3x10_Concatenations/3x10_score_3_mixed,0.8035714285714286,1.0
3,brun planke planke ku krakk svømme drue pluss kropp munn,kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør kjør,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.5, 0.75, 0.8, 0.75, 0.75, 0.75, 0.6666666666666666]",7.383333333333334,1.0,"['a02', 'a16', 'a21', 'a10', 'a22', 'a25', 'a12', 'a26', 'a19', 'a06']","['a19', 'a10', 'a16', 'a12', 'a21', 'a06', 'a22', 'a26', 'a25', 'a02']",138,words_130_140.wav,../3x10_Concatenations/3x10_score_3_mixed,12.821428571428571,14.8
3,hjørne svart drops trille stupe bart skitten planke briller skilpadde,krak lite bar sput pruss karn fraske frakse kille dår,,,"[0.75, 0.75, 0.8, 0.8, 0.8, 0.6666666666666666, 0.5, 0.8333333333333334, 0.6666666666666666, 0.8571428571428571]",7.423809523809524,1.0,"['a17', 'a14', 'a34', 'a23', 'd11', 'd13', 'a25', 'a12', 'a05', 'a19']","['d11', 'a23', 'd13', 'a17', 'a05', 'a25', 'a14', 'a19', 'a34', 'a12']",0,words_140_150.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8333333333333334, 1.0, 1.0, 1.0, 0.8, 0.5, 0.8571428571428571, 0.6666666666666666, 0.42857142857142855, 0.8888888888888888]",1.0
3,kvart jern glis løve hytte brød smart trykk artist søt,bramst frætta hvart sol blatt sil grå kraan forteve stene,,,"[0.5, 0.6666666666666666, 0.75, 0.75, 0.5, 0.6666666666666666, 0.75, 0.75, 0.8, 0.6666666666666666]",6.8,1.0,"['a30', 'a03', 'a32', 'a34', 'a21', 'a12', 'a19', 'a06']","['a30', 'a32', 'a19', 'a06', 'a21', 'a34', 'a21', 'a34', 'a03', 'a12']",0,words_150_160.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8, 1.5, 1.25, 1.0, 0.8, 1.0, 0.8, 0.8, 0.8333333333333334, 1.3333333333333333]",1.0
3,plystre hjerne hjerne glør trille søster fly skinke støvel rød,krem selv ligen øre herreke gute hull pristle dikke fåttid,,,"[0.7142857142857143, 0.75, 0.5, 0.75, 0.8, 0.8333333333333334, 0.6666666666666666, 0.8, 0.8333333333333334, 0.5]",7.147619047619048,1.0,"['a04', 'a02', 'a09', 'a14', 'a21', 'a01', 'a26', 'a05', 'a06']","['a14', 'a01', 'a05', 'a02', 'a21', 'a04', 'a09', 'a26', 'a06', 'a01']",0,words_160_170.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8571428571428571, 0.8333333333333334, 0.8333333333333334, 0.75, 0.8333333333333334, 0.6666666666666666, 1.0, 0.8333333333333334, 0.8333333333333334, 1.6666666666666667]",1.0
3,syr ørn sverd lytte kort frukt smart hjørne lærer trapp,kartner brad gris sestel svart skytte kaka likker bla klar,,,"[0.6666666666666666, 0.0, 0.6, 0.75, 0.3333333333333333, 0.8, 0.5, 0.5, 0.8, 0.5]",5.45,0.9,"['a17', 'a02', 'a32', 'a22', 'a11', 'a01', 'a26', 'a08', 'a06']","['a26', 'a11', 'a22', 'a01', 'a26', 'a06', 'a02', 'a17', 'a32', 'a08']",0,words_170_180.wav,../3x10_Concatenations/3x10_score_3_mixed,"[2.0, 1.0, 1.0, 0.8, 0.75, 1.0, 0.8, 1.0, 1.0, 0.8]",1.0
3,blyant premie hylle blad myk drops glis kort jus sjakk,lin blomst hjerne bio lykke litte bær krappe bra,,,"[0.8333333333333334, 0.8333333333333334, 0.5, 0.5, 0.6666666666666666, 0.8, 0.5, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333]",5.966666666666667,1.0,"['a20', 'd16', 'a22', 'a26', 'a28', 'a13', 'a08', 'a06']","['a06', 'a22', 'a08', 'a22', 'a28', 'a22', 'a20', 'a13', 'd16', 'a26']",-1,words_180_190.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7037037037037037,1.0
3,tjern fort glis sylte drops koffert horn plaster svømme blad,arter pol krøf eggen fri kull brokk grønn lyn tepp,,,"[0.3333333333333333, 0.6666666666666666, 0.75, 0.8, 0.6, 0.6, 0.6666666666666666, 0.7142857142857143, 0.8, 0.5]",6.43095238095238,1.0,"['d19', 'a17', 'a31', 'd17', 'a29', 'a25', 'a08', 'a27']","['a08', 'a29', 'a27', 'a29', 'd19', 'a25', 'a27', 'a17', 'd17', 'a31']",0,words_190_200.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8, 0.75, 1.0, 1.0, 0.8, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0]",1.0
3,dyne blå blå glass trylle turn skip skive hjort frø,mus geavern svare frøl jæren bart kruppe keter rød hjelpe,,,"[0.75, 0.3333333333333333, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.6666666666666666, 0.75, 0.6666666666666666, 0.3333333333333333]",6.383333333333333,1.0,"['a29', 'd14', 'a23', 'a11', 'a25', 'a22', 'a33', 'a05', 'd08']","['d08', 'a05', 'a23', 'd14', 'a05', 'a25', 'a11', 'a29', 'a22', 'a33']",0,words_200_210.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.0, 2.3333333333333335, 1.6666666666666667, 1.0, 1.0, 0.75, 1.25, 0.8, 1.0, 2.0]",1.0
3,start plante smart terning drikke ski prins vindu glis smart,hjuss hjuss briant svarer sik gloria tjene tund synke fortid bruss,,,"[0.75, 0.8333333333333334, 0.5, 0.4, 0.8, 0.5, 0.8, 0.6, 0.5, 0.5]",6.183333333333334,1.0,"['a30', 'a04', 'a32', 'a31', 'a10', 'a26', 'a05', 'a15', 'd03', 'a27']","['a05', 'a10', 'a15', 'a26', 'a31', 'a04', 'd03', 'a30', 'a32', 'a27']",1,words_210_220.wav,../3x10_Concatenations/3x10_score_3_mixed,0.8166666666666667,1.1
3,grave tralle jus start ugle terning horn glass port briller,vraje godt druet grå kurv findel fløske klys kortner hjerne,,,"[0.6, 0.6, 0.3333333333333333, 0.5, 0.75, 0.8, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8333333333333334]",6.5,1.0,"['a02', 'a29', 'd14', 'a23', 'a07', 'a26', 'd03', 'a06']","['d14', 'a29', 'a02', 'a26', 'a06', 'a02', 'd03', 'a23', 'a07', 'a23']",0,words_220_230.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.4, 1.0, 1.3333333333333333, 0.8, 1.0, 0.8571428571428571, 1.5, 0.6, 1.0, 0.8571428571428571]",1.0
3,kjerne skitten trikk horn hylle knar hjørne børste støvel skinke,krem hurt kron hjørn støve krupp søma kur kron lys,,,"[0.75, 0.75, 0.75, 0.6666666666666666, 0.75, 0.75, 0.75, 0.8, 0.3333333333333333, 0.8]",7.1,1.0,"['a30', 'a02', 'd01', 'a10', 'a21', 'a22', 'a25', 'a01', 'a27']","['a25', 'a27', 'a30', 'd01', 'a02', 'a21', 'a22', 'a01', 'a10', 'a10']",0,words_230_240.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.6666666666666666, 0.8571428571428571, 0.8, 0.5, 0.8, 1.0, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]",1.0
3,kurv tralle løpe prins glass kvern smykke blå fly fjorten,smart blomst kort mikk krar smikke skjøl renn val tvartid,,,"[0.5, 0.6, 0.75, 0.8, 0.75, 0.75, 0.8, 0.6666666666666666, 0.6666666666666666, 0.6]",6.883333333333334,1.0,"['d19', 'a14', 'a16', 'a25', 'd11', 'a01', 'a26', 'd18', 'a15']","['a15', 'a25', 'd19', 'd18', 'a26', 'd11', 'a25', 'a16', 'a14', 'a01']",0,words_240_250.wav,../3x10_Concatenations/3x10_score_3_mixed,"[1.0, 1.0, 1.0, 0.8, 0.8, 1.2, 0.8333333333333334, 1.3333333333333333, 1.0, 0.7142857142857143]",1.0
3,hylle kvern grønn artist fregner blad mus fortid pluss skjorte,sport krog fortell krek skulle graf skitten tremie bil,,,"[0.75, 0.75, 0.75, 0.6, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6, 0.75, 0.75]",6.783333333333333,1.0,"['d19', 'a17', 'a04', 'a20', 'a02', 'a10', 'a12', 'a05', 'a15', 'd03']","['d03', 'a17', 'a02', 'd19', 'a10', 'a20', 'a05', 'a15', 'a04', 'a12']",-1,words_250_260.wav,../3x10_Concatenations/3x10_score_3_mixed,0.7903225806451613,1.0
3,karneval klem frukt turn grønn trikk start glitter grå lyn,sølv bra skytten karnevar bort prins løft løft trove skjerm bort,,,"[0.8571428571428571, 0.75, 0.8, 0.6666666666666666, 0.5, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]",6.823809523809524,1.0,"['d05', 'a17', 'a04', 'a03', 'a14', 'a32', 'a34', 'a12', 'a08', 'a15']","['d05', 'a17', 'a15', 'a12', 'a03', 'a14', 'a34', 'a04', 'a08', 'a32']",1,words_260_270.wav,../3x10_Concatenations/3x10_score_3_mixed,0.8620689655172413,1.1
3,bryter bryter briller kikkert start hund lyn gris fugl krykke,blomst svart sterne løve hun lone gliter gull kvart trepp,,,"[0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.6, 0.5, 0.3333333333333333, 0.6666666666666666, 0.75, 0.6666666666666666, 0.6]",6.616666666666666,1.0,"['d05', 'a03', 'a14', 'a10', 'a23', 'a12', 'a26', 'a15', 'd03']","['a23', 'd03', 'a14', 'a10', 'a12', 'd05', 'a03', 'a15', 'a23', 'a26']",0,words_270_280.wav,../3x10_Concatenations/3x10_score_3_mixed,"[0.8333333333333334, 1.0, 0.8571428571428571, 0.8571428571428571, 1.0, 0.75, 1.6666666666666667, 0.75, 1.25, 0.8333333333333334]",1.0
4,kart rund tre fregner garn krakk krykke pære flue sølv,siten bleie snikke brå trylle bra fyrte ekko stube kjørt,,,"[0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.75, 0.8, 1.0, 1.0, 1.0]",8.883333333333333,1.0,"['a17', 'a02', 'd10', 'd07', 'a29', 'd11', 'a26', 'a28', 'a19', 'a15']","['a17', 'a26', 'a28', 'a02', 'd10', 'd07', 'd11', 'a19', 'a15', 'a29']",0,words_0_10.wav,../3x10_Concatenations/3x10_score_4_mixed,"[1.25, 1.25, 1.6666666666666667, 0.8571428571428571, 1.5, 0.6, 0.6666666666666666, 1.0, 0.75, 1.0]",1.0
4,lytte skinke tralle skip søppel sjiraff turn klo koffert smart,stupe fortet sølv bryter kjære ny huske kofarch gris huske,,,"[1.0, 0.8, 1.0, 0.6666666666666666, 0.8, 0.8, 1.0, 0.6666666666666666, 0.8, 0.75]",8.283333333333333,1.0,"['a30', 'a20', 'd17', 'a29', 'a10', 'a05', 'a13', 'a19', 'a33', 'a06']","['a13', 'd17', 'a30', 'a20', 'a19', 'a33', 'a06', 'a29', 'a10', 'a05']",0,words_10_20.wav,../3x10_Concatenations/3x10_score_4_mixed,"[0.8, 1.0, 0.8333333333333334, 1.5, 0.8333333333333334, 1.0, 1.0, 2.0, 1.0, 1.0]",1.0
4,klær smerte munn drikke dykke skjære ryke skip dykke skjære,dør glass krab frø port ekko trapp grave start kynke,,,"[0.75, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0]",9.216666666666667,1.0,"['a30', 'a04', 'a14', 'a32', 'a31', 'a29', 'a22', 'a26', 'a28']","['a32', 'a28', 'a26', 'a04', 'a29', 'a22', 'a30', 'a14', 'a04', 'a31']",0,words_20_30.wav,../3x10_Concatenations/3x10_score_4_mixed,"[0.75, 1.0, 1.0, 0.8333333333333334, 1.0, 0.8333333333333334, 1.0, 1.25, 1.0, 0.6666666666666666]",1.0
