score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
[3 5 1 3 2 5 3 4 5 5],bær bart løpe øre krakk hjerte brun fregner jus søppel,press sky blomst skyme barn hjemme hjemme chøy chøy,,,"[0.6666666666666666, 1.0, 0.25, 0.3333333333333333, 0.0, 1.0, 0.75, 0.8333333333333334, 1.0, 1.0]",6.833333333333334,0.9,"['d02', 'a14', 'd17', 'd14', 'a22', 'a07', 'a25', 'd13', 'a08', 'a15']","['a25', 'd17', 'a07', 'a15', 'a22', 'd02', 'd14', 'a08', 'a14', 'd13']",-1,words_100_110.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8148148148148148,1.0
[4 4 3 5 2 4 4 3 5 5],kikkert bar ku prins erter tre tjern bart dør prins,blomst sjakk pute sju søster tone nius ni klem klem,,,"[0.8, 0.6666666666666666, 0.5, 1.0, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0]",7.466666666666667,1.0,"['d05', 'a20', 'd16', 'd04', 'd10', 'a31', 'a11', 'd11', 'a22']","['d11', 'a31', 'a20', 'd05', 'a11', 'a22', 'd10', 'd05', 'd16', 'd04']",0,words_110_120.wav,../3x10_Concatenations/3x10_no_group_mixed,"[0.8571428571428571, 1.3333333333333333, 1.5, 1.0, 0.6, 0.6666666666666666, 1.0, 1.0, 1.3333333333333333, 1.0]",1.0
[5 5 3 5 5 3 5 3 5 5],skøyter syk pute søppel glorie knær bror hjerte hjort smør,smert smerte mica skjeggen iskjegg klæ,,,"[1.0, 1.0, 0.75, 1.0, 1.0, 0.75, 1.0, 0.75, 1.0, 1.0]",9.25,1.0,"['a30', 'a17', 'a02', 'd10', 'd06', 'd15', 'a11', 'a18', 'a05', 'a06']","['d06', 'a05', 'a17', 'a06', 'd15', 'a30', 'a18', 'a11', 'a02', 'd10']",-4,words_120_130.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7586206896551724,1.0
[5 4 4 5 2 5 1 5 5 4],sju rød skjære bjørn blad frø tjern flagg sølv ski,klar skjære,,,"[1.0, 0.5, 1.0, 1.0, 0.25, 1.0, 0.0, 1.0, 1.0, 0.5]",7.25,0.9,"['d19', 'a30', 'd12', 'a02', 'd17', 'd01', 'a11', 'd11', 'a01', 'd03']","['d03', 'a30', 'a02', 'd11', 'a11', 'd12', 'a01', 'd17', 'd01', 'd19']",-8,words_130_140.wav,../3x10_Concatenations/3x10_no_group_mixed,0.84,0.9
[2 3 3 5 3 5 5 5 5 3],ekorn kort kjerne søt sju tralle trylle prins skjema erter,skriv slær smykket skiv ja eller skvæ skive spress s hull svært svært svært,,,"[0.5, 0.3333333333333333, 0.5, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.5]",6.833333333333333,0.9,"['d10', 'd06', 'd17', 'a10', 'd15', 'a29', 'a12', 'a01', 'a28', 'a19']","['a19', 'a10', 'a12', 'd10', 'a01', 'a28', 'd17', 'd06', 'd15', 'a29']",4,words_140_150.wav,../3x10_Concatenations/3x10_no_group_mixed,0.9310344827586207,1.4
[3 4 5 5 2 4 5 3 4 5],rød fregner ugle skjære sykkel støvel gartner snørr skjerf pluss,brette søster dæ dæ sjene knut knut knut knut knunn knunn dæ sjurn frøtt,,,"[0.5, 1.0, 1.0, 1.0, 0.4, 0.8333333333333334, 1.0, 0.75, 0.75, 1.0]",8.233333333333334,1.0,"['d09', 'd12', 'a20', 'd16', 'a03', 'a09', 'a31', 'a12', 'a05', 'd08']","['a20', 'a03', 'd16', 'd08', 'a12', 'a09', 'd09', 'a31', 'a05', 'd12']",4,words_150_160.wav,../3x10_Concatenations/3x10_no_group_mixed,0.84375,1.4
[5 3 2 5 4 3 5 5 5 3],lyn drops vindu flakse løve fugl sverd trylle plystre terning,garn søster artist ugle garn smart digre hund hund gud gud,,,"[1.0, 0.6, 0.4, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.6]",7.933333333333333,1.0,"['d19', 'a09', 'a32', 'd10', 'd07', 'a31', 'a23', 'a08', 'a33']","['d07', 'd19', 'a09', 'd10', 'a23', 'a08', 'a31', 'a33', 'a32', 'a32']",1,words_160_170.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8032786885245902,1.1
[2 5 5 5 2 3 1 5 4 5],fly skjerf ørn kran port vindu glør ski fly hjerte,bjørn og gris land lund brød brød gutt,,,"[0.6666666666666666, 1.0, 1.0, 1.0, 0.3333333333333333, 0.6, 0.0, 1.0, 1.0, 1.0]",7.6,0.9,"['a30', 'd12', 'a20', 'd04', 'd06', 'd15', 'a11', 'a25', 'd11', 'd08']","['a20', 'd15', 'd06', 'd12', 'a25', 'a30', 'a11', 'd04', 'd08', 'd11']",-2,words_170_180.wav,../3x10_Concatenations/3x10_no_group_mixed,0.72,1.0
[3 3 3 3 4 1 2 5 4 5],svart ekorn hjort hus glass tjern skitten briller blokk fortid,krone pute flette brokk kvart skikk løpan,,,"[0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.75, 0.0, 0.25, 1.0, 1.0, 1.0]",6.333333333333333,0.9,"['d19', 'd16', 'd10', 'a11', 'a18', 'a15', 'd08', 'a06']","['a18', 'a11', 'a15', 'd19', 'a06', 'd08', 'a11', 'd16', 'a11', 'd10']",-3,words_180_190.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7580645161290323,1.0
[5 4 4 5 5 3 5 4 5 4],klappe krakk barn smykke kropp hytte glitter koffert syk skjema,skulder snør smerte grunnlapp gru gru syk stype,,,"[1.0, 0.75, 0.6666666666666666, 1.0, 1.0, 0.75, 1.0, 0.8, 1.0, 0.75]",8.716666666666667,1.0,"['d05', 'a20', 'd16', 'a02', 'a32', 'd17', 'a10', 'a11', 'a19', 'd03']","['d16', 'a19', 'a32', 'd03', 'a02', 'd05', 'd17', 'a11', 'a10', 'a20']",-2,words_190_200.wav,../3x10_Concatenations/3x10_no_group_mixed,0.6984126984126984,0.9
[4 5 2 5 4 3 5 5 2 3],hjerne sjakk syr brød skjema brød sjakk flue tar kran,jeg unngår det jeg skjønner at det er at det er en taler taler taler taler taler taler,,,"[0.75, 1.0, 0.3333333333333333, 1.0, 0.75, 0.3333333333333333, 1.0, 1.0, 0.3333333333333333, 0.5]",6.999999999999999,1.0,"['d19', 'd10', 'd06', 'd01', 'a16', 'a25', 'a26', 'a05']","['a16', 'd06', 'a25', 'a16', 'a25', 'd19', 'd01', 'd10', 'a26', 'a05']",8,words_200_210.wav,../3x10_Concatenations/3x10_no_group_mixed,1.2075471698113207,1.8
[2 2 3 5 3 5 5 2 4 3],glorie skitten glør tårn kurv hjerne bror støvel flaske trille,smertesmerter s sølv smør,,,"[0.5, 0.5, 0.75, 1.0, 0.75, 1.0, 1.0, 0.5, 1.0, 0.8]",7.8,1.0,"['a17', 'a32', 'd01', 'a22', 'a25', 'a26', 'a19', 'd03', 'a06']","['a25', 'a26', 'a06', 'd03', 'a19', 'd01', 'a32', 'a17', 'a26', 'a22']",-6,words_210_220.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7580645161290323,1.0
[5 4 5 4 5 5 4 5 4 3],frukt munn krabbe kvart glør sølv sju frakk trapp troll,start bro bro atter trekke trikke,,,"[1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.5, 1.0, 1.0, 0.5]",8.75,1.0,"['d02', 'd05', 'a30', 'a03', 'd01', 'a29', 'a07', 'a26', 'd18', 'a19']","['a19', 'a03', 'd01', 'd05', 'd02', 'a30', 'a07', 'd18', 'a29', 'a26']",-4,words_220_230.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7454545454545455,1.0
[5 5 4 3 3 3 3 3 5 3],sykkel ku grå rød frukt glad fortid knar frakk plante,gerør ogle tapte keiter nøkkel i slutt slutt slutt,,,"[1.0, 1.0, 0.6666666666666666, 0.5, 0.8, 0.6666666666666666, 0.6, 0.75, 1.0, 0.8333333333333334]",7.816666666666666,1.0,"['d05', 'd02', 'a32', 'd13', 'a05', 'a15', 'd08']","['a15', 'd08', 'a05', 'd13', 'd05', 'a05', 'a15', 'a32', 'd02', 'd02']",-1,words_230_240.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8490566037735849,1.0
[1 3 4 5 3 3 5 4 3 5],glorie børste nøkkel dykke ekorn grå planke korn grave drops,forak tar sølv lysh svart gråddomsdyr sikker på søl,,,"[0.16666666666666666, 0.8, 1.0, 1.0, 0.5, 0.6666666666666666, 1.0, 1.0, 0.6, 1.0]",7.7333333333333325,1.0,"['a03', 'd01', 'a34', 'd14', 'a11', 'd11', 'd13', 'd09']","['a11', 'd13', 'a34', 'd01', 'a34', 'd09', 'd01', 'a03', 'd14', 'd11']",-1,words_240_250.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7333333333333333,1.0
[4 3 3 4 4 4 3 5 5 3],munn glorie blå bygge svart drikke hjort skulder snø briller,sister t look the peep the tretter,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.75, 0.75, 1.0, 0.3333333333333333, 1.0, 1.0, 0.8333333333333334]",7.666666666666666,1.0,"['a04', 'd12', 'd18', 'd04', 'a02', 'a31', 'a10', 'a05', 'a06']","['d04', 'd04', 'a31', 'a06', 'a02', 'a04', 'a05', 'd18', 'd12', 'a10']",-3,words_250_260.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7833333333333333,1.0
[5 2 5 5 5 3 5 3 2 3],artist plaster blyant mus smykke flue bjørn synge plaster glitter,slik stype synk svære gland,,,"[1.0, 0.7142857142857143, 1.0, 1.0, 1.0, 0.75, 1.0, 0.75, 0.7142857142857143, 0.6666666666666666]",8.595238095238095,1.0,"['d12', 'a09', 'a03', 'a32', 'a23', 'a07', 'd13', 'a26', 'd18', 'd09']","['d12', 'a09', 'a32', 'd09', 'd13', 'a03', 'd18', 'a23', 'a07', 'a26']",-5,words_260_270.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7692307692307693,1.0
[5 4 4 5 3 5 4 4 3 5],by smykke stupe torne garn skøyter pluss bleie ugle glitter,kartner tårn bjørn kjøtt,,,"[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 1.0, 0.5, 1.0]",8.916666666666666,1.0,"['a30', 'a17', 'd12', 'a03', 'a31', 'd07', 'd17', 'd14', 'd18']","['d14', 'a17', 'a31', 'd12', 'a31', 'd18', 'd07', 'd17', 'a03', 'a30']",-6,words_270_280.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7796610169491526,1.0
[4 4 3 5 4 2 3 4 4 4],blomst blokk hund fortau stær børste hund grå plaster synge,dette tjuet tynn plaster er eggen sier klatten smør smør,,,"[0.8333333333333334, 0.75, 0.3333333333333333, 1.0, 0.75, 0.4, 0.3333333333333333, 0.6666666666666666, 0.8571428571428571, 1.0]",6.923809523809523,1.0,"['a30', 'd08', 'a14', 'd10', 'd14', 'd13', 'a05', 'a33']","['a14', 'd10', 'a30', 'd13', 'a33', 'd08', 'a05', 'd14', 'd13', 'd08']",0,words_280_290.wav,../3x10_Concatenations/3x10_no_group_mixed,"[1.0, 1.0, 0.75, 1.0, 0.75, 1.0, 1.0, 2.3333333333333335, 0.7142857142857143, 0.8]",1.0
[4 3 3 4 3 4 3 5 5 3],søster skøyter glad glitter blyant skilpadde glorie huske internett bleie,kjære runde sj mong og krykke kjære bygge s kjæ sj sja slakk slakk bar bar bar bar bar,,,"[1.0, 0.8, 0.3333333333333333, 1.0, 0.8333333333333334, 1.0, 0.8333333333333334, 1.0, 1.0, 0.75]",8.55,1.0,"['d05', 'a17', 'a03', 'a05', 'd07', 'a34', 'a21', 'a11', 'd18', 'a27']","['a03', 'a17', 'a11', 'd05', 'a21', 'a27', 'a34', 'd07', 'd18', 'a05']",9,words_290_300.wav,../3x10_Concatenations/3x10_no_group_mixed,0.9178082191780822,1.9
[4 5 5 3 4 4 2 5 4 5],søle fugl bryter skilpadde koffert hus skitten frukt munn gutt,skjelte træ træ træ træ tæ tæ tæ tæ tæ tæ tæ tæ tæ tæ tæ,,,"[0.75, 1.0, 1.0, 0.8571428571428571, 0.8, 1.0, 0.5, 1.0, 0.6666666666666666, 1.0]",8.573809523809523,1.0,"['d02', 'a30', 'a09', 'd16', 'a32', 'd10', 'a26', 'a33', 'a06']","['a33', 'd16', 'd02', 'a26', 'a09', 'a32', 'a06', 'a32', 'a30', 'd10']",6,words_300_310.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8064516129032258,1.6
[3 3 5 3 3 3 4 3 5 4],smykke ugle hund drue lyn trapp søt skjerf kropp skjære,skjerm bi slør hjerte kart stær stær færr tær tær tær tær tær trål,,,"[0.6, 0.5, 1.0, 0.5, 0.6666666666666666, 0.5, 1.0, 0.5, 1.0, 1.0]",7.266666666666667,1.0,"['a17', 'a09', 'd14', 'a11', 'a18', 'a28', 'a05', 'a13', 'd08']","['a09', 'd14', 'a18', 'a17', 'a13', 'a28', 'a05', 'a11', 'd08', 'a18']",4,words_310_320.wav,../3x10_Concatenations/3x10_no_group_mixed,0.9272727272727272,1.4
[3 5 3 5 3 4 5 3 4 5],pluss sju skøyter skinke gartner planke gul lytte trylle sølv,flaskehytta tar den stolt skjørnet kart mo mo,,,"[0.75, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 0.75, 0.8, 1.0]",8.766666666666666,1.0,"['d05', 'a03', 'd01', 'a07', 'a33', 'a05', 'a15', 'd09', 'a06']","['d05', 'd05', 'a05', 'd01', 'a03', 'a06', 'a15', 'a07', 'd09', 'a33']",-2,words_320_330.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7868852459016393,1.0
[2 4 3 3 4 5 3 4 3 5],buss ugle kjerne karneval kart blå kø karneval erter blå,helv tre dør regnja skip knape knape truef internet,,,"[0.3333333333333333, 0.75, 0.5, 0.8571428571428571, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 1.0]",7.107142857142858,1.0,"['a14', 'd15', 'a23', 'a22', 'a25', 'd13', 'a26', 'a13', 'a15']","['a23', 'd15', 'a22', 'a13', 'a26', 'a14', 'a15', 'a25', 'a25', 'd13']",-1,words_330_340.wav,../3x10_Concatenations/3x10_no_group_mixed,0.75,1.0
[5 1 4 3 2 5 3 3 5 4],barn gartner koffert lue sju skulder kropp kø lun bar,dør sønner kjørt skytter glitter blus børs børster sjør fort fort livet livet,,,"[1.0, 0.16666666666666666, 0.8, 0.6666666666666666, 0.0, 1.0, 0.5, 0.5, 1.0, 0.6666666666666666]",6.300000000000001,0.9,"['d05', 'd17', 'a29', 'a07', 'a12', 'a18', 'a13', 'a15']","['d17', 'a13', 'a15', 'a07', 'a12', 'd05', 'a07', 'a29', 'a18', 'a18']",3,words_340_350.wav,../3x10_Concatenations/3x10_no_group_mixed,1.0188679245283019,1.3
[3 3 3 3 5 3 5 5 3 4],glør krone grå karneval krone lytte svare hund briller trikk,flue,,,"[0.75, 0.8, 0.6666666666666666, 0.7142857142857143, 1.0, 0.75, 1.0, 1.0, 0.6666666666666666, 1.0]",8.347619047619048,1.0,"['a04', 'a20', 'd07', 'd06', 'd17', 'a34', 'a16', 'd11', 'a18', 'a28']","['d11', 'a16', 'a34', 'a04', 'd17', 'd06', 'a20', 'd07', 'a28', 'a18']",-9,words_350_360.wav,../3x10_Concatenations/3x10_no_group_mixed,0.95,1.0
[1 5 4 4 4 2 3 4 5 5],kort internett dør trapp pute flagg plystre krakk enhjørning skinke,briendt gio klappe rag ferud for pening sjøl startpengende stegsting,,,"[0.3333333333333333, 1.0, 1.0, 0.75, 0.75, 0.25, 0.7142857142857143, 0.75, 1.0, 1.0]",7.5476190476190474,1.0,"['d02', 'a20', 'a16', 'd14', 'd15', 'a11', 'a01', 'a33', 'd09', 'a27']","['a01', 'a16', 'a11', 'd02', 'd09', 'a27', 'd14', 'a20', 'a33', 'd15']",0,words_360_370.wav,../3x10_Concatenations/3x10_no_group_mixed,"[1.5, 1.0, 2.0, 0.6, 1.25, 0.8, 0.8571428571428571, 1.0, 1.1, 1.1666666666666667]",1.0
[3 3 2 5 4 5 5 5 4 3],hus gartner rund stupe krykke klær flue glør kart fjorten,buss eller lys fly skygg tut,,,"[0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 1.0, 0.8, 1.0, 1.0, 1.0, 0.6666666666666666, 0.6]",7.733333333333333,1.0,"['d05', 'a04', 'd04', 'a14', 'd10', 'a07', 'd13', 'a01', 'a28', 'd03']","['d13', 'a04', 'a07', 'd04', 'a28', 'a14', 'd03', 'd05', 'd10', 'a01']",-4,words_370_380.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7543859649122807,1.0
[2 3 4 2 4 2 4 4 5 3],smykke sjakk tjern ødelagt skjema nøkkel fort hytte artist glitter,hjerne skjær dør trille trille ski terning huske huske tær tær brunst brunst,,,"[0.4, 0.6666666666666666, 0.6666666666666666, 0.42857142857142855, 1.0, 0.4, 0.6666666666666666, 0.75, 1.0, 0.8333333333333334]",6.811904761904761,1.0,"['d19', 'a30', 'a03', 'd06', 'a29', 'a07', 'a12', 'a26', 'd08']","['a07', 'a30', 'd19', 'a12', 'a03', 'a29', 'a26', 'd08', 'd06', 'a29']",3,words_380_390.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8484848484848485,1.3
[3 5 4 4 5 3 4 5 3 3],ekorn flagg gutt hjørne nøkkel smør huske svære skinke stupe,bare hytte gull stort hjorte lys reiner reiner kran kran kran l l l tø,,,"[0.75, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.8, 0.8]",8.850000000000001,1.0,"['a17', 'd12', 'a12', 'a01', 'a28', 'a15', 'd09', 'a27']","['a12', 'd12', 'a27', 'a01', 'd09', 'a15', 'a27', 'a17', 'a28', 'a17']",5,words_390_400.wav,../3x10_Concatenations/3x10_no_group_mixed,0.85,1.5
[4 5 3 4 4 3 5 5 4 5],hund briller flette skjørt lys barn drue torne løpe grå,internett klarer jeg å trylle prisene,,,"[0.6666666666666666, 1.0, 0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",9.133333333333333,1.0,"['a09', 'a14', 'a31', 'd06', 'a29', 'd11', 'd13', 'a01', 'a28']","['a28', 'd06', 'a09', 'a14', 'a29', 'a01', 'a31', 'd11', 'a09', 'd13']",-4,words_400_410.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7454545454545455,1.0
[4 4 3 4 5 3 3 3 4 4],karneval mus søster svømme sju artist trylle grønn blokk søppel,smerte breath blå løpet løpet,,,"[1.0, 0.6666666666666666, 0.8333333333333334, 1.0, 1.0, 0.8, 0.8, 0.5, 1.0, 1.0]",8.6,1.0,"['d05', 'a30', 'a20', 'a14', 'd10', 'a21', 'd13', 'a33', 'a27']","['d10', 'd05', 'a14', 'a27', 'a33', 'a33', 'a21', 'a20', 'd13', 'a30']",-5,words_410_420.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7619047619047619,1.0
[4 2 3 3 2 1 2 3 4 5],bart søt ødelagt jus klo grå sjiraff bror ny blokk,sørde kritt tuen søppel søppel snø snø,,,"[0.6666666666666666, 0.3333333333333333, 0.8571428571428571, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.4, 0.5, 1.0, 1.0]",6.09047619047619,1.0,"['a04', 'd12', 'a14', 'a34', 'a11', 'a01', 'a28', 'a27']","['d12', 'a11', 'a34', 'a34', 'a04', 'a01', 'a27', 'a27', 'a14', 'a28']",-3,words_420_430.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8,1.0
[3 5 5 3 3 4 5 4 3 4],hund kurv pute plante skjerm ny buss sil skinke stjerne,plante vinduer så bra klappe slukkes,,,"[0.6666666666666666, 1.0, 1.0, 0.8333333333333334, 0.5, 0.5, 1.0, 1.0, 0.8, 1.0]",8.3,1.0,"['a17', 'a20', 'a31', 'a10', 'd15', 'd11', 'a26', 'a13']","['a10', 'a31', 'd11', 'a13', 'a17', 'a20', 'a26', 'a20', 'a13', 'd15']",-4,words_430_440.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7272727272727273,0.9
[5 3 5 4 4 5 3 3 4 3],internett kurv bleie søt løve torne stjerne fly bygge sjakk,frø sj malt sort byss bus tunne læsj blæsj blæa blient bliant by ljuke mygge,,,"[1.0, 0.75, 1.0, 0.6666666666666666, 0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.75, 0.6666666666666666]",7.916666666666667,1.0,"['d08', 'a09', 'd07', 'a21', 'd14', 'a22', 'a18', 'a28', 'a33', 'a06']","['d08', 'a18', 'a33', 'a09', 'a28', 'd07', 'a22', 'a21', 'd14', 'a06']",5,words_440_450.wav,../3x10_Concatenations/3x10_no_group_mixed,0.9661016949152542,1.5
[5 5 4 3 3 5 4 2 5 5],vindu skjerf hylle erter sjiraff søster troll ekorn klo sju,skyer al laske krydder er ikke flagg flagg tritt tyna tyna,,,"[1.0, 1.0, 1.0, 0.75, 0.8, 1.0, 0.75, 0.5, 1.0, 1.0]",8.8,1.0,"['d02', 'a30', 'a20', 'd04', 'a10', 'a21', 'a18', 'd03', 'd09']","['d09', 'a20', 'd02', 'a18', 'a21', 'd03', 'a10', 'a30', 'd04', 'd02']",1,words_450_460.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8305084745762712,1.1
