score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
3,skjerf skjema svart kran turn trylle troll tre tralle skjære,kjelv kjelv knall klall klall klall klall klall klall klall klall klall klall,,,"[0.75, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.75, 0.6666666666666666, 0.8, 0.75]",7.233333333333333,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",3,words_30_40.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8833333333333333,1.3
3,mus løpe kurv skip kropp skilpadde sjiraff pluss plaster hjerne,kål klan klan kål pluss klan hjerne,,,"[0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.75, 0.8571428571428571, 0.8, 0.75, 0.8571428571428571, 0.75]",7.597619047619047,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18']",-3,words_40_50.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6190476190476191,0.8
3,garn horn hus barn fortau drikke sky skjerf kvart skjære,"garn, garn, hårn, mus, barn, svart, farter, dykke, fyr, fyr, fyr, kvart, kjøre kvart, kjøre",,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.75, 0.6, 0.5, 0.75, 0.75, 0.75]",6.766666666666667,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",5,words_50_60.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9107142857142857,1.5
3,pluss prins hjørne drue sky svart svømme ugle kvern sjakk,bjørne grue svart svømme svømme svømme kveld,,,"[0.75, 0.8, 0.75, 0.5, 0.5, 0.75, 0.8, 0.75, 0.75, 0.6666666666666666]",7.016666666666667,1.0,"['d18', 'd17']","['d18', 'd18', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-3,words_60_70.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5789473684210527,0.8
3,horn grønn glass karneval jus enhjørning dyne dykke drue sky,"orden, grønn, glass, karneval? johs? enhund dine dukke drøde sky",,,"[0.6666666666666666, 0.75, 0.5, 0.8571428571428571, 0.6666666666666666, 0.7142857142857143, 0.5, 0.75, 0.5, 0.0]",5.904761904761905,0.9,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_3_sorted,"[1.0, 0.2, 0.2, 0.125, 1.0, 0.6, 0.25, 0.2, 0.5, 0.0]",0.9
3,svømme skjerf lys kurv plaster skjære skive sjakk prins hjørne,kjæresten! lys gur kaster kjæresten kjøtt kjøtt prins gjør noe,,,"[0.8, 0.5, 0.3333333333333333, 0.75, 0.8571428571428571, 0.75, 0.75, 0.3333333333333333, 0.8, 0.75]",6.623809523809524,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15']",0,words_80_90.wav,../3x10_Concatenations/3x10_score_3_sorted,"[1.5, 1.0, 1.0, 1.25, 0.8571428571428571, 0.6666666666666666, 1.0, 1.0, 1.0, 0.8333333333333334]",0.9
3,horn korn fortau flagg drue smør skjorte turn grave grønn,k fortell flang døde snørr storte tuen ja g,,,"[0.6666666666666666, 0.6666666666666666, 0.75, 0.5, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.5]",6.6,1.0,"['d15', 'd14']","['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd14', 'd14']",-1,words_90_100.wav,../3x10_Concatenations/3x10_score_3_sorted,0.47368421052631576,1.0
3,gris glør glitter glass hus frø krakk fregner brun bror,søs søs,,,"[0.75, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.75, 0.5]",6.583333333333333,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-8,words_100_110.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8909090909090909,1.0
3,bro blomst bart frakk drops kran krone søster smør skulder,bio blomst bio dypt dypt dypt dypt søster,,,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8, 0.75, 0.8, 0.8333333333333334, 0.75, 0.7142857142857143]",7.564285714285714,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-2,words_110_120.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5862068965517241,0.8
3,ugle trylle troll tre trapp tralle kropp skjerf plaster øre,ligger det til til til til til til nei skei blåstøy øye,,,"[0.5, 0.8, 0.75, 0.6666666666666666, 0.5, 0.6, 0.75, 0.75, 0.7142857142857143, 0.6666666666666666]",6.697619047619048,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",2,words_120_130.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6271186440677966,1.2
3,lys kurv lytte plystre sjiraff skjære rund rød prins hus,"lys lille, lille priske skjære, jun jun jun pins",,,"[0.3333333333333333, 0.75, 0.75, 0.7142857142857143, 0.8, 0.75, 0.6666666666666666, 0.5, 0.8, 0.6666666666666666]",6.730952380952381,1.0,"['d14', 'd13']","['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd13']",-1,words_130_140.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5892857142857143,0.9
3,kjerne huske by børste drops søster sky kropp ugle turn,skjebne rops skje kropp,,,"[0.5, 0.8, 0.5, 0.8, 0.8, 0.8333333333333334, 0.5, 0.75, 0.75, 0.6666666666666666]",6.9,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",-6,words_140_150.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6727272727272727,0.9
3,syk kurv rød grå glorie horn koffert kikkert bror drue,kirk? kirr brød gro gro gro oln koffert,,,"[0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6, 0.8, 0.75, 0.75]",6.566666666666666,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",-2,words_150_160.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6111111111111112,1.0
3,søster trapp løve kvart skjære rød premie port hjørne frukt,søster søster løve kvart skjære løv piper-me fort bjørnen frykt,,,"[0.8333333333333334, 0.75, 0.75, 0.75, 0.5, 0.0, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8]",6.633333333333334,0.9,"['d11', 'd12']","['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd11', 'd11']",0,words_160_170.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.0, 1.2, 0.0, 0.0, 0.0, 0.6666666666666666, 0.8333333333333334, 0.25, 0.3333333333333333, 0.2]",0.6
3,glorie glør horn hund bror blad fortau stjerne start sky,"lurer, lurer korn hund brød vat skjorteiver stjernen start ski",,,"[0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.5, 0.8333333333333334, 0.75, 0.5]",6.5,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",0,words_170_180.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.8333333333333334, 1.0, 0.25, 0.0, 0.5, 0.75, 1.3333333333333333, 0.14285714285714285, 0.0, 0.3333333333333333]",0.8
3,svart turn trapp mus lytte lyn kvern ku port gul,tur tropp mys litt kva er en kyr fort kul,,,"[0.75, 0.6666666666666666, 0.5, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666]",6.25,1.0,"['d10', 'd11']","['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd10']",0,words_180_190.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.8, 1.0, 1.0, 1.3333333333333333, 1.0, 1.0, 0.6, 1.0, 0.25, 0.3333333333333333]",1.0
3,gris glør kran kort huske kikkert artist blad by erter,gris blør gran kort husker skikken blad r-der,,,"[0.5, 0.75, 0.75, 0.6666666666666666, 0.8, 0.6, 0.8, 0.5, 0.0, 0.75]",6.116666666666667,0.9,['d10'],"['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10']",-2,words_190_200.wav,../3x10_Concatenations/3x10_score_3_sorted,0.35185185185185186,0.7
3,stjerne smykke mus kvart kurv kropp skitten skip glad glør,"serene smykke, smykke, hus kvart, kurv kropp skip",,,"[0.8333333333333334, 0.8, 0.6666666666666666, 0.5, 0.5, 0.75, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75]",6.883333333333334,1.0,"['d10', 'd09']","['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd09', 'd09']",-2,words_200_210.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5344827586206896,0.8
3,grå krabbe kort klem kikkert jern fjorten briller bart krykke,hjem,,,"[0.6666666666666666, 0.6, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.8, 0.6666666666666666, 0.6666666666666666, 0.8]",7.083333333333334,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",-9,words_210_220.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9672131147540983,1.0
3,brun flagg flue enhjørning sølv sport søle smart skjorte kvern,sånn,,,"[0.75, 0.75, 0.75, 0.8571428571428571, 0.6666666666666666, 0.75, 0.25, 0.5, 0.75, 0.75]",6.773809523809524,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",-9,words_220_230.wav,../3x10_Concatenations/3x10_score_3_sorted,0.967741935483871,1.0
3,tralle tårn plaster ørn skitten skip gutt garn hjerte gris,kvakk,,,"[0.8, 0.6666666666666666, 0.8571428571428571, 0.5, 0.75, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75]",6.823809523809524,1.0,"['d08', 'd09']","['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd08', 'd08', 'd08', 'd08']",-9,words_230_240.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9482758620689655,1.0
3,grønn glør koffert huske klappe krabbe klem jus buss brun,kvakk,,,"[0.5, 0.75, 0.8, 0.8, 0.8, 0.8, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75]",6.95,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-9,words_240_250.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9298245614035088,1.0
3,blomst bleie frakk fortid fortau enhjørning dyne krakk krone start,nei bedre glir det frakk,,,"[0.6666666666666666, 0.75, 0.75, 0.8, 0.75, 0.7142857142857143, 0.75, 0.75, 0.8, 0.75]",7.480952380952381,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-5,words_250_260.wav,../3x10_Concatenations/3x10_score_3_sorted,0.7878787878787878,1.0
3,søt søster sølv smør smerte skjorte stupe ugle turn troll,svart svart svart,,,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8, 0.75, 0.8, 0.5, 0.6666666666666666, 0.75]",7.183333333333334,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-7,words_260_270.wav,../3x10_Concatenations/3x10_score_3_sorted,0.7894736842105263,1.0
3,trapp syk ørn øre ødelagt lys lyn kvern krykke plante,lille,,,"[0.75, 0.3333333333333333, 0.5, 0.6666666666666666, 0.8571428571428571, 0.6666666666666666, 0.6666666666666666, 0.5, 0.8, 0.8333333333333334]",6.573809523809523,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-9,words_270_280.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9245283018867925,1.0
4,vindu glad garn kikkert klem hund jern huske fortid blad,"vindu, varm, varm, vrm, vindu varm, varm, varm, varm, varm varm",,,"[0.8, 0.6666666666666666, 0.6666666666666666, 0.8, 0.75, 0.6666666666666666, 0.6666666666666666, 0.8, 1.0, 1.0]",7.816666666666666,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",1,words_0_10.wav,../3x10_Concatenations/3x10_score_4_sorted,0.8214285714285714,1.1
4,buss smykke svømme tjern tårn stjerne planke ødelagt krykke ørn,"buss, smykke sønna, kjern, tårn, sønn blanke",,,"[0.6666666666666666, 0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 1.0, 0.7142857142857143, 0.8, 0.5]",7.647619047619048,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-3,words_10_20.wav,../3x10_Concatenations/3x10_score_4_sorted,0.5396825396825397,0.9
4,lytte pute ski sju port plystre glitter kjerne kikkert bryter,sju sju fisken sjåfør sjåfør,,,"[1.0, 0.75, 0.5, 0.5, 0.6666666666666666, 0.8571428571428571, 0.8333333333333334, 0.75, 0.8, 1.0]",7.6571428571428575,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18', 'd18', 'd18', 'd18']",-5,words_20_30.wav,../3x10_Concatenations/3x10_score_4_sorted,0.7704918032786885,0.9
4,bror sport skjorte ugle tjern svart rød port grå glass,"bror svart, skjorte, ugle skjerm svert rød port grå glass glass",,,"[0.75, 0.75, 1.0, 0.75, 0.6666666666666666, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.75]",7.25,1.0,"['d18', 'd17']","['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd17', 'd17']",1,words_30_40.wav,../3x10_Concatenations/3x10_score_4_sorted,0.25925925925925924,0.5
4,glad hund fugl hus krabbe koffert frø bror bro børste,glad hun fugl fugl fugl fugl fugl fugl børste,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8]",7.35,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_40_50.wav,../3x10_Concatenations/3x10_score_4_sorted,0.5094339622641509,0.7
4,blyant bleie artist fortid fort enhjørning dyne drops skøyter skjorte,blæhjann blæhjann artist fortid fortid? enhjørning dyne dropp skøyter,,,"[1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 0.8, 0.8, 0.75]",8.816666666666666,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_50_60.wav,../3x10_Concatenations/3x10_score_4_sorted,0.3188405797101449,0.5
4,skjerm tynn skjørt stjerne plaster ørn lys ku skitten skip,skjerm tinn skjørt stjerneplaster skjerm skip,,,"[0.75, 1.0, 0.6666666666666666, 0.8333333333333334, 0.8571428571428571, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666]",8.19047619047619,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-4,words_60_70.wav,../3x10_Concatenations/3x10_score_4_sorted,0.3103448275862069,0.7
4,skinke sju gris hjørne grave glør hus kikkert børste blyant,skinke skjul pris gjørne grave puss sikkert bøyte bli ennå,,,"[0.8, 0.5, 0.75, 1.0, 0.8, 0.75, 0.6666666666666666, 0.8, 0.8, 1.0]",7.866666666666666,1.0,"['d16', 'd17']","['d17', 'd17', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.6666666666666666, 0.25, 0.16666666666666666, 0.0, 1.0, 2.3333333333333335, 0.8571428571428571, 0.8333333333333334, 0.8333333333333334]",0.8
4,fregner fort drops kropp start sport sølv smør smart skøyter,regner fort gjør opp! grop start sport smør snart skøyter,,,"[1.0, 0.6666666666666666, 0.8, 0.75, 0.75, 0.75, 1.0, 0.75, 0.75, 0.8]",8.016666666666667,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_80_90.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.14285714285714285, 0.0, 1.0, 0.6, 1.0, 0.4, 1.0, 0.0, 0.2, 0.0]",0.6
4,skjerm svart troll tre tralle synge sykkel ørn mus pluss,"skjerm, svart peri, tralle, singel sikkel, venn mus pluss",,,"[0.75, 0.75, 0.75, 0.6666666666666666, 0.8, 0.75, 0.8, 1.0, 0.6666666666666666, 0.75]",7.683333333333334,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",-1,words_90_100.wav,../3x10_Concatenations/3x10_score_4_sorted,0.32142857142857145,0.7
4,skjema skitten skip skinke ski skilpadde pute garn glass glad,hjemme skitten skinke skinke skilpadde skitte garn glass glass,,,"[0.75, 0.75, 0.6666666666666666, 0.8, 0.5, 0.8571428571428571, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666]",7.1571428571428575,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15', 'd15', 'd15']",-1,words_100_110.wav,../3x10_Concatenations/3x10_score_4_sorted,0.2786885245901639,0.5
4,fugl klem kjerne hytte fregner brun bror bjørn dør fortid,"klem, skjære, hytte, regn bror, bjørn, bjørn",,,"[0.6666666666666666, 0.75, 0.75, 1.0, 1.0, 0.75, 0.75, 0.75, 1.0, 0.8]",8.216666666666667,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",-3,words_110_120.wav,../3x10_Concatenations/3x10_score_4_sorted,0.5263157894736842,0.9
4,flakse fjorten erter søster snørr smerte ugle trylle trapp tjern,"slakse, småtten, erter, søster, snørr, smerte, odelle, trylle trølle, trapp skjæren",,,"[1.0, 1.0, 0.75, 1.0, 0.75, 0.8, 0.75, 1.0, 0.75, 0.6666666666666666]",8.466666666666667,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",1,words_120_130.wav,../3x10_Concatenations/3x10_score_4_sorted,0.4375,0.9
4,terning skjerm stjerne lys ørn mus plaster løve løpe kvart,"terning, skjerm, stjerne lys ørn, lusj, plaster løvet kan jeg få først løpe kvart",,,"[0.8, 1.0, 1.0, 0.6666666666666666, 0.5, 0.6666666666666666, 0.8571428571428571, 1.0, 1.0, 0.75]",8.24047619047619,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",4,words_130_140.wav,../3x10_Concatenations/3x10_score_4_sorted,0.41379310344827586,0.9
4,sjiraff skilpadde hjort hjørne fugl grå gartner krabbe klappe kikkert,skir oss skilpadde hjort hjorte hjorte,,,"[1.0, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8, 0.8, 0.8]",8.233333333333333,1.0,"['d15', 'd14']","['d15', 'd15', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-4,words_140_150.wav,../3x10_Concatenations/3x10_score_4_sorted,0.6086956521739131,0.9
4,karneval hylle frukt bygge brød blyant blokk bleie blad barn,bliant blodt bleie bleie blad,,,"[1.0, 1.0, 0.8, 0.75, 0.6666666666666666, 0.8333333333333334, 1.0, 0.75, 0.75, 0.6666666666666666]",8.216666666666667,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-5,words_150_160.wav,../3x10_Concatenations/3x10_score_4_sorted,0.6666666666666666,0.8
4,dør drikke fortid fortau fly flue erter sport søppel snørr,fordi flodet er tid sporter søppel,,,"[0.6666666666666666, 0.8, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 0.75, 0.8, 0.75]",7.933333333333333,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-4,words_160_170.wav,../3x10_Concatenations/3x10_score_4_sorted,0.6379310344827587,0.9
4,smerte smart skøyter skjerm sykkel svømme lue krykke pluss premie,smerte svømme lue likke,,,"[0.8, 0.75, 0.8, 0.75, 0.8, 1.0, 0.6666666666666666, 0.8, 1.0, 0.8333333333333334]",8.200000000000001,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-6,words_170_180.wav,../3x10_Concatenations/3x10_score_4_sorted,0.676923076923077,0.7
