speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,blomst blir ernd barten bra bror bror bror bror bror bror bror bror bror bror bror bror,,,"[1.0, 0.8333333333333334, 0.8, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.6666666666666666, 0.75, 1.0]",7.216666666666667,1.0,7,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.8545454545454545,1.4
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar barn barn barn bjarn bjarn bjarn bjarn blå blå blå bra,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",7.3,1.0,4,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.62,1.0
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,bro blomst begynt borste bra bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro bro,,,"[0.75, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 1.0, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75]",8.3,1.0,26,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,2.0,3.3
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar barn bart bjør brå bra bra breie breie breie,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",7.8,1.0,2,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.38,0.8
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,praks blomst blyant børste dra brå tryller brød brød brød brød brød brød brød brød brød,,,"[0.5, 1.0, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 1.0, 1.0]",8.0,1.0,6,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7142857142857143,1.1
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,barth bahler bahlbehlbehlbehlbehlbehl blei leie dreier de leiende breiender,,,"[1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.75, 1.0, 0.5, 1.0, 0.3333333333333333]",6.916666666666666,1.0,-1,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.06,1.0
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blakk blås blå blå blør,,,"[1.0, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.25]",5.416666666666666,1.0,-5,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6607142857142857,1.0
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,retist berr berr bern bern bern bern berre bern,,,"[0.8, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.5, 0.6666666666666666, 0.25, 0.5, 0.3333333333333333]",5.716666666666666,1.0,-1,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.48,1.0
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,blomst blyant børste bra moro mariodel borro,,,"[0.25, 0.8333333333333334, 0.8333333333333334, 1.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.3333333333333333, 0.6666666666666666, 0.25]",5.333333333333334,0.9,-3,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.39285714285714285,0.6
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist barbard barbard barbard barbard barbard bards bards bards bardard bro,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",6.633333333333334,1.0,1,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.84,1.0
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brøk brøk brønst brønn brynt børste brød brød brød brød brødre brød brød brød brød brød brød brød brød brød brødre brødre brødre brødre brødre brødre,,,"[0.5, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.5]",7.8,1.0,16,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,1.9285714285714286,2.4
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artiss bær bar bær barn bær bær barn bær bær bru bro bro bro,,,"[0.6, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.75, 0.3333333333333333]",7.516666666666667,1.0,4,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.56,1.1
a28,[5 3 5 4 3 3 3 4 4 3],blokk blomst blyant børste bra brå briller bro brød bror,blakk blomst blyant børste tre l o bra lill brynli bro bro bro bro bror,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.5]",8.0,1.0,5,a28_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.42857142857142855,0.9
a29,[5 4 4 5 5 4 4 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist berr bar barb barb bra bra bra bra bra bra bra bra bra bra bra bra bra bra bria bria bria,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666]",8.166666666666666,1.0,12,a29_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.24,2.0
a29,[5 3 3 5 4 3 3 3 4 2],blokk blomst blyant børste bra brå briller bro brød bror,rongst the on the worst blah blah blah blah,,,"[1.0, 0.8333333333333334, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666, 0.0]",6.666666666666667,0.9,-1,a29_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7142857142857143,1.0
a30,[4 5 3 3 3 3 4 4 2 3],artist bær bar barn bart bjørn blå blad bleie blod,artist berr barr barn barb bjørn bjørn bjørn bjørn blå blå blå,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.3333333333333333]",6.3,1.0,2,a30_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.5,0.9
a30,[3 4 4 4 5 3 2 5 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brann brann bra bru bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror,,,"[1.0, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 1.0, 1.0, 0.5]",8.166666666666668,1.0,11,a30_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,1.2857142857142858,2.0
a31,[4 4 4 5 4 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist per barbar barb bjørn bjørn bral bra brei,,,"[0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",7.466666666666667,1.0,-1,a31_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.36,0.8
a31,[2 5 3 5 5 3 5 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,frokk blomst blyant børste bra briller bror bror bror bror bror bror bror bror,,,"[0.5, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",8.833333333333332,1.0,4,a31_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5535714285714286,0.9
a32,[3 4 4 4 5 3 5 3 5 2],artist bær bar barn bart bjørn blå blad bleie blod,bar bar bar bar bar bar bar bla bløy bløy ja bløy ja bru bru bru bru bru bru bru bru bru bru bru bru bru bru,,,"[0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 1.0, 0.3333333333333333]",6.933333333333333,1.0,17,a32_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.56,2.6
