speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
a06,[3 2 5 2 3 3 5 4 2 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,rangst? ja nei rangst?,,,"[0.8, 0.3333333333333333, 1.0, 0.25, 0.6666666666666666, 0.5, 1.0, 0.75, 0.6666666666666666, 0.8333333333333334]",6.8,1.0,-6,a06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.7894736842105263,1.0
a06,[4 3 5 3 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,første briller bra bra bra bra bra bra bra,,,"[1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.25, 0.5, 0.6666666666666666, 1.0, 1.0, 0.75]",7.5,1.0,-1,a06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.4074074074074074,0.9
a07,[2 3 4 2 2 2 3 3 2 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,blått blått,,,"[0.6, 0.6666666666666666, 0.6666666666666666, 0.25, 0.3333333333333333, 0.25, 0.5, 0.75, 0.3333333333333333, 0.5]",4.85,1.0,-8,a07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.8596491228070176,1.0
a07,[2 2 2 1 2 2 2 5 4 2],børste briller bro brød bror brun bryter buss by bygge,bestej lille hallo hallo plyten buss bygge,,,"[0.4, 0.5, 0.3333333333333333, 0.0, 0.25, 0.25, 0.5, 1.0, 0.5, 0.25]",3.9833333333333334,0.9,-3,a07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5370370370370371,0.8
a08,[4 4 4 3 2 2 3 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,vann vann vann vann vråd vriljan vrilja vrilja,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.25, 0.75, 0.75, 0.8333333333333334, 0.6666666666666666]",6.416666666666666,1.0,-2,a08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.7368421052631579,1.0
a08,[3 4 5 5 4 4 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,"verst briljer, brød brød brød bring buss",,,"[0.8, 1.0, 1.0, 1.0, 0.75, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0]",9.216666666666667,1.0,-3,a08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.46296296296296297,0.8
a09,[3 3 5 2 2 3 3 5 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,"ukukkurk, baren, barn, bark, børn, bråk, bråk, bråk, bråk, bråk, bråk, bråk, brann, brann, brann",,,"[0.8, 0.6666666666666666, 1.0, 0.5, 0.3333333333333333, 0.5, 0.75, 1.0, 0.8333333333333334, 0.6666666666666666]",7.05,1.0,5,a09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.1403508771929824,1.5
a09,[4 2 4 4 2 5 3 5 3 2],børste briller bro brød bror brun bryter buss by bygge,børste bryllup bro brød brøl,,,"[1.0, 0.5, 0.6666666666666666, 1.0, 0.5, 1.0, 0.8333333333333334, 1.0, 0.5, 0.5]",7.5,1.0,-5,a09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5740740740740741,0.7
a10,[5 5 4 3 2 3 2 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,artist barn barts bjørn brad rye klokk roms briant,,,"[1.0, 1.0, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.25, 0.75, 0.8333333333333334, 0.5]",6.833333333333333,1.0,-1,a10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.2807017543859649,0.7
a10,[3 3 5 3 4 4 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,"bøster, bryter, bryllup, bryter, usj pisj, by pi, bi",,,"[0.8, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.05,1.0,-1,a10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6296296296296297,1.0
a11,[2 3 3 4 3 2 3 4 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,blomster blomster blomster blomster,,,"[0.6, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.25, 0.5, 1.0, 0.6666666666666666, 0.6666666666666666]",6.1,1.0,-6,a11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.7017543859649122,1.0
a11,[3 1 4 4 1 2 2 3 3 3],børste briller bro brød bror brun bryter buss by bygge,bjarne! bjarne! bjarne! bjarne! bjarne!,,,"[0.8, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.5, 0.75]",4.883333333333333,0.8,-5,a11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7592592592592593,1.0
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,bjørn? bjørn? bjørn? bjørn?,,,"[0.6, 0.3333333333333333, 0.3333333333333333, 0.25, 0.0, 0.0, 0.25, 0.6666666666666666, 0.8333333333333334, 0.0]",3.2666666666666666,0.7,-6,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.7586206896551724,1.0
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,driter driter drit drit drit,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.75, 1.0, 0.25, 1.0, 0.6, 1.0]",6.6,0.9,-5,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6785714285714286,1.0
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,nei blomst,,,"[0.6, 0.3333333333333333, 0.5, 1.0, 0.5, 0.75, 0.75, 1.0, 0.8333333333333334, 1.0]",7.266666666666667,1.0,-8,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.8305084745762712,0.9
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,blund blund buss bi binden,,,"[0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",5.916666666666666,1.0,-5,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6666666666666666,0.9
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,er dyst? der bær barn? bær? blå blå? breie? blå?,,,"[0.8, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 1.0, 0.75, 0.75, 1.0]",8.3,1.0,0,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.8333333333333334, 1.6666666666666667, 0.6666666666666666, 0.5, 0.5, 0.6, 0.0, 0.5, 0.4, 0.5]",0.9
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,blokk blomst blomst blomst brød brød,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 0.6666666666666666, 0.8333333333333334, 1.0, 1.0, 0.5]",8.833333333333334,1.0,-4,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5,0.7
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,artist! bell bell blæh blæh blæhenge blå,,,"[0.8, 0.6666666666666666, 0.3333333333333333, 1.0, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",6.55,1.0,-3,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.58,0.9
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blakk bloms bryant børste blad blod,,,"[0.75, 0.6666666666666666, 0.8333333333333334, 1.0, 0.6666666666666666, 0.0, 0.5, 0.3333333333333333, 0.6666666666666666, 0.25]",5.666666666666667,0.9,-4,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.44642857142857145,0.9
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bær barn bær bra breie blå,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",8.583333333333332,1.0,-2,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.34,0.7
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,brokk blomster bliant børste bra triller bror bror,,,"[0.75, 1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",9.216666666666667,1.0,-2,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.24561403508771928,0.7
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,artist bjørn brra breie blod,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.6666666666666666]",8.666666666666666,1.0,-5,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.5,0.7
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,brokk blomst linjent børste bra brå riller bro brå brå brå brå brå brå brå brå,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.75]",8.133333333333333,1.0,6,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5714285714285714,1.1
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,er det størst? bær bær bær bær bær blå blå blå blod blod blod,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.5, 0.75, 1.0]",8.05,1.0,4,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.56,1.1
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,blakk blomst liant bra bra briller tro brød brød,,,"[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0]",9.333333333333332,1.0,-1,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.2222222222222222,0.6
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bær bær bær bra strøye brå,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.6666666666666666, 0.5, 0.5, 0.3333333333333333]",7.749999999999999,1.0,-2,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.48,0.8
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brums bloms børster bra brød briller bror brød bror,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 0.75]",7.966666666666667,1.0,-1,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.2857142857142857,0.6
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,det er bra,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.3333333333333333]",7.716666666666666,1.0,-7,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.86,1.0
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,bra! blomst blubb blubb bæsje bra brøller brød brød brød brød brød brød,,,"[0.5, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5]",7.166666666666667,1.0,3,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.625,1.0
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,"artist? bjarne? blå? blå? bra, jeg blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå artig blå artig rei, artis er tist er tist tist artist er tist tog tis er tist artist er tis artis artis vid, art er tos tos ik tos i ter artist? vidd tos tis videm tos artist?? ker tos tos is? vi?? kos tos? kos is? kos kos? kos? vi? kos kos kos er vi? vi? vi? vi? vi? vi? vi? vi? vi? vi? vi? vi? vev? verd? vi ver artist? vi or artist? art artist? artist? arr artist? artist? artist? artist? artist? artist? artist artist? artist? artist artist artist artist artist artist artist artist artist artist artist artist artist artist artist artist artist artist",,,"[0.8, 1.0, 0.3333333333333333, 0.6666666666666666, 0.5, 1.0, 0.75, 0.75, 0.6666666666666666, 0.5]",6.966666666666667,1.0,133,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,13.313725490196079,14.2
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,"blomst blid, arnt borte bra bra vil dere? bror bror",,,"[1.0, 0.8333333333333334, 0.8, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.6666666666666666, 0.75, 1.0]",7.216666666666667,1.0,0,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.3333333333333333, 0.7142857142857143, 1.0, 1.0, 0.0, 0.5]",0.8
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist der bar barn bart bjarn blå hva? brøye to,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",7.3,1.0,0,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.2, 0.0, 0.75, 0.6, 0.75]",0.5
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,blomst blomst blomst blomst bro bro bro bro bro bro,,,"[0.75, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 1.0, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75]",8.3,1.0,0,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.6, 0.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.7142857142857143, 0.0, 0.5, 0.25]",0.8
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,"bær, bær, bær, bær barn, bær bjørn, bra breie",,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",7.8,1.0,-1,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.5,1.0
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,blomst blomst bliant børste dra bra triller brød brød,,,"[0.5, 1.0, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 1.0, 1.0]",8.0,1.0,-1,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.23214285714285715,0.7
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,bartist!,,,"[1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.75, 1.0, 0.5, 1.0, 0.3333333333333333]",6.916666666666666,1.0,-9,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.9,1.0
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blakk bli alt blill blil blil,,,"[1.0, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.25]",5.416666666666666,1.0,-4,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6607142857142857,1.0
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,beart bear bear bra,,,"[0.8, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.5, 0.6666666666666666, 0.25, 0.5, 0.3333333333333333]",5.716666666666666,1.0,-6,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.74,1.0
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,"blomst blind børste bra bra maria, det er bra",,,"[0.25, 0.8333333333333334, 0.8333333333333334, 1.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.3333333333333333, 0.6666666666666666, 0.25]",5.333333333333334,0.9,-1,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.42857142857142855,0.7
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bær bær boks bjørn bra bra bra bra,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",6.633333333333334,1.0,0,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.3333333333333333, 0.5, 0.75, 0.0, 0.6666666666666666, 0.5, 0.8, 0.75]",0.7
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,"brød, brød, brød, brødhønt brød brød, briller? brød brød?",,,"[0.5, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.5]",7.8,1.0,-1,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5714285714285714,0.9
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artisk bær bær bær bær bræ breie,,,"[0.6, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.75, 0.3333333333333333]",7.516666666666667,1.0,-3,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.48,0.9
a28,[5 3 5 4 3 3 3 4 4 3],blokk blomst blyant børste bra brå briller bro brød bror,blomst bliant børste dra bra bryn brun brun,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.5]",8.0,1.0,-2,a28_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.39285714285714285,0.8
a29,[5 4 4 5 5 4 4 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bjørn blå blå blå,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666]",8.166666666666666,1.0,-5,a29_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.56,0.7
a29,[5 3 3 5 4 3 3 3 4 2],blokk blomst blyant børste bra brå briller bro brød bror,blomst the ont børste blå,,,"[1.0, 0.8333333333333334, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666, 0.0]",6.666666666666667,0.9,-5,a29_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6785714285714286,0.9
a30,[4 5 3 3 3 3 4 4 2 3],artist bær bar barn bart bjørn blå blad bleie blod,bartist bjarm bjarm bjarm bjarm bjarm bjar bjarme bjarme breire,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.3333333333333333]",6.3,1.0,0,a30_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 1.0, 0.6666666666666666, 0.5, 0.5, 0.4, 1.0, 1.0, 0.8, 1.25]",1.0
a30,[3 4 4 4 5 3 2 5 5 3],blokk blomst blyant børste bra brå briller bro brød bror,blomst blomst blondt børste bra blondt brød brød,,,"[1.0, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 1.0, 1.0, 0.5]",8.166666666666668,1.0,-2,a30_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.375,0.6
a31,[4 4 4 5 4 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bjørn bra bra bra bra bror,,,"[0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",7.466666666666667,1.0,-3,a31_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.52,0.9
a31,[2 5 3 5 5 3 5 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,frokk blomst bli andt børste bra bra briller ro rør brød bror,,,"[0.5, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",8.833333333333332,1.0,2,a31_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.19642857142857142,0.6
a32,[3 4 4 4 5 3 5 3 5 2],artist bær bar barn bart bjørn blå blad bleie blod,bartist bart bart blå bra bløye bru,,,"[0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 1.0, 0.3333333333333333]",6.933333333333333,1.0,-3,a32_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.46,0.8
a32,[4 3 5 3 4 4 4 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,"bløtt, blomst, blyant, børste bra briljør bror bror",,,"[1.0, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",8.966666666666667,1.0,-2,a32_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.2857142857142857,0.7
a33,[3 4 5 5 5 3 5 5 5 3],artist bær bar barn bart bjørn blå blad bleie blod,"artig skjøttbær, bær, bær, bær bjørn, blå, bleie, bleie, blå",,,"[0.8, 0.6666666666666666, 1.0, 1.0, 1.0, 0.75, 1.0, 0.75, 1.0, 0.6666666666666666]",8.633333333333333,1.0,0,a33_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 2.3333333333333335, 0.6666666666666666, 0.5, 0.5, 0.2, 0.3333333333333333, 1.0, 0.2, 0.5]",1.0
a33,[5 3 4 5 3 4 5 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,"blokk, blomst, blyant, børste, dra, brå briller, brå gjør du?",,,"[1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5]",8.0,1.0,0,a33_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.2, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.0, 0.14285714285714285, 0.3333333333333333, 0.75, 1.0]",0.9
a34,[3 4 3 4 2 4 4 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,"bjørn glad glad glad bra, ikke?",,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",6.8,1.0,-4,a34_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.78,1.0
