score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
3,krabbe fortau bror brød bro barn artist ekorn fort flaske,"club 4l, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod, lod",,,"[0.6, 0.75, 0.5, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6, 0.75, 0.6666666666666666, 0.8333333333333334]",6.366666666666667,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",139,words_10_20.wav,../3x10_Concatenations/3x10_score_3_sorted,12.719298245614034,14.9
3,fjorten by drops drikke søster sølv snørr smart sky skjerm,"fjort, b, løbs, glitt, hreset, sestel, sennel, sennel, smart, k, k,",,,"[0.6, 0.5, 0.6, 0.8, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.5, 0.5]",6.5,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",1,words_20_30.wav,../3x10_Concatenations/3x10_score_3_sorted,0.7068965517241379,1.1
3,skjerf skjema svart kran turn trylle troll tre tralle skjære,helt klemmer ført glam trøy trøyla trøyla trøy glam helt,,,"[0.75, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.75, 0.6666666666666666, 0.8, 0.75]",7.233333333333333,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_30_40.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.8333333333333334, 0.8333333333333334, 0.6, 0.75, 0.75, 0.5, 0.6, 0.6666666666666666, 0.8333333333333334, 1.0]",1.0
3,mus løpe kurv skip kropp skilpadde sjiraff pluss plaster hjerne,nå er vi sløp på kull skjip klamp silt på med silt på med silt på med blus bosted gerne,,,"[0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.75, 0.8571428571428571, 0.8, 0.75, 0.8571428571428571, 0.75]",7.597619047619047,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18']",10,words_40_50.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8412698412698413,2.0
3,garn horn hus barn fortau drikke sky skjerf kvart skjære,"gård, hod, høyys, bård, for fattel, ditte, fyr, sær, kvart, sær,",,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.75, 0.6, 0.5, 0.75, 0.75, 0.75]",6.766666666666667,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",1,words_50_60.wav,../3x10_Concatenations/3x10_score_3_sorted,0.625,1.1
3,pluss prins hjørne drue sky svart svømme ugle kvern sjakk,bløs! brins! pion! hø! kjøy! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø! hø!,,,"[0.75, 0.8, 0.75, 0.5, 0.5, 0.75, 0.8, 0.75, 0.75, 0.6666666666666666]",7.016666666666667,1.0,"['d18', 'd17']","['d18', 'd18', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",137,words_60_70.wav,../3x10_Concatenations/3x10_score_3_sorted,10.12280701754386,14.7
3,horn grønn glass karneval jus enhjørning dyne dykke drue sky,"un, grøn, klaf, karnval, lius, ennening, dina, ducke, dru, kj,",,,"[0.6666666666666666, 0.75, 0.5, 0.8571428571428571, 0.6666666666666666, 0.7142857142857143, 0.5, 0.75, 0.5, 0.0]",5.904761904761905,0.9,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_3_sorted,"[1.0, 0.2, 0.6, 0.25, 1.0, 0.5, 0.75, 0.6, 0.25, 1.0]",1.0
3,svømme skjerf lys kurv plaster skjære skive sjakk prins hjørne,tvønne kjøriff lys gør prater kjære giver kjøk prins gjønne,,,"[0.8, 0.5, 0.3333333333333333, 0.75, 0.8571428571428571, 0.75, 0.75, 0.3333333333333333, 0.8, 0.75]",6.623809523809524,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15']",0,words_80_90.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.5, 0.6666666666666666, 0.0, 0.75, 0.2857142857142857, 0.16666666666666666, 0.6, 0.6, 0.0, 0.3333333333333333]",0.8
3,horn korn fortau flagg drue smør skjorte turn grave grønn,hång kån forte flagg du smel stort tune gjøv gjenn,,,"[0.6666666666666666, 0.6666666666666666, 0.75, 0.5, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.5]",6.6,1.0,"['d15', 'd14']","['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd14', 'd14']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.75, 0.5, 0.3333333333333333, 0.0, 0.5, 0.5, 0.42857142857142855, 0.5, 0.6, 0.4]",0.9
3,gris glør glitter glass hus frø krakk fregner brun bror,gis! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! glei! g,,,"[0.75, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.75, 0.5]",6.583333333333333,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",102,words_100_110.wav,../3x10_Concatenations/3x10_score_3_sorted,11.709090909090909,11.2
3,bro blomst bart frakk drops kran krone søster smør skulder,"bio brøndst varkt, pikk, djopp, kjøn, kjønne, sestei, snøy, skuldig,",,,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8, 0.75, 0.8, 0.8333333333333334, 0.75, 0.7142857142857143]",7.564285714285714,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",0,words_110_120.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.3333333333333333, 0.6666666666666666, 0.75, 0.8, 0.6, 0.75, 0.8, 0.5, 0.75, 0.42857142857142855]",1.0
3,ugle trylle troll tre trapp tralle kropp skjerf plaster øre,yg gled tjøn tjøn tjøn tjøn tjøn da schei blåstøy öje,,,"[0.5, 0.8, 0.75, 0.6666666666666666, 0.5, 0.6, 0.75, 0.75, 0.7142857142857143, 0.6666666666666666]",6.697619047619048,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",1,words_120_130.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6779661016949152,1.1
3,lys kurv lytte plystre sjiraff skjære rund rød prins hus,"lige, køy, litte, blister, sjovt, sjøjje, jyn, gjør, pins,",,,"[0.3333333333333333, 0.75, 0.75, 0.7142857142857143, 0.8, 0.75, 0.6666666666666666, 0.5, 0.8, 0.6666666666666666]",6.730952380952381,1.0,"['d14', 'd13']","['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd13']",-1,words_130_140.wav,../3x10_Concatenations/3x10_score_3_sorted,0.625,1.0
3,kjerne huske by børste drops søster sky kropp ugle turn,sam lyske bi prøvst røps justi skil grøp yggle,,,"[0.5, 0.8, 0.5, 0.8, 0.8, 0.8333333333333334, 0.5, 0.75, 0.75, 0.6666666666666666]",6.9,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",-1,words_140_150.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5636363636363636,1.0
3,syk kurv rød grå glorie horn koffert kikkert bror drue,kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk kyrk,,,"[0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6, 0.8, 0.75, 0.75]",6.566666666666666,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",101,words_150_160.wav,../3x10_Concatenations/3x10_score_3_sorted,9.777777777777779,11.1
3,søster trapp løve kvart skjære rød premie port hjørne frukt,"søster, frapp, luve, kvart, sade, rø, pv med, fort, bjølen, frikt,",,,"[0.8333333333333334, 0.75, 0.75, 0.75, 0.5, 0.0, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8]",6.633333333333334,0.9,"['d11', 'd12']","['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd11', 'd11']",1,words_160_170.wav,../3x10_Concatenations/3x10_score_3_sorted,0.423728813559322,1.1
3,glorie glør horn hund bror blad fortau stjerne start sky,"lør, lør, kun, hvin, lør, platt, fordøv, stjæn, start, sji,",,,"[0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.5, 0.8333333333333334, 0.75, 0.5]",6.5,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",0,words_170_180.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.6666666666666666, 0.5, 1.0, 0.75, 1.0, 1.0, 0.6666666666666666, 0.42857142857142855, 0.2, 1.0]",1.0
3,svart turn trapp mus lytte lyn kvern ku port gul,hvert til drop miss litt lilleum kvann kjøler,,,"[0.75, 0.6666666666666666, 0.5, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666]",6.25,1.0,"['d10', 'd11']","['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd10']",-2,words_180_190.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6041666666666666,1.0
3,gris glør kran kort huske kikkert artist blad by erter,"gris, glør, gram, korts, huske, skikke, at det er det sted, blad, hva er det?",,,"[0.5, 0.75, 0.75, 0.6666666666666666, 0.8, 0.6, 0.8, 0.5, 0.0, 0.75]",6.116666666666667,0.9,['d10'],"['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10']",5,words_190_200.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5925925925925926,1.5
3,stjerne smykke mus kvart kurv kropp skitten skip glad glør,serne smikke smikke nørs kvart kvart gråp kitten kipp grå,,,"[0.8333333333333334, 0.8, 0.6666666666666666, 0.5, 0.5, 0.75, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75]",6.883333333333334,1.0,"['d10', 'd09']","['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd09', 'd09']",0,words_200_210.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.2857142857142857, 0.16666666666666666, 1.6666666666666667, 0.8, 0.75, 0.8, 1.0, 1.25, 1.0, 0.75]",1.0
3,grå krabbe kort klem kikkert jern fjorten briller bart krykke,gjør jeg er ikke sånn kort kajanen skikk jæng skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skikk skik,,,"[0.6666666666666666, 0.6, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.8, 0.6666666666666666, 0.6666666666666666, 0.8]",7.083333333333334,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",104,words_210_220.wav,../3x10_Concatenations/3x10_score_3_sorted,10.60655737704918,11.3
3,brun flagg flue enhjørning sølv sport søle smart skjorte kvern,"og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, og inn, inn, og inn, og inn",,,"[0.75, 0.75, 0.75, 0.8571428571428571, 0.6666666666666666, 0.75, 0.25, 0.5, 0.75, 0.75]",6.773809523809524,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",286,words_220_230.wav,../3x10_Concatenations/3x10_score_3_sorted,18.774193548387096,29.6
3,tralle tårn plaster ørn skitten skip gutt garn hjerte gris,tror jeg tror glasper tror jeg skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk skjøk,,,"[0.8, 0.6666666666666666, 0.8571428571428571, 0.5, 0.75, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75]",6.823809523809524,1.0,"['d08', 'd09']","['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd08', 'd08', 'd08', 'd08']",82,words_230_240.wav,../3x10_Concatenations/3x10_score_3_sorted,8.982758620689655,9.2
3,grønn glør koffert huske klappe krabbe klem jus buss brun,glei! glei! hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? hva? h,,,"[0.5, 0.75, 0.8, 0.8, 0.8, 0.8, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75]",6.95,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",138,words_240_250.wav,../3x10_Concatenations/3x10_score_3_sorted,12.68421052631579,14.8
3,blomst bleie frakk fortid fortau enhjørning dyne krakk krone start,bra da er jeg det er ble gillig krakk krakk krakk det eren jeg er vi harkrakk krakk krona takk,,,"[0.6666666666666666, 0.75, 0.75, 0.8, 0.75, 0.7142857142857143, 0.75, 0.75, 0.8, 0.75]",7.480952380952381,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",10,words_250_260.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9242424242424242,1.9
