speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
a06,[3 2 5 2 3 3 5 4 2 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,artisett par park bør brød blad røyer blad bromst vrøan,,,"[0.8, 0.3333333333333333, 1.0, 0.25, 0.6666666666666666, 0.5, 1.0, 0.75, 0.6666666666666666, 0.8333333333333334]",6.8,1.0,0,a06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.5, 0.5, 0.4, 1.0, 0.0, 1.0, 0.6, 0.16666666666666666, 0.6666666666666666]",0.9
a06,[4 3 5 3 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,buste briller bror bror bror bror brotre bus beiket,,,"[1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.25, 0.5, 0.6666666666666666, 1.0, 1.0, 0.75]",7.5,1.0,-1,a06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.3333333333333333,0.8
a07,[2 3 4 2 2 2 3 3 2 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,pann patsj plønn plå plant pøye plot plot pljant,,,"[0.6, 0.6666666666666666, 0.6666666666666666, 0.25, 0.3333333333333333, 0.25, 0.5, 0.75, 0.3333333333333333, 0.5]",4.85,1.0,-1,a07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.5614035087719298,1.0
a07,[2 2 2 1 2 2 2 5 4 2],børste briller bro brød bror brun bryter buss by bygge,pust lillet plul plø plul glul plutel pus p pintet,,,"[0.4, 0.5, 0.3333333333333333, 0.0, 0.25, 0.25, 0.5, 1.0, 0.5, 0.25]",3.9833333333333334,0.9,0,a07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.6666666666666666, 0.42857142857142855, 1.3333333333333333, 0.75, 1.0, 0.75, 0.6666666666666666, 0.5, 1.0, 1.0]",1.0
a08,[4 4 4 3 2 2 3 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,pattist barn patsj bjørn brøg brad brian breg brømst brillant,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.25, 0.75, 0.75, 0.8333333333333334, 0.6666666666666666]",6.416666666666666,1.0,0,a08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.0, 1.0, 0.0, 1.0, 0.25, 0.8, 0.8, 0.3333333333333333, 0.5]",0.8
a08,[3 4 5 5 4 4 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,briller brød bror brunn print buss pi vikke,,,"[0.8, 1.0, 1.0, 1.0, 0.75, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0]",9.216666666666667,1.0,-2,a08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.42592592592592593,0.6
a09,[3 3 5 2 2 3 3 5 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,akkist barn badj børn brul bladj breie blok blomst briant,,,"[0.8, 0.6666666666666666, 1.0, 0.5, 0.3333333333333333, 0.5, 0.75, 1.0, 0.8333333333333334, 0.6666666666666666]",7.05,1.0,0,a09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.0, 0.5, 0.2, 1.0, 0.25, 0.2, 0.2, 0.0, 0.3333333333333333]",0.8
a09,[4 2 4 4 2 5 3 5 3 2],børste briller bro brød bror brun bryter buss by bygge,børsta brillit brø brø prål brønn britter bus bi binga,,,"[1.0, 0.5, 0.6666666666666666, 1.0, 0.5, 1.0, 0.8333333333333334, 1.0, 0.5, 0.5]",7.5,1.0,0,a09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.2857142857142857, 0.3333333333333333, 0.25, 0.75, 0.5, 0.3333333333333333, 0.25, 0.5, 0.6]",1.0
a10,[5 5 4 3 2 3 2 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,artist barn batch bjørn bård brad breie plokk bromst briant,,,"[1.0, 1.0, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.25, 0.75, 0.8333333333333334, 0.5]",6.833333333333333,1.0,0,a10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.75, 0.0, 1.0, 0.25, 0.2, 0.2, 0.16666666666666666, 0.3333333333333333]",0.7
a10,[3 3 5 3 4 4 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,brøste briller bror bror brun breiter us bikke,,,"[0.8, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.05,1.0,-2,a10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.2962962962962963,0.7
a11,[2 3 3 4 3 2 3 4 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,august bon butch jan blur platt plæ blok plomst plent,,,"[0.6, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.25, 0.5, 1.0, 0.6666666666666666, 0.6666666666666666]",6.1,1.0,0,a11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.5, 0.5, 1.0, 0.6, 0.6666666666666666, 0.75, 0.8, 0.2, 0.16666666666666666, 0.5]",1.0
a11,[3 1 4 4 1 2 2 3 3 3],børste briller bro brød bror brun bryter buss by bygge,beste bredende brug dere arul brun bredende brus b bk,,,"[0.8, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.5, 0.75]",4.883333333333333,0.8,0,a11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.8571428571428571, 0.6666666666666666, 1.0, 0.75, 0.0, 0.8333333333333334, 0.5, 0.5, 0.8]",0.9
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,atist pann batsj pjon puh puaat praia promst priamt pestel,,,"[0.6, 0.3333333333333333, 0.3333333333333333, 0.25, 0.0, 0.0, 0.25, 0.6666666666666666, 0.8333333333333334, 0.0]",3.2666666666666666,0.7,0,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.5, 0.75, 0.6, 1.0, 1.0, 0.8, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666]",1.0
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,dviler trøv trøv gruvor drun vriter pige dør drikke drops,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.75, 1.0, 0.25, 1.0, 0.6, 1.0]",6.6,0.9,0,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.42857142857142855, 1.0, 0.5, 0.75, 0.25, 0.3333333333333333, 0.6, 0.0, 0.0, 0.0]",0.7
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,kartist palje plok plom plod pløie plok plumst blent beste,,,"[0.6, 0.3333333333333333, 0.5, 1.0, 0.5, 0.75, 0.75, 1.0, 0.8333333333333334, 1.0]",7.266666666666667,1.0,0,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 1.0, 1.0, 1.0, 0.5, 0.4, 0.4, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",1.0
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue,,,"[0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",5.916666666666666,1.0,346,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,34.3921568627451,35.6
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,artist bar barn bjørn blå braie blod,,,"[0.8, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 1.0, 0.75, 0.75, 1.0]",8.3,1.0,-3,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.3,0.4
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,blok plomst klient pešte bra rå rille bru brø brur,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 0.6666666666666666, 0.8333333333333334, 1.0, 1.0, 0.5]",8.833333333333334,1.0,0,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.2, 0.16666666666666666, 0.5, 0.6666666666666666, 0.0, 0.3333333333333333, 0.2857142857142857, 0.3333333333333333, 0.25, 0.25]",0.9
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,artist berl bald barn batch bjørn blå bleine blue,,,"[0.8, 0.6666666666666666, 0.3333333333333333, 1.0, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",6.55,1.0,-1,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.3,0.6
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blakk blomst blent børste blad blad lille blod blød blod,,,"[0.75, 0.6666666666666666, 0.8333333333333334, 1.0, 0.6666666666666666, 0.0, 0.5, 0.3333333333333333, 0.6666666666666666, 0.25]",5.666666666666667,0.9,0,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.2, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 1.0, 0.42857142857142855, 0.6666666666666666, 0.25, 0.5]",0.8
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar barn butt bjørn bro bra breie blue,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",8.583333333333332,1.0,0,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.6666666666666666, 0.5, 0.2, 0.5]",0.5
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,brukk blomst blyant børste bra triller bro brød bror brun,,,"[0.75, 1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",9.216666666666667,1.0,0,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.4, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0]",0.2
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar barn butt pjørn brø bra braje blue,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.6666666666666666]",8.666666666666666,1.0,0,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.2, 0.6666666666666666, 0.5, 0.6, 0.5]",0.7
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,brokk blomst blent børste bra bro riller bro bro bror,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.75]",8.133333333333333,1.0,0,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.2, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.14285714285714285, 0.0, 0.5, 0.0]",0.5
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar barn batch bjørn blå la leie blå,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.5, 0.75, 1.0]",8.05,1.0,0,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.5, 0.2, 0.5]",0.4
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,blok blomst liant bra bra brøller bro brør brøllen,,,"[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0]",9.333333333333332,1.0,-1,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.2222222222222222,0.7
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar barn butt bjørn brå brå frøyre brå,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.6666666666666666, 0.5, 0.5, 0.3333333333333333]",7.749999999999999,1.0,0,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.3333333333333333, 0.75, 1.0, 0.75]",0.6
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brokk blomst bryant børste bra brød briller bro brød bror,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 0.75]",7.966666666666667,1.0,0,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.2, 0.0, 0.16666666666666666, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0]",0.3
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar bern bert bern bro bra braie bru,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.3333333333333333]",7.716666666666666,1.0,0,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.3333333333333333, 0.0, 0.25, 0.25, 0.4, 0.6666666666666666, 0.5, 0.4, 0.75]",0.8
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,brakk blomst briant børste bra brød briller brød rød bror,,,"[0.5, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5]",7.166666666666667,1.0,0,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.4, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.25, 0.0]",0.5
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,"artist berr barn bjørn blår blør bra, he? blod dog",,,"[0.8, 1.0, 0.3333333333333333, 0.6666666666666666, 0.5, 1.0, 0.75, 0.75, 0.6666666666666666, 0.5]",6.966666666666667,1.0,0,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.6666666666666666, 0.3333333333333333, 0.5, 0.6, 0.6666666666666666, 0.5, 0.8, 0.0, 0.8]",0.7
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,blomst blidand boshte bra bror lirer bror bror bror brun,,,"[1.0, 0.8333333333333334, 0.8, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.6666666666666666, 0.75, 1.0]",7.216666666666667,1.0,0,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.5, 0.5, 0.0, 0.6666666666666666, 0.5714285714285714, 0.3333333333333333, 0.5, 0.0, 0.0]",0.6
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bar barn butt bjørn blå bra breie bro,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",7.3,1.0,-1,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.22,0.5
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,bruck blomst brent børste bra bro kriller bro brød bro,,,"[0.75, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 1.0, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75]",8.3,1.0,0,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.6, 0.0, 0.5, 0.0, 0.0, 0.3333333333333333, 0.14285714285714285, 0.0, 0.0, 0.25]",0.5
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar barn butt bjørn bro bra braie bru,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",7.8,1.0,0,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.0, 0.6666666666666666, 0.5, 0.4, 0.75]",0.6
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,prak blomst briant veste dra brø triller brø brø bror,,,"[0.5, 1.0, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 1.0, 1.0]",8.0,1.0,0,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.8, 0.0, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.25, 0.0]",0.8
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bård bård barn bård bjørn blå bra bleie bl,,,"[1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.75, 1.0, 0.5, 1.0, 0.3333333333333333]",6.916666666666666,1.0,0,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.5]",0.5
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blok velonst blant beste bra brø ville brø brø brørin,,,"[1.0, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.25]",5.416666666666666,1.0,0,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.2, 0.5, 0.16666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.42857142857142855, 0.3333333333333333, 0.25, 0.75]",0.9
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,hva er det? bar bar barn bort bjørn blå bra braie bro,,,"[0.8, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.5, 0.6666666666666666, 0.25, 0.5, 0.3333333333333333]",5.716666666666666,1.0,2,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.32,0.8
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,brukk blomst bleend børte bra brødre briller bru brødre bror,,,"[0.25, 0.8333333333333334, 0.8333333333333334, 1.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.3333333333333333, 0.6666666666666666, 0.25]",5.333333333333334,0.9,0,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.4, 0.0, 0.5, 0.16666666666666666, 0.0, 1.3333333333333333, 0.0, 0.3333333333333333, 0.5, 0.0]",0.6
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bær bar barren bats bjørn bra bra braie bru,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",6.633333333333334,1.0,0,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.6666666666666666, 0.5, 0.4, 0.75]",0.6
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brukk bromst briant bursd bra brill briller bru bru brur,,,"[0.5, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.5]",7.8,1.0,0,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.4, 0.16666666666666666, 0.3333333333333333, 0.5, 0.0, 1.0, 0.0, 0.3333333333333333, 0.5, 0.25]",0.8
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar barn butt bearn blå blå breier bure,,,"[0.6, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.75, 0.3333333333333333]",7.516666666666667,1.0,0,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.3333333333333333, 0.0, 0.0, 0.5, 0.4, 0.0, 0.5, 0.4, 0.75]",0.6
