File name,Word,Transcribed,CER (Character Error Rate),CER Score
a01_internett.wav,internett, Inntet.,0.8571428571428571,3
a01_jern.wav,jern, Jaen.,0.8,2
a01_jus.wav,jus, Njus!,0.4,3
a01_karneval.wav,karneval, Køy med.,1.0,3
a01_kart.wav,kart, Kort.,0.6,2
a01_kikkert.wav,kikkert, Sikkis.,0.5714285714285714,2
a01_kjerne.wav,kjerne, Sa ne!,0.8333333333333334,3
a01_klappe.wav,klappe, Klubbe.,0.7142857142857143,3
a01_klem.wav,klem, Klær.,0.8,4
a01_klo.wav,klo, Klur,0.75,5
a01_koe.wav,kø, Kø?,0.6666666666666666,5
a01_koffert.wav,koffert, Gå fest.,0.625,3
a01_korn.wav,korn, Kron?,0.8,5
a01_kort.wav,kort, Kots.,0.8,1
a01_krabbe.wav,krabbe," Ok, bra.",0.75,2
a01_krakk.wav,krakk, Krakke.,0.42857142857142855,3
a01_kran.wav,kran, Kram.,0.6,3
a01_krone.wav,krone, Tune.,0.8,3
a01_kropp.wav,kropp, Klapp.,0.6666666666666666,2
a01_krykke.wav,krykke, Klikke.,0.5714285714285714,3
a01_ku.wav,ku, Kyrk,1.0,4
a01_kurv.wav,kurv, Kø,2.0,3
a01_kvart.wav,kvart, Korrekt.,0.75,1
a01_kvern.wav,kvern, Klang.,1.0,4
a01_loepe.wav,løpe, Løpe,0.25,5
a01_loeve.wav,løve, Ja.,1.3333333333333333,1
a01_lue.wav,lue, Lue,0.3333333333333333,5
a01_lyn.wav,lyn, Limm.,1.0,4
a01_lys.wav,lys, Lise?,0.8,4
a01_lytte.wav,lytte, Litte.,0.5,3
a01_munn.wav,munn, Njørn.,0.8333333333333334,1
a01_mus.wav,mus, Nysj.,0.8,3
a01_noekkel.wav,nøkkel, Nøkkil.,0.42857142857142855,4
a01_oedelagt.wav,ødelagt," Ja, alt lekk.",0.8461538461538461,2
a01_oere.wav,øre," Ja, det.",0.875,2
a01_oern.wav,ørn, En,1.0,4
a01_planke.wav,planke," Blin, kli.",0.7,2
a01_plante.wav,plante, Plample.,0.625,3
a01_plaster.wav,plaster, Vær stil!,0.7777777777777778,2
a01_pluss.wav,pluss, Fyst?,1.0,5
a01_plystre.wav,plystre, Piste,0.8,2
a01_port.wav,port, Puts.,1.0,4
a01_premie.wav,premie, Tøy og vei!,0.9090909090909091,2
a01_prins.wav,prins, Pyt.,1.25,3
a01_pute.wav,pute, Fyrt det.,0.7777777777777778,4
a01_roed.wav,rød, Bara?,0.8,3
a01_rund.wav,rund, Hvorfor?,0.875,1
a01_sjakk.wav,sjakk, Sake.,0.8,3
a01_sjiraff.wav,sjiraff, Seriøst.,0.875,4
a01_sjoe.wav,sjø, Sjer.,0.8,4
a01_sju.wav,sju, Si.,1.0,3
a01_ski.wav,ski, Sj.,1.0,5
a01_skilpadde.wav,skilpadde, Silkeplett.,0.8181818181818182,2
a01_skinke.wav,skinke, Sink!,0.6,3
a01_skip.wav,skip, Sveip.,0.6666666666666666,2
a01_skitten.wav,skitten, Sitten.,0.42857142857142855,4
a01_skive.wav,skive, Si det!,0.8571428571428571,4
a01_skjaere.wav,skjære, Søren?,1.0,2
a01_skjema.wav,skjema, Ser man?,0.75,3
a01_skjerf.wav,skjerf, Serf,0.75,2
a01_skjerm.wav,skjerm, Salon.,1.0,3
a01_skjoert.wav,skjørt, Sett!,1.2,3
a01_skjorte.wav,skjorte, Suttet.,0.8571428571428571,5
a01_skoeyter.wav,skøyter, Sette.,0.8333333333333334,3
a01_skulder.wav,skulder, Skulle,0.5,3
a01_sky.wav,sky, Si.,1.0,3
a01_smart.wav,smart, Smets,0.8,2
a01_smerte.wav,smerte, Smarte.,0.42857142857142855,3
a01_smoer.wav,smør, Snett.,1.0,3
a01_smykke.wav,smykke, Smikke.,0.42857142857142855,3
a01_snoe.wav,snø, Snill?,0.8333333333333334,3
a01_snoerr.wav,snørr, Snitt.,0.8333333333333334,2
a01_soele.wav,søle, Ser du det?,0.9090909090909091,3
a01_soelv.wav,sølv, Se.,1.3333333333333333,3
a01_soeppel.wav,søppel, Sepert.,0.8571428571428571,4
a01_soester.wav,søster, Sjester.,0.5,2
a01_soet.wav,søt, Shet.,0.8,3
a01_sport.wav,sport, Spots.,0.6666666666666666,2
a01_start.wav,start, Start!,0.3333333333333333,3
a01_stjerne.wav,stjerne, Skal du?,1.0,3
a01_stoevel.wav,støvel, Stavig.,0.7142857142857143,3
a01_stupe.wav,stupe, Super!,0.6666666666666666,5
a01_svart.wav,svart, svart,0.0,4
a01_svoemme.wav,svømme, Svenne,0.6666666666666666,4
a01_syk.wav,syk, Sik.,0.75,4
a01_sykkel.wav,sykkel, Sikil.,0.8333333333333334,4
a01_synge.wav,synge, Sing.,0.6,4
a01_taarn.wav,tårn, Kjønn!,0.8333333333333334,2
a01_terning.wav,terning, Tanning,0.42857142857142855,3
a01_tjern.wav,tjern, San,1.3333333333333333,1
a01_torne.wav,torne, Tone.,0.6,5
a01_tralle.wav,tralle, Klare.,0.8333333333333334,2
a01_trapp.wav,trapp, Klapp!,0.5,3
a01_tre.wav,tre, Ja?,1.0,2
a01_troll.wav,troll, Tø,2.5,2
a01_trylle.wav,trylle, Kjøler.,0.8571428571428571,3
a01_turn.wav,turn, Kyn?,1.0,2
a01_tynn.wav,tynn, Kyn?,0.5,3
a01_ugle.wav,ugle, Ytterlig.,0.8888888888888888,4
a01_vindu.wav,vindu, Din du.,0.42857142857142855,2
a02_artist.wav,artist, Er det ikke så?,0.7333333333333333,2
a02_barn.wav,barn, Vann.,0.6,4
a02_bart.wav,bart, Patsj!,0.8333333333333334,4
a02_bjoern.wav,bjørn, Nå er det bjørn.,0.6875,4
a02_blaa.wav,blå, Bredo?,1.0,3
a02_blad.wav,blad, Klart?,0.6666666666666666,2
a02_bleie.wav,bleie," Bra, ja.",1.0,3
a02_blokk.wav,blokk, Blott!,0.6666666666666666,4
a02_blomst.wav,blomst, Tromst. Tromst.,0.7333333333333333,3
a02_blyant.wav,blyant, Blant.,0.5,2
a02_boerste.wav,børste, Pusht.,0.8333333333333334,4
a02_briller.wav,briller, Gratulerer.,0.6363636363636364,3
a02_bro.wav,bro, Så?,1.0,4
a02_broed.wav,brød, Ja.,1.3333333333333333,3
a02_bror.wav,bror, Tor.,0.75,3
a02_brun.wav,brun, Rien.,0.8,3
a02_bryter.wav,bryter, Brutter.,0.5,3
a02_buss.wav,buss, Nøs!,0.75,4
a02_by.wav,by, B,2.0,3
a02_bygge.wav,bygge, Ok.,1.6666666666666667,4
a02_doer.wav,dør, Der.,0.75,4
a02_drikke.wav,drikke, Klikkje.,0.5,3
a02_drops.wav,drops, Klaps.,0.6666666666666666,5
a02_drue.wav,drue, Sånn.,1.0,2
a02_dykke.wav,dykke, Tøk da!,0.8571428571428571,4
a02_dyne.wav,dyne, Dina?,0.8,3
a02_ekorn.wav,ekorn, Dette.,0.8333333333333334,4
a02_enhjoerning.wav,enhjørning, Engelning,0.5555555555555556,3
a02_erter.wav,erter, Er det?,0.7142857142857143,3
a02_fjorten.wav,fjorten, Sjøtt.,0.8333333333333334,3
a02_flagg.wav,flagg, Fart.,1.0,4
a02_flakse.wav,flakse, Fraksje.,0.5,2
a02_flaske.wav,flaske, Slaske.,0.2857142857142857,3
a02_flette.wav,flette, Sjette.,0.42857142857142855,3
a02_flue.wav,flue, Fri?,1.0,3
a02_fly.wav,fly, Fri?,1.0,3
a02_fort.wav,fort, Hva?,1.0,4
a02_fortau.wav,fortau, Fortere.,0.625,3
a02_fortid.wav,fortid, 40,3.0,3
a02_frakk.wav,frakk, FRAK!,1.0,4
a02_fregner.wav,fregner, Kajner.,0.7142857142857143,4
a02_froe.wav,frø, Hva?,1.0,4
a02_frukt.wav,frukt, Frikt.,0.5,4
a02_fugl.wav,fugl, Sjurt.,0.8333333333333334,1
a02_garn.wav,garn, Da er det?,0.8,4
a02_gartner.wav,gartner, Gatnet.,0.5714285714285714,3
a02_glad.wav,glad, Ja.,1.0,3
a02_glass.wav,glass, Kjæs!,0.8,3
a02_glitter.wav,glitter, Nytter.,0.5714285714285714,3
a02_gloer.wav,glør, Klør.,0.4,3
a02_glorie.wav,glorie, Glorie.,0.2857142857142857,4
a02_graa.wav,grå, Grå.,0.5,5
a02_grave.wav,grave, Brave.,0.3333333333333333,4
a02_gris.wav,gris, Lige.,1.0,4
a02_groenn.wav,grønn, Ja?,1.6666666666666667,3
a02_gul.wav,gul, Dyrkt.,1.0,3
a02_gutt.wav,gutt, Godt?,0.8,5
a02_hjerne.wav,hjerne," Ja, ne.",0.7142857142857143,4
a02_hjerte.wav,hjerte, Dette.,0.6666666666666666,2
a02_hjoerne.wav,hjørne, Kjelne.,0.5714285714285714,3
a02_hjort.wav,hjort, Jokk.,1.0,5
a02_horn.wav,horn, Nå er det noe.,0.8571428571428571,2
a02_hund.wav,hund, Hva?,1.0,4
a02_hus.wav,hus, Husk.,0.6,3
a02_huske.wav,huske, Huske.,0.3333333333333333,4
a02_hylle.wav,hylle, Helle.,0.5,3
a02_hytte.wav,hytte, Kytte.,0.3333333333333333,3
a02_internett.wav,internett, Internet.,0.2222222222222222,4
a02_jern.wav,jern, Ja?,1.3333333333333333,4
a02_jus.wav,jus, Ders.,0.8,3
a02_karneval.wav,karneval, Conor?,1.1666666666666667,3
a02_kart.wav,kart, Katt.,0.6,3
a02_kikkert.wav,kikkert, Skitt!,1.0,5
a02_kjerne.wav,kjerne, Skal jeg?,0.7777777777777778,4
a02_klappe.wav,klappe, Klap.,0.6,4
a02_klem.wav,klem, Prann.,1.0,3
a02_klo.wav,klo, Pro.,0.75,3
a02_koe.wav,kø, K.,1.0,4
a02_koffert.wav,koffert, Uffert.,0.42857142857142855,4
a02_korn.wav,korn, Korn?,0.4,4
a02_kort.wav,kort, Kort.,0.4,3
a02_krabbe.wav,krabbe, Kamp.,1.0,4
a02_krakk.wav,krakk, Krak.,0.4,5
a02_kran.wav,kran, Tron.,0.6,3
a02_krone.wav,krone, Krone.,0.3333333333333333,3
a02_kropp.wav,kropp, Krap!,0.6,5
a02_krykke.wav,krykke, Gukke.,0.6666666666666666,3
a02_ku.wav,ku, K.,1.0,4
a02_kurv.wav,kurv, Køy.,1.0,2
a02_kvart.wav,kvart, Kva?,0.75,5
a02_kvern.wav,kvern, Køye.,1.0,3
a02_loepe.wav,løpe, Nødvendig.,0.8,4
a02_loeve.wav,løve," God nye, da.",0.9166666666666666,3
a02_lue.wav,lue, Glur.,0.6,3
a02_lyn.wav,lyn, Lille.,0.8333333333333334,3
a02_lys.wav,lys, Grif.,1.0,3
a02_lytte.wav,lytte, Ikke.,1.0,3
a02_munn.wav,munn, Men?,0.75,3
a02_mus.wav,mus, Smis.,0.6,3
a02_noekkel.wav,nøkkel, Nekkelig.,0.5555555555555556,3
a02_oedelagt.wav,ødelagt, Ullakt.,0.7142857142857143,4
a02_oere.wav,øre, Ja.,1.0,4
a02_oern.wav,ørn, Øy.,1.0,4
a02_planke.wav,planke, Frank.,0.5,4
a02_plante.wav,plante, Klant.,0.3333333333333333,3
a02_plaster.wav,plaster, Kastel.,0.5714285714285714,2
a02_pluss.wav,pluss, Puss.,0.6,3
a02_plystre.wav,plystre, Prøv å se.,0.9,3
a02_port.wav,port, Burt.,0.6,3
a02_premie.wav,premie, Klem jeg? Klem jeg.,0.8421052631578947,3
a02_prins.wav,prins, Pinsj.,0.6666666666666666,3
a02_pute.wav,pute, Pitter.,0.7142857142857143,3
a02_roed.wav,rød, Hvorfor?,0.875,1
a02_rund.wav,rund, Ren?,0.75,4
a02_sjakk.wav,sjakk, Sjakk!,0.3333333333333333,4
a02_sjiraff.wav,sjiraff, Ser av.,0.8571428571428571,5
a02_sjoe.wav,sjø, Skjøn!,0.6666666666666666,3
a02_sju.wav,sju, Skit.,1.0,2
a02_ski.wav,ski, Skal vi se?,0.8181818181818182,5
a02_skilpadde.wav,skilpadde, Skil!,1.2,3
a02_skinke.wav,skinke, Ja.,2.0,3
a02_skip.wav,skip, Sjip.,0.6,4
a02_skitten.wav,skitten, Skiten.,0.42857142857142855,4
a02_skive.wav,skive, Skjønner.,0.7777777777777778,3
a02_skjaere.wav,skjære, Skjære.,0.2857142857142857,4
a02_skjema.wav,skjema, Skjema.,0.2857142857142857,4
a02_skjerf.wav,skjerf, Shout-outs!,1.0,3
a02_skjerm.wav,skjerm, Skjerm!,0.2857142857142857,3
a02_skjoert.wav,skjørt, Kjett.,0.8333333333333334,3
a02_skjorte.wav,skjorte, Sjutte.,0.7142857142857143,3
a02_skoeyter.wav,skøyter, Settig.,1.0,3
a02_skulder.wav,skulder, Skulder.,0.25,5
a02_sky.wav,sky, Si.,1.0,3
a02_smart.wav,smart, Smark.,0.5,3
a02_smerte.wav,smerte, Smakt!,0.6666666666666666,3
a02_smoer.wav,smør, Smør.,0.4,4
a02_smykke.wav,smykke, Smikke.,0.42857142857142855,4
a02_snoe.wav,snø, Snå.,0.75,3
a02_snoerr.wav,snørr, Snill.,0.8333333333333334,2
a02_soele.wav,søle, Skjerm.,0.8571428571428571,2
a02_soelv.wav,sølv, Jeg sører det.,0.8571428571428571,2
a02_soeppel.wav,søppel, Sjepter.,0.75,2
a02_soester.wav,søster, Sester.,0.42857142857142855,4
a02_soet.wav,søt, Sett.,0.8,3
a02_sport.wav,sport, Spott.,0.5,4
a02_start.wav,start, Stark.,0.5,2
a02_stjerne.wav,stjerne, Stjernet,0.25,3
a02_stoevel.wav,støvel, Skjønner.,0.7777777777777778,3
a02_stupe.wav,stupe, Stupi!,0.5,3
a02_svart.wav,svart, Strek.,1.0,4
a02_svoemme.wav,svømme, Svemmet.,0.5,3
a02_syk.wav,syk, Sjuk.,0.8,3
a02_sykkel.wav,sykkel, Kukken.,0.5714285714285714,2
a02_synge.wav,synge, Sånn.,0.8,3
a02_taarn.wav,tårn, Torn?,0.6,5
a02_terning.wav,terning, Kani?,1.0,3
a02_tjern.wav,tjern, Sjan?,0.8,4
a02_torne.wav,torne, Tårne.,0.5,3
a02_tralle.wav,tralle, Tillykke.,0.7777777777777778,3
a02_trapp.wav,trapp, Katt.,1.0,2
a02_tre.wav,tre, Hva?,1.0,4
a02_troll.wav,troll, Tull.,0.8,5
a02_trylle.wav,trylle, Klart.,1.0,3
a02_turn.wav,turn, Kjør.,0.8,2
a02_tynn.wav,tynn, Kyn.,0.5,3
a02_ugle.wav,ugle, Gullet.,0.5714285714285714,4
a02_vindu.wav,vindu, Hver enn,0.875,3
a03_artist.wav,artist, Artist.,0.2857142857142857,3
a03_barn.wav,barn, PÅR,1.3333333333333333,3
a03_bart.wav,bart, Batch.,0.8333333333333334,4
a03_bjoern.wav,bjørn, Ja.,1.6666666666666667,2
a03_blaa.wav,blå, Brrro!,1.0,2
a03_blad.wav,blad, Brått!,1.0,2
a03_bleie.wav,bleie, Fra i.,0.8333333333333334,2
a03_blokk.wav,blokk, Blokk.,0.3333333333333333,5
a03_blomst.wav,blomst, Gromps.,0.5714285714285714,1
a03_blyant.wav,blyant, Prøv å gjøre det.,0.9411764705882353,2
a03_boerste.wav,børste, Beste.,0.6666666666666666,3
a03_briller.wav,briller, Brille.,0.2857142857142857,2
a03_bro.wav,bro, Peru?,0.8,3
a03_broed.wav,brød, Køprer du?,0.8,4
a03_bror.wav,bror, Pror.,0.4,4
a03_bryter.wav,bryter, Priter.,0.42857142857142855,3
a03_buss.wav,buss, Isch.,1.0,3
a03_by.wav,by, B?,1.0,4
a03_bygge.wav,bygge, Pinkie?,0.8571428571428571,2
a03_doer.wav,dør, Dør!,0.5,5
a03_drikke.wav,drikke, Trykke.,0.42857142857142855,3
a03_drops.wav,drops, Kroppss,0.42857142857142855,4
a03_drue.wav,drue, Trø.,0.75,4
a03_dykke.wav,dykke, Gikk jeg?,0.6666666666666666,3
a03_dyne.wav,dyne, Gynner.,0.5714285714285714,4
a03_ekorn.wav,ekorn, Ekkun.,0.6666666666666666,5
a03_enhjoerning.wav,enhjørning, En ny rull.,0.8181818181818182,4
a03_erter.wav,erter, Atter.,0.5,2
a03_flagg.wav,flagg, Takk.,1.0,3
a03_flakse.wav,flakse, Fraksse?,0.5,3
a03_flaske.wav,flaske, Fræsj det.,0.8,2
a03_flette.wav,flette, Svredt.,0.7142857142857143,2
a03_flue.wav,flue, Frø.,1.0,3
a03_fly.wav,fly, Fri.,1.0,2
a03_fort.wav,fort, Futt.,0.8,4
a03_fortau.wav,fortau, Fortell?,0.625,3
a03_fortid.wav,fortid, Forte.,0.5,3
a03_frakk.wav,frakk, Frok.,0.6,4
a03_fregner.wav,fregner, Priner.,0.5714285714285714,4
a03_froe.wav,frø, Fru.,0.75,4
a03_frukt.wav,frukt, Puh!,1.0,4
a03_fugl.wav,fugl, Fyrt.,1.0,3
a03_garn.wav,garn, KANN?,1.0,3
a03_gartner.wav,gartner, Karter.,0.42857142857142855,3
a03_glad.wav,glad, Blå.,0.75,3
a03_glass.wav,glass, Krush.,0.8333333333333334,2
a03_glitter.wav,glitter, Gritter.,0.375,2
a03_gloer.wav,glør, Kroar.,0.8333333333333334,2
a03_glorie.wav,glorie, Glodje.,0.5714285714285714,3
a03_graa.wav,grå, Brjør.,0.8333333333333334,2
a03_grave.wav,grave, Hva er det?,0.8181818181818182,3
a03_gris.wav,gris, Chris?,0.5,3
a03_groenn.wav,grønn, Går det?,0.875,3
a03_gul.wav,gul, Gøy.,1.0,3
a03_gutt.wav,gutt, Dritt.,0.6666666666666666,3
a03_hjerne.wav,hjerne, Jørn.,0.8,2
a03_hjerte.wav,hjerte, Jøkke.,1.0,4
a03_hjoerne.wav,hjørne, Jørne.,0.5,4
a03_hjort.wav,hjort, Jutti.,1.0,4
a03_horn.wav,horn, Og...,1.0,3
a03_hund.wav,hund, Hei.,1.0,4
a03_hus.wav,hus, Hehehe,0.8333333333333334,3
a03_huske.wav,huske, Pyske.,0.5,3
a03_hylle.wav,hylle, Hele.,0.8,3
a03_hytte.wav,hytte, Hitt.,0.6,3
a03_internett.wav,internett, Internet.,0.2222222222222222,4
a03_jern.wav,jern, Jan?,1.0,3
a03_jus.wav,jus, Yesss.,0.8333333333333334,3
a03_karneval.wav,karneval, Garnup?,0.7142857142857143,1
a03_kart.wav,kart, Katch.,0.8333333333333334,4
a03_kikkert.wav,kikkert, Sikkert.,0.25,2
a03_kjerne.wav,kjerne, Sjarn.,0.5,3
a03_klappe.wav,klappe, Krabbe.,0.7142857142857143,3
a03_klem.wav,klem, Fy...,1.0,2
a03_klo.wav,klo, Grå.,1.0,3
a03_koe.wav,kø, Kø. Kø.,0.8571428571428571,4
a03_koffert.wav,koffert, Kusvrikk.,1.0,1
a03_korn.wav,korn, Hvorn?,0.5,4
a03_kort.wav,kort, Kut.,1.0,4
a03_krabbe.wav,krabbe, Kruppe?,0.7142857142857143,2
a03_krakk.wav,krakk, Klerakk.,0.5,3
a03_kran.wav,kran, Kerem.,0.8333333333333334,3
a03_krone.wav,krone, Kjørrume.,0.7777777777777778,3
a03_kropp.wav,kropp, Grop.,0.4,3
a03_krykke.wav,krykke, Trykke.,0.2857142857142857,3
a03_ku.wav,ku, Tull.,0.8,3
a03_kurv.wav,kurv, Kurs.,0.6,2
a03_kvart.wav,kvart, Kuts.,1.0,3
a03_kvern.wav,kvern," Ja, Sean?",0.7777777777777778,1
a03_loepe.wav,løpe, Løpe!,0.4,4
a03_loeve.wav,løve, Løve.,0.4,4
a03_lue.wav,lue, Lue.,0.5,4
a03_lyn.wav,lyn, Lenn.,0.8,3
a03_lys.wav,lys, Fyllis?,0.7142857142857143,3
a03_lytte.wav,lytte, Litte.,0.5,4
a03_munn.wav,munn, Nyn.,0.75,4
a03_mus.wav,mus, Nei.,1.0,3
a03_noekkel.wav,nøkkel, Nækker.,0.5714285714285714,3
a03_oedelagt.wav,ødelagt, Og lakk.,0.75,3
a03_oere.wav,øre, Ør,1.0,4
a03_oern.wav,ørn, Mm.,1.0,3
a03_planke.wav,planke, Rukke.,0.8333333333333334,2
a03_plante.wav,plante, Prante.,0.42857142857142855,2
a03_plaster.wav,plaster, Bruster.,0.5,3
a03_pluss.wav,pluss, Spurs.,0.6666666666666666,2
a03_plystre.wav,plystre, Pristre.,0.5,3
a03_port.wav,port, Futsj.,1.0,3
a03_premie.wav,premie, Prøv å mi. Prøv å mi.,0.8571428571428571,4
a03_prins.wav,prins, Prins.,0.3333333333333333,4
a03_pute.wav,pute, Pyrta?,0.8333333333333334,4
a03_roed.wav,rød, Har du?,0.7142857142857143,4
a03_rund.wav,rund, Rrrunn!,0.5714285714285714,3
a03_sjakk.wav,sjakk, Sjokk!,0.5,2
a03_sjiraff.wav,sjiraff, Shirof.,0.5714285714285714,4
a03_sjoe.wav,sjø, Hvem?,1.0,4
a03_sju.wav,sju, Sjø.,0.75,4
a03_ski.wav,ski, Si.,1.0,4
a03_skilpadde.wav,skilpadde, Silpate.,0.625,3
a03_skinke.wav,skinke, Siden.,1.0,3
a03_skip.wav,skip, Sheep.,0.8333333333333334,4
a03_skitten.wav,skitten, Sitten.,0.42857142857142855,3
a03_skive.wav,skive, Siver.,0.6666666666666666,3
a03_skjaere.wav,skjære, Shara?,1.0,4
a03_skjema.wav,skjema, Skjerm!,0.42857142857142855,4
a03_skjerf.wav,skjerf, Seriøst.,1.0,2
a03_skjerm.wav,skjerm, Skal du?,0.875,3
a03_skjoert.wav,skjørt, Shet.,1.2,5
a03_skjorte.wav,skjorte, Sjutte.,0.7142857142857143,4
a03_skoeyter.wav,skøyter, Sjæter.,0.7142857142857143,3
a03_skulder.wav,skulder, Skulder.,0.25,3
a03_sky.wav,sky, Sj.,1.0,4
a03_smart.wav,smart, Smarr!,0.5,2
a03_smerte.wav,smerte, Sjommer det?,0.6666666666666666,3
a03_smoer.wav,smør, Smør.,0.4,4
a03_smykke.wav,smykke, Skum i kæ?,0.8,4
a03_snoe.wav,snø, Snø?,0.5,5
a03_snoerr.wav,snørr, Snør.,0.4,3
a03_soele.wav,søle, Sjørne.,0.7142857142857143,3
a03_soelv.wav,sølv, Skjel.,0.8333333333333334,3
a03_soeppel.wav,søppel, Super!,0.8333333333333334,2
a03_soester.wav,søster, Søster.,0.2857142857142857,4
a03_soet.wav,søt, Sjert.,0.8333333333333334,2
a03_sport.wav,sport, Sput.,0.8,3
a03_start.wav,start, Start!,0.3333333333333333,3
a03_stjerne.wav,stjerne, Stianne.,0.625,3
a03_stoevel.wav,støvel, Stuffet.,0.75,2
a03_stupe.wav,stupe, Stupe,0.2,4
a03_svart.wav,svart, Swatch.,0.8571428571428571,2
a03_svoemme.wav,svømme, Sømme.,0.5,3
a03_syk.wav,syk, Hehehe,1.0,2
a03_sykkel.wav,sykkel, Sikker.,0.5714285714285714,4
a03_synge.wav,synge, Ging jeg?,0.6666666666666666,3
a03_taarn.wav,tårn, Tor?,0.75,3
a03_terning.wav,terning, Torn.,1.0,2
a03_tjern.wav,tjern, Sjan?,0.8,5
a03_torne.wav,torne, Tone.,0.6,4
a03_tralle.wav,tralle, Jeg er oba.,0.9090909090909091,1
a03_trapp.wav,trapp, Ropp.,0.8,3
a03_tre.wav,tre, Re.,1.0,3
a03_troll.wav,troll, Tron?,0.6,4
a03_trylle.wav,trylle, Tror du?,0.875,3
a03_turn.wav,turn, Tune.,0.8,3
a03_tynn.wav,tynn, Chin.,0.8,2
a03_ugle.wav,ugle, Ogre.,0.6,3
a03_vindu.wav,vindu, Vind.,0.4,3
a04_artist.wav,artist, Artist.,0.2857142857142857,3
a04_barn.wav,barn, Baren.,0.5,4
a04_bart.wav,bart, Bort.,0.6,3
a04_bjoern.wav,bjørn, Bjørn,0.2,4
a04_blaa.wav,blå, Blå.,0.5,5
a04_blad.wav,blad, Blod,0.5,3
a04_bleie.wav,bleie, Bra je.,0.8571428571428571,2
a04_blokk.wav,blokk, Rokk!,0.6,3
a04_blomst.wav,blomst, Bromst.,0.42857142857142855,3
a04_blyant.wav,blyant, Briant,0.5,2
a04_boerste.wav,børste, Bøste,0.4,4
a04_briller.wav,briller, Briller.,0.25,3
a04_bro.wav,bro, Brrru.,0.8333333333333334,4
a04_broed.wav,brød, Brø.,0.5,4
