File name,Word,Transcribed,CER (Character Error Rate),CER Score
a02_hus.wav,hus, hus,0.0,3
a02_huske.wav,huske, huske,0.0,4
a02_hylle.wav,hylle, hole,0.5,3
a02_hytte.wav,hytte, det,1.3333333333333333,3
a02_internett.wav,internett, den natt,0.75,4
a02_jern.wav,jern, gaha,1.0,4
a02_jus.wav,jus, siers,0.8,3
a02_karneval.wav,karneval, carna,0.8,3
a02_kart.wav,kart, kart,0.0,3
a02_kikkert.wav,kikkert, sittet,0.6666666666666666,5
a02_kjerne.wav,kjerne, kjære,0.4,4
a02_klappe.wav,klappe, klokk,0.8,4
a02_klem.wav,klem, svein,0.8,3
a02_klo.wav,klo, klo,0.0,3
a02_koe.wav,kø, kt,0.5,4
a02_koffert.wav,koffert, hush-off-huitf,0.7142857142857143,4
a02_korn.wav,korn, horn,0.25,4
a02_kort.wav,kort, hysj godt,0.7777777777777778,3
a02_krabbe.wav,krabbe, kempe,0.8,4
a02_krakk.wav,krakk, ja,2.0,5
a02_kran.wav,kran, klan,0.25,3
a02_krone.wav,krone, kråna,0.4,3
a02_kropp.wav,kropp, kna,1.3333333333333333,5
a02_krykke.wav,krykke, knute,0.8,3
a02_ku.wav,ku, kjaa,0.75,4
a02_kurv.wav,kurv, knut,0.75,2
a02_kvart.wav,kvart, fart,0.5,5
a02_kvern.wav,kvern, hva,1.3333333333333333,3
a02_loepe.wav,løpe, nepe,0.5,4
a02_loeve.wav,løve, du lever,0.625,3
a02_lue.wav,lue, lue,0.0,3
a02_lyn.wav,lyn, lien,0.5,3
a02_lys.wav,lys, glis,0.5,3
a02_lytte.wav,lytte, litte,0.2,3
a02_munn.wav,munn, mynn,0.25,3
a02_mus.wav,mus, smus,0.25,3
a02_noekkel.wav,nøkkel, nødt her,0.625,3
a02_oedelagt.wav,ødelagt, ødelagt,0.0,4
a02_oere.wav,øre, møre,0.25,4
a02_oern.wav,ørn, a,3.0,4
a02_planke.wav,planke, franke,0.3333333333333333,4
a02_plante.wav,plante, flandte,0.2857142857142857,3
a02_plaster.wav,plaster, kjersti,0.8571428571428571,2
a02_pluss.wav,pluss, knus,0.75,3
a02_plystre.wav,plystre, presta,0.6666666666666666,3
a02_port.wav,port, bort,0.25,3
a02_premie.wav,premie, kvenle,0.6666666666666666,3
a02_prins.wav,prins, prins,0.0,3
a02_pute.wav,pute, pite,0.25,3
a02_roed.wav,rød, og det er,0.8888888888888888,1
a02_rund.wav,rund, renn,0.5,4
a02_sjakk.wav,sjakk, kjætt,0.8,4
a02_sjiraff.wav,sjiraff, snøraf,0.5,5
a02_sjoe.wav,sjø, sjøa,0.25,3
a02_sju.wav,sju, skid,0.75,2
a02_ski.wav,ski, sje,0.6666666666666666,5
a02_skilpadde.wav,skilpadde, skilta,0.6666666666666666,3
a02_skinke.wav,skinke, snakke,0.5,3
a02_skip.wav,skip, snip,0.25,4
a02_skitten.wav,skitten, skikken,0.2857142857142857,4
a02_skive.wav,skive, så det da,0.7777777777777778,3
a02_skjaere.wav,skjære, sære,0.5,4
a02_skjema.wav,skjema, hva skjer med,0.6153846153846154,4
a02_skjerf.wav,skjerf, kjære at,0.75,3
a02_skjerm.wav,skjerm, særeren,0.5714285714285714,3
a02_skjoert.wav,skjørt, sjøtt,0.4,3
a02_skjorte.wav,skjorte, skjote,0.16666666666666666,3
a02_skoeyter.wav,skøyter, søtted,0.5,3
a02_skulder.wav,skulder, skulder,0.0,5
a02_sky.wav,sky, si,1.0,3
a02_smart.wav,smart, smerk,0.4,3
a02_smerte.wav,smerte, smert,0.2,3
a02_smoer.wav,smør, smø,0.3333333333333333,4
a02_smykke.wav,smykke, smitha,0.6666666666666666,4
a02_snoe.wav,snø, snø,0.0,3
a02_snoerr.wav,snørr, åssen det er det,0.8125,2
a02_soele.wav,søle, kjære,0.8,2
a02_soelv.wav,sølv, sauer,0.8,2
a02_soeppel.wav,søppel, kjeppene,0.625,2
a02_soester.wav,søster, søster,0.0,4
a02_soet.wav,søt, søt,0.0,3
a02_sport.wav,sport, sport,0.0,4
a02_start.wav,start, nærk,1.0,2
a02_stjerne.wav,stjerne, stjerne,0.0,3
a02_stoevel.wav,støvel, snøberg,0.5714285714285714,3
a02_stupe.wav,stupe, det sto det,0.7272727272727273,3
a02_svart.wav,svart, just trap,0.7777777777777778,4
a02_svoemme.wav,svømme, svelene,0.5714285714285714,3
a02_syk.wav,syk, sju,0.6666666666666666,3
a02_sykkel.wav,sykkel, sjukelen,0.5,2
a02_synge.wav,synge, jeg skjønner,0.75,3
a02_taarn.wav,tårn, kål,1.0,5
a02_terning.wav,terning, palle,1.4,3
a02_tjern.wav,tjern, sånn,1.0,4
a02_torne.wav,torne, horne,0.2,3
a02_tralle.wav,tralle, krønled,0.5714285714285714,3
a02_trapp.wav,trapp, da,2.0,2
a02_tre.wav,tre, pre tve,0.7142857142857143,4
a02_troll.wav,troll, kvalm,0.8,5
a02_trylle.wav,trylle, jeg tror det,0.75,3
a02_turn.wav,turn, 2011,1.0,2
a02_tynn.wav,tynn, kinn,0.5,3
a02_ugle.wav,ugle, gled,0.5,4
a02_vindu.wav,vindu, kiljenger,0.7777777777777778,3
a03_artist.wav,artist, artist,0.0,3
a03_barn.wav,barn, bar,0.3333333333333333,3
a03_bart.wav,bart, barch,0.4,4
a03_bjoern.wav,bjørn, skjell,0.8333333333333334,2
a03_blaa.wav,blå, råd,1.0,2
a03_blad.wav,blad, chrad,0.6,2
a03_bleie.wav,bleie, fra høie,0.75,2
a03_blokk.wav,blokk, blokk,0.0,5
a03_blomst.wav,blomst, kramps,0.8333333333333334,1
a03_blyant.wav,blyant, brehjem,0.8571428571428571,2
a03_boerste.wav,børste, børste,0.0,3
a03_briller.wav,briller, perilely,0.625,2
a03_bro.wav,bro, bero,0.25,3
a03_broed.wav,brød, prøver du det,0.7692307692307693,4
a03_bror.wav,bror, bror,0.0,4
a03_bryter.wav,bryter, riter,0.4,3
a03_buss.wav,buss, buss,0.0,3
a03_by.wav,by, by,0.0,4
a03_bygge.wav,bygge, binkie,0.6666666666666666,2
a03_doer.wav,dør, dør,0.0,5
a03_drikke.wav,drikke, rygge,0.8,3
a03_drops.wav,drops, rops,0.25,4
a03_drue.wav,drue, 300,1.3333333333333333,4
a03_dykke.wav,dykke, det tie,0.7142857142857143,3
a03_dyne.wav,dyne, gyne,0.25,4
a03_ekorn.wav,ekorn, ekorn,0.0,5
a03_enhjoerning.wav,enhjørning, enhjørn,0.42857142857142855,4
a03_erter.wav,erter, at det gjelder,0.7857142857142857,2
a03_flagg.wav,flagg, praa,1.0,3
a03_flakse.wav,flakse, hva frakse,0.5,3
a03_flaske.wav,flaske, forsker,0.42857142857142855,2
a03_flette.wav,flette, svelte,0.5,2
a03_flue.wav,flue, frø,1.0,3
a03_fly.wav,fly, fri,0.6666666666666666,2
a03_fort.wav,fort, fort,0.0,4
a03_fortau.wav,fortau, for den,0.5714285714285714,3
a03_fortid.wav,fortid, fordi,0.4,3
a03_frakk.wav,frakk, frak,0.25,4
a03_fregner.wav,fregner, frainer,0.2857142857142857,4
a03_froe.wav,frø, fred,0.5,4
a03_frukt.wav,frukt, s,5.0,4
a03_fugl.wav,fugl, fot,1.0,3
a03_garn.wav,garn, garn,0.0,3
a03_gartner.wav,gartner, garner,0.16666666666666666,3
a03_glad.wav,glad, bla,0.6666666666666666,3
a03_glass.wav,glass, gras,0.5,2
a03_glitter.wav,glitter, ritter,0.3333333333333333,2
a03_gloer.wav,glør, grør,0.25,2
a03_glorie.wav,glorie, glode,0.4,3
a03_graa.wav,grå, brehol,0.8333333333333334,2
a03_grave.wav,grave, grave,0.0,3
a03_gris.wav,gris, cris,0.25,3
a03_groenn.wav,grønn, gran,0.5,3
a03_gul.wav,gul, gud,0.3333333333333333,3
a03_gutt.wav,gutt, litt,0.5,3
a03_hjerne.wav,hjerne, ja,2.5,2
a03_hjerte.wav,hjerte, jepke,0.6,4
a03_hjoerne.wav,hjørne, bjørnø,0.3333333333333333,4
a03_hjort.wav,hjort, hj,1.5,4
a03_horn.wav,horn, ol,1.5,3
a03_hund.wav,hund, krin,1.0,4
a03_hus.wav,hus, hm,1.0,3
a03_huske.wav,huske, fyrske,0.5,3
a03_hylle.wav,hylle, hylle,0.0,3
a03_hytte.wav,hytte, hitte,0.2,3
a03_internett.wav,internett, ibernet,0.42857142857142855,4
a03_jern.wav,jern, jan,0.6666666666666666,3
a03_jus.wav,jus, juss,0.25,3
a03_karneval.wav,karneval, barna,0.8,1
a03_kart.wav,kart, kakk,0.5,4
a03_kikkert.wav,kikkert, sjekket,0.5714285714285714,2
a03_kjerne.wav,kjerne, kjerne,0.0,3
a03_klappe.wav,klappe, krape,0.4,3
a03_klem.wav,klem, n,4.0,2
a03_klo.wav,klo, no,1.0,3
a03_koe.wav,kø, hva er,1.0,4
a03_koffert.wav,koffert, godt sprik,0.8,1
a03_korn.wav,korn, korn,0.0,4
a03_kort.wav,kort, kort,0.0,4
a03_krabbe.wav,krabbe, krabbe,0.0,2
a03_krakk.wav,krakk, klara,0.6,3
a03_kran.wav,kran, kæran,0.2,3
a03_krone.wav,krone, gerome,0.5,3
a03_kropp.wav,kropp, gropp,0.2,3
a03_krykke.wav,krykke, pregge,0.6666666666666666,3
a03_ku.wav,ku, k,1.0,3
a03_kurv.wav,kurv, guro,0.5,2
a03_kvart.wav,kvart, lettch,1.0,3
a03_kvern.wav,kvern, ja ja,1.0,1
a03_loepe.wav,løpe, løpe,0.0,4
a03_loeve.wav,løve, love,0.25,4
a03_lue.wav,lue, lue,0.0,4
a03_lyn.wav,lyn, lenn,0.5,3
a03_lys.wav,lys, lis,0.3333333333333333,3
a03_lytte.wav,lytte, lidde,0.6,4
a03_munn.wav,munn, munnen,0.3333333333333333,4
a03_mus.wav,mus, smil,0.75,3
a03_noekkel.wav,nøkkel, nøkkel,0.0,3
a03_oedelagt.wav,ødelagt, ødelagt,0.0,3
a03_oere.wav,øre, ære,0.3333333333333333,4
a03_oern.wav,ørn, emm,1.0,3
a03_planke.wav,planke, rogge,1.0,2
a03_plante.wav,plante, grande,0.5,2
a03_plaster.wav,plaster, brastør,0.42857142857142855,3
a03_pluss.wav,pluss, sjuvers,0.7142857142857143,2
a03_plystre.wav,plystre, prisdre,0.42857142857142855,3
a03_port.wav,port, fort,0.25,3
a03_premie.wav,premie, ramø,1.0,4
a03_prins.wav,prins, prins,0.0,4
a03_pute.wav,pute, pente,0.4,4
a03_roed.wav,rød, rød,0.0,4
a03_rund.wav,rund, har du hørt,0.8181818181818182,3
a03_sjakk.wav,sjakk, kjapp,0.6,2
a03_sjiraff.wav,sjiraff, sjiraff,0.0,4
a03_sjoe.wav,sjø, sjø,0.0,4
a03_sju.wav,sju, sju,0.0,4
a03_ski.wav,ski, si,0.5,4
a03_skilpadde.wav,skilpadde, hylpa til,0.7777777777777778,3
a03_skinke.wav,skinke, skjelket,0.5,3
a03_skip.wav,skip, skip,0.0,4
a03_skitten.wav,skitten, sjøen,0.8,3
a03_skive.wav,skive, hivet,0.6,3
a03_skjaere.wav,skjære, skjære,0.0,4
a03_skjema.wav,skjema, skjema,0.0,4
a03_skjerf.wav,skjerf, sherf,0.4,2
a03_skjerm.wav,skjerm, sjaro,0.6,3
a03_skjoert.wav,skjørt, kjørt,0.2,5
a03_skjorte.wav,skjorte, skjorte,0.0,4
a03_skoeyter.wav,skøyter, skeiter,0.2857142857142857,3
a03_skulder.wav,skulder, skulder,0.0,3
a03_sky.wav,sky, hi,1.5,4
a03_smart.wav,smart, jomar,0.6,2
a03_smerte.wav,smerte, sjåmatte,0.5,3
a03_smoer.wav,smør, smør,0.0,4
a03_smykke.wav,smykke, sier vi ikke,0.6666666666666666,4
a03_snoe.wav,snø, snø,0.0,5
a03_snoerr.wav,snørr, skjønner,0.625,3
a03_soele.wav,søle, søren,0.4,3
a03_soelv.wav,sølv, skjell,0.6666666666666666,3
a03_soeppel.wav,søppel, super,0.6,2
a03_soester.wav,søster, sæster,0.16666666666666666,4
a03_soet.wav,søt, kjør,0.75,2
a03_sport.wav,sport, sj-part,0.42857142857142855,3
a03_start.wav,start, start,0.0,3
a03_stjerne.wav,stjerne, stjerne,0.0,3
a03_stoevel.wav,støvel, stuffel,0.42857142857142855,2
a03_stupe.wav,stupe, stupet,0.16666666666666666,4
a03_svart.wav,svart, shortz,0.5,2
a03_svoemme.wav,svømme, skygme,0.5,3
a03_syk.wav,syk, hm,1.5,2
a03_sykkel.wav,sykkel, skikkel,0.2857142857142857,4
a03_synge.wav,synge, synger,0.16666666666666666,3
a03_taarn.wav,tårn, Tower,1.0,3
a03_terning.wav,terning, han tar den,0.8181818181818182,2
a03_tjern.wav,tjern, kjern,0.2,5
a03_torne.wav,torne, horne,0.2,4
a03_tralle.wav,tralle, hande,0.8,1
a03_trapp.wav,trapp, grab,0.75,3
a03_tre.wav,tre, re,0.5,3
a03_troll.wav,troll, kran,1.0,4
a03_trylle.wav,trylle, knulle,0.5,3
a03_turn.wav,turn, julian,0.6666666666666666,3
a03_tynn.wav,tynn, skinn,0.6,2
a03_ugle.wav,ugle, kanskje,0.8571428571428571,3
a03_vindu.wav,vindu, vinduet,0.2857142857142857,3
a04_artist.wav,artist, arctic,0.5,3
a04_barn.wav,barn, byen,0.5,4
a04_bart.wav,bart, bart,0.0,3
a04_bjoern.wav,bjørn, bjørn,0.0,4
a04_blaa.wav,blå, blad,0.5,5
a04_blad.wav,blad, blad,0.0,3
a04_bleie.wav,bleie, paraiet,0.7142857142857143,2
a04_blokk.wav,blokk, rakk,0.75,3
a04_blomst.wav,blomst, bransje,0.7142857142857143,3
a04_blyant.wav,blyant, brian,0.6,2
a04_boerste.wav,børste, børste,0.0,4
a04_briller.wav,briller, briller,0.0,3
a04_bro.wav,bro, bro,0.0,4
a04_broed.wav,brød, breh,0.5,4
a04_bror.wav,bror, ror,0.3333333333333333,4
a04_brun.wav,brun, brinn,0.4,3
a04_bryter.wav,bryter, bryter,0.0,4
a04_buss.wav,buss, bluss,0.2,4
a04_by.wav,by, by,0.0,5
a04_bygge.wav,bygge, bedge,0.4,5
a04_doer.wav,dør, det er det,0.8,4
a04_drikke.wav,drikke, drikke,0.0,4
a04_drops.wav,drops, groups,0.3333333333333333,5
a04_drue.wav,drue, brue,0.25,3
a04_dykke.wav,dykke, dykke,0.0,4
a04_dyne.wav,dyne, dyne,0.0,4
a04_ekorn.wav,ekorn, ekorn,0.0,3
a04_enhjoerning.wav,enhjørning, en gjørning,0.18181818181818182,4
a04_erter.wav,erter, ærede,0.8,4
a04_fjorten.wav,fjorten, kjoten,0.3333333333333333,4
a04_flagg.wav,flagg, frog,0.75,3
a04_flakse.wav,flakse, frakse,0.16666666666666666,3
a04_flaske.wav,flaske, flaske,0.0,4
a04_flette.wav,flette, flette,0.0,3
a04_flue.wav,flue, frue,0.25,3
a04_fly.wav,fly, friv,0.75,2
a04_fort.wav,fort, fots,0.5,3
a04_fortau.wav,fortau, for tel,0.42857142857142855,2
a04_fortid.wav,fortid, folk dyr,0.625,3
a04_frakk.wav,frakk, forakk,0.16666666666666666,4
a04_fregner.wav,fregner, freian,0.6666666666666666,3
a04_froe.wav,frø, frøi,0.25,4
a04_frukt.wav,frukt, frykt,0.2,4
a04_fugl.wav,fugl, svord,1.0,3
a04_garn.wav,garn, garden,0.3333333333333333,4
a04_gartner.wav,gartner, karakter,0.5,3
a04_glad.wav,glad, dra,1.0,2
a04_glass.wav,glass, lars,0.5,4
a04_glitter.wav,glitter, gryter,0.5,3
a04_gloer.wav,glør, eller,0.6,3
a04_glorie.wav,glorie, glorie,0.0,4
a04_graa.wav,grå, grå,0.0,5
a04_grave.wav,grave, og gravet,0.4444444444444444,3
a04_gris.wav,gris, gris,0.0,4
a04_groenn.wav,grønn, drøm,0.75,3
a04_gul.wav,gul, gud,0.3333333333333333,4
a04_gutt.wav,gutt, gitt,0.25,5
a04_hjerne.wav,hjerne, hjerne,0.0,4
a04_hjerte.wav,hjerte, geirte,0.5,4
a04_hjoerne.wav,hjørne, bjørnene,0.375,3
a04_hjort.wav,hjort, jot,0.6666666666666666,3
a04_horn.wav,horn, boen,0.5,3
a04_hund.wav,hund, hund,0.0,3
a04_hus.wav,hus, priss,0.8,3
a04_huske.wav,huske, ønske,0.4,3
a04_hylle.wav,hylle, hylle,0.0,4
a04_hytte.wav,hytte, hit,1.0,3
