File name,Word,Transcribed,CER (Character Error Rate),CER Score
a01_loepe.wav,løpe, løpe,0.0,5
a01_loeve.wav,løve, jev,1.0,1
a01_lue.wav,lue, lue,0.0,5
a01_lyn.wav,lyn, lim,0.6666666666666666,4
a01_lys.wav,lys, lis,0.3333333333333333,4
a01_lytte.wav,lytte, ligge,0.6,3
a01_munn.wav,munn, mjøln,0.6,1
a01_mus.wav,mus, nis,0.6666666666666666,3
a01_noekkel.wav,nøkkel, nøkkel,0.0,4
a01_oedelagt.wav,ødelagt, ja til jeg,0.9,2
a01_oere.wav,øre, ære,0.3333333333333333,2
a01_oern.wav,ørn, en,1.0,4
a01_planke.wav,planke, liankolie,0.5555555555555556,2
a01_plante.wav,plante, plantre,0.14285714285714285,3
a01_plaster.wav,plaster, braasti,0.7142857142857143,2
a01_pluss.wav,pluss, Please,0.6666666666666666,5
a01_plystre.wav,plystre, Prilde,1.0,2
a01_port.wav,port, fotsj,0.8,4
a01_premie.wav,premie, Trøehavet,0.6666666666666666,2
a01_prins.wav,prins, prins,0.0,3
a01_pute.wav,pute, peter,0.4,4
a01_roed.wav,rød, bøe,0.6666666666666666,3
a01_rund.wav,rund, bø,2.0,1
a01_sjakk.wav,sjakk, shakki,0.3333333333333333,3
a01_sjiraff.wav,sjiraff, skjeaf?,0.5714285714285714,4
a01_sjoe.wav,sjø, kje,0.6666666666666666,4
a01_sju.wav,sju, hiv,1.0,3
a01_ski.wav,ski, ski,0.0,5
a01_skilpadde.wav,skilpadde, silpelhet,0.5555555555555556,2
a01_skinke.wav,skinke, synke,0.4,3
a01_skip.wav,skip, svev,0.75,2
a01_skitten.wav,skitten, Siggen,0.6666666666666666,4
a01_skive.wav,skive, si det,0.6666666666666666,4
a01_skjaere.wav,skjære, søre,0.75,2
a01_skjema.wav,skjema, Sema,0.75,3
a01_skjerf.wav,skjerf, sæd,1.6666666666666667,2
a01_skjerm.wav,skjerm, sjau,1.0,3
a01_skjoert.wav,skjørt, kjeks,0.8,3
a01_skjorte.wav,skjorte, Sorte,0.6,5
a01_skoeyter.wav,skøyter, Skjegget,0.75,3
a01_skulder.wav,skulder, Skurden,0.42857142857142855,3
a01_sky.wav,sky, ski,0.3333333333333333,3
a01_smart.wav,smart, smøths,0.6666666666666666,2
a01_smerte.wav,smerte, smatte,0.3333333333333333,3
a01_smoer.wav,smør, sne,1.0,3
a01_smykke.wav,smykke, smykke,0.0,3
a01_snoe.wav,snø, snø,0.0,3
a01_snoerr.wav,snørr, sne,1.0,2
a01_soele.wav,søle, søre,0.25,3
a01_soelv.wav,sølv, zeng...,1.0,3
a01_soeppel.wav,søppel, søppel,0.0,4
a01_soester.wav,søster, kjeste,0.6666666666666666,2
a01_soet.wav,søt, Skiet,0.8,3
a01_sport.wav,sport, Spots,0.6,2
a01_start.wav,start, stælt,0.4,3
a01_stjerne.wav,stjerne, stjerne,0.0,3
a01_stoevel.wav,støvel, stabbing,0.75,3
a01_stupe.wav,stupe, stupe,0.0,5
a01_svart.wav,svart, Svett.,0.6666666666666666,4
a01_svoemme.wav,svømme, sveve,0.6,4
a01_syk.wav,syk, skik,0.5,4
a01_sykkel.wav,sykkel, sykkel,0.0,4
a01_synge.wav,synge, synge,0.0,4
a01_taarn.wav,tårn, kern,0.5,2
a01_terning.wav,terning, Terning,0.14285714285714285,3
a01_tjern.wav,tjern, sa jeg.,0.7142857142857143,1
a01_torne.wav,torne, Tone,0.5,5
a01_tralle.wav,tralle, Tørre,1.0,2
a01_trapp.wav,trapp, klepp,0.6,3
a01_tre.wav,tre, ok,1.5,2
a01_troll.wav,troll, do,2.0,2
a01_trylle.wav,trylle, prylle,0.16666666666666666,3
a01_turn.wav,turn, king,1.0,2
a01_tynn.wav,tynn, pin,1.0,3
a01_ugle.wav,ugle, ydle,0.5,4
a01_vindu.wav,vindu, digge,0.8,2
a02_artist.wav,artist, er det tøst,0.6363636363636364,2
a02_barn.wav,barn, da er han,0.6666666666666666,4
a02_bart.wav,bart, back,0.5,4
a02_bjoern.wav,bjørn, bjørn,0.0,4
a02_blaa.wav,blå, bleirud,0.7142857142857143,3
a02_blad.wav,blad, klar...,0.7142857142857143,2
a02_bleie.wav,bleie, reie.,0.6,3
a02_blokk.wav,blokk, platt,0.8,4
a02_blomst.wav,blomst, stramst,0.5714285714285714,3
a02_blyant.wav,blyant, bøhjelt,0.7142857142857143,2
a02_boerste.wav,børste, berstad,0.42857142857142855,4
a02_briller.wav,briller, Det blir li,0.8181818181818182,3
a02_bro.wav,bro, doll,1.0,4
a02_broed.wav,brød, a,4.0,3
a02_bror.wav,bror, går,1.0,3
a02_brun.wav,brun, riggen,0.8333333333333334,3
a02_bryter.wav,bryter, bruter,0.16666666666666666,3
a02_buss.wav,buss, bæsj,0.5,4
a02_by.wav,by, vi mie,1.0,3
a02_bygge.wav,bygge, begge,0.2,4
a02_doer.wav,dør, Der.,0.75,4
a02_drikke.wav,drikke, Ja klikke ja,0.6666666666666666,3
a02_drops.wav,drops, klatr,1.0,5
a02_drue.wav,drue, du har et tå,0.75,2
a02_dykke.wav,dykke, ikke,0.5,4
a02_dyne.wav,dyne, Det er digert,0.8461538461538461,3
a02_ekorn.wav,ekorn, ekorn,0.0,4
a02_enhjoerning.wav,enhjørning, ingemin,1.0,3
a02_erter.wav,erter, Atib,1.0,3
a02_fjorten.wav,fjorten, kjetting,0.625,3
a02_flagg.wav,flagg, Takk takk,0.8888888888888888,4
a02_flakse.wav,flakse, sveitsa,0.8571428571428571,2
a02_flaske.wav,flaske, spa,1.6666666666666667,3
a02_flette.wav,flette, sjette.,0.42857142857142855,3
a02_flue.wav,flue, frøya,0.8,3
a02_fly.wav,fly, si,1.5,3
a02_fort.wav,fort, varmt,0.6,4
a02_fortau.wav,fortau, svarte,0.8333333333333334,3
a02_fortid.wav,fortid, 40,3.0,3
a02_frakk.wav,frakk, fak,0.6666666666666666,4
a02_fregner.wav,fregner, Kleiner.,0.5,4
a02_froe.wav,frø, frøklada,0.625,4
a02_frukt.wav,frukt, slutt,0.6,4
a02_fugl.wav,fugl, Sjørg.,0.8333333333333334,1
a02_garn.wav,garn, der,1.0,4
a02_gartner.wav,gartner, gartned,0.14285714285714285,3
a02_glad.wav,glad, dra,1.0,3
a02_glass.wav,glass, ss,1.5,3
a02_glitter.wav,glitter, nitter,0.3333333333333333,3
a02_gloer.wav,glør, lørl,0.5,3
a02_glorie.wav,glorie, Gloria,0.3333333333333333,4
a02_graa.wav,grå, gra,0.3333333333333333,5
a02_grave.wav,grave, Bravo!,0.5,4
a02_gris.wav,gris, lys lys,0.8571428571428571,4
a02_groenn.wav,grønn, den,1.3333333333333333,3
a02_gul.wav,gul, Gull.,0.6,3
a02_gutt.wav,gutt, død,1.3333333333333333,5
a02_hjerne.wav,hjerne, hjerne.,0.14285714285714285,4
a02_hjerte.wav,hjerte, batten,0.8333333333333334,2
a02_hjoerne.wav,hjørne, Dørene,0.5,3
a02_hjort.wav,hjort, lukk,1.25,5
a02_horn.wav,horn, volen,0.6,2
a02_hund.wav,hund, hadan,0.8,4
a02_hus.wav,hus, husj,0.25,3
a02_huske.wav,huske, Huske...,0.5,4
a02_hylle.wav,hylle, høle høle,0.5555555555555556,3
a02_hytte.wav,hytte, Det er titte,0.75,3
a02_internett.wav,internett, Ikke en natt,0.6666666666666666,4
a02_jern.wav,jern, glai,1.0,4
a02_jus.wav,jus, skuespilleris...,0.875,3
a02_karneval.wav,karneval, valgkana,0.875,3
a02_kart.wav,kart, kart,0.0,3
a02_kikkert.wav,kikkert, sikkert,0.14285714285714285,5
a02_kjerne.wav,kjerne, sjæla,1.0,4
a02_klappe.wav,klappe, klappe,0.0,4
a02_klem.wav,klem, fram,0.75,3
a02_klo.wav,klo, k,2.0,3
a02_koe.wav,kø, kø tee.,0.7142857142857143,4
a02_koffert.wav,koffert, goffelt,0.2857142857142857,4
a02_korn.wav,korn, hår,1.0,4
a02_kort.wav,kort, kork,0.25,3
a02_krabbe.wav,krabbe, campe,0.8,4
a02_krakk.wav,krakk, klakk,0.2,5
a02_kran.wav,kran, klar...,0.7142857142857143,3
a02_krone.wav,krone, rorna,0.6,3
a02_kropp.wav,kropp, klapp,0.4,5
a02_krykke.wav,krykke, krøtte.,0.5714285714285714,3
a02_ku.wav,ku, sånn,1.0,4
a02_kurv.wav,kurv, Knut,1.0,2
a02_kvart.wav,kvart, fart,0.5,5
a02_kvern.wav,kvern, hva...,0.8333333333333334,3
a02_loepe.wav,løpe, nette,0.8,4
a02_loeve.wav,løve, leve,0.25,3
a02_lue.wav,lue, det st lo jeg,0.8461538461538461,3
a02_lyn.wav,lyn, niden,0.8,3
a02_lys.wav,lys, roof,1.0,3
a02_lytte.wav,lytte, Litt til,0.75,3
a02_munn.wav,munn, Minen...,0.75,3
a02_mus.wav,mus, snus,0.5,3
a02_noekkel.wav,nøkkel, natta,1.0,3
a02_oedelagt.wav,ødelagt, ødelagt,0.0,4
a02_oere.wav,øre, ora,0.6666666666666666,4
a02_oern.wav,ørn, er,1.0,4
a02_planke.wav,planke, franke.,0.42857142857142855,4
a02_plante.wav,plante, plante,0.0,3
a02_plaster.wav,plaster, karsti,0.8333333333333334,2
a02_pluss.wav,pluss, Pruss,0.4,3
a02_plystre.wav,plystre, pelsdag,0.7142857142857143,3
a02_port.wav,port, bort,0.25,3
a02_premie.wav,premie, men trenger jeg det,0.8421052631578947,3
a02_prins.wav,prins, Prins,0.2,3
a02_pute.wav,pute, pite,0.25,3
a02_roed.wav,rød, hva taler jeg,0.9230769230769231,1
a02_rund.wav,rund, aren,0.75,4
a02_sjakk.wav,sjakk, kjett,0.8,4
a02_sjiraff.wav,sjiraff, slåss,1.2,5
a02_sjoe.wav,sjø, skjea?,0.6666666666666666,3
a02_sju.wav,sju, heat,1.0,2
a02_ski.wav,ski, hi,1.0,5
a02_skilpadde.wav,skilpadde, Det er kjipta ikke,0.7777777777777778,3
a02_skinke.wav,skinke, Sotte,1.0,3
a02_skip.wav,skip, snipp,0.4,4
a02_skitten.wav,skitten, Skitan,0.5,4
a02_skive.wav,skive, så dere det,0.8181818181818182,3
a02_skjaere.wav,skjære, skjære.,0.14285714285714285,4
a02_skjema.wav,skjema, Hva skjer da?,0.6153846153846154,4
a02_skjerf.wav,skjerf, kjære f,0.5714285714285714,3
a02_skjerm.wav,skjerm, særerne,0.5714285714285714,3
a02_skjoert.wav,skjørt, sjøt,0.5,3
a02_skjorte.wav,skjorte, kjote,0.4,3
a02_skoeyter.wav,skøyter, shaket,0.8333333333333334,3
a02_skulder.wav,skulder, skulder,0.0,5
a02_sky.wav,sky, si,1.0,3
a02_smart.wav,smart, smelt,0.4,3
a02_smerte.wav,smerte, smert,0.2,3
a02_smoer.wav,smør, smør.,0.2,4
a02_smykke.wav,smykke, smykke.,0.14285714285714285,4
a02_snoe.wav,snø, snø...,0.5,3
a02_snoerr.wav,snørr, øssen er det?,0.7692307692307693,2
a02_soele.wav,søle, skjærende,0.7777777777777778,2
a02_soelv.wav,sølv, særer,0.8,2
a02_soeppel.wav,søppel, kjeppe,0.6666666666666666,2
a02_soester.wav,søster, søster,0.0,4
a02_soet.wav,søt, søth,0.25,3
a02_sport.wav,sport, sport,0.0,4
a02_start.wav,start, derok,1.0,2
a02_stjerne.wav,stjerne, stjerna,0.14285714285714285,3
a02_stoevel.wav,støvel, støvere,0.2857142857142857,3
a02_stupe.wav,stupe, det stjuper,0.5454545454545454,3
a02_svart.wav,svart, svart,0.0,4
a02_svoemme.wav,svømme, Sprellende,0.9,3
a02_syk.wav,syk, sydd...,0.7142857142857143,3
a02_sykkel.wav,sykkel, sykkel.,0.14285714285714285,2
a02_synge.wav,synge, synge,0.0,3
a02_taarn.wav,tårn, Tårn. tårn.,0.6363636363636364,5
a02_terning.wav,terning, ni tærm,1.0,3
a02_tjern.wav,tjern, sjahan,0.6666666666666666,4
a02_torne.wav,torne, Tårnet,0.5,3
a02_tralle.wav,tralle, gærnele,0.5714285714285714,3
a02_trapp.wav,trapp, Takk,1.0,2
a02_tre.wav,tre, det ta,0.8333333333333334,4
a02_troll.wav,troll, Troll,0.2,5
a02_trylle.wav,trylle, Trøbbel er det,0.7857142857142857,3
a02_turn.wav,turn, hva er det?,0.9090909090909091,2
a02_tynn.wav,tynn, kim king.,0.8888888888888888,3
a02_ugle.wav,ugle, Ugle.,0.4,4
a02_vindu.wav,vindu, Lenger.,0.8571428571428571,3
a03_artist.wav,artist, arktis,0.3333333333333333,3
a03_barn.wav,barn, barn bar,0.5,3
a03_bart.wav,bart, botch,0.8,4
a03_bjoern.wav,bjørn, hjel,1.0,2
a03_blaa.wav,blå, hallo hallo,0.9090909090909091,2
a03_blad.wav,blad, bra,0.6666666666666666,2
a03_bleie.wav,bleie, frøya,1.0,2
a03_blokk.wav,blokk, blokk,0.0,5
a03_blomst.wav,blomst, stramps,0.8571428571428571,1
a03_blyant.wav,blyant, bream,0.8,2
a03_boerste.wav,børste, børste,0.0,3
a03_briller.wav,briller, Brilli,0.5,2
a03_bro.wav,bro, bero...,0.5714285714285714,3
a03_broed.wav,brød, Prøver du det?,0.7857142857142857,4
a03_bror.wav,bror, bror,0.0,4
a03_bryter.wav,bryter, briter,0.16666666666666666,3
a03_buss.wav,buss, æsj,1.0,3
a03_by.wav,by, bi bi,0.8,4
a03_bygge.wav,bygge, bingi,0.6,2
a03_doer.wav,dør, dør,0.0,5
a03_drikke.wav,drikke, rikke,0.2,3
a03_drops.wav,drops, rops,0.25,4
a03_drue.wav,drue, Trøe,0.5,4
a03_dykke.wav,dykke, dikye,0.4,3
a03_dyne.wav,dyne, guine,0.6,4
a03_ekorn.wav,ekorn, ekorn.,0.16666666666666666,5
a03_enhjoerning.wav,enhjørning, en hjørne,0.4444444444444444,4
a03_erter.wav,erter, at det gjelder.,0.8,2
a03_flagg.wav,flagg, bra,1.3333333333333333,3
a03_flakse.wav,flakse, hva flakser...,0.5714285714285714,3
a03_flaske.wav,flaske, ferske,0.3333333333333333,2
a03_flette.wav,flette, smelte,0.5,2
a03_flue.wav,flue, frø,1.0,3
a03_fly.wav,fly, fri,0.6666666666666666,2
a03_fort.wav,fort, fort,0.0,4
a03_fortau.wav,fortau, fordel,0.5,3
a03_fortid.wav,fortid, Forti,0.4,3
a03_frakk.wav,frakk, Takk,0.5,4
a03_fregner.wav,fregner, prinær,0.6666666666666666,4
a03_froe.wav,frø, re...,1.0,4
a03_frukt.wav,frukt, tokt,0.75,4
a03_fugl.wav,fugl, halt,1.0,3
a03_garn.wav,garn,arn.arn,0.5714285714285714,3
a03_gartner.wav,gartner, gardner,0.14285714285714285,3
a03_glad.wav,glad, bola,0.75,3
a03_glass.wav,glass, grosj,0.6,2
a03_glitter.wav,glitter, gritrr,0.5,2
a03_gloer.wav,glør, grørr,0.4,2
a03_glorie.wav,glorie, blodige,0.42857142857142855,3
a03_graa.wav,grå, brevhaard,0.8888888888888888,2
a03_grave.wav,grave, Grave,0.2,3
a03_gris.wav,gris, gris,0.0,3
a03_groenn.wav,grønn, gran,0.5,3
a03_gutt.wav,gutt, litt,0.5,3
a03_hjerne.wav,hjerne, gjørv,0.8,2
a03_hjerte.wav,hjerte, jekke.,0.6666666666666666,4
a03_hjoerne.wav,hjørne, bjørnø,0.3333333333333333,4
a03_hjort.wav,hjort, gjujj,0.8,4
a03_horn.wav,horn, ol,1.5,3
a03_hund.wav,hund, hun.,0.25,4
a03_huske.wav,huske, bjørke,0.6666666666666666,3
a03_hylle.wav,hylle, hille,0.2,3
a03_hytte.wav,hytte, hitte,0.2,3
a03_internett.wav,internett, i bernett,0.2222222222222222,4
a03_jern.wav,jern, bjørn,0.4,3
a03_jus.wav,jus, hysj,0.75,3
a03_karneval.wav,karneval, Garna,0.8,1
a03_kart.wav,kart, katj kj,0.7142857142857143,4
a03_kikkert.wav,kikkert, kjikkert,0.125,2
a03_kjerne.wav,kjerne, skjærene,0.375,3
a03_klappe.wav,klappe, krappe,0.16666666666666666,3
a03_klem.wav,klem, hallo,0.8,2
a03_klo.wav,klo, hallo.,0.6666666666666666,3
a03_koe.wav,kø, hva er det?,1.0,4
a03_koffert.wav,koffert, gosvilch,0.875,1
a03_korn.wav,korn, korn...,0.42857142857142855,4
a03_kort.wav,kort, kort,0.0,4
a03_krabbe.wav,krabbe, krabbe,0.0,2
a03_krakk.wav,krakk, krakk,0.0,3
a03_kran.wav,kran, keram,0.4,3
a03_krone.wav,krone, geirommet,0.6666666666666666,3
a03_kropp.wav,kropp, gropp,0.2,3
a03_krykke.wav,krykke, Trygge,0.5,3
a03_ku.wav,ku, k,1.0,3
a03_kurv.wav,kurv, golf,1.0,2
a03_kvart.wav,kvart, watch,1.0,3
a03_kvern.wav,kvern, jerssalen,0.7777777777777778,1
a03_loepe.wav,løpe, løpet,0.2,4
a03_loeve.wav,løve, løvet,0.2,4
a03_lue.wav,lue, lue,0.0,4
a03_lyn.wav,lyn, linn...,0.7142857142857143,3
a03_lys.wav,lys, fleece,0.8333333333333334,3
a03_lytte.wav,lytte, lydde,0.4,4
a03_munn.wav,munn, Munnen,0.5,4
a03_mus.wav,mus, myrh,0.75,3
a03_noekkel.wav,nøkkel, nøkkel,0.0,3
a03_oedelagt.wav,ødelagt, ødelagt,0.0,3
a03_oere.wav,øre, ære,0.3333333333333333,4
a03_oern.wav,ørn, mø,1.5,3
a03_planke.wav,planke,okke. Broke.,0.8333333333333334,2
a03_plante.wav,plante, brante,0.3333333333333333,2
a03_plaster.wav,plaster, prester,0.2857142857142857,3
a03_pluss.wav,pluss, kjøpervis,0.7777777777777778,2
a03_plystre.wav,plystre, Prisdre,0.5714285714285714,3
a03_port.wav,port, fort,0.25,3
a03_premie.wav,premie, premie,0.0,4
a03_prins.wav,prins, Prince,0.5,4
a03_pute.wav,pute, pulte,0.2,4
a03_roed.wav,rød, rød,0.0,4
a03_rund.wav,rund, rund,0.0,3
a03_sjakk.wav,sjakk, kjapsj,0.6666666666666666,2
a03_sjiraff.wav,sjiraff, sjiraff,0.0,4
a03_sjoe.wav,sjø, sjø,0.0,4
a03_sju.wav,sju, sju.,0.25,4
a03_ski.wav,ski, si,0.5,4
a03_skilpadde.wav,skilpadde, Hilpete,0.7142857142857143,3
a03_skinke.wav,skinke, skjegg,0.6666666666666666,3
a03_skip.wav,skip, skip,0.0,4
a03_skitten.wav,skitten, skitten,0.0,3
a03_skive.wav,skive, skyve,0.2,3
a03_skjaere.wav,skjære, skjære,0.0,4
a03_skjema.wav,skjema, skjemaet,0.25,4
a03_skjerf.wav,skjerf, sjerøff,0.42857142857142855,2
a03_skjerm.wav,skjerm, skjærero,0.375,3
a03_skjoert.wav,skjørt, kjøtt,0.4,5
a03_skjorte.wav,skjorte, skjorte,0.0,4
a03_skoeyter.wav,skøyter, Skeiter,0.42857142857142855,3
a03_skulder.wav,skulder, skulder,0.0,3
a03_sky.wav,sky, hie.,1.0,4
a03_smart.wav,smart, kjemar,0.6666666666666666,2
a03_smerte.wav,smerte, shomote,0.5714285714285714,3
a03_smoer.wav,smør, smør. Smør.,0.6363636363636364,4
a03_smykke.wav,smykke, smykke.,0.14285714285714285,4
a03_snoe.wav,snø, snø,0.0,5
a03_snoerr.wav,snørr, snørr,0.0,3
a03_soele.wav,søle, søren,0.4,3
a03_soelv.wav,sølv, skjell,0.6666666666666666,3
a03_soeppel.wav,søppel, kjøper,0.6666666666666666,2
a03_soester.wav,søster, søster,0.0,4
a03_soet.wav,søt, kjør,0.75,2
a03_sport.wav,sport, sparts,0.3333333333333333,3
a03_start.wav,start, stard,0.2,3
a03_stjerne.wav,stjerne, stjerne,0.0,3
a03_stoevel.wav,støvel, stuffer...,0.7,2
a03_stupe.wav,stupe, stupe,0.0,4
a03_svart.wav,svart, sjoakt,0.5,2
a03_svoemme.wav,svømme, Svimme,0.3333333333333333,3
a03_syk.wav,syk, h-he,1.0,2
a03_sykkel.wav,sykkel, sykkel...,0.3333333333333333,4
a03_synge.wav,synge, synge,0.0,3
a03_taarn.wav,tårn, 12...,1.0,3
a03_terning.wav,terning, Ta den,1.0,2
a03_tjern.wav,tjern, kjern,0.2,5
a03_torne.wav,torne, Tone,0.5,4
a03_tralle.wav,tralle, jobbe,1.0,1
a03_trapp.wav,trapp, grat,0.75,3
a03_tre.wav,tre, re,0.5,3
a03_troll.wav,troll, kral,0.75,4
a03_trylle.wav,trylle, Trolle...,0.5555555555555556,3
a03_turn.wav,turn, Julian,0.6666666666666666,3
a03_tynn.wav,tynn, kinn.,0.6,2
a03_ugle.wav,ugle, hogarøy,0.8571428571428571,3
a03_vindu.wav,vindu, Vindu,0.2,3
a04_artist.wav,artist, artist,0.0,3
a04_barn.wav,barn, der han,0.7142857142857143,4
a04_bart.wav,bart, bart,0.0,3
a04_bjoern.wav,bjørn, bjørn,0.0,4
a04_blaa.wav,blå, Bla,0.6666666666666666,5
a04_blad.wav,blad, blar,0.25,3
a04_bleie.wav,bleie, breie,0.2,2
a04_blokk.wav,blokk, Rock,0.75,3
a04_blomst.wav,blomst, st bramst,0.5555555555555556,3
a04_blyant.wav,blyant, briant,0.3333333333333333,2
a04_boerste.wav,børste, bøfte,0.4,4
a04_briller.wav,briller, briller,0.0,3
a04_bro.wav,bro, bro,0.0,4
a04_broed.wav,brød, brei,0.5,4
a04_bror.wav,bror, bror,0.0,4
a04_brun.wav,brun, brinn,0.4,3
a04_bryter.wav,bryter, bryter,0.0,4
a04_buss.wav,buss, buss.,0.2,4
a04_by.wav,by, bli,0.6666666666666666,5
a04_bygge.wav,bygge, bygge,0.0,5
a04_doer.wav,dør, dør,0.0,4
a04_drikke.wav,drikke, drikke,0.0,4
a04_drops.wav,drops, grops,0.2,5
a04_drue.wav,drue, brue,0.25,3
a04_dykke.wav,dykke, Dykke.,0.3333333333333333,4
a04_dyne.wav,dyne, dyvine,0.3333333333333333,4
a04_ekorn.wav,ekorn, ekorn,0.0,3
a04_enhjoerning.wav,enhjørning, enhjørning,0.0,4
a04_erter.wav,erter, er der,0.3333333333333333,4
a04_fjorten.wav,fjorten, 14,3.5,4
a04_flagg.wav,flagg, frog,0.75,3
a04_flakse.wav,flakse, frakse,0.16666666666666666,3
a04_flaske.wav,flaske, flaske,0.0,4
a04_flette.wav,flette, flette,0.0,3
a04_flue.wav,flue, frøya,0.8,3
a04_fly.wav,fly, Fri,1.0,2
a04_fort.wav,fort, Fotsj,0.8,3
a04_fortau.wav,fortau, Fortell,0.5714285714285714,2
a04_fortid.wav,fortid, folk dyr,0.625,3
a04_frakk.wav,frakk, frakk,0.0,4
a04_fregner.wav,fregner, fregner,0.0,3
a04_froe.wav,frø, frøy,0.25,4
a04_frukt.wav,frukt, Frykt,0.4,4
a04_fugl.wav,fugl, sult,0.75,3
a04_garn.wav,garn, garden,0.3333333333333333,4
a04_gartner.wav,gartner, golv tunerud,0.5833333333333334,3
a04_glad.wav,glad, dora,1.0,2
a04_glass.wav,glass, læsj,0.75,4
a04_glitter.wav,glitter, Gritter,0.2857142857142857,3
a04_gloer.wav,glør, lær,0.6666666666666666,3
a04_glorie.wav,glorie, lorie,0.2,4
a04_graa.wav,grå, grå,0.0,5
a04_grave.wav,grave, Gravet,0.3333333333333333,3
