speaker_id,score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,audio_name,audio_path,model_name
a06,[3 2 5 2 3 3 5 4 2 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,ardisk ar park der berl glad røye blok romsd vriant,0.43859649122807015,1.0,0,a06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a06,[4 3 5 3 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,prøv at jeg er ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble ble,32.22222222222222,44.2,432,a06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a07,[2 3 4 2 2 2 3 3 2 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,hvispannpakspjønplattplattplattplattplattplattplattplatt,0.8245614035087719,1.0,-9,a07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a07,[2 2 2 1 2 2 2 5 4 2],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,lølet plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul plul,13.425925925925926,14.8,138,a07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a08,[4 4 4 3 2 2 3 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,ettist barn ettj bejan frå brad brejen bruk bromsd brilla,0.43859649122807015,0.9,0,a08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a08,[3 4 5 5 4 4 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,best,0.9444444444444444,1.0,-9,a08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a09,[3 3 5 2 2 3 3 5 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,akist bar bat bur brul blod prøya blod blomst prient,0.38596491228070173,0.9,0,a09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a09,[4 2 4 4 2 5 3 5 3 2],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,bøsta prøllit brød prøl prøl prøl prøl pritter bøs vi pinga,0.5740740740740741,1.1,1,a09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a10,[5 5 4 3 2 3 2 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,atist vann pakkj bløn vøn brad breje plock bromsd brieand,0.40350877192982454,1.0,0,a10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a10,[3 3 5 3 4 4 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,beste pliller brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun brun,13.11111111111111,14.7,138,a10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a11,[2 3 3 4 3 2 3 4 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,agust bål pots ja bløk bløk bløk bløk bløk bløk bløk bløk bløk,0.6842105263157895,1.3,3,a11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a11,[3 1 4 4 1 2 2 3 3 3],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,bestet bare er rett parul derer arul parul bare rett du skal vi perke,0.7962962962962963,1.4,4,a11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,0.5074626865671642,1.0,og just på en mulig pjøn på en plåt brøye bromst prijert pjøkhta,0.6724137931034483,1.3,3,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,0.5056179775280899,1.0,driller trøv trøv røvr drøvr peter pige trikke drops,0.42857142857142855,0.9,-1,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,0.5074626865671642,1.0,katet pals pøl blå blå lige blåk blumst blent boste,0.3898305084745763,0.9,0,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,0.5056179775280899,1.0,blul blul blul blul det ervisbipitta,0.7254901960784313,1.0,-4,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,80 bar bar bar bar bar bjørn blå blå blå breie blå,0.34,0.9,2,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blok blomst blient bøste bra rå riller bruh bruh bruh bruh bruh bruh,0.4642857142857143,1.1,3,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist tal bot barn botts bejøn burla burla bleine blu,0.38,0.8,0,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blak bloms beliet beste brødder brødder det ville blod brødder blod,0.5714285714285714,1.1,1,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar,17.14,22.0,212,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,0.5056179775280899,1.0,brøk blomst bleiant børste bra triller bro brø brur brun,0.14035087719298245,0.5,0,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar barn putt pion pion pillog bra bra pige pige pillog,0.64,1.0,3,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brok blomst blient børste bra bra riller brug brug brug brur,0.2857142857142857,0.8,1,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bare bare bare bare bats bjørn blå blå blå løi blå,0.36,0.9,2,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,0.5056179775280899,1.0,blok blonst ljent bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,15.722222222222221,21.9,210,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar barn but yarn bra bra fra i pru,0.38,0.8,1,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brug blomst berjant børste bra brø brø briller brø brø brur,0.26785714285714285,0.7,1,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,arthist bar bar ban børn brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå br,11.32,14.8,139,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brug blamst prijant børst brug brug brug brug brug brug,0.44642857142857145,1.0,0,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,0.5074626865671642,1.0,artist per per per bjorn glor blor brøy blor blor brøy blor blor,0.6274509803921569,1.2,3,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,0.5056179775280899,1.0,blomst blieand børst bra bror lyrr bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror br,19.363636363636363,21.8,211,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar,34.82,44.1,433,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,bråk blomst brind børste bra bra kriller brul berrur berrur,0.32142857142857145,0.7,0,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,arthist bar bar barn butt bjørn bro bra braje bro,0.26,0.7,0,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brak blomst blient første dra bra triller bra bra bra bra,0.2857142857142857,0.9,1,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist baal baal baal baal bjøl blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå bl,11.28,14.6,138,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blok velonst blivant berst bra bra blivljjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj,7.767857142857143,0.9,-3,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar,34.82,44.1,433,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Base
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brøk blomst blend børte brør brør brør brør brør brør brør,0.375,1.0,1,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Base
