speaker_id,score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,audio_name,audio_path,model_name
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,0.5074626865671642,1.0,atist pann batsj pjon puh puaat praia promst priamt pestel,0.5172413793103449,1.0,0,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,0.5056179775280899,1.0,dviler trøv trøv gruvor drun vriter pige dør drikke drops,0.30357142857142855,0.7,0,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,0.5074626865671642,1.0,kartist palje plok plom plod pløie plok plumst blent beste,0.423728813559322,1.0,0,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,0.5056179775280899,1.0,blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue blue,34.3921568627451,35.6,346,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar barn bjørn blå braie blod,0.3,0.4,-3,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blok plomst klient pešte bra rå rille bru brø brur,0.26785714285714285,0.9,0,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist berl bald barn batch bjørn blå bleine blue,0.3,0.6,-1,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blakk blomst blent børste blad blad lille blod blød blod,0.2857142857142857,0.8,0,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bær bar barn butt bjørn bro bra breie blue,0.18,0.5,0,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,0.5056179775280899,1.0,brukk blomst blyant børste bra triller bro brød bror brun,0.05263157894736842,0.2,0,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar barn butt pjørn brø bra braje blue,0.26,0.7,0,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brokk blomst blent børste bra bro riller bro bro bror,0.125,0.5,0,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bær bar barn batch bjørn blå la leie blå,0.16,0.4,0,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,0.5056179775280899,1.0,blok blomst liant bra bra brøller bro brør brøllen,0.2222222222222222,0.7,-1,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar barn butt bjørn brå brå frøyre brå,0.3,0.6,0,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brokk blomst bryant børste bra brød briller bro brød bror,0.07142857142857142,0.3,0,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar bern bert bern bro bra braie bru,0.28,0.8,0,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brakk blomst briant børste bra brød briller brød rød bror,0.16071428571428573,0.5,0,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,0.5074626865671642,1.0,artist berr barn bjørn blår blør bra he blod dog,0.29411764705882354,0.7,0,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,0.5056179775280899,1.0,blomst blidand boshte bra bror lirer bror bror bror brun,0.2727272727272727,0.6,0,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar barn butt bjørn blå bra breie bro,0.22,0.5,-1,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,bruck blomst brent børste bra bro kriller bro brød bro,0.16071428571428573,0.5,0,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar barn butt bjørn bro bra braie bru,0.24,0.6,0,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,prak blomst briant veste dra brø triller brø brø bror,0.25,0.8,0,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bård bård barn bård bjørn blå bra bleie bl,0.2,0.5,0,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blok velonst blant beste bra brø ville brø brø brørin,0.2857142857142857,0.9,0,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,hva er det bar bar barn bort bjørn blå bra braie bro,0.3,0.8,2,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brukk blomst bleend børte bra brødre briller bru brødre bror,0.23214285714285715,0.6,0,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bær bar barren bats bjørn bra bra braie bru,0.26,0.6,0,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brukk bromst briant bursd bra brill briller bru bru brur,0.26785714285714285,0.8,0,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar barn butt bearn blå blå breier bure,0.24,0.6,0,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a28,[5 3 5 4 3 3 3 4 4 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blok blomst bliant børste dræ bra brille bru brur brur,0.17857142857142858,0.8,0,a28_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a29,[5 4 4 5 5 4 4 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar barn bart bjørn blå bra breie brug,0.2,0.4,-1,a29_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a29,[5 3 3 5 4 3 3 3 4 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blokk romsdh jont beste bra bra rulur dru brø brur,0.3392857142857143,0.8,0,a29_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a30,[4 5 3 3 3 3 4 4 2 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar barn barn butt bjørn blue blue blære blue,0.24,0.7,0,a30_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a30,[3 4 4 4 5 3 2 5 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,lok blomst mleont børste bra bra bleer bro bra broer,0.21428571428571427,0.6,0,a30_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a31,[4 4 4 5 4 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bær barn bært bjørn brå bra breie bro,0.22,0.6,-1,a31_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a31,[2 5 3 5 5 3 5 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,frok blomst blyant børste bra brå briller bro rør bror,0.08928571428571429,0.2,0,a31_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a32,[3 4 4 4 5 3 5 3 5 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artist bar bar barn bart bjørn blå bra bløye bru,0.16,0.4,0,a32_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a32,[4 3 5 3 4 4 4 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,bløkk blomst blent børste bra brød briller bro brød bror,0.08928571428571429,0.3,0,a32_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a33,[3 4 5 5 5 3 5 5 5 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,artisht vær bar barn batt bjønn blå bla bleie blod,0.1,0.5,0,a33_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a33,[5 3 4 5 3 4 5 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,blokk blomst blent børste dra brå briller bro rød brod,0.08928571428571429,0.4,0,a33_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a34,[3 4 3 4 2 4 4 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5074626865671642,1.0,atist bær barn bett bjørn blå braie blom,0.28,0.6,-2,a34_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
a34,[2 5 5 4 3 3 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5056179775280899,1.0,brukk blomst blir gøy beste brød brød vildr bru rød bror,0.35714285714285715,0.9,1,a34_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d01,[2 5 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,til atist barn bart bjørn blå blad breie block broms blyant,0.15789473684210525,0.5,1,d01_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d01,[5 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro brød bror brun bryter bus vi vigge,0.09259259259259259,0.3,0,d01_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d02,[3 5 5 5 5 5 5 5 5 5],artist bart bjørn blå blad bleie blokk blomst blyant børste,0.5074626865671642,1.0,akkist bart bjørn blå blad bleiekavet eller pause blokk blomst bliant børste,0.3389830508474576,0.5,2,d02_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d02,[5 4 5 5 5 5 4 5 3 5],briller bro brød bror brun bryter buss by bygge dør,0.5056179775280899,1.0,briller brun brød bror brun breter bus by bygge dør,0.0784313725490196,0.3,0,d02_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d03,[5 5 5 5 4 3 4 4 3 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bart bjørn blå lad bleie blokk blomst blient,0.05263157894736842,0.2,0,d03_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d03,[5 5 4 3 4 4 3 4 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro rød bror run riter bus by bygge,0.09259259259259259,0.4,0,d03_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d04,[5 5 5 5 5 4 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bart bjørn blå blad bleie blok blomst bliant,0.03508771929824561,0.2,0,d04_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d04,[5 5 5 5 4 5 3 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro brød bror brun ryter bus by vigge,0.07407407407407407,0.3,0,d04_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d05,[5 5 3 5 5 5 5 5 5 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bart bjørn blå blad bleie blokk blomst blynt,0.017543859649122806,0.1,0,d05_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d05,[5 5 5 5 5 5 5 3 5 5],børste briller bro brød bror brun buss by bygge dør,0.5056179775280899,1.0,børste briller bro brød bror brun bus bi bygge dør,0.0392156862745098,0.2,0,d05_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d06,[5 4 5 5 4 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist val vart bjørn blå blad bleie blokk brunst lent,0.17543859649122806,0.4,0,d06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d06,[5 5 5 5 4 5 5 4 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro brød flor bryl bryter piss by bygge,0.1111111111111111,0.3,0,d06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d07,[5 5 5 5 5 5 5 5 4 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bakk bjørn blå blad bleie blok blomst bliand,0.08771929824561403,0.3,0,d07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d07,[5 5 4 4 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro brød bror brun bryter bus by bygge,0.018518518518518517,0.1,0,d07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d08,[5 2 4 4 4 4 3 5 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,atis pound pound bjørn brød brød brød blyant,0.5614035087719298,0.8,-2,d08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d08,[2 4 5 5 3 5 3 4 4 5],børste briller brød bror brun bryter buss by bygge dør,0.5056179775280899,1.0,bille brød thor enkel stort bror rytter bille bygge,0.5925925925925926,0.9,-1,d08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d09,[2 5 3 2 2 4 4 4 2 5],artist barn bart bjørn blå blad bleie blokk blomst børste,0.5074626865671642,1.0,tis ban bak fystas bro blad breie båt båst børste,0.38596491228070173,0.8,0,d09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d09,[3 5 4 3 5 5 5 5 5 5],briller bro brød brun bryter buss by bygge dør drikke,0.5056179775280899,1.0,hyller tro trøn bryter bøs drikke,0.4716981132075472,0.8,-4,d09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d10,[3 5 5 5 5 3 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,et artist barn børn bjørn blå blad ble blok blomst brent,0.19298245614035087,0.5,1,d10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d10,[5 5 5 5 4 5 5 5 3 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro brød bror brun bryter bus by bygge,0.018518518518518517,0.1,0,d10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d11,[5 5 4 5 1 3 5 2 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,autist barn batch bjørn blad bleie dukk bromst bremt,0.2807017543859649,0.6,-1,d11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d11,[5 5 5 5 3 4 5 4 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro brød bror brun briter bus by bygge,0.037037037037037035,0.2,0,d11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d12,[5 5 4 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bart bjørn blå blad bleie blokk blomst blent,0.03508771929824561,0.1,0,d12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d12,[4 5 5 5 3 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børsta briller bro brød bror brun briter bus by bygge,0.05555555555555555,0.3,0,d12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d13,[5 2 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bort bjørn blå blad bleie lok blomst bliant,0.07017543859649122,0.3,0,d13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d13,[3 5 5 4 5 5 4 5 3 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste briller bro blø bror brun bryter bus bi bygge,0.07407407407407407,0.3,0,d13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d14,[5 4 3 5 5 4 4 4 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bård bjørn brå blad breie brokk bronst briant,0.15789473684210525,0.6,0,d14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d14,[5 2 3 4 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,børste bidleg bjo bø bjoj bjønn bid deg buss biy bikke,0.37037037037037035,0.9,1,d14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d15,[5 5 5 4 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bart bjorn blå blad bleie blokk blomst blyant,0.017543859649122806,0.1,0,d15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d15,[5 5 5 5 4 4 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5056179775280899,1.0,bøste briller bro brød bror brun briter bus by bygge,0.05555555555555555,0.3,0,d15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Medium
d16,[5 5 5 5 5 5 5 5 5 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5074626865671642,1.0,artist barn bart bjørn blå blad bleie blokk blomst blyand,0.017543859649122806,0.1,0,d16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Medium
