score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,unique_id's,speaker_id's,audio_name,audio_path,model_name
[3 4 4 5 3 3 3 3 4 3],port hytte sykkel frø skjerm garn sykkel flette fregner prins,0.3384615384615385,1.0,pruss sky blomst svime barn gjerne ryste,0.7213114754098361,1.0,-3,"['a02', 'a09', 'a29', 'a21', 'a23', 'a22', 'a26', 'd08']","['a02', 'a22', 'd08', 'a23', 'a26', 'a09', 'a21', 'a23', 'd08', 'a29']",words_100_110.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 5 4 4 4 5 2 5 3],vindu dør buss sjø nøkkel rund kran krykke troll fregner,0.4225352112676056,1.0,sjakk pute sju søster done ljus ny klem,0.7142857142857143,1.0,-2,"['a09', 'd16', 'a32', 'd17', 'd01', 'a22', 'd11', 'a19', 'a33', 'a27']","['a19', 'd11', 'a22', 'a09', 'a27', 'a33', 'd16', 'd17', 'd01', 'a32']",words_110_120.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 5 4 4 3 3 3 4],snø kø hjørne svømme tårn krabbe kran kropp jern trapp,0.4444444444444444,1.0,smerte smerte mikael,0.7777777777777778,1.0,-7,"['d19', 'd07', 'd06', 'a34', 'a29', 'a21', 'a23', 'd13', 'a26']","['d19', 'd06', 'd07', 'd13', 'a29', 'a34', 'a21', 'a26', 'a23', 'a23']",words_120_130.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 2 5 3 3 3 3 4 5 5],klem enhjørning jus klone fjorten tre ugle bjørn bjørn kort,0.449438202247191,1.0,klar skjære økon knolleknolog knollen kjøttknoll kjøtt porsjkudd bramst sne skjære knall,1.0677966101694916,1.2,2,"['a30', 'd12', 'a14', 'd07', 'd01', 'a11', 'a19', 'a15', 'a06', 'a27']","['d12', 'a15', 'd07', 'a14', 'a30', 'a19', 'a27', 'a11', 'd01', 'a06']",words_130_140.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 4 2 3 5 5 5 4 5 5],klem fjorten trapp smør port bleie svart svare glør drops,0.37362637362637363,1.0,fri smykke smykke skyl,0.8245614035087719,1.0,-6,"['d02', 'd16', 'a14', 'd17', 'a07', 'd11', 'a18', 'a26', 'a06']","['a14', 'a26', 'a07', 'a18', 'd16', 'd11', 'd02', 'a26', 'd17', 'a06']",words_140_150.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[2 5 5 5 3 3 5 2 4 3],blomst flette brød buss tralle ekorn støvel planke fregner nøkkel,0.38823529411764707,1.0,junkje søster dra beskjeden krighjøn hytte rune dø,0.7076923076923077,1.0,-2,"['a02', 'a16', 'a29', 'a23', 'a21', 'd11', 'd13', 'a11', 'a01', 'd08']","['a01', 'd11', 'd08', 'a29', 'a16', 'a23', 'd13', 'a21', 'a02', 'a11']",words_150_160.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[1 5 5 5 3 3 5 4 3 3],enhjørning tær kart hund syl tær hjerte tårn bleie hjerne,0.37349397590361444,1.0,garn søster artist ukle garn garn smart ugre hund gute,0.7368421052631579,1.0,0,"['a20', 'd04', 'd17', 'a10', 'd14', 'a21', 'a29', 'a11', 'a28']","['a10', 'a20', 'd14', 'd04', 'a21', 'a29', 'd17', 'a10', 'a28', 'a11']",words_160_170.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 3 3 4 3 5 5 3],nøkkel bygge ørn skitten blomst brød lyn tralle korn glør,0.40860215053763443,1.0,bjørnø og gris lommebøyen bare krone lim linn port port ljus smykke krone,1.0,1.3,3,"['a04', 'd06', 'a34', 'a22', 'd11', 'a18', 'a08', 'd18', 'a15', 'd03']","['d06', 'd03', 'a18', 'a15', 'a04', 'a22', 'a08', 'd18', 'd11', 'a34']",words_170_180.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 3 3 5 4 3 4 4 3],koffert plystre smykke glorie tralle lærer dyne syk gutt drops,0.39759036144578314,0.9,pythe flette brok kvart sik sik løpa,0.7258064516129032,1.0,-3,"['d10', 'a31', 'd07', 'a23', 'a25', 'a18', 'a26', 'a19']","['a23', 'd10', 'a31', 'a19', 'a19', 'a18', 'd07', 'a26', 'a19', 'a25']",words_180_190.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[2 3 3 5 5 5 2 3 3 3],trapp vindu ni skjema skulder drops flagg artist lyn sport,0.3793103448275862,1.0,frø tute skulder snørr smakte lav lav lav rue syk stupe klappe,0.8620689655172413,1.2,2,"['d12', 'd16', 'a32', 'a31', 'd06', 'a11', 'a08', 'a19', 'a15']","['a11', 'd06', 'a19', 'a31', 'd16', 'd12', 'a15', 'a32', 'a32', 'a08']",words_190_200.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 3 2 4 3 5 2 5],lyn munn rød trille glorie sverd søppel sport flue sport,0.37662337662337664,1.0,onkel det sjøen adjø støvel enjøring,0.8035714285714286,1.0,-4,"['d19', 'a30', 'd09', 'd05', 'a29', 'a21', 'd13', 'a08', 'd08', 'a15']","['d09', 'd19', 'a08', 'a30', 'd08', 'a15', 'a29', 'd05', 'a21', 'd13']",words_200_210.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 3 4 3 4 5 3 3 4],sjakk dør skip horn glør glass klo sølv turn pluss,0.4657534246575342,1.0,briller gatner smertesmerte smerte sølv snur sild kart s lakse skeiti,1.02,1.1,1,"['a20', 'a16', 'a10', 'd14', 'a01', 'a18', 'd03', 'd09']","['a16', 'a20', 'd09', 'a18', 'd09', 'a01', 'a18', 'd03', 'a10', 'd14']",words_210_220.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 3 4 5 4 3 5 3 5 3],torne snørr sur garn gartner søster torne bryter plante ekorn,0.3411764705882353,1.0,start sete ro tro trille etter tro krykke,0.6885245901639344,1.0,-2,"['d05', 'a30', 'd04', 'a14', 'a29', 'd15', 'd18', 'a27']","['d05', 'a29', 'a29', 'd04', 'a30', 'a14', 'd15', 'a30', 'd18', 'a27']",words_220_230.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 5 2 3 4 3 5 3],drops bygge glad sykkel skinke lys plaster blomst start hjerne,0.4074074074074074,1.0,knølhl,0.9354838709677419,1.0,-9,"['d19', 'd05', 'd12', 'a20', 'a10', 'd14', 'a11', 'a28', 'd03', 'a27']","['a20', 'a27', 'd03', 'd05', 'a11', 'a28', 'd12', 'd14', 'd19', 'a10']",words_230_240.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 4 4 4 3 4 5 5 4],hjerte frø fjorten trylle sulte sjø klo internett troll munn,0.45977011494252873,1.0,frank tar sølvs tusen lis hysj svart grå done sykkel joko flaske,0.8833333333333333,1.2,2,"['a17', 'a20', 'a02', 'a31', 'd07', 'a18', 'a13', 'a19', 'd09']","['a19', 'a20', 'a17', 'd09', 'a31', 'a02', 'a13', 'd07', 'a18', 'a20']",words_240_250.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 5 4 4 3 3 3 5 4],kran fort synge sulte kran kurv blod lun sølv søt,0.4444444444444444,1.0,fortell søster gutt gutt pi nei,0.7142857142857143,1.0,-4,"['d12', 'a20', 'd01', 'a34', 'd17', 'a23', 'a25', 'a01', 'a27']","['a25', 'd01', 'd12', 'a20', 'a23', 'a01', 'a34', 'a27', 'd17', 'a34']",words_250_260.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 3 4 3 5 4 5 3 3 3],lytte glass tre plaster lys snø vær port bar svømme,0.4044943820224719,1.0,syke stype syke dør vindu,0.7450980392156863,1.0,-5,"['d16', 'a14', 'd07', 'd01', 'a29', 'a16', 'a23', 'a34', 'a10', 'd08']","['d08', 'd16', 'a14', 'a29', 'd01', 'd07', 'a16', 'a23', 'a34', 'a10']",words_260_270.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[2 5 4 3 5 3 4 4 5 3],bygge flette hjort pute drikke fjorten pære fort flakse terning,0.44329896907216493,1.0,tårn bjøll blå,0.9047619047619048,1.0,-7,"['d05', 'd12', 'a09', 'a03', 'd01', 'a21', 'a23', 'a22', 'a06']","['a03', 'd01', 'a23', 'a21', 'd05', 'a09', 'a22', 'a23', 'd12', 'a06']",words_270_280.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 3 3 4 1 5 5 3 3 4],jus snørr krykke start flaske ødelagt gutt kikkert snø snørr,0.4533333333333333,1.0,tårn tårn bære,0.8666666666666667,1.0,-7,"['d08', 'd12', 'a03', 'a31', 'a11', 'a12', 'a18', 'a33']","['a33', 'a03', 'a12', 'a31', 'a11', 'd12', 'a18', 'a18', 'a12', 'd08']",words_280_290.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 4 5 5 5 2 3 3 5 3],kjerne flagg blå sjiraff børste frukt trikk skjema sport turn,0.4117647058823529,1.0,kjeste vinduskj bang kjerste bær,0.7377049180327869,1.0,-5,"['a04', 'd10', 'a31', 'a29', 'd14', 'd15', 'a28', 'a13', 'a08']","['a04', 'a29', 'd10', 'a31', 'd14', 'a08', 'a29', 'a28', 'd15', 'a13']",words_290_300.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 4 4 5 3 4 5 3 2 3],flaske øre klone skjema skilpadde snø jern krykke glorie tårn,0.4430379746835443,1.0,hylle skip kip vinna internett fortau drikke,0.7704918032786885,1.0,-3,"['a03', 'a14', 'a32', 'd14', 'a22', 'a25', 'a08', 'a19', 'd09']","['a19', 'a14', 'a25', 'd14', 'a32', 'a08', 'a08', 'a22', 'd09', 'a03']",words_300_310.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 4 3 5 4 3 4 4 2],rund sykkel bart pluss myk synge garn pære skjære kjerne,0.4266666666666667,0.9,skjerm bi bi smør hjerte kartf stær fær fær troll,0.75,1.0,0,"['a17', 'a31', 'a16', 'a22', 'a25', 'a07', 'd18', 'a15']","['a31', 'a31', 'a15', 'd18', 'a25', 'a22', 'a31', 'a16', 'a17', 'a07']",words_310_320.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 5 4 4 3 4 3 4 5 5],kvern fjorten rund ekorn skøyter brun bleie munn blomst sykkel,0.46835443037974683,1.0,gitter tårn sterk kjerne kort ro e,0.6935483870967742,1.0,-3,"['d05', 'd16', 'a14', 'a29', 'd11', 'a26', 'a05', 'a13', 'a06']","['a29', 'd05', 'a26', 'a06', 'a13', 'a14', 'a29', 'a05', 'd16', 'd11']",words_320_330.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 4 3 5 5 3 3 5 5 3],ørn skjære skive troll smerte blomst mus skjema klappe krabbe,0.37333333333333335,1.0,dør premier skip gangen krape kjeref internett sverd,0.7704918032786885,1.0,-2,"['d05', 'd04', 'a32', 'd06', 'd17', 'a22', 'd13', 'a01', 'd18', 'd09']","['a32', 'd04', 'd05', 'd13', 'd06', 'a22', 'a01', 'd17', 'd18', 'd09']",words_330_340.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 5 5 2 3 5 3 3 5],bro klem rød drops ekorn bryter søle søppel erter pluss,0.39436619718309857,1.0,dør dør dør sønnør kjøkk hytte liter blir blir bli bli børsta port live,0.9818181818181818,1.4,4,"['a14', 'd01', 'a29', 'd17', 'a07', 'd11', 'a28', 'a13', 'a15']","['a29', 'a07', 'd01', 'd01', 'a13', 'a15', 'd17', 'a14', 'a28', 'd11']",words_340_350.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 5 5 4 3 5 4 5],mur fregner børste dør enhjørning ørn brød terning smykke kart,0.41975308641975306,1.0,klole klole hø,0.9032258064516129,1.0,-7,"['a17', 'd12', 'd10', 'a31', 'a29', 'a21', 'd15', 'd18']","['a21', 'd18', 'd10', 'a31', 'd10', 'a29', 'a17', 'd12', 'a17', 'd15']",words_350_360.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 3 4 3 3 4 2 3 3 5],buss planke karneval terning bar jus kvern skitten myr krone,0.46987951807228917,1.0,klappe ragg frø,0.85,1.0,-7,"['d12', 'a03', 'a14', 'a34', 'a10', 'a16', 'd15', 'a26', 'd03']","['d03', 'a16', 'a34', 'a10', 'a14', 'a16', 'd15', 'a03', 'a26', 'd12']",words_360_370.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 3 4 3 3 5 3 3 4 4],flette plaster børste klone brå kø rike lys sjakk skjære,0.4025974025974026,1.0,klakk bysj blir det lys fri sjuk sjuk,0.6964285714285714,1.0,-2,"['a30', 'a04', 'a20', 'a31', 'a21', 'a11', 'a25', 'a22', 'a26', 'a28']","['a20', 'a26', 'a04', 'a30', 'a28', 'a21', 'a25', 'a11', 'a22', 'a31']",words_370_380.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 3 3 3 3 4 4 5 5],vær drue port hjørne klar kart smerte port grønn blyant,0.4025974025974026,1.0,hjerne sverd dør brunst brunst,0.7090909090909091,1.0,-5,"['d12', 'a14', 'a32', 'd01', 'a29', 'a26', 'a05', 'a06']","['a29', 'd01', 'a06', 'a26', 'a14', 'a32', 'a06', 'a05', 'd12', 'd12']",words_380_390.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 2 5 4 5 2 4 3 3 5],plystre krone planke myr kø snørr flette blyant glitter terning,0.35294117647058826,1.0,gull,0.9682539682539683,1.0,-9,"['d04', 'a14', 'a31', 'd01', 'a10', 'a29', 'a11', 'd13', 'a13', 'a06']","['d01', 'a06', 'd13', 'a14', 'a10', 'a11', 'a13', 'a29', 'a31', 'd04']",words_390_400.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 3 2 4 5 2 3 5 5],ugle tynn sur skjerm snø internett kikkert kropp fjær frukt,0.4155844155844156,1.0,lille tårn ynkerned rælo hadde jeg jeg,0.7288135593220338,1.0,-3,"['a17', 'd17', 'a10', 'a29', 'a16', 'a22', 'a18', 'a28', 'a15', 'a33']","['d17', 'a18', 'a15', 'a29', 'a10', 'a28', 'a17', 'a22', 'a16', 'a33']",words_400_410.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 5 5 5 4 2 2 5 5 5],snø snø frukt flagg sur troll glør trykk lue kran,0.41333333333333333,1.0,krabbe knøte klinke knøte syk smerte brå på løstre hvert,0.8979591836734694,1.0,0,"['a30', 'd02', 'a14', 'd06', 'd17', 'a21', 'a23', 'a07', 'd08', 'a27']","['a23', 'd06', 'a27', 'd08', 'a14', 'a21', 'a07', 'a30', 'd02', 'd17']",words_410_420.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 5 4 3 4 4 3 2 4 3],frakk frukt bart søster kort fregner rød tjern hjerte fortau,0.463768115942029,1.0,skjerf søppel snø,0.85,1.0,-7,"['a26', 'a11', 'a18', 'a33', 'a05', 'a15', 'd08', 'a27']","['a27', 'd08', 'a27', 'a33', 'a15', 'a18', 'a11', 'a26', 'a05', 'a05']",words_420_430.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 3 4 3 5 3 2 4 5 3],sur klem ski trylle skulder trykk sykkel jern ni sur,0.4430379746835443,1.0,plantejobb yindu klappej,0.8461538461538461,1.0,-7,"['d12', 'a02', 'a16', 'a23', 'a22', 'a12', 'a28', 'a05', 'a15', 'a33']","['a28', 'a05', 'a15', 'a02', 'a16', 'a22', 'a12', 'd12', 'a33', 'a23']",words_430_440.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 3 5 5 5 5 5 4 5 5],brå brød bart blomst blad internett øre dykke sky artist,0.39325842696629215,1.0,frøsjmart mygge,0.8392857142857143,1.0,-8,"['d02', 'a30', 'a20', 'd10', 'a31', 'd01', 'd13', 'a19', 'a06']","['a30', 'a06', 'd13', 'd02', 'd13', 'd10', 'a31', 'a20', 'd01', 'a19']",words_440_450.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 3 4 5 3 2 3 4 4 5],tralle bro drops sjiraff skjerm ugle mus ski gul hylle,0.43037974683544306,1.0,lille møkk sier all flaske grytor er det ikke flagg trykk tryna,0.9074074074074074,1.2,2,"['d19', 'a14', 'd14', 'd11', 'a07', 'a12', 'a26', 'a27']","['a27', 'd14', 'a12', 'd11', 'a14', 'a07', 'a14', 'd19', 'a26', 'd11']",words_450_460.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 3 3 5 3 5 3 3 4],gris drops ski fortid gutt turn buss tralle søle skøyter,0.4246575342465753,1.0,artist hjelpe av det kort smerte blomst,0.7142857142857143,1.0,-3,"['a09', 'a14', 'd17', 'a16', 'a23', 'a25', 'a33', 'a27']","['a27', 'a33', 'a16', 'a23', 'd17', 'a14', 'a09', 'a25', 'a23', 'd17']",words_460_470.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 4 3 3 5 3 5 3 5 3],flue skjerm øre synge lys kvart ni søster sju kikkert,0.41333333333333333,0.9,tralle skøyter og skøyter,0.7547169811320755,1.0,-6,"['a32', 'a31', 'a29', 'd15', 'a23', 'd13', 'd18', 'a15', 'd08', 'a27']","['d08', 'd15', 'a15', 'a23', 'a31', 'a32', 'a27', 'd13', 'd18', 'a29']",words_470_480.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 5 5 2 5 4 3 2 3],bygge skjerf flakse fortid søster ørn lun plystre glør sølv,0.37349397590361444,1.0,sjakkje smerte stropps trille grall prins prins stjerne trille,0.8305084745762712,1.0,-1,"['d02', 'a04', 'a09', 'a34', 'a16', 'a19', 'a28', 'a13', 'a08', 'a27']","['a19', 'a34', 'd02', 'a16', 'a08', 'a27', 'a28', 'a04', 'a13', 'a09']",words_480_490.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 3 4 3 5 5 2 5],snø fugl skinke glass torne plaster børste bjørn glad syk,0.391304347826087,0.9,sjøhute skulder fjotten smør smykken skilpadde lys sjø,0.7543859649122807,1.0,-2,"['d19', 'd05', 'd16', 'd10', 'd17', 'a23', 'd13', 'd09', 'a06', 'a27']","['d13', 'd10', 'd09', 'a23', 'a06', 'd19', 'd05', 'd17', 'a27', 'd16']",words_490_500.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 3 5 4 4 4 3 5 4 5],skive trapp troll fregner nøkkel hjerne sølv premie plystre glad,0.43037974683544306,1.0,karne navol,0.859375,1.0,-8,"['d05', 'a04', 'd04', 'd10', 'a31', 'a34', 'a21', 'a05', 'd09', 'a27']","['d04', 'a27', 'a31', 'a34', 'd10', 'a04', 'd09', 'a05', 'a21', 'd05']",words_500_510.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 3 3 5 4 4 4 4 5],kropp sjiraff trikk skjema hjerne smykke lys grønn lytte hund,0.4050632911392405,1.0,grone tar,0.9016393442622951,1.0,-8,"['d19', 'a02', 'a32', 'a29', 'a11', 'a01', 'a18', 'a28', 'a13', 'a33']","['a29', 'a02', 'a28', 'd19', 'a33', 'a13', 'a01', 'a18', 'a11', 'a32']",words_510_520.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 3 3 3 2 3 4 2 3 4],krabbe kvart lue sykkel blå gris barn søppel dør knar,0.43209876543209874,1.0,start lurve kliemie lærer buss qui lidel,0.7547169811320755,1.0,-3,"['a04', 'd12', 'a09', 'a03', 'a14', 'a32', 'a22', 'a07', 'a28', 'a15']","['d12', 'a14', 'a28', 'a04', 'a07', 'a09', 'a32', 'a03', 'a15', 'a22']",words_520_530.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[2 3 2 5 2 3 5 5 2 3],rød lytte svømme smart glør horn glitter prins flagg løve,0.40229885057471265,1.0,glitter løve brelj lyd sykkel tykke gartner brul flaske breie myk,0.8245614035087719,1.1,1,"['a17', 'd04', 'a03', 'a32', 'd10', 'a16', 'a10', 'a23', 'a21']","['a17', 'a10', 'd10', 'a16', 'a03', 'a32', 'd04', 'a23', 'a32', 'a21']",words_530_540.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 4 1 4 4 2 4 4 5 3],kjerne sport søppel plaster grå fortau kropp søppel smart støvel,0.43956043956043955,1.0,broms digge svære arm lister,0.765625,1.0,-5,"['d06', 'a34', 'a16', 'a22', 'a07', 'd03', 'a15', 'd08']","['a34', 'a16', 'a15', 'a22', 'd08', 'a34', 'd06', 'd08', 'd03', 'a07']",words_540_550.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 4 5 5 4 5 3 4 5],trapp løve krykke krone lue skulder kran brun børste trykk,0.38961038961038963,1.0,om skjerm løpe røde frakse kong trykk,0.6724137931034483,0.9,-3,"['d12', 'd04', 'a05', 'a29', 'd13', 'a33', 'a26', 'd18', 'a19', 'd08']","['d12', 'a19', 'a29', 'd18', 'd04', 'a26', 'd13', 'd08', 'a05', 'a33']",words_550_560.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 3 4 2 4 4 3 3],kropp lyn plante barn smør horn snørr fort krykke pluss,0.4675324675324675,1.0,bra bryter bryter bjørn bryter tropp bryter bryter bryter bryter bryter bjørn bryter bryter bryter bryter bryter bjørn bjørn bjørnvall by,2.0,2.1,11,"['a20', 'a02', 'd04', 'a32', 'd15', 'a21', 'd11', 'a25', 'a19', 'a27']","['d15', 'a19', 'd11', 'a20', 'a21', 'a02', 'a25', 'a27', 'a32', 'd04']",words_560_570.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 2 5 5 5 5 5 3 4 3],premie grå smerte erter lærer pluss internett søster gutt skjære,0.35443037974683544,1.0,gusj karnevald ekornkjele snøy tårnet kvadd,0.78125,1.0,-4,"['d19', 'd12', 'd16', 'a14', 'a32', 'a31', 'a21']","['a32', 'a14', 'd16', 'd16', 'a14', 'a31', 'a31', 'd19', 'a21', 'd12']",words_570_580.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 3 5 4 5 3 2 4 4 4],glør glorie tynn hund svart klone søle løpe myr pære,0.44,1.0,lys panku internat from trille frø fra krabbe,0.7692307692307693,1.0,-2,"['d04', 'a02', 'a32', 'a31', 'a34', 'a29', 'a22', 'a07', 'a13']","['a29', 'a13', 'a34', 'a07', 'd04', 'a29', 'a02', 'a31', 'a22', 'a32']",words_580_590.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
