score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,unique_id's,speaker_id's,audio_name,audio_path,model_name
[5 5 5 3 3 5 5 5 4 5],skive bart kvart trylle bror troll sjø lyn mur hjørne,0.37349397590361444,1.0,gør søster artist ekl gør smert ike høn gøte,0.7169811320754716,1.0,-1,"['d12', 'a20', 'd06', 'a29', 'a25', 'd18', 'a13', 'a33', 'a06']","['a33', 'a33', 'd06', 'a25', 'a06', 'd18', 'a13', 'd12', 'a29', 'a20']",words_160_170.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 3 3 4 5 3 3 5 4 4],jus myr prins skjerm korn plystre lue hylle jus ørn,0.40860215053763443,1.0,gørne gis lån med bra gis løn put use smik i smikke kruna,0.8823529411764706,1.3,3,"['a17', 'd16', 'a14', 'd17', 'a34', 'd14', 'a10', 'a12', 'a01', 'a19']","['d14', 'a17', 'a34', 'd17', 'd16', 'a14', 'a19', 'a12', 'a10', 'a01']",words_170_180.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[2 4 4 2 3 3 4 3 4 3],fort sport hylle bar bleie barn karneval grå skjema søster,0.39759036144578314,0.9,kjoner hvis det flet det rok kva sik løtten løtten sik sjøl,0.8275862068965517,1.2,2,"['a04', 'd16', 'a02', 'a09', 'd10', 'a34', 'a23', 'a25', 'd18', 'a33']","['a34', 'd16', 'a04', 'a25', 'a02', 'd18', 'd10', 'a09', 'a33', 'a23']",words_180_190.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[4 2 3 5 1 4 3 2 4 2],syk glitter tar tynn planke brun syr gul krabbe koffert,0.3793103448275862,1.0,før jeg tete skølder snør smatte gla rølger sik støp klape,0.8181818181818182,1.1,1,"['d02', 'a32', 'd17', 'a29', 'd15', 'a34', 'a12', 'a26', 'a27']","['a26', 'a27', 'a29', 'd02', 'd17', 'd15', 'a34', 'a12', 'a34', 'a32']",words_190_200.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 5 3 5 4 3 4 5 3 2],frø briller by øre smør fjorten dykke lyn krabbe søppel,0.37662337662337664,1.0,unkre det er selv ader stuffel smil stuffel en jorden knod ja en turen,0.9090909090909091,1.4,4,"['d19', 'a04', 'a20', 'd07', 'd06', 'a34', 'a29', 'd13', 'd18', 'd08']","['d13', 'd06', 'a29', 'd18', 'a20', 'a34', 'a04', 'd07', 'd08', 'd19']",words_200_210.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 5 4 4 2 3 5 4 5 4],gutt bleie jern snørr krakk korn drikke smart bro lue,0.4657534246575342,1.0,bryller bort med smatte søt på søl søl søl søl kat lakser shady,0.9811320754716981,1.3,3,"['d05', 'd12', 'a20', 'a03', 'd10', 'd14', 'a26', 'a28', 'a33']","['d14', 'd10', 'd05', 'a33', 'a26', 'a26', 'a20', 'a28', 'd12', 'a03']",words_210_220.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[4 5 4 5 3 5 4 2 5 3],glitter mus kropp klo søster blad kart port krone blyant,0.3411764705882353,1.0,uss blå start sulte bidå talle attter jeg vet krittja nu er det,0.8214285714285714,1.3,3,"['d16', 'a31', 'd17', 'a21', 'a23', 'a18', 'a28', 'a19', 'd09', 'a15']","['a18', 'a19', 'a28', 'd09', 'a15', 'd17', 'a23', 'a21', 'd16', 'a31']",words_220_230.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 5 2 5 5 5 5 5 3 5],pluss blokk fly brun ski hus nøkkel by lys løpe,0.4074074074074074,1.0,bider og glem glem glem glem glem glem glem glem glem glem glem glem,1.127659574468085,1.4,4,"['d02', 'a04', 'd04', 'd10', 'd01', 'd13', 'd18', 'a19', 'a06']","['d13', 'd04', 'a04', 'd01', 'd18', 'a19', 'd02', 'a06', 'a04', 'd10']",words_230_240.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 3 3 5 3 2 4 4 2 4],søle blad skøyter lys glass brå lytte skjorte bryter garn,0.45977011494252873,1.0,frak tar søl lis søv at dere dere dere stikkelig jeg å komme flaske,0.9122807017543859,1.4,4,"['d12', 'a09', 'a32', 'a16', 'a21', 'a25', 'a08', 'd18', 'a15']","['d18', 'a25', 'a21', 'd18', 'a16', 'a15', 'a09', 'd12', 'a08', 'a32']",words_240_250.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 4 4 5 5 4 5 3 4 5],krakk flue tynn erter jus dør bygge hjerte ugle lyn,0.4444444444444444,1.0,fattel sistar gitt det er det er sik so sik,0.7647058823529411,1.0,0,"['d05', 'd12', 'd04', 'a31', 'a34', 'a29', 'a25', 'a12', 'a05', 'd09']","['a25', 'a29', 'a12', 'd04', 'd05', 'a05', 'd12', 'a34', 'd09', 'a31']",words_250_260.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[4 5 5 5 4 5 4 4 4 3],sky torne skjerf grønn sky fort gris pære klone huske,0.4044943820224719,1.0,sabel fik styrt sik sik sjvalet gland dør frakse sik wind,0.8490566037735849,1.1,1,"['d02', 'a30', 'a04', 'd12', 'a31', 'a34', 'a25', 'a15']","['a34', 'd12', 'd02', 'd12', 'a30', 'a31', 'a04', 'a15', 'a25', 'a25']",words_260_270.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 3 3 4 4 4 4 2 5 4],glorie fortid løpe start lys lys hjørne glad bær planke,0.44329896907216493,1.0,gak ned,0.8909090909090909,1.0,-8,"['a04', 'a03', 'a10', 'd15', 'a22', 'a12', 'a26', 'a28', 'a05']","['a28', 'a05', 'a12', 'a10', 'a26', 'd15', 'a03', 'a10', 'a22', 'a04']",words_270_280.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 4 4 5 4 3 4 5 4 4],tralle knær flette hjerne skjørt hjerte snørr kart bror ødelagt,0.4533333333333333,1.0,thorne fretta sø tyn plastet sier kalakta smør bar,0.6825396825396826,1.0,-1,"['a20', 'a32', 'a34', 'd17', 'a21', 'a22', 'a26', 'a08']","['a20', 'a22', 'a21', 'a34', 'a08', 'a26', 'a22', 'd17', 'd17', 'a32']",words_280_290.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[2 5 4 3 4 5 3 5 5 3],ugle skjorte bart fugl brød plystre sport trapp snørr enhjørning,0.4117647058823529,1.0,tid sjeste riddels bån krikka svar bikke sjøs srak bør,0.71875,1.0,0,"['d02', 'a17', 'a09', 'a31', 'd07', 'a07', 'd13', 'a26', 'd03', 'a27']","['a07', 'd02', 'a31', 'a27', 'd13', 'd07', 'a26', 'a09', 'd03', 'a17']",words_290_300.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 2 3 4 2 5 2 4 3 3],flette pluss premie lyn sykkel glass støvel fugl erter rød,0.4430379746835443,1.0,hjellet sjellet thurur sip din din tenatt fortel trekk nå ke pruske,0.8793103448275862,1.2,2,"['a17', 'd12', 'a14', 'a23', 'a25', 'd13', 'a12', 'a13', 'a06']","['a23', 'a25', 'a23', 'a14', 'a12', 'd12', 'a13', 'a17', 'a06', 'd13']",words_300_310.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[2 4 4 5 3 4 3 3 2 5],drops kort trylle kø jus sulte drue kropp kurv svare,0.4266666666666667,0.9,siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye siden nye,13.826923076923077,14.8,138,"['a04', 'a03', 'd01', 'a16', 'a25', 'a08', 'a15', 'a33', 'a06']","['a15', 'a08', 'a04', 'a33', 'a03', 'a25', 'a33', 'd01', 'a06', 'a16']",words_310_320.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[4 4 4 5 4 4 4 4 3 4],kvern barn myr drue barn skitten fregner trapp sur søster,0.46835443037974683,1.0,flasket hittet torne stalt schønne kort nå hvert foto use,0.8070175438596491,1.0,0,"['a03', 'a14', 'a34', 'a23', 'a25', 'd13', 'a26', 'a28', 'd09']","['a23', 'a34', 'a14', 'd13', 'a25', 'd13', 'a03', 'a26', 'a28', 'd09']",words_320_330.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 5 5 4 3 3 2 5 3 4],skilpadde snørr sykkel nøkkel skjorte nøkkel svømme kort smør grave,0.37333333333333335,1.0,halt tre du tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre tre,12.865671641791044,22.2,212,"['a30', 'd16', 'a03', 'd10', 'a31', 'd15', 'd14', 'a25', 'a28', 'a19']","['a25', 'd16', 'd15', 'a30', 'a28', 'a03', 'd10', 'a19', 'd14', 'a31']",words_330_340.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 3 3 5 4 3 5 5 4 2],gutt svære dør mus syr tårn myk premie brå barn,0.39436619718309857,1.0,tjent død sønner hjøt hjøt litt gløs basta putt lue,0.9148936170212766,1.0,0,"['d16', 'a32', 'a25', 'd13', 'a18', 'a13', 'a15', 'a33', 'a06']","['a13', 'a25', 'a15', 'a06', 'a33', 'a13', 'a32', 'd16', 'a18', 'd13']",words_340_350.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 1 3 3 2 3 4 3 3 4],sport munn karneval torne grå troll gris sylte krykke kropp,0.41975308641975306,1.0,trap nye lass ja og flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts flikts,12.677966101694915,11.3,103,"['a30', 'a04', 'd16', 'a32', 'a34', 'a23', 'a28', 'a13', 'a15']","['a30', 'a13', 'a32', 'a15', 'a13', 'a04', 'a28', 'a23', 'a34', 'd16']",words_350_360.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 3 5 5 3 3 3 3 3 4],glis skjorte snørr fly briller hytte krakk ugle kvern krykke,0.46987951807228917,1.0,beliønt givet klopp rang førle førle pjellig stalt stort,0.8166666666666667,1.0,-1,"['a17', 'd16', 'a14', 'a32', 'd10', 'd17', 'a10', 'a16', 'a01']","['a32', 'a16', 'd10', 'd16', 'a10', 'a14', 'a01', 'd17', 'd17', 'a17']",words_360_370.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 3 3 5 4 2 4 2 4 5],jus kvart glorie grønn pære flagg plaster huske fortid gartner,0.4025974025974026,1.0,trilket kak bus flir flis frig schik hyt efter vind du,0.7741935483870968,1.1,1,"['a30', 'd16', 'd07', 'd15', 'a23', 'a07', 'a19']","['d16', 'a30', 'a23', 'd15', 'a19', 'a23', 'd15', 'a07', 'd07', 'd16']",words_370_380.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 5 4 4 1 4 3 3 5 3],kart klo søster søster øre ski glad enhjørning skjære glør,0.4025974025974026,1.0,janne spart dør kitt trelder sie tannig pyske tarr bronst,0.8103448275862069,1.0,0,"['d16', 'a02', 'd17', 'a25', 'a12', 'a28', 'a05', 'a33']","['a12', 'd16', 'a28', 'a02', 'a12', 'd16', 'a05', 'a25', 'd17', 'a33']",words_380_390.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 3 5 5 2 3 3 5 3 5],rund fortau børste ødelagt flagg klo kropp kart trykk plante,0.35294117647058826,1.0,du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du du,10.866666666666667,22.2,212,"['d02', 'd05', 'd14', 'a25', 'd11', 'a12', 'a28', 'd18']","['d02', 'd18', 'd05', 'd05', 'a28', 'a12', 'a25', 'd14', 'a28', 'd11']",words_390_400.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 5 5 3 5 5 2 3 5 5],port snø smykke stjerne fly støvel munn glør løve skip,0.4155844155844156,1.0,eller tol internet har du ja ja ja prøst rø kjøyene ja sriket,0.9259259259259259,1.3,3,"['d02', 'd09', 'd16', 'a14', 'd10', 'a31', 'd01', 'd11', 'd18', 'd08']","['d02', 'a31', 'd16', 'd11', 'd01', 'd10', 'd08', 'd09', 'a14', 'd18']",words_400_410.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 3 4 5 5 5 3 2 4 3],nøkkel bar ski blomst glitter tårn glitter skjerm støvel fjær,0.41333333333333333,1.0,gud du gått det er oppe nøpe liten sik smatte brå plester kvatt,0.8032786885245902,1.3,3,"['d02', 'a09', 'a34', 'd14', 'd11', 'a25', 'a19', 'd09', 'a06', 'a15']","['a19', 'a15', 'd09', 'a34', 'd02', 'd11', 'd14', 'a06', 'a09', 'a25']",words_410_420.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 4 5 5 3 4 3 2 5 4],kort svart jern vær skip huske erter klem sjiraff huske,0.463768115942029,1.0,paschtert schalf sikke kla sød gitt tu søpel snø schern,0.8363636363636363,1.0,0,"['d19', 'a02', 'a32', 'd06', 'a34', 'd15', 'a22', 'a18', 'a08', 'd03']","['a02', 'd06', 'd15', 'a18', 'd19', 'a34', 'a22', 'a08', 'd03', 'a32']",words_420_430.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 3 4 5 4 5 2 2 5 5],vindu pluss torne lue kart skulder kikkert bryter hjerne øre,0.4430379746835443,1.0,plante ien ien ien ien flug flug klopp smikke troll mute,0.7833333333333333,1.1,1,"['a09', 'a14', 'd10', 'a31', 'd17', 'a10', 'a07', 'a25', 'a18']","['d10', 'a10', 'a09', 'a14', 'a18', 'd17', 'a07', 'a25', 'd17', 'a31']",words_430_440.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 4 5 5 3 3 5 5 5 3],skip blyant hjort ni knar glorie gul troll blyant blod,0.39325842696629215,1.0,føtne lass pyske plet ljuk mige,0.7962962962962963,1.0,-4,"['a30', 'd09', 'd04', 'a31', 'a23', 'a18', 'd18', 'd08']","['d09', 'd08', 'd09', 'a23', 'a31', 'a31', 'd04', 'a18', 'd18', 'a30']",words_440_450.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 4 3 4 3 3 3 4 3 5],klær skive knar løve glass skive prins kvern grave grå,0.43037974683544306,1.0,lille møk sier kal flasket kriter rikke flag trik tina,0.7592592592592593,1.0,0,"['a30', 'a04', 'a20', 'a09', 'd06', 'a05', 'a13', 'a19', 'd03']","['a19', 'a13', 'a30', 'a04', 'a20', 'a05', 'a09', 'd03', 'a04', 'd06']",words_450_460.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[2 5 3 5 4 4 5 5 4 4],tjern drops bar kort smør svare pluss kran kran ekorn,0.4246575342465753,1.0,atist selpade kort hes matte bra flug kjernen kjernop plåte blomst,0.8490566037735849,1.1,1,"['d08', 'a34', 'a10', 'a21', 'd15', 'd11', 'a26', 'a08', 'a33']","['a21', 'a08', 'a34', 'd15', 'a34', 'a26', 'd11', 'a33', 'a10', 'd08']",words_460_470.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 5 1 4 5 5 4 4 5 3],pute frø rød glass dykke sjiraff smart hjørne dør fregner,0.41333333333333333,0.9,trøller søjter bar søjter slatter sikker sør sputt,0.7719298245614035,1.0,-2,"['d04', 'd06', 'd01', 'd15', 'd14', 'a11', 'a07', 'a28', 'd18', 'd09']","['d01', 'a11', 'a07', 'd15', 'd09', 'd18', 'd06', 'a28', 'd04', 'd14']",words_470_480.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[3 3 3 5 5 5 4 5 5 4],skjære ny kvern fortau glad søle frø skulder tårn lys,0.37349397590361444,1.0,fakt smart drops trille gra gra prins stiale trille stille,0.8490566037735849,1.0,0,"['a30', 'a04', 'd16', 'a10', 'a23', 'a07', 'a33', 'a15', 'd03']","['a15', 'a30', 'a10', 'd03', 'a33', 'd16', 'a04', 'a07', 'a33', 'a23']",words_480_490.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 3 5 3 4 5 5 5 4 5],skulder krone ski tre turn sjiraff stær blyant trille tynn,0.391304347826087,0.9,høyt det skurutik fjorten smøyt smikker sjil på det fyt lys sjør,0.7931034482758621,1.2,2,"['a17', 'a02', 'd01', 'a23', 'a25', 'a28', 'a19', 'a27']","['a25', 'a02', 'a27', 'a19', 'a17', 'd01', 'a19', 'a28', 'a23', 'a25']",words_490_500.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[5 4 4 5 3 5 4 5 2 3],start lyn vær drops blad løpe hjørne løpe tralle svare,0.43037974683544306,1.0,det er ikke nye hæt føt skjip nyn delle blåst tris karno,0.7962962962962963,1.2,2,"['d04', 'd16', 'a32', 'a29', 'a21', 'd13', 'a26', 'a19', 'd08']","['d04', 'a21', 'a21', 'a32', 'a26', 'd13', 'a19', 'd16', 'd08', 'a29']",words_500_510.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
[4 5 5 1 3 4 3 5 5 3],svart frukt syk turn klo hytte brun drue svømme gutt,0.4050632911392405,1.0,hæn hæn klo klo klo ura foto aki tup pjuta gerone tar,0.8076923076923077,1.1,2,"['d05', 'd04', 'a34', 'a29', 'a22', 'a07', 'd13', 'a28', 'a15']","['a29', 'd13', 'a28', 'a07', 'a22', 'a34', 'a34', 'd04', 'd05', 'a15']",words_510_520.wav,../3x10_Concatenations/3x10_no_group_mixed,Tiny
