score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,unique_id's,speaker_id's,audio_name,audio_path,model_name
[2 2 5 3 4 4 4 4 3 5],skitten fortau plystre by klær kort kjerne sjakk trykk barn,0.3384615384615385,1.0,hjø pris skj blomst søm bann jene priste sry shater,0.7796610169491526,1.0,0,"['d05', 'a09', 'a31', 'd17', 'd01', 'a21', 'a07', 'a26', 'a19']","['a07', 'a09', 'd17', 'd05', 'a21', 'a09', 'd01', 'a31', 'a26', 'a19']",words_100_110.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 5 3 5 4 5 5 3 4 3],snørr flue turn svare brå snørr skjerf korn garn kjerne,0.4225352112676056,1.0,blomst kjack høte kjø søster tuna ljus ny klem ryn,0.8,1.0,0,"['d19', 'd05', 'a14', 'a32', 'a10', 'a23', 'a08', 'a15']","['a10', 'a32', 'd19', 'a15', 'a32', 'd05', 'a23', 'a08', 'd19', 'a14']",words_110_120.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 4 4 3 4 5 4 5 5 5],smykke søppel trapp flagg blad mur sjiraff jern flagg skip,0.4444444444444444,1.0,sønlig smart smette mik siden ins bare kliø kjærne lin,0.8103448275862069,1.0,0,"['d09', 'a14', 'd06', 'd01', 'a16', 'a34', 'a22', 'd13', 'd08']","['a16', 'd01', 'a14', 'd06', 'd08', 'a22', 'd09', 'd01', 'd13', 'a34']",words_120_130.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 3 3 4 3 3 5 4 3 5],tårn lytte plante frø tær krabbe terning dør trykk grønn,0.449438202247191,1.0,kjør sjære er kun sikkert køl putt tramsst sne sjære glå,0.8214285714285714,1.1,1,"['d02', 'a04', 'd04', 'd06', 'd01', 'a22', 'a12', 'a05', 'a15']","['d06', 'd04', 'd02', 'a12', 'a15', 'a04', 'd01', 'a05', 'a22', 'a05']",words_130_140.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 2 3 5 2 5 5 5 2 3],jus støvel trille sport blyant drops sjø skulder plystre barn,0.37362637362637363,1.0,kat fri klær smikke sige jarl stupe prus hun svert,0.7540983606557377,1.0,0,"['a17', 'd18', 'a02', 'd15', 'a23', 'a11', 'a25', 'a05', 'a15', 'd03']","['a23', 'a05', 'a17', 'd15', 'a02', 'd03', 'a15', 'a25', 'a11', 'd18']",words_140_150.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 4 5 5 3 2 5 5 4 5],torne glorie tjern blad sky hjort stupe løpe fregner kvern,0.38823529411764707,1.0,atist dyr sastig grøy kjem grikk hittet dyr dyr frøtte,0.8448275862068966,1.0,0,"['d12', 'd16', 'a03', 'a14', 'a34', 'a16', 'd15', 'd13', 'd18']","['d13', 'a14', 'a03', 'd18', 'd13', 'a34', 'a16', 'd16', 'd15', 'd12']",words_150_160.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 3 3 5 4 5 4 3 3],mus bart kran sky frukt kran skip bar blod flette,0.37349397590361444,1.0,gard søster artist ytkle gard smart ygere hyn kjøte,0.8163265306122449,1.0,-1,"['d05', 'a20', 'd06', 'a34', 'a29', 'd15', 'a07', 'a28', 'a19', 'a33']","['a33', 'a29', 'd06', 'a07', 'd15', 'a19', 'd05', 'a20', 'a28', 'a34']",words_160_170.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 5 5 3 4 3 3 5 3],kart kurv glorie tralle hjort glad blomst ryke nøkkel snørr,0.40860215053763443,1.0,gjørne gis lommen brøg gøtt lim putt ys smikke smikke krona,0.7627118644067796,1.1,1,"['a20', 'd04', 'a05', 'd01', 'a29', 'd18', 'a13', 'a15', 'd09']","['d01', 'd04', 'd18', 'a20', 'a05', 'd04', 'a15', 'a29', 'd09', 'a13']",words_170_180.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 4 5 4 5 5 2 5 3 4],kjerne premie kvart bro ekorn dør skip glad brød hjerne,0.39759036144578314,0.9,krona tysta flette brøk kvart sik løte døla sik fjøle,0.7090909090909091,1.0,0,"['a02', 'a03', 'a09', 'd06', 'd17', 'a34', 'a23', 'a07', 'a05', 'a33']","['a05', 'a33', 'a02', 'd17', 'a03', 'a23', 'a07', 'd06', 'a34', 'a09']",words_180_190.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 3 3 4 3 5 5 5 5 4],port myk plaster pute blod vindu plante tynn plante krakk,0.3793103448275862,1.0,ført tyte skulle der snør smette blav rue syk stype klappe,0.7368421052631579,1.1,1,"['d05', 'a20', 'd16', 'a16', 'a28', 'd18', 'a33', 'a06']","['d05', 'a28', 'a06', 'a33', 'a20', 'a33', 'd16', 'a20', 'd18', 'a16']",words_190_200.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 3 3 5 3 2 5 3 5 4],prins plaster skip blå ekorn krone stjerne skitten flagg smerte,0.37662337662337664,1.0,en kjør høy ater støvel smel støvel en gjørn knald janna tur,0.7936507936507936,1.2,2,"['a17', 'a09', 'd04', 'd10', 'a16', 'd14', 'a29', 'a26', 'a05', 'd08']","['a17', 'a05', 'd08', 'd10', 'a26', 'a09', 'd04', 'a16', 'd14', 'a29']",words_200_210.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 4 4 4 5 5 5 4 5 5],blå søster svære pære mus syk by kran kurv internett,0.4657534246575342,1.0,briller gattne smatte smatte søll smyr sill kart laksa kjøytig,0.8846153846153846,1.0,0,"['d05', 'a30', 'a03', 'a14', 'a31', 'd07', 'a16', 'a18', 'a05', 'a06']","['a14', 'a03', 'a18', 'a16', 'a31', 'd05', 'a06', 'a30', 'a05', 'd07']",words_210_220.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 3 4 4 3 5 3 4 5 4],skive brå ku kjerne torne koffert start fort korn hylle,0.3411764705882353,1.0,hjus gløn start sjute bero thølle atter herryn krykke lønn,0.8363636363636363,1.0,0,"['d19', 'd05', 'a17', 'a09', 'd04', 'd06', 'a16', 'a01', 'a28', 'a27']","['a09', 'a27', 'd05', 'a17', 'a28', 'd06', 'a01', 'a16', 'd19', 'd04']",words_220_230.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 3 3 4 4 5 5 3 4 3],stær fjorten troll plante blokk flakse korn turn prins karneval,0.4074074074074074,1.0,hør deg hør deg hør deg hør deg hør deg hør deg hør deg hør deg hør deg hør deg hør deg hør deg hør deg,1.3174603174603174,2.6,16,"['a30', 'a17', 'd12', 'a03', 'a14', 'a31', 'd17', 'a28', 'a13', 'a08']","['a31', 'a30', 'a08', 'a14', 'd12', 'd17', 'a17', 'a28', 'a03', 'a13']",words_230_240.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 4 3 4 5 3 2 2 3 5],krakk stupe huske lyn flagg grønn plante plaster flakse skjerf,0.45977011494252873,1.0,frakt tar selv lis svart grå døne stykkelig jeg er flaske,0.6612903225806451,1.1,1,"['a02', 'd10', 'a34', 'a10', 'a25', 'd13', 'a12', 'a19']","['a10', 'd13', 'd13', 'a25', 'd10', 'a10', 'a34', 'a02', 'a12', 'a19']",words_240_250.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 5 4 5 5 3 5 3 5],hjerne dykke lue hund kart fort trylle sykkel glorie frakk,0.4444444444444444,1.0,fattel sestar gitt p tertrær blå sikk så hib slønn,0.7241379310344828,1.0,0,"['d19', 'd05', 'd04', 'd10', 'd01', 'd15', 'a25', 'a28', 'd18']","['d04', 'd15', 'd05', 'd19', 'd18', 'd18', 'a25', 'd10', 'a28', 'd01']",words_250_260.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 4 4 4 3 5 5 4 4 5],trylle jern artist lytte blyant børste synge fort svømme bart,0.4044943820224719,1.0,sjære fikk stitt fikk svaget glenn dør fraksje sj vindu,0.7540983606557377,1.0,0,"['d19', 'a09', 'd16', 'd10', 'a12', 'a01', 'a26', 'a28', 'a05', 'a27']","['a26', 'a28', 'a01', 'a12', 'a27', 'd10', 'a05', 'a09', 'd19', 'd16']",words_260_270.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 4 3 3 3 5 1 5 3 4],briller internett bjørn smerte lys by premie trapp huske bror,0.44329896907216493,1.0,kartene,0.9180327868852459,1.0,-9,"['a17', 'a04', 'd04', 'a03', 'd17', 'a16', 'a21', 'a10', 'a08', 'a27']","['a16', 'a04', 'a27', 'a21', 'a03', 'a10', 'a08', 'd17', 'a17', 'd04']",words_270_280.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 5 3 4 4 5 5 5 2 4],synge drue bygge øre smør gris fly tårn gul koffert,0.4533333333333333,1.0,torn frette kjø tyn plastir karinke ser klappet smør bare,0.9019607843137255,1.0,0,"['d02', 'd06', 'd01', 'a16', 'a11', 'a26', 'd18', 'd03', 'd09']","['a16', 'd09', 'd02', 'd06', 'a26', 'd01', 'd03', 'd18', 'a11', 'a26']",words_280_290.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 4 4 4 4 4 2 5 4],skinke dykke vindu klar nøkkel lytte glass grønn skjorte fjær,0.4117647058823529,1.0,tid seste ryddu mån grikk er spare bekje høy frak bar,0.7049180327868853,1.1,1,"['d12', 'd01', 'a16', 'd17', 'a23', 'a22', 'd11', 'd13', 'a13', 'a15']","['d13', 'd12', 'd01', 'a23', 'a16', 'a15', 'd17', 'a13', 'd11', 'a22']",words_290_300.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 5 5 5 5 4 5 3 2 3],syl lue kvern kart sport hjerte ski sport støvel turn,0.4430379746835443,1.0,hila sjøkker broer sib nyvinno pintene t fartøy drikke løkke suske,0.9622641509433962,1.1,1,"['d10', 'd07', 'a31', 'd06', 'a34', 'd14', 'a21', 'a28']","['a31', 'a31', 'a28', 'd14', 'd07', 'd10', 'd14', 'd06', 'a21', 'a34']",words_300_310.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 3 3 4 5 3 5 5 2 5],blad synge lytte krone myr bror plante munn fregner bleie,0.4266666666666667,0.9,s-,0.9824561403508771,1.0,-9,"['d19', 'a20', 'd06', 'a10', 'a11', 'a01', 'd18', 'a19', 'a33']","['a10', 'a11', 'a20', 'a33', 'a19', 'a20', 'd19', 'd18', 'a01', 'd06']",words_310_320.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 3 1 5 5 4 4 5 2],troll mus svart hjørne tynn sølv blå skip hjerne bryter,0.46835443037974683,1.0,flaske hittet torn stalt kjøne kort lå öre fotoel kus,0.8363636363636363,1.0,0,"['a30', 'd04', 'a31', 'a10', 'a07', 'd13', 'a08', 'd03', 'a06', 'a15']","['d04', 'd13', 'a10', 'a06', 'a08', 'a31', 'a30', 'a15', 'd03', 'a07']",words_320_330.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 4 3 2 3 5 3 3 5 3],flagg gartner fjær kurv skjerm krakk glør start svare flakse,0.37333333333333335,1.0,helt tre dyr bremja sjip daniel kapp kirf intenet svart,0.7666666666666667,1.0,0,"['a32', 'd10', 'd06', 'a10', 'a18', 'a26', 'd18', 'a19', 'a15']","['d18', 'a19', 'a15', 'd06', 'a18', 'd10', 'a32', 'a26', 'a19', 'a10']",words_330_340.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 3 4 5 3 5 4 5 4 5],ørn kikkert dykke brød syk gartner internett hjort krakk lærer,0.39436619718309857,1.0,tim dørd søner kjøk kjytte glittir blis børstær putt live,0.7741935483870968,1.0,0,"['d19', 'a17', 'a20', 'a02', 'a14', 'd10', 'a34', 'a11', 'd11', 'a27']","['a34', 'd10', 'a20', 'a27', 'a11', 'd11', 'a02', 'd19', 'a17', 'a14']",words_340_350.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 3 5 3 4 5 3 5 5],ku fortau trykk øre krykke korn drops fjorten sølv bro,0.41975308641975306,1.0,tør opp løs ja høyt frikt flø klole klole,0.7777777777777778,1.0,-1,"['d19', 'a30', 'd10', 'a16', 'd15', 'a18', 'd18', 'a15']","['d15', 'd10', 'a18', 'd10', 'a15', 'a16', 'a30', 'd19', 'd18', 'd15']",words_350_360.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 3 3 3 5 5 3 4 4 5],by støvel støvel brun hylle ørn kart turn lytte snø,0.46987951807228917,1.0,blir jeg ennn gill kloppa fragg ferrel ferrel ferrel helig shuh stalt stort,1.1176470588235294,1.3,3,"['d05', 'a04', 'a09', 'a32', 'd14', 'a01', 'a27', 'a19', 'a33', 'a15']","['a19', 'a01', 'a15', 'a33', 'd05', 'd14', 'a04', 'a27', 'a09', 'a32']",words_360_370.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[1 4 5 3 4 3 5 4 5 5],hjort lyn hylle fjorten huske port lys sjiraff ødelagt dør,0.4025974025974026,1.0,fint det klokk bus lure lise fri skjøk futt eter windung,0.7931034482758621,1.1,1,"['d05', 'a32', 'd06', 'a10', 'a21', 'a16', 'a22', 'a07', 'a18', 'a08']","['a07', 'a21', 'd06', 'a22', 'a32', 'a10', 'a08', 'a18', 'd05', 'a16']",words_370_380.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[2 3 2 3 5 5 3 3 5 5],horn kvart troll erter sport blokk svart koffert stupe bleie,0.4025974025974026,1.0,hjene svart dyr kitt trille sih tanning hyske tar grømst,0.7666666666666667,1.0,0,"['d19', 'a30', 'd05', 'd12', 'a32', 'a18', 'a01', 'd09']","['a30', 'a32', 'a01', 'a32', 'd19', 'a18', 'd19', 'd12', 'd09', 'd05']",words_380_390.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 3 5 3 5 3 3 4 2],rund fjorten kvern jus fortau smerte fly skinke koffert briller,0.35294117647058826,1.0,forrestet gull lå så hjørte lys røyner røyner kram lå tø,0.7142857142857143,1.1,1,"['d05', 'a30', 'a02', 'a03', 'd07', 'a31', 'a34', 'a29', 'd18', 'a33']","['d07', 'd18', 'a02', 'a33', 'a29', 'd05', 'a31', 'a03', 'a34', 'a30']",words_390_400.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 5 3 2 2 3 3 3 4 4],frakk bygge skive glorie planke glør internett grave løve bleie,0.4155844155844156,1.0,hilde toen internet challo hva da vist fru kredene jern frikt,0.8412698412698413,1.1,1,"['a04', 'a09', 'a23', 'a07', 'd11', 'a12', 'a01', 'a25', 'a28']","['a04', 'd11', 'a23', 'a07', 'a01', 'a12', 'a09', 'a09', 'a28', 'a25']",words_400_410.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 3 5 5 3 5 5 5 4 5],krakk tre blå hund trapp tar lytte øre børste glass,0.41333333333333333,1.0,kredou korts tirapøl løpet gliten sik smarte brød plesstra fert,0.9019607843137255,1.0,0,"['d04', 'a09', 'd14', 'a23', 'd15', 'd11', 'd18', 'a15', 'a06']","['d18', 'd14', 'd04', 'd14', 'a06', 'a23', 'd15', 'd11', 'a09', 'a15']",words_410_420.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 4 4 4 5 5 4 4 2 5],bra skive krone søppel hus gul tjern lærer frukt troll,0.463768115942029,1.0,børst kjærf sikkert klart søide gitt tum søppel snø kjønne,0.8703703703703703,1.0,0,"['a30', 'a17', 'd12', 'a34', 'a07', 'a28', 'a19', 'a33']","['a34', 'a28', 'a34', 'a30', 'a19', 'd12', 'a19', 'a17', 'a07', 'a33']",words_420_430.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 5 4 5 4 3 4 1 5 3],drops briller skjære skilpadde fortid barn smerte tjern bygge bror,0.4430379746835443,1.0,kaste blante irr indyr bra flutt klappe smikk troll mutt,0.7575757575757576,1.0,0,"['a30', 'a20', 'd17', 'd15', 'd14', 'a01', 'a13', 'a27']","['d17', 'd15', 'a27', 'd14', 'a13', 'a30', 'a20', 'a01', 'd17', 'a13']",words_430_440.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 5 5 4 4 3 3 5 3 3],fugl flue fregner ørn planke planke trille klappe skjema dyne,0.39325842696629215,1.0,fra smart furt piss hunn klus pyske bleint ljutt bigge,0.7540983606557377,1.0,0,"['d19', 'd05', 'a30', 'd17', 'a34', 'a16', 'a22', 'd11', 'a01', 'a27']","['a34', 'd05', 'd17', 'a16', 'd19', 'a30', 'a22', 'd11', 'a27', 'a01']",words_440_450.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 5 3 3 5 4 5 3 3 4],flette korn skilpadde hylle krykke erter tynn frø tjern tynn,0.43037974683544306,1.0,kjellet møk sier gal flasket kriter rikken flag trik dina,0.7,1.0,0,"['d05', 'a30', 'a17', 'd12', 'a02', 'd01', 'd17', 'd14', 'a08', 'a06']","['d01', 'd05', 'a06', 'a02', 'd12', 'a30', 'd14', 'a17', 'a08', 'd17']",words_450_460.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 3 3 5 4 5 4 3 5 4],skilpadde hus klar skulder frakk by bror børste brun sylte,0.4246575342465753,1.0,otis sjelpade kurt smatte bror frog kjellop blomt blomst,0.7068965517241379,1.0,-1,"['a30', 'a17', 'a20', 'a02', 'a09', 'd17', 'a22', 'd13', 'a08', 'd03']","['a17', 'a08', 'a30', 'd13', 'a02', 'd03', 'd17', 'a22', 'a09', 'a20']",words_460_470.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 3 5 4 2 3 5 5 5 5],knar jern gartner fortau start hjerne skjema blyant sport ekorn,0.41333333333333333,0.9,trorle scheiter berk berk scheiter hund fløttere sikker frø sput,0.8253968253968254,1.0,0,"['a17', 'a02', 'd04', 'd10', 'a34', 'a10', 'a29', 'a28', 'd03']","['a34', 'a10', 'd04', 'a17', 'a02', 'a28', 'a29', 'd10', 'd03', 'd04']",words_470_480.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 4 2 2 4 3 4 5 5 5],fortau munn briller brun koffert port nøkkel hjerte ødelagt løve,0.37349397590361444,1.0,fraksa smart drops trille gora og grøy prins stiere trille stjøppel,0.796875,1.1,1,"['d02', 'd12', 'a09', 'a03', 'd10', 'a26', 'a05', 'a15']","['d02', 'a05', 'a03', 'a26', 'a09', 'a03', 'd10', 'd12', 'd02', 'a15']",words_480_490.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 3 4 4 4 3 5 5 5 4],hund kurv kart tar kvart pluss børste hjort snørr grå,0.391304347826087,0.9,skjøn utte skuldig fjørten smør smikker kild på det furt lys skjø,0.9622641509433962,1.2,2,"['d05', 'd10', 'a16', 'a22', 'a01', 'a28', 'd18', 'a33', 'a27']","['d10', 'a01', 'a28', 'a22', 'a16', 'd18', 'd05', 'a33', 'a28', 'a27']",words_490_500.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[1 2 2 3 3 5 2 4 3 3],bror trapp bygge by erter briller barn premie skjerf flaske,0.43037974683544306,1.0,bekkene ni hed furt sih nyn delle glonst pris karnel,0.7796610169491526,1.0,0,"['a30', 'a14', 'd06', 'd01', 'a29', 'a11', 'a22', 'a12', 'a15']","['a11', 'a30', 'a12', 'a14', 'a15', 'd01', 'a12', 'd06', 'a29', 'a22']",words_500_510.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 5 3 3 5 3 4 3 4 3],mus plaster glorie lytte frø briller troll plystre prins stjerne,0.4050632911392405,1.0,hyn hyn gløy tøy öre fotoel at det er typute gerone tar,0.734375,1.2,2,"['a31', 'd01', 'a10', 'd15', 'a25', 'a07', 'a28', 'a05', 'a06']","['a25', 'd01', 'a31', 'a10', 'd15', 'a28', 'a25', 'a05', 'a06', 'a07']",words_510_520.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 2 4 5 3 5 4 3 5 5],lys krone lyn gul blad sjø syl gartner gutt grå,0.43209876543209874,1.0,spok var starch løfra kremje lader bys kvøy litter starch,0.9361702127659575,1.0,0,"['d02', 'd01', 'd14', 'a22', 'd11', 'a12', 'a19', 'd09', 'a06']","['d09', 'a12', 'a06', 'd14', 'a19', 'd01', 'a19', 'a22', 'd02', 'd11']",words_520_530.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[3 5 4 4 4 5 2 5 3 3],knar fugl sverd rød nøkkel sky rød sølv snø flaske,0.40229885057471265,1.0,glitter løve brillig sikkel tikk gardner brun flasken brøy mik,0.86,1.0,0,"['a30', 'd02', 'd16', 'a02', 'a32', 'a23', 'a28', 'a08', 'a33']","['a28', 'd16', 'a23', 'a30', 'a08', 'a33', 'd02', 'a32', 'a02', 'a02']",words_530_540.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 4 3 4 3 5 4 5 4 3],drue bro ugle øre bryter gutt grå sjø frakk ryke,0.43956043956043955,1.0,krupp drikke jørne gala bromst drikke svare ön løstre hittet,0.9166666666666666,1.0,0,"['d08', 'a09', 'd16', 'a14', 'a16', 'a29', 'a25', 'a28', 'd03']","['a09', 'd03', 'a25', 'a16', 'd03', 'a14', 'd08', 'd16', 'a29', 'a28']",words_540_550.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 4 5 3 5 4 3 4 4 5],internett svare fort svømme drops sur lytte skjema skjerm støvel,0.38961038961038963,1.0,un kjærm lep rø huske ja døk frakser un trikk,0.78125,1.0,0,"['a30', 'd08', 'a09', 'a14', 'a31', 'a29', 'a22', 'a25', 'd13', 'd03']","['a14', 'a22', 'a31', 'd03', 'a09', 'a29', 'a25', 'a30', 'd08', 'd13']",words_550_560.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[4 4 3 3 5 5 5 3 5 5],skulder glør turn kjerne synge sjø jern skitten lys brun,0.4675324675324675,1.0,bra blister vi er en blister drop bits søt kø karnal b,0.8035714285714286,1.2,2,"['d05', 'a09', 'd04', 'd10', 'a34', 'a22', 'a18', 'a26', 'a13', 'd03']","['a26', 'a09', 'a22', 'a34', 'd03', 'd10', 'd04', 'a13', 'a18', 'd05']",words_560_570.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[2 4 5 3 5 4 4 5 5 2],blokk sju bror ni bygge børste tar internett flue horn,0.35443037974683544,1.0,sik ys kanval ekon sjule sni torne spatt løpet kort,0.7222222222222222,1.0,0,"['a17', 'd06', 'a29', 'a16', 'd11', 'd13', 'a18', 'a19']","['d11', 'a19', 'd13', 'a17', 'a29', 'a16', 'a18', 'd06', 'd06', 'd06']",words_570_580.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
[5 4 5 5 5 5 3 3 5 5],søster bror hjort pute hus glass klo flue enhjørning trapp,0.44,1.0,støve lys panker internet fjønut trille kohl en unig frøn krab,0.8103448275862069,1.1,1,"['d12', 'd04', 'd07', 'a31', 'd15', 'd18', 'a06', 'a27']","['d04', 'd18', 'd12', 'd07', 'd04', 'd12', 'a27', 'a06', 'd15', 'a31']",words_580_590.wav,../3x10_Concatenations/3x10_no_group_mixed,Base
