id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,3,hjerne,0.25,i anne,0.6666666666666666,i anne,0.6666666666666666,a01_hjerne.wav,tiny
a01,3,gul,0.3333333333333333,gjer!,1.3333333333333333,gjer,1.0,a01_gul.wav,tiny
a01,2,øre,0.6666666666666666,ja,1.0,ja,1.0,a01_oere.wav,tiny
a01,4,sjiraff,0.2,se!,0.8571428571428571,se,0.8571428571428571,a01_sjiraff.wav,tiny
a01,3,hytte,0.25,hittet!,0.6,hittet,0.4,a01_hytte.wav,tiny
a01,5,skjorte,0.0,så det!,0.7142857142857143,så det,0.7142857142857143,a01_skjorte.wav,tiny
a01,5,klo,0.0,klyo!,0.6666666666666666,klyo,0.3333333333333333,a01_klo.wav,tiny
a01,2,tre,0.6666666666666666,kea?,1.3333333333333333,kea,1.0,a01_tre.wav,tiny
a01,4,synge,0.0,sien jeg,1.0,sien jeg,1.0,a01_synge.wav,tiny
a01,3,støvel,0.3333333333333333,stavet!,0.5,stavet,0.3333333333333333,a01_stoevel.wav,tiny
a01,2,skjære,0.75,særre,0.5,særre,0.5,a01_skjaere.wav,tiny
a01,5,gutt,0.0,gitt!,0.5,gitt,0.25,a01_gutt.wav,tiny
a01,3,smerte,0.4,smatte?,0.5,smatte,0.3333333333333333,a01_smerte.wav,tiny
a01,3,sky,0.5,si!,0.6666666666666666,si,0.6666666666666666,a01_sky.wav,tiny
a01,3,sjakk,0.3333333333333333,saktier!,1.2,saktier,1.0,a01_sjakk.wav,tiny
a01,4,nøkkel,0.2,nake,0.5,nake,0.5,a01_noekkel.wav,tiny
a01,3,krykke,0.2,kikke!,0.5,kikke,0.3333333333333333,a01_krykke.wav,tiny
a01,3,flette,0.2,flet det?,0.6666666666666666,flet det,0.5,a01_flette.wav,tiny
a01,2,bygge,0.5,i djø,1.0,i djø,1.0,a01_bygge.wav,tiny
a01,3,skøyter,0.2,sikte!,0.5714285714285714,sikte,0.5714285714285714,a01_skoeyter.wav,tiny
a01,4,enhjørning,0.0,i ange og min,1.1,i ange og min,1.1,a01_enhjoerning.wav,tiny
a01,3,barn,0.3333333333333333,vaan?,0.75,vaan,0.5,a01_barn.wav,tiny
a01,2,kart,0.6666666666666666,guts!,1.25,guts,1.0,a01_kart.wav,tiny
a01,3,hund,0.3333333333333333,hien!,0.75,hien,0.75,a01_hund.wav,tiny
a01,5,torne,0.0,toen!,0.4,toen,0.4,a01_torne.wav,tiny
a01,1,løve,1.0,ja,1.0,ja,1.0,a01_loeve.wav,tiny
a01,4,hjort,0.3333333333333333,juts!,1.0,juts,0.8,a01_hjort.wav,tiny
a01,1,kvart,0.75,kratt!,0.6,kratt,0.4,a01_kvart.wav,tiny
a01,1,frukt,0.8,pist!,1.0,pist,0.8,a01_frukt.wav,tiny
a01,2,flagg,0.5,tak!,0.8,tak,0.8,a01_flagg.wav,tiny
a01,3,bro,0.6666666666666666,lå!,1.0,lå,1.0,a01_bro.wav,tiny
a01,3,trylle,0.2,pia!,1.0,pia,1.0,a01_trylle.wav,tiny
a01,1,tjern,1.0,saan!,1.0,saan,0.8,a01_tjern.wav,tiny
a01,2,fortau,0.75,føtter!,0.8333333333333334,føtter,0.6666666666666666,a01_fortau.wav,tiny
a01,2,glorie,0.3333333333333333,det er jo det,1.8333333333333333,det er jo det,1.8333333333333333,a01_glorie.wav,tiny
a01,1,kort,0.6666666666666666,gått!,1.0,gått,0.75,a01_kort.wav,tiny
a01,3,flakse,0.16666666666666666,fakt seg,0.6666666666666666,fakt seg,0.6666666666666666,a01_flakse.wav,tiny
a01,4,svømme,0.0,skænne,0.6666666666666666,skænne,0.6666666666666666,a01_svoemme.wav,tiny
a01,3,kjerne,0.75,saanet!,1.0,saanet,0.8333333333333334,a01_kjerne.wav,tiny
a01,3,tynn,0.3333333333333333,kim?,1.0,kim,1.0,a01_tynn.wav,tiny
a01,4,flue,0.25,plig!,1.0,plig,0.75,a01_flue.wav,tiny
a01,3,skjerm,0.5,sa!,0.8333333333333334,sa,0.8333333333333334,a01_skjerm.wav,tiny
a01,1,planke,0.5,blen kje,0.6666666666666666,blen kje,0.6666666666666666,a01_planke.wav,tiny
a01,3,ørn,0.5,en,0.6666666666666666,en,0.6666666666666666,a01_oern.wav,tiny
a01,2,huske,0.4,hvis jeg?,1.2,hvis jeg,1.0,a01_huske.wav,tiny
a01,3,blad,0.5,dette!,1.5,dette,1.25,a01_blad.wav,tiny
a01,3,lytte,0.25,nyt da!,1.0,nyt da,0.8,a01_lytte.wav,tiny
a01,5,korn,0.0,korn,0.0,korn,0.0,a01_korn.wav,tiny
a01,3,horn,0.3333333333333333,ålne!,1.25,ålne,1.0,a01_horn.wav,tiny
a01,3,kurv,0.25,kjø!,0.75,kjø,0.75,a01_kurv.wav,tiny
a01,4,sjø,0.5,sje,0.3333333333333333,sje,0.3333333333333333,a01_sjoe.wav,tiny
a01,2,snørr,0.75,snøy!,0.4,snøy,0.4,a01_snoerr.wav,tiny
a01,2,ødelagt,0.42857142857142855,i alt lak,1.1428571428571428,i alt lak,1.1428571428571428,a01_oedelagt.wav,tiny
a01,3,smykke,0.2,smikke!,0.3333333333333333,smikke,0.16666666666666666,a01_smykke.wav,tiny
a01,4,hjørne,0.0,i er enne,1.0,i er enne,1.0,a01_hjoerne.wav,tiny
a01,2,fly,0.6666666666666666,tlig!,1.3333333333333333,tlig,1.0,a01_fly.wav,tiny
a01,3,børste,0.2,leste!,0.6666666666666666,leste,0.5,a01_boerste.wav,tiny
a01,1,grå,0.6666666666666666,cool,1.3333333333333333,cool,1.3333333333333333,a01_graa.wav,tiny
a01,4,syk,0.3333333333333333,sik!,0.6666666666666666,sik,0.3333333333333333,a01_syk.wav,tiny
a01,4,glass,0.25,gør jeg oss!,1.8,gør jeg oss,1.6,a01_glass.wav,tiny
a01,4,garn,0.0,gå han,1.0,gå han,1.0,a01_garn.wav,tiny
a01,3,jus,0.3333333333333333,jus!,0.3333333333333333,jus,0.0,a01_jus.wav,tiny
a01,2,blomst,0.5,blomps!,0.3333333333333333,blomps,0.3333333333333333,a01_blomst.wav,tiny
a01,3,skulder,0.14285714285714285,skur det,0.42857142857142855,skur det,0.42857142857142855,a01_skulder.wav,tiny
a01,1,rund,1.0,vi er,1.25,vi er,1.25,a01_rund.wav,tiny
a01,3,stjerne,0.3333333333333333,skjerne!,0.2857142857142857,skjerne,0.14285714285714285,a01_stjerne.wav,tiny
a01,5,pluss,0.0,tils?,0.8,tils,0.8,a01_pluss.wav,tiny
a01,3,kran,0.25,kom!,0.75,kom,0.75,a01_kran.wav,tiny
a01,2,gartner,0.8333333333333334,kuffnet!,0.8571428571428571,kuffnet,0.7142857142857143,a01_gartner.wav,tiny
a01,2,fregner,0.5,føi næ,0.7142857142857143,føi næ,0.7142857142857143,a01_fregner.wav,tiny
a01,5,hus,0.0,hvis?,1.0,hvis,0.6666666666666666,a01_hus.wav,tiny
a01,5,løpe,0.0,lødde!,0.75,lødde,0.5,a01_loepe.wav,tiny
a01,2,glitter,0.5,litt den?,0.7142857142857143,litt den,0.5714285714285714,a01_glitter.wav,tiny
a01,4,port,0.3333333333333333,fut!,1.0,fut,0.75,a01_port.wav,tiny
a01,3,krone,0.2,giv une!,1.2,giv une,1.0,a01_krone.wav,tiny
a01,2,søster,0.3333333333333333,siste,0.3333333333333333,siste,0.3333333333333333,a01_soester.wav,tiny
a01,4,ku,0.5,kæ,0.5,kæ,0.5,a01_ku.wav,tiny
a01,4,hjerte,0.0,jette,0.3333333333333333,jette,0.3333333333333333,a01_hjerte.wav,tiny
a01,2,vindu,0.4,dink!,0.6,dink,0.6,a01_vindu.wav,tiny
a01,3,internett,0.2857142857142857,intent,0.3333333333333333,intent,0.3333333333333333,a01_internett.wav,tiny
a01,3,klappe,0.2,vi er fæ,1.3333333333333333,vi er fæ,1.3333333333333333,a01_klappe.wav,tiny
a01,2,plaster,0.42857142857142855,reste!,0.5714285714285714,reste,0.5714285714285714,a01_plaster.wav,tiny
a01,2,drops,0.4,pups!,0.8,pups,0.6,a01_drops.wav,tiny
a01,3,hylle,0.25,hlija!,1.0,hlija,0.8,a01_hylle.wav,tiny
a01,3,rød,0.5,det er,2.0,det er,2.0,a01_roed.wav,tiny
a01,4,bart,0.3333333333333333,baks!,0.75,baks,0.5,a01_bart.wav,tiny
a01,2,tralle,0.4,tølle!,0.5,tølle,0.3333333333333333,a01_tralle.wav,tiny
a01,5,kø,0.0,ke?,1.0,ke,0.5,a01_koe.wav,tiny
a01,4,fort,0.3333333333333333,fut!,0.75,fut,0.5,a01_fort.wav,tiny
a01,3,søle,0.25,sjerede,1.25,sjerede,1.25,a01_soele.wav,tiny
a01,3,erter,0.25,at det,1.0,at det,1.0,a01_erter.wav,tiny
a01,2,drue,0.5,"køy, det?",2.0,køy det,1.5,a01_drue.wav,tiny
a01,3,krakk,0.5,takkig!,1.0,takkig,0.8,a01_krakk.wav,tiny
a01,4,klem,0.25,pligere!,1.5,pligere,1.25,a01_klem.wav,tiny
a01,2,jern,0.6666666666666666,ja,0.75,ja,0.75,a01_jern.wav,tiny
a01,4,dykke,0.0,vi kan,1.0,vi kan,1.0,a01_dykke.wav,tiny
a01,4,kvern,0.0,ta!,1.0,ta,1.0,a01_kvern.wav,tiny
a01,4,lyn,0.0,limm!,1.3333333333333333,limm,1.0,a01_lyn.wav,tiny
a01,2,drikke,0.6,tø ikke!,0.6666666666666666,tø ikke,0.5,a01_drikke.wav,tiny
a01,2,skjerf,0.75,sert!,0.6666666666666666,sert,0.5,a01_skjerf.wav,tiny
a01,4,flaske,0.0,plasket!,0.5,plasket,0.3333333333333333,a01_flaske.wav,tiny
a01,2,bryter,0.5,det er i stil,1.8333333333333333,det er i stil,1.8333333333333333,a01_bryter.wav,tiny
a01,3,glad,0.6666666666666666,gør jeg,1.5,gør jeg,1.5,a01_glad.wav,tiny
a01,2,glør,0.75,kled!,1.0,kled,0.75,a01_gloer.wav,tiny
a01,5,buss,0.0,diss!,0.75,diss,0.5,a01_buss.wav,tiny
a01,2,brun,0.5,det er jo,2.0,det er jo,2.0,a01_brun.wav,tiny
a01,3,grønn,0.5,deg!,1.0,deg,1.0,a01_groenn.wav,tiny
a01,2,tårn,0.6666666666666666,kan?,1.0,kan,0.75,a01_taarn.wav,tiny
a01,3,skjema,0.25,se om!,0.6666666666666666,se om,0.6666666666666666,a01_skjema.wav,tiny
a01,5,stupe,0.0,stiget det!,1.6,stiget det,1.4,a01_stupe.wav,tiny
a01,2,premie,0.5,"trøj, og det",1.6666666666666667,trøj og det,1.5,a01_premie.wav,tiny
a01,2,fortid,0.6,putt det,1.0,putt det,1.0,a01_fortid.wav,tiny
a01,5,ekorn,0.0,ikke!,0.8,ikke,0.8,a01_ekorn.wav,tiny
a01,2,smart,0.5,smerts?,0.6,smerts,0.4,a01_smart.wav,tiny
a01,4,blå,0.3333333333333333,blå!,0.3333333333333333,blå,0.0,a01_blaa.wav,tiny
a01,3,mus,0.3333333333333333,nys,0.6666666666666666,nys,0.6666666666666666,a01_mus.wav,tiny
a01,1,munn,0.6666666666666666,njeng!,1.25,njeng,1.0,a01_munn.wav,tiny
a01,3,gris,0.5,ok,1.0,ok,1.0,a01_gris.wav,tiny
a01,3,by,1.0,nei?,2.0,nei,1.5,a01_by.wav,tiny
a01,3,fjorten,0.4,hva gjør du den?,1.7142857142857142,hva gjør du den,1.5714285714285714,a01_fjorten.wav,tiny
a02,3,hytte,0.5,det er,0.8,det er,0.8,a02_hytte.wav,tiny
a02,3,hjørne,0.25,dernne,0.6666666666666666,dernne,0.6666666666666666,a02_hjoerne.wav,tiny
a02,5,tårn,0.0,torne,0.5,torne,0.5,a02_taarn.wav,tiny
a02,4,blokk,0.0,lapt!,1.0,lapt,0.8,a02_blokk.wav,tiny
a02,4,sjakk,0.3333333333333333,satt!,0.8,satt,0.6,a02_sjakk.wav,tiny
a02,2,flakse,0.5,faktie!,0.6666666666666666,faktie,0.5,a02_flakse.wav,tiny
a02,4,barn,0.0,da!,0.75,da,0.75,a02_barn.wav,tiny
a02,2,blad,0.5,kod,0.75,kod,0.75,a02_blad.wav,tiny
a02,1,rød,1.0,hva da?,2.0,hva da,1.6666666666666667,a02_roed.wav,tiny
a02,2,sykkel,0.6,sikken,0.3333333333333333,sikken,0.3333333333333333,a02_sykkel.wav,tiny
a02,5,skulder,0.0,skører den,0.8571428571428571,skører den,0.8571428571428571,a02_skulder.wav,tiny
a02,5,ski,0.0,hva er det?,3.6666666666666665,hva er det,3.3333333333333335,a02_ski.wav,tiny
a02,3,karneval,0.14285714285714285,kanna!,0.5,kanna,0.5,a02_karneval.wav,tiny
a02,4,dør,0.0,der,0.3333333333333333,der,0.3333333333333333,a02_doer.wav,tiny
a02,5,kvart,0.0,plak!,0.8,plak,0.8,a02_kvart.wav,tiny
a02,3,terning,0.2,ta enn,0.7142857142857143,ta enn,0.7142857142857143,a02_terning.wav,tiny
a02,4,ekorn,0.0,hva er det?,2.0,hva er det,1.8,a02_ekorn.wav,tiny
a02,2,sju,1.0,shit!,1.3333333333333333,shit,1.0,a02_sju.wav,tiny
a02,2,hjerte,1.0,det er godt,1.5,det er godt,1.5,a02_hjerte.wav,tiny
a02,3,bror,0.25,dår,0.75,dår,0.75,a02_bror.wav,tiny
a02,3,drikke,0.2,jeg kan ikke,1.3333333333333333,jeg kan ikke,1.3333333333333333,a02_drikke.wav,tiny
a02,4,skjære,0.0,sjær!,0.3333333333333333,sjær,0.3333333333333333,a02_skjaere.wav,tiny
a02,3,brun,0.25,ja,1.0,ja,1.0,a02_brun.wav,tiny
a02,4,bart,0.3333333333333333,baks!,0.75,baks,0.5,a02_bart.wav,tiny
a02,3,stupe,0.2,stuttet!,0.8,stuttet,0.6,a02_stupe.wav,tiny
a02,4,grave,0.0,ja,0.8,ja,0.8,a02_grave.wav,tiny
a02,4,hund,0.0,hvem?,1.0,hvem,0.75,a02_hund.wav,tiny
a02,3,dyne,0.25,de er,0.75,de er,0.75,a02_dyne.wav,tiny
a02,3,grønn,0.25,fønne,0.6,fønne,0.6,a02_groenn.wav,tiny
a02,3,mus,0.6666666666666666,nå er det,3.0,nå er det,3.0,a02_mus.wav,tiny
a02,4,skitten,0.0,skjeten,0.2857142857142857,skjeten,0.2857142857142857,a02_skitten.wav,tiny
a02,3,fjorten,0.4,sjøtt!,0.7142857142857143,sjøtt,0.7142857142857143,a02_fjorten.wav,tiny
a02,3,torne,0.25,toen,0.4,toen,0.4,a02_torne.wav,tiny
a02,4,garn,0.0,da!,0.75,da,0.75,a02_garn.wav,tiny
a02,3,port,0.3333333333333333,båk!,1.0,båk,1.0,a02_port.wav,tiny
a02,5,kropp,0.0,kjøpp!,0.6,kjøpp,0.4,a02_kropp.wav,tiny
a02,4,ørn,0.5,ej,1.0,ej,1.0,a02_oern.wav,tiny
a02,2,horn,0.6666666666666666,hvorfor er det?,3.0,hvorfor er det,2.75,a02_horn.wav,tiny
a02,3,jus,0.6666666666666666,here er det,3.6666666666666665,here er det,3.6666666666666665,a02_jus.wav,tiny
a02,4,korn,0.0,hva?,1.0,hva,1.0,a02_korn.wav,tiny
a02,3,blomst,0.16666666666666666,tramst,0.5,tramst,0.5,a02_blomst.wav,tiny
a02,4,dykke,0.0,"du, du, du",1.8,du du du,1.4,a02_dykke.wav,tiny
a02,3,vindu,0.4,hjene!,1.0,hjene,1.0,a02_vindu.wav,tiny
a02,4,smykke,0.0,smett det,1.0,smett det,1.0,a02_smykke.wav,tiny
a02,3,by,0.5,vi,1.0,vi,1.0,a02_by.wav,tiny
a02,4,fort,0.0,hva?,1.0,hva,1.0,a02_fort.wav,tiny
a02,4,løpe,0.0,"nye, det",1.75,nye det,1.5,a02_loepe.wav,tiny
a02,4,fregner,0.0,føner!,0.5714285714285714,føner,0.42857142857142855,a02_fregner.wav,tiny
a02,3,internett,0.0,nytten at!,0.7777777777777778,nytten at,0.6666666666666666,a02_internett.wav,tiny
a02,4,søster,0.0,det sester,0.8333333333333334,det sester,0.8333333333333334,a02_soester.wav,tiny
a02,3,glitter,0.16666666666666666,nytter!,0.5714285714285714,nytter,0.42857142857142855,a02_glitter.wav,tiny
a02,3,fortid,0.2,ført de?,0.6666666666666666,ført de,0.5,a02_fortid.wav,tiny
a02,4,sport,0.25,sputt!,0.6,sputt,0.4,a02_sport.wav,tiny
a02,4,smør,0.0,sine!,1.0,sine,0.75,a02_smoer.wav,tiny
a02,3,skilpadde,0.14285714285714285,hva ser du?,1.1111111111111112,hva ser du,1.0,a02_skilpadde.wav,tiny
a02,4,sjiraff,0.0,så bra!,0.7142857142857143,så bra,0.7142857142857143,a02_sjiraff.wav,tiny
a02,5,troll,0.0,kom,0.8,kom,0.8,a02_troll.wav,tiny
a02,4,skip,0.3333333333333333,sip!,0.5,sip,0.25,a02_skip.wav,tiny
a02,4,skøyter,0.0,settet?,0.7142857142857143,settet,0.5714285714285714,a02_skoeyter.wav,tiny
a02,3,skinke,0.2,såt da!,1.0,såt da,0.8333333333333334,a02_skinke.wav,tiny
a02,3,smerte,0.2,det smutt!,1.1666666666666667,det smutt,1.1666666666666667,a02_smerte.wav,tiny
a02,4,kjerne,0.0,sja!,0.8333333333333334,sja,0.8333333333333334,a02_kjerne.wav,tiny
a02,3,kort,0.6666666666666666,går det?,1.5,går det,1.25,a02_kort.wav,tiny
a02,3,enhjørning,0.14285714285714285,ange en min,0.8,ange en min,0.8,a02_enhjoerning.wav,tiny
a02,4,krabbe,0.0,kom,0.8333333333333334,kom,0.8333333333333334,a02_krabbe.wav,tiny
a02,4,frukt,0.0,lekt,0.6,lekt,0.6,a02_frukt.wav,tiny
a02,3,fortau,0.25,faktet!,0.8333333333333334,faktet,0.6666666666666666,a02_fortau.wav,tiny
a02,3,svømme,0.2,svenne,0.5,svenne,0.5,a02_svoemme.wav,tiny
a02,2,turn,0.6666666666666666,kigere,1.25,kigere,1.25,a02_turn.wav,tiny
a02,3,skjorte,0.25,sånn!,0.8571428571428571,sånn,0.8571428571428571,a02_skjorte.wav,tiny
a02,3,huske,0.0,hvis det?,1.2,hvis det,1.0,a02_huske.wav,tiny
a02,2,start,0.75,sark,0.4,sark,0.4,a02_start.wav,tiny
a02,4,ugle,0.0,nukle,0.5,nukle,0.5,a02_ugle.wav,tiny
a02,4,bygge,0.0,det er det,1.8,det er det,1.8,a02_bygge.wav,tiny
a02,3,skive,0.25,så bra,1.0,så bra,1.0,a02_skive.wav,tiny
a02,4,frakk,0.0,flet!,0.8,flet,0.8,a02_frakk.wav,tiny
a02,3,plystre,0.14285714285714285,prøst!,0.5714285714285714,prøst,0.5714285714285714,a02_plystre.wav,tiny
a02,2,søppel,0.8,sikker!,0.8333333333333334,sikker,0.6666666666666666,a02_soeppel.wav,tiny
a02,3,brød,0.6666666666666666,ja,1.0,ja,1.0,a02_broed.wav,tiny
a02,3,trylle,0.2,trøng deg,1.0,trøng deg,1.0,a02_trylle.wav,tiny
a02,4,klappe,0.0,hva?,0.8333333333333334,hva,0.8333333333333334,a02_klappe.wav,tiny
a02,3,krone,0.2,det er å la,2.0,det er å la,2.0,a02_krone.wav,tiny
a02,3,lyn,0.3333333333333333,nye,0.6666666666666666,nye,0.6666666666666666,a02_lyn.wav,tiny
a02,4,rund,0.3333333333333333,arran,1.0,arran,1.0,a02_rund.wav,tiny
a02,3,glass,0.25,det er s-,1.6,det er s-,1.6,a02_glass.wav,tiny
a02,5,hjort,0.0,ok,0.8,ok,0.8,a02_hjort.wav,tiny
a02,3,fly,0.3333333333333333,ski!,1.3333333333333333,ski,1.0,a02_fly.wav,tiny
a02,2,blyant,0.3333333333333333,ved jeg enn,1.6666666666666667,ved jeg enn,1.6666666666666667,a02_blyant.wav,tiny
a02,3,stjerne,0.16666666666666666,stigere,0.42857142857142855,stigere,0.42857142857142855,a02_stjerne.wav,tiny
a02,4,hjerne,0.0,ja,0.8333333333333334,ja,0.8333333333333334,a02_hjerne.wav,tiny
a02,3,lue,0.3333333333333333,lige,0.6666666666666666,lige,0.6666666666666666,a02_lue.wav,tiny
a02,2,trapp,0.5,gakta!,1.2,gakta,1.0,a02_trapp.wav,tiny
a02,3,støvel,0.16666666666666666,stere,0.5,stere,0.5,a02_stoevel.wav,tiny
a02,3,glad,0.6666666666666666,ger deg,1.25,ger deg,1.25,a02_glad.wav,tiny
a02,3,bleie,0.25,"bra, jeg",1.2,bra jeg,1.0,a02_bleie.wav,tiny
a02,3,tynn,0.3333333333333333,hva er det?,2.75,hva er det,2.5,a02_tynn.wav,tiny
a02,3,sky,0.5,kjee,1.3333333333333333,kjee,1.3333333333333333,a02_sky.wav,tiny
a02,4,ødelagt,0.0,er du nok?,1.2857142857142858,er du nok,1.1428571428571428,a02_oedelagt.wav,tiny
a02,3,blå,0.3333333333333333,bra det,2.0,bra det,2.0,a02_blaa.wav,tiny
a02,5,krakk,0.0,kak,0.4,kak,0.4,a02_krakk.wav,tiny
a02,2,artist,0.4,arte tjeste,1.0,arte tjeste,1.0,a02_artist.wav,tiny
a02,5,drops,0.0,gaps!,0.8,gaps,0.6,a02_drops.wav,tiny
a02,4,jern,0.3333333333333333,gjøy!,1.0,gjøy,1.0,a02_jern.wav,tiny
a02,2,søle,0.5,særne,0.75,særne,0.75,a02_soele.wav,tiny
a02,3,klo,0.3333333333333333,kom,0.6666666666666666,kom,0.6666666666666666,a02_klo.wav,tiny
a02,4,skjema,0.0,hva er det?,1.6666666666666667,hva er det,1.5,a02_skjema.wav,tiny
a02,3,nøkkel,0.2,nett her,1.0,nett her,1.0,a02_noekkel.wav,tiny
a02,3,løve,0.25,nye det,1.5,nye det,1.5,a02_loeve.wav,tiny
a02,2,snørr,0.75,sine!,0.8,sine,0.8,a02_snoerr.wav,tiny
a02,3,sjø,0.5,sja!,0.6666666666666666,sja,0.3333333333333333,a02_sjoe.wav,tiny
a02,3,flue,0.25,følgelig,1.25,følgelig,1.25,a02_flue.wav,tiny
a02,4,øre,0.0,nøyra!,1.3333333333333333,nøyra,1.0,a02_oere.wav,tiny
a02,3,synge,0.25,så!,0.8,så,0.8,a02_synge.wav,tiny
a02,4,bjørn,0.0,i pien,1.0,i pien,1.0,a02_bjoern.wav,tiny
a02,3,prins,0.2,please,0.8,please,0.8,a02_prins.wav,tiny
a02,4,flagg,0.25,fert,0.8,fert,0.8,a02_flagg.wav,tiny
a02,3,flaske,0.3333333333333333,så er det så bra!,2.6666666666666665,så er det så bra,2.5,a02_flaske.wav,tiny
a02,3,erter,0.5,hva er det?,1.6,hva er det,1.4,a02_erter.wav,tiny
a02,3,pute,0.25,peter!,0.75,peter,0.5,a02_pute.wav,tiny
a02,3,svart,0.25,strak,0.8,strak,0.8,a02_svart.wav,tiny
a02,3,kvern,0.25,kla,0.8,kla,0.8,a02_kvern.wav,tiny
a02,3,munn,0.3333333333333333,nå!,1.0,nå,0.75,a02_munn.wav,tiny
a02,3,briller,0.16666666666666666,nynyn!,1.0,nynyn,1.0,a02_briller.wav,tiny
a02,3,kart,0.3333333333333333,hatt!,0.75,hatt,0.5,a02_kart.wav,tiny
a02,4,glorie,0.0,går det?,1.0,går det,0.8333333333333334,a02_glorie.wav,tiny
