id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,3,trylle,0.2, Prøye.,0.8333333333333334,prøye,0.6666666666666666,a01_trylle.wav,nb-whisper-tiny
a01,2,turn,0.6666666666666666, King.,1.0,king,1.0,a01_turn.wav,nb-whisper-tiny
a01,3,tynn,0.3333333333333333, Tinn.,0.6,tinn,0.25,a01_tynn.wav,nb-whisper-tiny
a01,4,ugle,0.25, Ydelig.,0.8571428571428571,ydelig,1.25,a01_ugle.wav,nb-whisper-tiny
a01,2,vindu,0.4, Diggu!,0.6666666666666666,diggu,0.6,a01_vindu.wav,nb-whisper-tiny
a01,4,svart,0.25, Svett.,0.6666666666666666,svett,0.4,a01_svart.wav,nb-whisper-tiny
a01,3,skjerm,0.5, Så...,1.2,så,0.8333333333333334,a01_skjerm.wav,nb-whisper-tiny
a01,5,stupe,0.0, Supert!,0.7142857142857143,supert,0.6,a01_stupe.wav,nb-whisper-tiny
a01,3,stjerne,0.3333333333333333, Stjerne.,0.25,stjerne,0.0,a01_stjerne.wav,nb-whisper-tiny
a01,5,skjorte,0.0, Sorte?,0.6666666666666666,sorte,0.2857142857142857,a01_skjorte.wav,nb-whisper-tiny
a01,3,skøyter,0.2, Skikkelig.,0.8,skikkelig,0.8571428571428571,a01_skoeyter.wav,nb-whisper-tiny
a01,3,skulder,0.14285714285714285, Skulder...,0.4,skulder,0.0,a01_skulder.wav,nb-whisper-tiny
a01,3,sky,0.5, Si.,1.0,si,0.6666666666666666,a01_sky.wav,nb-whisper-tiny
a01,2,smart,0.5, Småt...,0.8571428571428571,småt,0.4,a01_smart.wav,nb-whisper-tiny
a01,3,smerte,0.4, Smerte.,0.2857142857142857,smerte,0.0,a01_smerte.wav,nb-whisper-tiny
a01,3,smør,0.5, Snø...,0.8333333333333334,snø,0.5,a01_smoer.wav,nb-whisper-tiny
a01,3,smykke,0.2, Sminke.,0.5714285714285714,sminke,0.3333333333333333,a01_smykke.wav,nb-whisper-tiny
a01,3,snø,0.3333333333333333, Snø.,0.5,snø,0.0,a01_snoe.wav,nb-whisper-tiny
a01,2,snørr,0.75, Snø.,0.75,snø,0.4,a01_snoerr.wav,nb-whisper-tiny
a01,3,søle,0.25, Kjøre.,0.6666666666666666,kjøre,0.75,a01_soele.wav,nb-whisper-tiny
a01,3,sølv,0.3333333333333333, Hva er det?,1.0,hva er det,2.5,a01_soelv.wav,nb-whisper-tiny
a01,4,søppel,0.0, Søppel?,0.2857142857142857,søppel,0.0,a01_soeppel.wav,nb-whisper-tiny
a01,2,søster,0.3333333333333333, Kjære.,0.8333333333333334,kjære,0.8333333333333334,a01_soester.wav,nb-whisper-tiny
a01,3,søt,0.3333333333333333, Kjære...,1.0,kjære,1.6666666666666667,a01_soet.wav,nb-whisper-tiny
a01,2,sport,0.75, Spots.,0.6666666666666666,spots,0.4,a01_sport.wav,nb-whisper-tiny
a01,3,start,0.25, Stelt.,0.6666666666666666,stelt,0.4,a01_start.wav,nb-whisper-tiny
a01,3,støvel,0.3333333333333333, Stopp inn.,0.9,stopp inn,1.1666666666666667,a01_stoevel.wav,nb-whisper-tiny
a01,3,krone,0.2, Jord.,1.0,jord,0.8,a01_krone.wav,nb-whisper-tiny
a01,2,skjære,0.75, Søren.,1.0,søren,0.6666666666666666,a01_skjaere.wav,nb-whisper-tiny
a01,3,krakk,0.5, Køkki.,0.8333333333333334,køkki,0.6,a01_krakk.wav,nb-whisper-tiny
a01,2,drue,0.5, Tauet.,0.6666666666666666,tauet,0.75,a01_drue.wav,nb-whisper-tiny
a01,4,dykke,0.0, Begge?,0.8333333333333334,begge,0.8,a01_dykke.wav,nb-whisper-tiny
a01,3,dyne,0.25, Din...,0.8333333333333334,din,0.5,a01_dyne.wav,nb-whisper-tiny
a01,5,ekorn,0.0, Ekorn.,0.3333333333333333,ekorn,0.0,a01_ekorn.wav,nb-whisper-tiny
a01,4,enhjørning,0.0, I bryllupet.,1.0,i bryllupet,1.1,a01_enhjoerning.wav,nb-whisper-tiny
a01,3,erter,0.25, Etter.,0.5,etter,0.2,a01_erter.wav,nb-whisper-tiny
a01,3,fjorten,0.4, Høyere den.,0.7272727272727273,høyere den,1.0,a01_fjorten.wav,nb-whisper-tiny
a01,2,flagg,0.5, Takk.,1.0,takk,0.8,a01_flagg.wav,nb-whisper-tiny
a01,3,flakse,0.16666666666666666, Føksel.,0.7142857142857143,føksel,0.5,a01_flakse.wav,nb-whisper-tiny
a01,4,flaske,0.0, Fleske.,0.4285714285714285,fleske,0.16666666666666666,a01_flaske.wav,nb-whisper-tiny
a01,3,flette,0.2, Søte?,1.0,søte,0.6666666666666666,a01_flette.wav,nb-whisper-tiny
a01,4,flue,0.25, Klue.,0.4,klue,0.25,a01_flue.wav,nb-whisper-tiny
a01,2,fly,0.6666666666666666, Please.,0.8571428571428571,please,1.6666666666666667,a01_fly.wav,nb-whisper-tiny
a01,4,fort,0.3333333333333333, Pott.,0.6,pott,0.5,a01_fort.wav,nb-whisper-tiny
a01,2,fortau,0.75, Hørte jeg?,0.8,hørte jeg,1.1666666666666667,a01_fortau.wav,nb-whisper-tiny
a01,2,fortid,0.6, Fort dit.,0.5555555555555556,fort dit,0.5,a01_fortid.wav,nb-whisper-tiny
a01,2,frakk,0.5, Fuck!,0.8,fuck,0.6,a01_frakk.wav,nb-whisper-tiny
a01,2,drops,0.4, Klaps?,0.6666666666666666,klaps,0.6,a01_drops.wav,nb-whisper-tiny
a01,2,drikke,0.6, Tørke.,0.8333333333333334,tørke,0.6666666666666666,a01_drikke.wav,nb-whisper-tiny
a01,2,dør,0.6666666666666666, Du?,1.0,du,0.6666666666666666,a01_doer.wav,nb-whisper-tiny
a01,2,bygge,0.5, Begge.,0.5,begge,0.2,a01_bygge.wav,nb-whisper-tiny
a01,3,kran,0.25, Hva ja?,0.8571428571428571,hva ja,1.25,a01_kran.wav,nb-whisper-tiny
a01,4,bart,0.3333333333333333, Bæsj.,1.0,bæsj,0.75,a01_bart.wav,nb-whisper-tiny
a01,3,bjørn,0.5, Mia?,1.25,mia,1.0,a01_bjoern.wav,nb-whisper-tiny
a01,4,blå,0.3333333333333333, Blad?,0.8,blad,0.6666666666666666,a01_blaa.wav,nb-whisper-tiny
a01,3,blad,0.5, Bra.,0.75,bra,0.5,a01_blad.wav,nb-whisper-tiny
a01,3,bleie,0.25, Hva er jeg?,0.8181818181818182,hva er jeg,1.6,a01_bleie.wav,nb-whisper-tiny
a01,3,blokk,0.5, Blakki.,0.5714285714285714,blakki,0.4,a01_blokk.wav,nb-whisper-tiny
a01,2,blomst,0.5, Badomp.,0.7142857142857143,badomp,0.6666666666666666,a01_blomst.wav,nb-whisper-tiny
a01,2,fregner,0.5, Før ned.,0.75,før ned,0.5714285714285714,a01_fregner.wav,nb-whisper-tiny
a01,3,blyant,0.5, Bian?,0.8,bian,0.5,a01_blyant.wav,nb-whisper-tiny
a01,2,briller,0.3333333333333333, Billig.,0.7142857142857143,billig,0.42857142857142855,a01_briller.wav,nb-whisper-tiny
a01,3,bro,0.6666666666666666, Mo?,1.0,mo,0.6666666666666666,a01_bro.wav,nb-whisper-tiny
a01,2,brød,0.6666666666666666, B.,2.0,b,0.75,a01_broed.wav,nb-whisper-tiny
a01,3,bror,0.5, Men jo...,0.8888888888888888,men jo,1.5,a01_bror.wav,nb-whisper-tiny
a01,2,brun,0.5, Det igjen?,0.9,det igjen,2.0,a01_brun.wav,nb-whisper-tiny
a01,2,bryter,0.5, Bøker.,0.8333333333333334,bøker,0.5,a01_bryter.wav,nb-whisper-tiny
a01,5,buss,0.0, Disse.,0.6666666666666666,disse,0.75,a01_buss.wav,nb-whisper-tiny
a01,3,by,1.0, Meg!,1.0,meg,1.5,a01_by.wav,nb-whisper-tiny
a01,3,børste,0.2, Moske.,0.8333333333333334,moske,0.6666666666666666,a01_boerste.wav,nb-whisper-tiny
a01,3,frø,0.3333333333333333, Fem...,1.0,fem,0.6666666666666666,a01_froe.wav,nb-whisper-tiny
a01,3,barn,0.3333333333333333, Barn?,0.4,barn,0.0,a01_barn.wav,nb-whisper-tiny
a01,2,kart,0.6666666666666666, Lenge.,1.0,lenge,1.25,a01_kart.wav,nb-whisper-tiny
a01,2,huske,0.4, Husker jeg?,0.6363636363636364,husker jeg,1.0,a01_huske.wav,nb-whisper-tiny
a01,3,hytte,0.25, Hitte.,0.5,hitte,0.2,a01_hytte.wav,nb-whisper-tiny
a01,3,internett,0.2857142857142857, Idiot.,1.3333333333333333,idiot,0.7777777777777778,a01_internett.wav,nb-whisper-tiny
a01,2,jern,0.6666666666666666, Jan?,1.0,jan,0.5,a01_jern.wav,nb-whisper-tiny
a01,3,jus,0.3333333333333333, Johs.,0.8,johs,0.6666666666666666,a01_jus.wav,nb-whisper-tiny
a01,3,karneval,0.14285714285714285, Kalvær.,1.0,kalvær,0.625,a01_karneval.wav,nb-whisper-tiny
a01,1,frukt,0.8, Pusse.,1.0,pusse,1.0,a01_frukt.wav,nb-whisper-tiny
a01,2,kikkert,0.4, Skikkels!,0.4444444444444444,skikkels,0.42857142857142855,a01_kikkert.wav,nb-whisper-tiny
a01,3,kjerne,0.75, Kjære...,0.75,kjære,0.3333333333333333,a01_kjerne.wav,nb-whisper-tiny
a01,3,klappe,0.2, Trippe.,0.5714285714285714,trippe,0.5,a01_klappe.wav,nb-whisper-tiny
a01,4,klem,0.25, Pré.,1.0,pré,1.0,a01_klem.wav,nb-whisper-tiny
a01,5,klo,0.0, Plo.,0.5,plo,0.3333333333333333,a01_klo.wav,nb-whisper-tiny
a01,5,kø,0.0, Hva?,1.0,hva,1.5,a01_koe.wav,nb-whisper-tiny
a01,3,koffert,0.2, Kompis...,0.8888888888888888,kompis,0.7142857142857143,a01_koffert.wav,nb-whisper-tiny
a01,5,korn,0.0, Korn.,0.4,korn,0.0,a01_korn.wav,nb-whisper-tiny
a01,1,kort,0.6666666666666666, Godt.,0.6,godt,0.5,a01_kort.wav,nb-whisper-tiny
a01,2,krabbe,0.8, Køpe.,1.2,køpe,0.6666666666666666,a01_krabbe.wav,nb-whisper-tiny
a01,5,hus,0.0, Hysj.,0.8,hysj,0.6666666666666666,a01_hus.wav,nb-whisper-tiny
a01,3,hund,0.3333333333333333, Fin.,0.75,fin,0.75,a01_hund.wav,nb-whisper-tiny
a01,3,hylle,0.25, Hilje.,0.6666666666666666,hilje,0.4,a01_hylle.wav,nb-whisper-tiny
a01,4,hjort,0.3333333333333333, Gjort.,0.3333333333333333,gjort,0.2,a01_hjort.wav,nb-whisper-tiny
a01,2,fugl,0.6666666666666666, Hitte...,1.0,hitte,1.25,a01_fugl.wav,nb-whisper-tiny
a01,4,garn,0.0, Garn?,0.4,garn,0.0,a01_garn.wav,nb-whisper-tiny
a01,2,gartner,0.8333333333333334, Godt ned.,0.6666666666666666,godt ned,0.5714285714285714,a01_gartner.wav,nb-whisper-tiny
a01,3,glad,0.6666666666666666, Hvor er jeg?,1.0,hvor er jeg,2.75,a01_glad.wav,nb-whisper-tiny
a01,4,glass,0.25, Gress!,0.6666666666666666,gress,0.4,a01_glass.wav,nb-whisper-tiny
a01,3,horn,0.3333333333333333, Orn.,0.75,orn,0.25,a01_horn.wav,nb-whisper-tiny
a01,2,glør,0.75, Kle.,0.75,kle,0.75,a01_gloer.wav,nb-whisper-tiny
a01,2,glorie,0.3333333333333333, Tror det.,0.6666666666666666,tror det,0.8333333333333334,a01_glorie.wav,nb-whisper-tiny
a01,1,grå,0.6666666666666666, K.,1.5,k,1.0,a01_graa.wav,nb-whisper-tiny
a01,2,glitter,0.5, Takk.,1.4,takk,0.8571428571428571,a01_glitter.wav,nb-whisper-tiny
a01,3,gris,0.5, Og gris.,0.5,og gris,0.75,a01_gris.wav,nb-whisper-tiny
a01,3,grønn,0.5, Det...,1.0,det,1.0,a01_groenn.wav,nb-whisper-tiny
a01,3,gul,0.3333333333333333, G?,1.5,g,0.6666666666666666,a01_gul.wav,nb-whisper-tiny
a01,5,gutt,0.0, Gutt...,0.5714285714285714,gutt,0.0,a01_gutt.wav,nb-whisper-tiny
a01,3,hjerne,0.25, Jane.,1.0,jane,0.5,a01_hjerne.wav,nb-whisper-tiny
a01,4,hjerte,0.0, Hjertet.,0.375,hjertet,0.16666666666666666,a01_hjerte.wav,nb-whisper-tiny
a01,4,hjørne,0.0, Bjørnø.,0.4285714285714285,bjørnø,0.3333333333333333,a01_hjoerne.wav,nb-whisper-tiny
a01,2,grave,0.4, Ja.,1.3333333333333333,ja,0.8,a01_grave.wav,nb-whisper-tiny
a02,1,rød,1.0, Og det?,0.8571428571428571,og det,1.6666666666666667,a02_roed.wav,nb-whisper-tiny
a02,3,pluss,0.25, Knus.,0.6,knus,0.6,a02_pluss.wav,nb-whisper-tiny
a02,3,plystre,0.14285714285714285, Pause.,1.0,pause,0.5714285714285714,a02_plystre.wav,nb-whisper-tiny
a02,3,port,0.3333333333333333, Bort.,0.4,bort,0.25,a02_port.wav,nb-whisper-tiny
a02,3,premie,0.16666666666666666, Kvene?,0.8333333333333334,kvene,0.6666666666666666,a02_premie.wav,nb-whisper-tiny
a02,3,prins,0.2, Flink.,0.6666666666666666,flink,0.6,a02_prins.wav,nb-whisper-tiny
a02,3,pute,0.25, Pite.,0.6,pite,0.25,a02_pute.wav,nb-whisper-tiny
a02,4,rund,0.3333333333333333, Rønn.,0.8,rønn,0.5,a02_rund.wav,nb-whisper-tiny
a02,3,krone,0.2, Trårne?,0.5714285714285714,trårne,0.6,a02_krone.wav,nb-whisper-tiny
a02,5,sjiraff,0.0, Sjuraff.,0.375,sjuraff,0.14285714285714285,a02_sjiraff.wav,nb-whisper-tiny
a02,3,sjø,0.5, Se.,1.0,se,0.6666666666666666,a02_sjoe.wav,nb-whisper-tiny
a02,2,sju,1.0, Skit.,1.0,skit,1.0,a02_sju.wav,nb-whisper-tiny
a02,5,ski,0.0, Ski.,0.5,ski,0.0,a02_ski.wav,nb-whisper-tiny
a02,3,skilpadde,0.14285714285714285, Skiltet.,0.75,skiltet,0.5555555555555556,a02_skilpadde.wav,nb-whisper-tiny
a02,3,skinke,0.2, Snte.,1.0,snte,0.5,a02_skinke.wav,nb-whisper-tiny
a02,4,skip,0.3333333333333333, Slipp!,0.6666666666666666,slipp,0.5,a02_skip.wav,nb-whisper-tiny
a02,4,skitten,0.0, Skitten.,0.25,skitten,0.0,a02_skitten.wav,nb-whisper-tiny
a02,4,sjakk,0.3333333333333333, Sjekk!,0.5,sjekk,0.2,a02_sjakk.wav,nb-whisper-tiny
a02,2,plaster,0.42857142857142855, Kersti.,0.7142857142857143,kersti,0.7142857142857143,a02_plaster.wav,nb-whisper-tiny
a02,5,kropp,0.0, Fram.,0.8,fram,0.8,a02_kropp.wav,nb-whisper-tiny
a02,4,planke,0.0," Frank, det.",0.6363636363636364,frank det,0.8333333333333334,a02_planke.wav,nb-whisper-tiny
a02,4,skjære,0.0, Skjæret.,0.375,skjæret,0.16666666666666666,a02_skjaere.wav,nb-whisper-tiny
a02,3,krykke,0.2, Klutte.,0.8571428571428571,klutte,0.6666666666666666,a02_krykke.wav,nb-whisper-tiny
a02,4,ku,0.5, Kine?,1.0,kine,1.5,a02_ku.wav,nb-whisper-tiny
a02,2,kurv,0.5, Fint.,1.0,fint,1.0,a02_kurv.wav,nb-whisper-tiny
a02,5,kvart,0.0, Fart.,0.6,fart,0.4,a02_kvart.wav,nb-whisper-tiny
a02,3,kvern,0.25, Hva?,1.0,hva,0.8,a02_kvern.wav,nb-whisper-tiny
a02,4,løpe,0.0, Nei.,1.0,nei,1.0,a02_loepe.wav,nb-whisper-tiny
a02,3,løve,0.25, Du lever.,0.6666666666666666,du lever,1.25,a02_loeve.wav,nb-whisper-tiny
a02,3,plante,0.16666666666666666, Flandete.,0.4444444444444444,flandete,0.5,a02_plante.wav,nb-whisper-tiny
a02,3,lue,0.3333333333333333, Lue.,0.5,lue,0.0,a02_lue.wav,nb-whisper-tiny
a02,3,lys,0.3333333333333333, Life?,1.0,life,1.0,a02_lys.wav,nb-whisper-tiny
a02,3,lytte,0.25, Litt.,0.6,litt,0.4,a02_lytte.wav,nb-whisper-tiny
a02,3,munn,0.3333333333333333, Min.,0.75,min,0.5,a02_munn.wav,nb-whisper-tiny
a02,3,mus,0.6666666666666666, Sniff.,1.0,sniff,1.6666666666666667,a02_mus.wav,nb-whisper-tiny
a02,3,nøkkel,0.2, Nøkkel.,0.2857142857142857,nøkkel,0.0,a02_noekkel.wav,nb-whisper-tiny
a02,4,ødelagt,0.0, Ødelagt?,0.25,ødelagt,0.0,a02_oedelagt.wav,nb-whisper-tiny
a02,4,øre,0.0, Møre.,0.4,møre,0.3333333333333333,a02_oere.wav,nb-whisper-tiny
a02,4,ørn,0.5, Oi...,1.0,oi,1.0,a02_oern.wav,nb-whisper-tiny
a02,3,lyn,0.3333333333333333, Linn?,0.8,linn,0.6666666666666666,a02_lyn.wav,nb-whisper-tiny
a02,4,skjema,0.0, Hva skjer med?,0.6428571428571429,hva skjer med,1.3333333333333333,a02_skjema.wav,nb-whisper-tiny
a02,2,start,0.75, Nøye.,1.0,nøye,1.0,a02_start.wav,nb-whisper-tiny
a02,3,skjerm,0.25, Særeren.,0.75,særeren,0.6666666666666666,a02_skjerm.wav,nb-whisper-tiny
a02,3,svømme,0.2, Svelene.,0.75,svelene,0.6666666666666666,a02_svoemme.wav,nb-whisper-tiny
a02,3,syk,0.6666666666666666, Sjukt.,0.8333333333333334,sjukt,1.0,a02_syk.wav,nb-whisper-tiny
a02,2,sykkel,0.6, Sjukkel?,0.5,sjukkel,0.3333333333333333,a02_sykkel.wav,nb-whisper-tiny
a02,3,synge,0.25, Sjonge.,0.5714285714285714,sjonge,0.4,a02_synge.wav,nb-whisper-tiny
a02,5,tårn,0.0, Tårn.,0.4,tårn,0.0,a02_taarn.wav,nb-whisper-tiny
a02,3,terning,0.2, Pano.,1.2,pano,0.8571428571428571,a02_terning.wav,nb-whisper-tiny
a02,4,tjern,0.0, Sånn.,1.0,sånn,0.8,a02_tjern.wav,nb-whisper-tiny
a02,3,torne,0.25, Tårnet.,0.5714285714285714,tårnet,0.4,a02_torne.wav,nb-whisper-tiny
a02,3,tralle,0.4, Tralle.,0.2857142857142857,tralle,0.0,a02_tralle.wav,nb-whisper-tiny
a02,2,trapp,0.5, Takk.,1.0,takk,0.6,a02_trapp.wav,nb-whisper-tiny
a02,4,tre,0.0, Ta-da?,1.0,ta-da,1.3333333333333333,a02_tre.wav,nb-whisper-tiny
a02,5,troll,0.0, Troll?,0.3333333333333333,troll,0.0,a02_troll.wav,nb-whisper-tiny
a02,3,trylle,0.2, Tror du det?,0.8333333333333334,tror du det,1.3333333333333333,a02_trylle.wav,nb-whisper-tiny
a02,2,turn,0.6666666666666666, Tyr?,0.75,tyr,0.5,a02_turn.wav,nb-whisper-tiny
a02,3,tynn,0.3333333333333333, Pinn.,0.6,pinn,0.5,a02_tynn.wav,nb-whisper-tiny
a02,4,ugle,0.0, Ble?,0.75,ble,0.5,a02_ugle.wav,nb-whisper-tiny
a02,3,vindu,0.4, Flinke gutt.,0.75,flinke gutt,1.6,a02_vindu.wav,nb-whisper-tiny
a02,4,svart,0.25, Svært.,0.5,svært,0.2,a02_svart.wav,nb-whisper-tiny
a02,3,skjerf,0.25, Kjære.,0.8333333333333334,kjære,0.5,a02_skjerf.wav,nb-whisper-tiny
a02,3,stupe,0.2, Det stoper.,0.6363636363636364,det stoper,1.2,a02_stupe.wav,nb-whisper-tiny
a02,3,stjerne,0.16666666666666666, Stjerne.,0.25,stjerne,0.0,a02_stjerne.wav,nb-whisper-tiny
a02,3,skjørt,0.3333333333333333, Søtt.,1.0,søtt,0.5,a02_skjoert.wav,nb-whisper-tiny
a02,3,skjorte,0.25, Skjorte.,0.25,skjorte,0.0,a02_skjorte.wav,nb-whisper-tiny
a02,3,skøyter,0.0, Skjegget?,0.7777777777777778,skjegget,0.7142857142857143,a02_skoeyter.wav,nb-whisper-tiny
a02,5,skulder,0.0, Skulder.,0.25,skulder,0.0,a02_skulder.wav,nb-whisper-tiny
a02,3,sky,0.5, T.,1.5,t,1.0,a02_sky.wav,nb-whisper-tiny
a02,3,smart,0.5, Smerk.,0.6666666666666666,smerk,0.4,a02_smart.wav,nb-whisper-tiny
a02,3,smerte,0.2, Sment.,0.5,sment,0.3333333333333333,a02_smerte.wav,nb-whisper-tiny
a02,4,smør,0.0, Smør.,0.4,smør,0.0,a02_smoer.wav,nb-whisper-tiny
a02,4,smykke,0.0, Smitte?,0.7142857142857143,smitte,0.5,a02_smykke.wav,nb-whisper-tiny
a02,3,snø,0.3333333333333333, Snø...,0.6666666666666666,snø,0.0,a02_snoe.wav,nb-whisper-tiny
a02,2,snørr,0.75, Åssen er det?,0.7692307692307693,åssen er det,1.8,a02_snoerr.wav,nb-whisper-tiny
a02,2,søle,0.5, Kjære...,0.875,kjære,1.0,a02_soele.wav,nb-whisper-tiny
a02,2,sølv,1.0, Serr?,1.0,serr,0.75,a02_soelv.wav,nb-whisper-tiny
a02,2,søppel,0.8, Kjempele.,0.6666666666666666,kjempele,0.8333333333333334,a02_soeppel.wav,nb-whisper-tiny
a02,4,søster,0.0, Søster.,0.2857142857142857,søster,0.0,a02_soester.wav,nb-whisper-tiny
a02,3,søt,0.3333333333333333, Søt.,0.5,søt,0.0,a02_soet.wav,nb-whisper-tiny
a02,4,sport,0.25, Sport.,0.3333333333333333,sport,0.0,a02_sport.wav,nb-whisper-tiny
