id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,2,blomst,0.5,blomst,0.0,blomst,0.0,a01_blomst.wav,nb-whisper-medium
a01,2,skjære,0.75,søren,0.6666666666666666,søren,0.6666666666666666,a01_skjaere.wav,nb-whisper-medium
a01,2,turn,0.6666666666666666,ok,1.0,ok,1.0,a01_turn.wav,nb-whisper-medium
a01,4,lys,0.0,lys,0.0,lys,0.0,a01_lys.wav,nb-whisper-medium
a01,3,frø,0.3333333333333333,fe,0.6666666666666666,fe,0.6666666666666666,a01_froe.wav,nb-whisper-medium
a01,2,søster,0.3333333333333333,siste,0.3333333333333333,siste,0.3333333333333333,a01_soester.wav,nb-whisper-medium
a01,1,rund,1.0,hvor er han?,2.5,hvor er han,2.5,a01_rund.wav,nb-whisper-medium
a01,2,bygge,0.5,bygge,0.0,bygge,0.0,a01_bygge.wav,nb-whisper-medium
a01,4,sykkel,0.2,sykkel,0.0,sykkel,0.0,a01_sykkel.wav,nb-whisper-medium
a01,3,tynn,0.3333333333333333,finn,0.5,finn,0.5,a01_tynn.wav,nb-whisper-medium
a01,4,flue,0.25,flue,0.0,flue,0.0,a01_flue.wav,nb-whisper-medium
a01,2,fregner,0.5,før jeg ned,0.7142857142857143,før jeg ned,0.7142857142857143,a01_fregner.wav,nb-whisper-medium
a01,1,tjern,1.0,sann,0.8,sann,0.8,a01_tjern.wav,nb-whisper-medium
a01,4,lue,0.0,lue,0.0,lue,0.0,a01_lue.wav,nb-whisper-medium
a01,4,bart,0.3333333333333333,takk,0.75,takk,0.75,a01_bart.wav,nb-whisper-medium
a01,5,buss,0.0,byss,0.25,byss,0.25,a01_buss.wav,nb-whisper-medium
a01,3,internett,0.2857142857142857,intet,0.4444444444444444,intet,0.4444444444444444,a01_internett.wav,nb-whisper-medium
a01,5,ekorn,0.0,ekorn,0.0,ekorn,0.0,a01_ekorn.wav,nb-whisper-medium
a01,3,blyant,0.5,blian?,0.3333333333333333,blian,0.3333333333333333,a01_blyant.wav,nb-whisper-medium
a01,4,hjørne,0.0,jørny,0.3333333333333333,jørny,0.3333333333333333,a01_hjoerne.wav,nb-whisper-medium
a01,3,mus,0.3333333333333333,niss?,1.3333333333333333,niss,1.0,a01_mus.wav,nb-whisper-medium
a01,1,frukt,0.8,puss,0.8,puss,0.8,a01_frukt.wav,nb-whisper-medium
a01,3,karneval,0.14285714285714285,hva er det?,1.125,hva er det,1.125,a01_karneval.wav,nb-whisper-medium
a01,4,kvern,0.0,hva da?,1.2,hva da,1.0,a01_kvern.wav,nb-whisper-medium
a01,2,krabbe,0.8,kappe,0.5,kappe,0.5,a01_krabbe.wav,nb-whisper-medium
a01,3,hytte,0.25,hytte,0.0,hytte,0.0,a01_hytte.wav,nb-whisper-medium
a01,2,skip,0.6666666666666666,så giv,1.0,så giv,1.0,a01_skip.wav,nb-whisper-medium
a01,1,kvart,0.75,hvorfor det?,1.8,hvorfor det,1.6,a01_kvart.wav,nb-whisper-medium
a01,2,jern,0.6666666666666666,jan,0.5,jan,0.5,a01_jern.wav,nb-whisper-medium
a01,3,skinke,0.2,skinke,0.0,skinke,0.0,a01_skinke.wav,nb-whisper-medium
a01,2,sport,0.75,spots,0.4,spots,0.4,a01_sport.wav,nb-whisper-medium
a01,2,kropp,0.5,kopp?,0.4,kopp,0.2,a01_kropp.wav,nb-whisper-medium
a01,2,skilpadde,0.5714285714285714,sylpelig,0.6666666666666666,sylpelig,0.6666666666666666,a01_skilpadde.wav,nb-whisper-medium
a01,3,søppel,0.0,søppel,0.0,søppel,0.0,a01_soeppel.wav,nb-whisper-medium
a01,3,kjerne,0.75,særlig,1.0,særlig,1.0,a01_kjerne.wav,nb-whisper-medium
a01,4,klem,0.25,plem,0.25,plem,0.25,a01_klem.wav,nb-whisper-medium
a01,5,ski,0.0,ski,0.0,ski,0.0,a01_ski.wav,nb-whisper-medium
a01,2,tre,0.6666666666666666,ja,1.0,ja,1.0,a01_tre.wav,nb-whisper-medium
a01,4,port,0.3333333333333333,fort,0.25,fort,0.25,a01_port.wav,nb-whisper-medium
a01,2,grave,0.4,ja,0.8,ja,0.8,a01_grave.wav,nb-whisper-medium
a01,3,terning,0.2,tegning,0.14285714285714285,tegning,0.14285714285714285,a01_terning.wav,nb-whisper-medium
a01,3,flakse,0.16666666666666666,poxy,1.0,poxy,1.0,a01_flakse.wav,nb-whisper-medium
a01,3,plante,0.16666666666666666,planter,0.16666666666666666,planter,0.16666666666666666,a01_plante.wav,nb-whisper-medium
a01,1,munn,0.6666666666666666,mjau,0.75,mjau,0.75,a01_munn.wav,nb-whisper-medium
a01,3,bror,0.5,bellion,1.25,bellion,1.25,a01_bror.wav,nb-whisper-medium
a01,3,fjorten,0.4,pappa,1.0,pappa,1.0,a01_fjorten.wav,nb-whisper-medium
a01,3,erter,0.25,erte,0.2,erte,0.2,a01_erter.wav,nb-whisper-medium
a01,3,start,0.25,stolt,0.4,stolt,0.4,a01_start.wav,nb-whisper-medium
a01,5,korn,0.0,korn,0.0,korn,0.0,a01_korn.wav,nb-whisper-medium
a01,3,jus,0.3333333333333333,johs,0.6666666666666666,johs,0.6666666666666666,a01_jus.wav,nb-whisper-medium
a01,5,stupe,0.0,stupe,0.0,stupe,0.0,a01_stupe.wav,nb-whisper-medium
a01,3,dyne,0.25,din?,0.5,din,0.5,a01_dyne.wav,nb-whisper-medium
a01,5,pluss,0.0,fris?,0.8,fris,0.8,a01_pluss.wav,nb-whisper-medium
a01,2,vindu,0.4,dingu,0.4,dingu,0.4,a01_vindu.wav,nb-whisper-medium
a01,2,skjerf,0.75,sef,0.5,sef,0.5,a01_skjerf.wav,nb-whisper-medium
a01,4,skive,0.0,side,0.4,side,0.4,a01_skive.wav,nb-whisper-medium
a01,4,garn,0.0,gå,0.75,gå,0.75,a01_garn.wav,nb-whisper-medium
a01,3,lytte,0.25,litt,0.4,litt,0.4,a01_lytte.wav,nb-whisper-medium
a01,2,huske,0.4,fiske?,0.6,fiske,0.4,a01_huske.wav,nb-whisper-medium
a01,4,sjiraff,0.2,sjef,0.5714285714285714,sjef,0.5714285714285714,a01_sjiraff.wav,nb-whisper-medium
a01,3,trylle,0.2,brylle,0.16666666666666666,brylle,0.16666666666666666,a01_trylle.wav,nb-whisper-medium
a01,3,skøyter,0.2,skitt,0.5714285714285714,skitt,0.5714285714285714,a01_skoeyter.wav,nb-whisper-medium
a01,2,gartner,0.8333333333333334,copenhagen,1.1428571428571428,copenhagen,1.1428571428571428,a01_gartner.wav,nb-whisper-medium
a01,3,bro,0.6666666666666666,blubb,1.3333333333333333,blubb,1.3333333333333333,a01_bro.wav,nb-whisper-medium
a01,3,sky,0.5,si,0.6666666666666666,si,0.6666666666666666,a01_sky.wav,nb-whisper-medium
a01,2,tralle,0.4,trøle,0.3333333333333333,trøle,0.3333333333333333,a01_tralle.wav,nb-whisper-medium
a01,2,premie,0.5,tre,0.6666666666666666,tre,0.6666666666666666,a01_premie.wav,nb-whisper-medium
a01,2,smart,0.5,smarats,0.4,smarats,0.4,a01_smart.wav,nb-whisper-medium
a01,4,enhjørning,0.0,en hjerning,0.2,en hjerning,0.2,a01_enhjoerning.wav,nb-whisper-medium
a01,2,glør,0.75,klea,0.75,klea,0.75,a01_gloer.wav,nb-whisper-medium
a01,3,sølv,0.3333333333333333,se,0.75,se,0.75,a01_soelv.wav,nb-whisper-medium
a01,4,ugle,0.25,ugle,0.0,ugle,0.0,a01_ugle.wav,nb-whisper-medium
a01,3,grønn,0.5,ren,0.6,ren,0.6,a01_groenn.wav,nb-whisper-medium
a01,3,søle,0.25,ser du det?,2.25,ser du det,2.0,a01_soele.wav,nb-whisper-medium
a01,1,løve,1.0,ja,1.0,ja,1.0,a01_loeve.wav,nb-whisper-medium
a01,3,by,1.0,vi,1.0,vi,1.0,a01_by.wav,nb-whisper-medium
a01,4,nøkkel,0.2,nøkkel,0.0,nøkkel,0.0,a01_noekkel.wav,nb-whisper-medium
a01,3,bjørn,0.5,bjørn,0.0,bjørn,0.0,a01_bjoern.wav,nb-whisper-medium
a01,2,plaster,0.42857142857142855,plaster,0.0,plaster,0.0,a01_plaster.wav,nb-whisper-medium
a01,4,pute,0.0,putte,0.25,putte,0.25,a01_pute.wav,nb-whisper-medium
a01,5,kø,0.0,ok,1.0,ok,1.0,a01_koe.wav,nb-whisper-medium
a01,3,skjerm,0.5,sjarm,0.3333333333333333,sjarm,0.3333333333333333,a01_skjerm.wav,nb-whisper-medium
a01,1,grå,0.6666666666666666,cool,1.3333333333333333,cool,1.3333333333333333,a01_graa.wav,nb-whisper-medium
a01,3,glad,0.6666666666666666,hvor er jeg?,3.0,hvor er jeg,2.75,a01_glad.wav,nb-whisper-medium
a01,3,skjema,0.25,se meg,0.8333333333333334,se meg,0.8333333333333334,a01_skjema.wav,nb-whisper-medium
a01,3,hjerne,0.25,"ja, nei",0.8333333333333334,ja nei,0.6666666666666666,a01_hjerne.wav,nb-whisper-medium
a01,3,skjørt,0.6666666666666666,kjøtt,0.3333333333333333,kjøtt,0.3333333333333333,a01_skjoert.wav,nb-whisper-medium
a01,3,bleie,0.25,breie,0.2,breie,0.2,a01_bleie.wav,nb-whisper-medium
a01,1,kort,0.6666666666666666,gods,0.75,gods,0.75,a01_kort.wav,nb-whisper-medium
a01,3,snø,0.3333333333333333,snø,0.0,snø,0.0,a01_snoe.wav,nb-whisper-medium
a01,3,krone,0.2,gione,0.4,gione,0.4,a01_krone.wav,nb-whisper-medium
a01,4,fort,0.3333333333333333,fort,0.0,fort,0.0,a01_fort.wav,nb-whisper-medium
a01,4,lyn,0.0,lim,0.6666666666666666,lim,0.6666666666666666,a01_lyn.wav,nb-whisper-medium
a01,4,glass,0.25,luas?,0.6,luas,0.6,a01_glass.wav,nb-whisper-medium
a01,3,skulder,0.14285714285714285,skulder,0.0,skulder,0.0,a01_skulder.wav,nb-whisper-medium
a01,2,glorie,0.3333333333333333,glore,0.16666666666666666,glore,0.16666666666666666,a01_glorie.wav,nb-whisper-medium
a01,4,ku,0.5,ok,1.0,ok,1.0,a01_ku.wav,nb-whisper-medium
a01,3,trapp,0.25,klepp,0.6,klepp,0.6,a01_trapp.wav,nb-whisper-medium
a01,3,hylle,0.25,hilje,0.4,hilje,0.4,a01_hylle.wav,nb-whisper-medium
a01,2,fortau,0.75,fjorten,0.5,fjorten,0.5,a01_fortau.wav,nb-whisper-medium
a01,2,dør,0.6666666666666666,det,0.6666666666666666,det,0.6666666666666666,a01_doer.wav,nb-whisper-medium
a01,2,bryter,0.5,bryte inn,0.6666666666666666,bryte inn,0.6666666666666666,a01_bryter.wav,nb-whisper-medium
a01,4,sjø,0.5,se,0.6666666666666666,se,0.6666666666666666,a01_sjoe.wav,nb-whisper-medium
a01,3,hund,0.3333333333333333,hun,0.25,hun,0.25,a01_hund.wav,nb-whisper-medium
a01,3,kran,0.25,hva,0.75,hva,0.75,a01_kran.wav,nb-whisper-medium
a01,3,smør,0.5,smed,0.5,smed,0.5,a01_smoer.wav,nb-whisper-medium
a01,4,synge,0.0,synge,0.0,synge,0.0,a01_synge.wav,nb-whisper-medium
a01,2,frakk,0.5,snakke,0.6,snakke,0.6,a01_frakk.wav,nb-whisper-medium
a01,5,hus,0.0,hus,0.0,hus,0.0,a01_hus.wav,nb-whisper-medium
a01,2,fly,0.6666666666666666,fly,0.0,fly,0.0,a01_fly.wav,nb-whisper-medium
a01,3,gris,0.5,og gris,0.75,og gris,0.75,a01_gris.wav,nb-whisper-medium
a01,4,artist,0.2,artist,0.0,artist,0.0,a01_artist.wav,nb-whisper-medium
a01,4,blå,0.3333333333333333,blå,0.0,blå,0.0,a01_blaa.wav,nb-whisper-medium
a01,3,koffert,0.2,god fødsel,1.1428571428571428,god fødsel,1.1428571428571428,a01_koffert.wav,nb-whisper-medium
a01,3,børste,0.2,buste,0.3333333333333333,buste,0.3333333333333333,a01_boerste.wav,nb-whisper-medium
a01,2,drue,0.5,kue,0.5,kue,0.5,a01_drue.wav,nb-whisper-medium
a01,2,drops,0.4,kropps?,0.6,kropps,0.4,a01_drops.wav,nb-whisper-medium
a01,3,sju,1.0,sky?,1.0,sky,0.6666666666666666,a01_sju.wav,nb-whisper-medium
a01,2,ødelagt,0.42857142857142855,"ja, det er lek",1.7142857142857142,ja det er lek,1.5714285714285714,a01_oedelagt.wav,nb-whisper-medium
a01,3,blad,0.5,bra,0.5,bra,0.5,a01_blad.wav,nb-whisper-medium
a01,3,prins,0.2,prins,0.0,prins,0.0,a01_prins.wav,nb-whisper-medium
a01,2,troll,0.75,cow,0.8,cow,0.8,a01_troll.wav,nb-whisper-medium
a01,5,klo,0.0,blod,0.6666666666666666,blod,0.6666666666666666,a01_klo.wav,nb-whisper-medium
a01,4,flaske,0.0,flaske,0.0,flaske,0.0,a01_flaske.wav,nb-whisper-medium
a01,3,svart,0.25,svett,0.4,svett,0.4,a01_svart.wav,nb-whisper-medium
a01,4,dykke,0.0,bikke,0.4,bikke,0.4,a01_dykke.wav,nb-whisper-medium
a01,3,flette,0.2,svette?,0.5,svette,0.3333333333333333,a01_flette.wav,nb-whisper-medium
a01,3,klappe,0.2,kloppe,0.16666666666666666,kloppe,0.16666666666666666,a01_klappe.wav,nb-whisper-medium
a01,2,glitter,0.5,"greit, det",0.8571428571428571,greit det,0.7142857142857143,a01_glitter.wav,nb-whisper-medium
a02,5,skulder,0.0,skulder,0.0,skulder,0.0,a02_skulder.wav,nb-whisper-medium
a02,4,ekorn,0.0,ekorn,0.0,ekorn,0.0,a02_ekorn.wav,nb-whisper-medium
a02,3,fly,0.3333333333333333,fri?,1.0,fri,0.6666666666666666,a02_fly.wav,nb-whisper-medium
a02,3,snø,0.3333333333333333,snå,0.3333333333333333,snå,0.3333333333333333,a02_snoe.wav,nb-whisper-medium
a02,2,lys,0.3333333333333333,vis!,1.0,vis,0.6666666666666666,a02_lys.wav,nb-whisper-medium
a02,3,fortau,0.25,fort dere,0.8333333333333334,fort dere,0.8333333333333334,a02_fortau.wav,nb-whisper-medium
a02,3,enhjørning,0.14285714285714285,engelen min,0.7,engelen min,0.7,a02_enhjoerning.wav,nb-whisper-medium
a02,2,hjerte,1.0,dette,0.5,dette,0.5,a02_hjerte.wav,nb-whisper-medium
a02,5,ski,0.0,hi,0.6666666666666666,hi,0.6666666666666666,a02_ski.wav,nb-whisper-medium
a02,5,gutt,0.0,good,0.75,good,0.75,a02_gutt.wav,nb-whisper-medium
a02,4,børste,0.2,børste?,0.16666666666666666,børste,0.0,a02_boerste.wav,nb-whisper-medium
a02,2,snørr,0.75,snill er det,1.8,snill er det,1.8,a02_snoerr.wav,nb-whisper-medium
a02,2,blad,0.5,klar?,0.75,klar,0.5,a02_blad.wav,nb-whisper-medium
a02,3,by,0.5,bi?,1.0,bi,0.5,a02_by.wav,nb-whisper-medium
a02,3,hjørne,0.25,dørene,0.5,dørene,0.5,a02_hjoerne.wav,nb-whisper-medium
a02,3,hytte,0.5,ikke,0.8,ikke,0.8,a02_hytte.wav,nb-whisper-medium
a02,5,tårn,0.0,tårn,0.0,tårn,0.0,a02_taarn.wav,nb-whisper-medium
a02,3,lue,0.3333333333333333,skrue,1.0,skrue,1.0,a02_lue.wav,nb-whisper-medium
a02,5,kvart,0.0,kvart,0.0,kvart,0.0,a02_kvart.wav,nb-whisper-medium
a02,5,kikkert,0.0,sittet,0.5714285714285714,sittet,0.5714285714285714,a02_kikkert.wav,nb-whisper-medium
a02,2,turn,0.6666666666666666,kueren?,1.0,kueren,0.75,a02_turn.wav,nb-whisper-medium
a02,3,planke,0.0,franke,0.3333333333333333,franke,0.3333333333333333,a02_planke.wav,nb-whisper-medium
a02,3,glass,0.25,dess,0.6,dess,0.6,a02_glass.wav,nb-whisper-medium
a02,3,bryter,0.16666666666666666,bruter,0.16666666666666666,bruter,0.16666666666666666,a02_bryter.wav,nb-whisper-medium
a02,3,kort,0.6666666666666666,godt,0.5,godt,0.5,a02_kort.wav,nb-whisper-medium
a02,4,bart,0.3333333333333333,bart,0.0,bart,0.0,a02_bart.wav,nb-whisper-medium
a02,3,gartner,0.16666666666666666,godt ned,0.5714285714285714,godt ned,0.5714285714285714,a02_gartner.wav,nb-whisper-medium
a02,3,flue,0.25,frøet,0.75,frøet,0.75,a02_flue.wav,nb-whisper-medium
a02,4,rund,0.3333333333333333,rød,0.5,rød,0.5,a02_rund.wav,nb-whisper-medium
a02,2,blyant,0.3333333333333333,brent,0.5,brent,0.5,a02_blyant.wav,nb-whisper-medium
a02,3,flaske,0.3333333333333333,sveske?,0.6666666666666666,sveske,0.5,a02_flaske.wav,nb-whisper-medium
a02,4,skip,0.3333333333333333,skip,0.0,skip,0.0,a02_skip.wav,nb-whisper-medium
a02,3,karneval,0.14285714285714285,karna,0.375,karna,0.375,a02_karneval.wav,nb-whisper-medium
a02,3,glitter,0.16666666666666666,glitter,0.0,glitter,0.0,a02_glitter.wav,nb-whisper-medium
a02,4,skitten,0.0,skitten,0.0,skitten,0.0,a02_skitten.wav,nb-whisper-medium
a02,4,grå,0.0,ja,1.0,ja,1.0,a02_graa.wav,nb-whisper-medium
a02,3,hus,0.3333333333333333,husj,0.3333333333333333,husj,0.3333333333333333,a02_hus.wav,nb-whisper-medium
a02,4,barn,0.0,barn,0.0,barn,0.0,a02_barn.wav,nb-whisper-medium
a02,4,hjerne,0.0,gjerne,0.16666666666666666,gjerne,0.16666666666666666,a02_hjerne.wav,nb-whisper-medium
a02,4,bjørn,0.0,bjørn,0.0,bjørn,0.0,a02_bjoern.wav,nb-whisper-medium
a02,4,øre,0.0,øra,0.3333333333333333,øra,0.3333333333333333,a02_oere.wav,nb-whisper-medium
a02,4,korn,0.0,korn,0.0,korn,0.0,a02_korn.wav,nb-whisper-medium
a02,4,bro,0.0,og,1.0,og,1.0,a02_bro.wav,nb-whisper-medium
a02,4,tjern,0.0,stjern?,0.4,stjern,0.2,a02_tjern.wav,nb-whisper-medium
a02,3,klem,0.5,prem?,0.75,prem,0.5,a02_klem.wav,nb-whisper-medium
a02,3,drikke,0.2,klikke?,0.5,klikke,0.3333333333333333,a02_drikke.wav,nb-whisper-medium
a02,4,ødelagt,0.0,ødelagt?,0.14285714285714285,ødelagt,0.0,a02_oedelagt.wav,nb-whisper-medium
a02,3,gris,0.25,spis,0.5,spis,0.5,a02_gris.wav,nb-whisper-medium
a02,3,søt,0.3333333333333333,søt,0.0,søt,0.0,a02_soet.wav,nb-whisper-medium
a02,3,briller,0.16666666666666666,briller,0.0,briller,0.0,a02_briller.wav,nb-whisper-medium
a02,3,krykke,0.2,klukke?,0.5,klukke,0.3333333333333333,a02_krykke.wav,nb-whisper-medium
a02,3,torne,0.25,tårnet,0.4,tårnet,0.4,a02_torne.wav,nb-whisper-medium
a02,2,flakse,0.5,sekser,0.6666666666666666,sekser,0.6666666666666666,a02_flakse.wav,nb-whisper-medium
a02,3,munn,0.3333333333333333,min,0.5,min,0.5,a02_munn.wav,nb-whisper-medium
a02,4,løpe,0.0,møte,0.5,møte,0.5,a02_loepe.wav,nb-whisper-medium
a02,3,tynn,0.3333333333333333,ting?,0.75,ting,0.5,a02_tynn.wav,nb-whisper-medium
a02,3,plante,0.16666666666666666,plante,0.0,plante,0.0,a02_plante.wav,nb-whisper-medium
a02,4,sjiraff,0.0,sjiraff,0.0,sjiraff,0.0,a02_sjiraff.wav,nb-whisper-medium
a02,3,syk,0.6666666666666666,syk?,0.3333333333333333,syk,0.0,a02_syk.wav,nb-whisper-medium
a02,3,svømme,0.2,svømme?,0.16666666666666666,svømme,0.0,a02_svoemme.wav,nb-whisper-medium
a02,3,bror,0.25,bord,0.5,bord,0.5,a02_bror.wav,nb-whisper-medium
a02,2,plaster,0.42857142857142855,kersti,0.7142857142857143,kersti,0.7142857142857143,a02_plaster.wav,nb-whisper-medium
a02,4,smør,0.0,smør,0.0,smør,0.0,a02_smoer.wav,nb-whisper-medium
a02,3,erter,0.5,etter?,0.4,etter,0.2,a02_erter.wav,nb-whisper-medium
a02,5,troll,0.0,ja,1.0,ja,1.0,a02_troll.wav,nb-whisper-medium
a02,3,synge,0.25,synge,0.0,synge,0.0,a02_synge.wav,nb-whisper-medium
a02,4,skjema,0.0,skjema?,0.16666666666666666,skjema,0.0,a02_skjema.wav,nb-whisper-medium
a02,4,hund,0.0,hønen,0.75,hønen,0.75,a02_hund.wav,nb-whisper-medium
a02,3,pluss,0.25,prus,0.4,prus,0.4,a02_pluss.wav,nb-whisper-medium
a02,1,fugl,1.0,sjøl?,1.0,sjøl,0.75,a02_fugl.wav,nb-whisper-medium
a02,3,grønn,0.25,den?,0.8,den,0.8,a02_groenn.wav,nb-whisper-medium
a02,2,søle,0.5,skjer det?,2.0,skjer det,1.75,a02_soele.wav,nb-whisper-medium
a02,3,kvern,0.25,hva?,0.8,hva,0.8,a02_kvern.wav,nb-whisper-medium
a02,4,koffert,0.2,goffelt,0.2857142857142857,goffelt,0.2857142857142857,a02_koffert.wav,nb-whisper-medium
a02,2,drue,0.5,jo,1.0,jo,1.0,a02_drue.wav,nb-whisper-medium
a02,3,blå,0.3333333333333333,brødre,1.6666666666666667,brødre,1.6666666666666667,a02_blaa.wav,nb-whisper-medium
a02,4,klappe,0.0,klappe?,0.16666666666666666,klappe,0.0,a02_klappe.wav,nb-whisper-medium
a02,2,sju,1.0,skit,1.0,skit,1.0,a02_sju.wav,nb-whisper-medium
a02,3,fortid,0.2,forti,0.16666666666666666,forti,0.16666666666666666,a02_fortid.wav,nb-whisper-medium
a02,4,flagg,0.25,fint,0.8,fint,0.8,a02_flagg.wav,nb-whisper-medium
a02,3,prins,0.2,prins,0.0,prins,0.0,a02_prins.wav,nb-whisper-medium
a02,1,rød,1.0,er det?,1.6666666666666667,er det,1.3333333333333333,a02_roed.wav,nb-whisper-medium
a02,3,trylle,0.2,trollet?,0.5,trollet,0.3333333333333333,a02_trylle.wav,nb-whisper-medium
a02,3,støvel,0.16666666666666666,støver,0.16666666666666666,støver,0.16666666666666666,a02_stoevel.wav,nb-whisper-medium
a02,2,sykkel,0.6,sukken,0.3333333333333333,sukken,0.3333333333333333,a02_sykkel.wav,nb-whisper-medium
a02,3,kart,0.3333333333333333,katt,0.25,katt,0.25,a02_kart.wav,nb-whisper-medium
a02,4,blokk,0.0,blatt,0.6,blatt,0.6,a02_blokk.wav,nb-whisper-medium
a02,3,blomst,0.16666666666666666,bremst,0.3333333333333333,bremst,0.3333333333333333,a02_blomst.wav,nb-whisper-medium
a02,4,sjakk,0.3333333333333333,kjøtt,0.8,kjøtt,0.8,a02_sjakk.wav,nb-whisper-medium
a02,4,skøyter,0.0,sjekket,0.7142857142857143,sjekket,0.7142857142857143,a02_skoeyter.wav,nb-whisper-medium
a02,5,hjort,0.0,jokk,0.6,jokk,0.6,a02_hjort.wav,nb-whisper-medium
a02,3,skjorte,0.25,skjorte,0.0,skjorte,0.0,a02_skjorte.wav,nb-whisper-medium
a02,4,frø,0.3333333333333333,hvorfor det?,3.3333333333333335,hvorfor det,3.0,a02_froe.wav,nb-whisper-medium
a02,5,krakk,0.0,takk,0.4,takk,0.4,a02_krakk.wav,nb-whisper-medium
a02,4,søster,0.0,søster,0.0,søster,0.0,a02_soester.wav,nb-whisper-medium
a02,4,bygge,0.0,bedde?,0.8,bedde,0.6,a02_bygge.wav,nb-whisper-medium
a02,2,kurv,0.5,fint,1.0,fint,1.0,a02_kurv.wav,nb-whisper-medium
