score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
3,frakk hjerne grønn grave grå glitter frø hjerte hjørne hus,flakk liana kloa,,,"[0.75, 0.75, 0.75, 0.8, 0.3333333333333333, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666]",7.05,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-7,words_0_10.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8448275862068966,1.0
3,krabbe fortau bror brød bro barn artist ekorn fort flaske,fot plask,,,"[0.6, 0.75, 0.5, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6, 0.75, 0.6666666666666666, 0.8333333333333334]",6.366666666666667,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-8,words_10_20.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8596491228070176,1.0
3,fjorten by drops drikke søster sølv snørr smart sky skjerm,laks lytte kjell,,,"[0.6, 0.5, 0.6, 0.8, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.5, 0.5]",6.5,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-7,words_20_30.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8448275862068966,1.0
3,skjerf skjema svart kran turn trylle troll tre tralle skjære,plan to tre til lala kjell,,,"[0.75, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.75, 0.6666666666666666, 0.8, 0.75]",7.233333333333333,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-4,words_30_40.wav,../3x10_Concatenations/3x10_score_3_sorted,0.7166666666666667,1.0
3,mus løpe kurv skip kropp skilpadde sjiraff pluss plaster hjerne,pluss påsted gjerne,,,"[0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.75, 0.8571428571428571, 0.8, 0.75, 0.8571428571428571, 0.75]",7.597619047619047,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18']",-7,words_40_50.wav,../3x10_Concatenations/3x10_score_3_sorted,0.746031746031746,0.9
3,garn horn hus barn fortau drikke sky skjerf kvart skjære,hårn tynus barn barn kjære,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.75, 0.6, 0.5, 0.75, 0.75, 0.75]",6.766666666666667,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-5,words_50_60.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6428571428571429,0.9
3,pluss prins hjørne drue sky svart svømme ugle kvern sjakk,prins bjørne gruve saks,,,"[0.75, 0.8, 0.75, 0.5, 0.5, 0.75, 0.8, 0.75, 0.75, 0.6666666666666666]",7.016666666666667,1.0,"['d18', 'd17']","['d18', 'd18', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-6,words_60_70.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6491228070175439,0.9
3,horn grønn glass karneval jus enhjørning dyne dykke drue sky,orn grønn glass karneval ljus enunding begynne dukke røde ski sky ski,,,"[0.6666666666666666, 0.75, 0.5, 0.8571428571428571, 0.6666666666666666, 0.7142857142857143, 0.5, 0.75, 0.5, 0.0]",5.904761904761905,0.9,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",2,words_70_80.wav,../3x10_Concatenations/3x10_score_3_sorted,0.38333333333333336,0.8
3,svømme skjerf lys kurv plaster skjære skive sjakk prins hjørne,kjeriff liv gør gørr kjeller kjørne kjøre prins prins jørne,,,"[0.8, 0.5, 0.3333333333333333, 0.75, 0.8571428571428571, 0.75, 0.75, 0.3333333333333333, 0.8, 0.75]",6.623809523809524,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15']",0,words_80_90.wav,../3x10_Concatenations/3x10_score_3_sorted,"[1.1666666666666667, 1.0, 1.0, 0.75, 0.7142857142857143, 0.5, 0.8, 1.0, 0.0, 0.16666666666666666]",0.9
3,horn korn fortau flagg drue smør skjorte turn grave grønn,kom fortau flagg due smerre storte tuen,,,"[0.6666666666666666, 0.6666666666666666, 0.75, 0.5, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.5]",6.6,1.0,"['d15', 'd14']","['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd14', 'd14']",-3,words_90_100.wav,../3x10_Concatenations/3x10_score_3_sorted,0.43859649122807015,0.8
3,gris glør glitter glass hus frø krakk fregner brun bror,"gulrot, gulrot",,,"[0.75, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.75, 0.5]",6.583333333333333,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-8,words_100_110.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8363636363636363,1.0
3,bro blomst bart frakk drops kran krone søster smør skulder,bronse bartjokk djopp fjan klokken klokken klokken klokken klokken klokken klokken klokken klokken klokken klokken klokken klokken klokken klokken klokken k,,,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8, 0.75, 0.8, 0.8333333333333334, 0.75, 0.7142857142857143]",7.564285714285714,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",11,words_110_120.wav,../3x10_Concatenations/3x10_score_3_sorted,2.206896551724138,2.1
3,ugle trylle troll tre trapp tralle kropp skjerf plaster øre,ligge det til det tile tjold blåstøy øyet,,,"[0.5, 0.8, 0.75, 0.6666666666666666, 0.5, 0.6, 0.75, 0.75, 0.7142857142857143, 0.6666666666666666]",6.697619047619048,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-2,words_120_130.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6610169491525424,1.0
3,lys kurv lytte plystre sjiraff skjære rund rød prins hus,lys køyus kjøtt kjøtt kjøtt kjøtt pins hus hus hus kjøtt kjøtt kjøtt fins hils hus hus hus hus kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøttet kastet kast hus kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kjøtt kj f kat,,,"[0.3333333333333333, 0.75, 0.75, 0.7142857142857143, 0.8, 0.75, 0.6666666666666666, 0.5, 0.8, 0.6666666666666666]",6.730952380952381,1.0,"['d14', 'd13']","['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd13']",68,words_130_140.wav,../3x10_Concatenations/3x10_score_3_sorted,7.321428571428571,7.6
3,kjerne huske by børste drops søster sky kropp ugle turn,huske bli tørste rops kjøster sky kropp ugle til,,,"[0.5, 0.8, 0.5, 0.8, 0.8, 0.8333333333333334, 0.5, 0.75, 0.75, 0.6666666666666666]",6.9,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",-1,words_140_150.wav,../3x10_Concatenations/3x10_score_3_sorted,0.2909090909090909,0.6
3,syk kurv rød grå glorie horn koffert kikkert bror drue,slik grøt brød kro kloa klore klore oll koffert koffert sikkert gror kroer,,,"[0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6, 0.8, 0.75, 0.75]",6.566666666666666,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",3,words_150_160.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6481481481481481,1.2
3,søster trapp løve kvart skjære rød premie port hjørne frukt,søster trapp løve kvart skjæde rød premie fort bjørne frykt,,,"[0.8333333333333334, 0.75, 0.75, 0.75, 0.5, 0.0, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8]",6.633333333333334,0.9,"['d11', 'd12']","['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd11', 'd11']",0,words_160_170.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.25, 0.16666666666666666, 0.2]",0.4
3,glorie glør horn hund bror blad fortau stjerne start sky,lure kluer kluer korn korn kinn kjip kj,,,"[0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.5, 0.8333333333333334, 0.75, 0.5]",6.5,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",-2,words_170_180.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6785714285714286,1.0
3,svart turn trapp mus lytte lyn kvern ku port gul,kul,,,"[0.75, 0.6666666666666666, 0.5, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666]",6.25,1.0,"['d10', 'd11']","['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd10']",-9,words_180_190.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9375,1.0
3,gris glør kran kort huske kikkert artist blad by erter,en gris klør gran husker skikke,,,"[0.5, 0.75, 0.75, 0.6666666666666666, 0.8, 0.6, 0.8, 0.5, 0.0, 0.75]",6.116666666666667,0.9,['d10'],"['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10']",-4,words_190_200.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6481481481481481,1.0
3,stjerne smykke mus kvart kurv kropp skitten skip glad glør,stjerne smykke i smykke hus kvart kurv kropp skitten skip,,,"[0.8333333333333334, 0.8, 0.6666666666666666, 0.5, 0.5, 0.75, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75]",6.883333333333334,1.0,"['d10', 'd09']","['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd09', 'd09']",0,words_200_210.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.0, 0.0, 1.0, 1.2, 0.75, 0.8, 0.8571428571428571, 1.0, 1.75, 1.0]",0.5
3,grå krabbe kort klem kikkert jern fjorten briller bart krykke,grått knivskjært knivskjært knivskjært knivskjært knivskjært knivskjært knivskjært knivskjært,,,"[0.6666666666666666, 0.6, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.8, 0.6666666666666666, 0.6666666666666666, 0.8]",7.083333333333334,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",-1,words_210_220.wav,../3x10_Concatenations/3x10_score_3_sorted,1.0655737704918034,1.0
3,brun flagg flue enhjørning sølv sport søle smart skjorte kvern,selv,,,"[0.75, 0.75, 0.75, 0.8571428571428571, 0.6666666666666666, 0.75, 0.25, 0.5, 0.75, 0.75]",6.773809523809524,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",-9,words_220_230.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9516129032258065,1.0
3,tralle tårn plaster ørn skitten skip gutt garn hjerte gris,chris,,,"[0.8, 0.6666666666666666, 0.8571428571428571, 0.5, 0.75, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75]",6.823809523809524,1.0,"['d08', 'd09']","['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd08', 'd08', 'd08', 'd08']",-9,words_230_240.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9310344827586207,1.0
3,grønn glør koffert huske klappe krabbe klem jus buss brun,der,,,"[0.5, 0.75, 0.8, 0.8, 0.8, 0.8, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75]",6.95,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-9,words_240_250.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9649122807017544,1.0
3,blomst bleie frakk fortid fortau enhjørning dyne krakk krone start,takk,,,"[0.6666666666666666, 0.75, 0.75, 0.8, 0.75, 0.7142857142857143, 0.75, 0.75, 0.8, 0.75]",7.480952380952381,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-9,words_250_260.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9393939393939394,1.0
3,søt søster sølv smør smerte skjorte stupe ugle turn troll,sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjutte sjuttet sjuttet sjutt,,,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8, 0.75, 0.8, 0.5, 0.6666666666666666, 0.75]",7.183333333333334,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",13,words_260_270.wav,../3x10_Concatenations/3x10_score_3_sorted,2.2280701754385963,2.3
3,trapp syk ørn øre ødelagt lys lyn kvern krykke plante,kreps kreps tomt tomt,,,"[0.75, 0.3333333333333333, 0.5, 0.6666666666666666, 0.8571428571428571, 0.6666666666666666, 0.6666666666666666, 0.5, 0.8, 0.8333333333333334]",6.573809523809523,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-6,words_270_280.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8113207547169812,1.0
4,vindu glad garn kikkert klem hund jern huske fortid blad,land,,,"[0.8, 0.6666666666666666, 0.6666666666666666, 0.8, 0.75, 0.6666666666666666, 0.6666666666666666, 0.8, 1.0, 1.0]",7.816666666666666,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-9,words_0_10.wav,../3x10_Concatenations/3x10_score_4_sorted,0.9285714285714286,1.0
4,buss smykke svømme tjern tårn stjerne planke ødelagt krykke ørn,smykke svømmehann skjell,,,"[0.6666666666666666, 0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 1.0, 0.7142857142857143, 0.8, 0.5]",7.647619047619048,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-7,words_10_20.wav,../3x10_Concatenations/3x10_score_4_sorted,0.6666666666666666,0.9
4,lytte pute ski sju port plystre glitter kjerne kikkert bryter,,,,"[1.0, 0.75, 0.5, 0.5, 0.6666666666666666, 0.8571428571428571, 0.8333333333333334, 0.75, 0.8, 1.0]",7.6571428571428575,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18', 'd18', 'd18', 'd18']",-10,words_20_30.wav,../3x10_Concatenations/3x10_score_4_sorted,1.0,1.0
4,bror sport skjorte ugle tjern svart rød port grå glass,bror sport glass glass,,,"[0.75, 0.75, 1.0, 0.75, 0.6666666666666666, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.75]",7.25,1.0,"['d18', 'd17']","['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd17', 'd17']",-6,words_30_40.wav,../3x10_Concatenations/3x10_score_4_sorted,0.6296296296296297,0.7
4,glad hund fugl hus krabbe koffert frø bror bro børste,glad hun barte,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8]",7.35,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-7,words_40_50.wav,../3x10_Concatenations/3x10_score_4_sorted,0.7547169811320755,0.9
4,blyant bleie artist fortid fort enhjørning dyne drops skøyter skjorte,bleiant bleiant bleiartist fortid fortid fort enhjørning enhjørning dyne skjorte,,,"[1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 0.8, 0.8, 0.75]",8.816666666666666,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_50_60.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.3333333333333333, 0.6, 0.6666666666666666, 0.0, 0.5, 0.9, 2.25, 1.8, 0.7142857142857143, 0.0]",0.7
4,skjerm tynn skjørt stjerne plaster ørn lys ku skitten skip,skjermen tinn kjøtt stjerne plaster på vern lys kjøtt,,,"[0.75, 1.0, 0.6666666666666666, 0.8333333333333334, 0.8571428571428571, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666]",8.19047619047619,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_60_70.wav,../3x10_Concatenations/3x10_score_4_sorted,0.3793103448275862,0.8
4,skinke sju gris hjørne grave glør hus kikkert børste blyant,skinke fugl pris gjørme grave gløe f s kikkert børte bli amt,,,"[0.8, 0.5, 0.75, 1.0, 0.8, 0.75, 0.6666666666666666, 0.8, 0.8, 1.0]",7.866666666666666,1.0,"['d16', 'd17']","['d17', 'd17', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",2,words_70_80.wav,../3x10_Concatenations/3x10_score_4_sorted,0.23728813559322035,0.9
4,fregner fort drops kropp start sport sølv smør smart skøyter,regner fort gjør opp grått start sport sølv smer smart køyter,,,"[1.0, 0.6666666666666666, 0.8, 0.75, 0.75, 0.75, 1.0, 0.75, 0.75, 0.8]",8.016666666666667,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",1,words_80_90.wav,../3x10_Concatenations/3x10_score_4_sorted,0.2,0.6
4,skjerm svart troll tre tralle synge sykkel ørn mus pluss,skjerm svart trall per e tralle synge pluss,,,"[0.75, 0.75, 0.75, 0.6666666666666666, 0.8, 0.75, 0.8, 1.0, 0.6666666666666666, 0.75]",7.683333333333334,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",-2,words_90_100.wav,../3x10_Concatenations/3x10_score_4_sorted,0.3392857142857143,0.6
4,skjema skitten skip skinke ski skilpadde pute garn glass glad,kjena kitten kip skinke kjip skilpade kjip,,,"[0.75, 0.75, 0.6666666666666666, 0.8, 0.5, 0.8571428571428571, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666]",7.1571428571428575,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15', 'd15', 'd15']",-3,words_100_110.wav,../3x10_Concatenations/3x10_score_4_sorted,0.45901639344262296,0.9
4,fugl klem kjerne hytte fregner brun bror bjørn dør fortid,klem skjerne hytte fregne brun bror bjørn,,,"[0.6666666666666666, 0.75, 0.75, 1.0, 1.0, 0.75, 0.75, 0.75, 1.0, 0.8]",8.216666666666667,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",-3,words_110_120.wav,../3x10_Concatenations/3x10_score_4_sorted,0.3157894736842105,0.5
4,flakse fjorten erter søster snørr smerte ugle trylle trapp tjern,slakse til orten erter søster snør smerte ugle trylle trapp og skjern,,,"[1.0, 1.0, 0.75, 1.0, 0.75, 0.8, 0.75, 1.0, 0.75, 0.6666666666666666]",8.466666666666667,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",2,words_120_130.wav,../3x10_Concatenations/3x10_score_4_sorted,0.171875,0.6
4,terning skjerm stjerne lys ørn mus plaster løve løpe kvart,terning skjerm stjerne lys kvart,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 0.5, 0.6666666666666666, 0.8571428571428571, 1.0, 1.0, 0.75]",8.24047619047619,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",-5,words_130_140.wav,../3x10_Concatenations/3x10_score_4_sorted,0.4482758620689655,0.5
4,sjiraff skilpadde hjort hjørne fugl grå gartner krabbe klappe kikkert,sjiraff skilpadde,,,"[1.0, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8, 0.8, 0.8]",8.233333333333333,1.0,"['d15', 'd14']","['d15', 'd15', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-8,words_140_150.wav,../3x10_Concatenations/3x10_score_4_sorted,0.7536231884057971,0.8
4,karneval hylle frukt bygge brød blyant blokk bleie blad barn,carnvold hylle frykt bikke bong bø,,,"[1.0, 1.0, 0.8, 0.75, 0.6666666666666666, 0.8333333333333334, 1.0, 0.75, 0.75, 0.6666666666666666]",8.216666666666667,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-4,words_150_160.wav,../3x10_Concatenations/3x10_score_4_sorted,0.6,0.9
4,dør drikke fortid fortau fly flue erter sport søppel snørr,det gikk skje bort dit for tau og fly flue er teller sport søppel snøy snøy,,,"[0.6666666666666666, 0.8, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 0.75, 0.8, 0.75]",7.933333333333333,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",6,words_160_170.wav,../3x10_Concatenations/3x10_score_4_sorted,0.4482758620689655,1.2
4,smerte smart skøyter skjerm sykkel svømme lue krykke pluss premie,smerte smarte pemie,,,"[0.8, 0.75, 0.8, 0.75, 0.8, 1.0, 0.6666666666666666, 0.8, 1.0, 0.8333333333333334]",8.200000000000001,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-7,words_170_180.wav,../3x10_Concatenations/3x10_score_4_sorted,0.7076923076923077,0.9
