score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
3,frakk hjerne grønn grave grå glitter frø hjerte hjørne hus,flakk hjerne glem glade blå hvite fløt hjerte hjørne,,,"[0.75, 0.75, 0.75, 0.8, 0.3333333333333333, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666]",7.05,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-1,words_0_10.wav,../3x10_Concatenations/3x10_score_3_sorted,0.3275862068965517,0.7
3,krabbe fortau bror brød bro barn artist ekorn fort flaske,klabb fortau blod blod blod barn adilt ekorn fot vaskene,,,"[0.6, 0.75, 0.5, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6, 0.75, 0.6666666666666666, 0.8333333333333334]",6.366666666666667,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_10_20.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.3333333333333333, 0.0, 0.5, 0.5, 0.6666666666666666, 0.0, 0.5, 0.0, 0.25, 0.6666666666666666]",0.7
3,fjorten by drops drikke søster sølv snørr smart sky skjerm,"fjorte, tri klops lykke syskel sønn snill smart",,,"[0.6, 0.5, 0.6, 0.8, 0.8333333333333334, 0.6666666666666666, 0.75, 0.75, 0.5, 0.5]",6.5,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-2,words_20_30.wav,../3x10_Concatenations/3x10_score_3_sorted,0.4827586206896552,0.9
3,skjerf skjema svart kran turn trylle troll tre tralle skjære,skjema svart plan trille plan tre plan,,,"[0.75, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.75, 0.6666666666666666, 0.8, 0.75]",7.233333333333333,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-3,words_30_40.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5333333333333333,0.7
3,mus løpe kurv skip kropp skilpadde sjiraff pluss plaster hjerne,løpe kulm klam skilpadde skilpadde pluss passer hjerne,,,"[0.6666666666666666, 0.75, 0.75, 0.6666666666666666, 0.75, 0.8571428571428571, 0.8, 0.75, 0.8571428571428571, 0.75]",7.597619047619047,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18']",-2,words_40_50.wav,../3x10_Concatenations/3x10_score_3_sorted,0.36507936507936506,0.6
3,garn horn hus barn fortau drikke sky skjerf kvart skjære,garn horn hus barn fartøy dykke sky kvart skjære,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.75, 0.6, 0.5, 0.75, 0.75, 0.75]",6.766666666666667,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-1,words_50_60.wav,../3x10_Concatenations/3x10_score_3_sorted,0.21428571428571427,0.3
3,pluss prins hjørne drue sky svart svømme ugle kvern sjakk,bluss prins bjørne drue sky svart svømme,,,"[0.75, 0.8, 0.75, 0.5, 0.5, 0.75, 0.8, 0.75, 0.75, 0.6666666666666666]",7.016666666666667,1.0,"['d18', 'd17']","['d18', 'd18', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-3,words_60_70.wav,../3x10_Concatenations/3x10_score_3_sorted,0.3333333333333333,0.5
3,horn grønn glass karneval jus enhjørning dyne dykke drue sky,orn grønn glass karneval jus enhunding biene dukke røde ky,,,"[0.6666666666666666, 0.75, 0.5, 0.8571428571428571, 0.6666666666666666, 0.7142857142857143, 0.5, 0.75, 0.5, 0.0]",5.904761904761905,0.9,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.25, 0.0, 0.0, 0.0, 0.0, 0.4, 0.75, 0.2, 0.75, 0.3333333333333333]",0.6
3,svømme skjerf lys kurv plaster skjære skive sjakk prins hjørne,svømme sheriff lys gur plaster kjære kive kjøkk prins,,,"[0.8, 0.5, 0.3333333333333333, 0.75, 0.8571428571428571, 0.75, 0.75, 0.3333333333333333, 0.8, 0.75]",6.623809523809524,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15']",-1,words_80_90.wav,../3x10_Concatenations/3x10_score_3_sorted,0.27419354838709675,0.6
3,horn korn fortau flagg drue smør skjorte turn grave grønn,korn fortell flagg drue smør storte tun,,,"[0.6666666666666666, 0.6666666666666666, 0.75, 0.5, 0.75, 0.75, 0.75, 0.6666666666666666, 0.6, 0.5]",6.6,1.0,"['d15', 'd14']","['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd14', 'd14']",-3,words_90_100.wav,../3x10_Concatenations/3x10_score_3_sorted,0.40350877192982454,0.6
3,gris glør glitter glass hus frø krakk fregner brun bror,gris gløy glytte i glæs pus trø krakk fjærnøy bjun broi,,,"[0.75, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.75, 0.5]",6.583333333333333,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",1,words_100_110.wav,../3x10_Concatenations/3x10_score_3_sorted,0.2727272727272727,0.9
3,bro blomst bart frakk drops kran krone søster smør skulder,bio blomst båt fjokk diops bjørn krone søster snøi skuldig,,,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8, 0.75, 0.8, 0.8333333333333334, 0.75, 0.7142857142857143]",7.564285714285714,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",0,words_110_120.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.3333333333333333, 0.0, 0.5, 0.4, 0.2, 1.0, 0.0, 0.0, 0.5, 0.2857142857142857]",0.7
3,ugle trylle troll tre trapp tralle kropp skjerf plaster øre,ugle tille troll t tropp trolle kropp skjev plaster øye,,,"[0.5, 0.8, 0.75, 0.6666666666666666, 0.5, 0.6, 0.75, 0.75, 0.7142857142857143, 0.6666666666666666]",6.697619047619048,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",0,words_120_130.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.2, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]",0.6
3,lys kurv lytte plystre sjiraff skjære rund rød prins hus,lys lite plystige sjiaf kjære junijø prins,,,"[0.3333333333333333, 0.75, 0.75, 0.7142857142857143, 0.8, 0.75, 0.6666666666666666, 0.5, 0.8, 0.6666666666666666]",6.730952380952381,1.0,"['d14', 'd13']","['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd13']",-3,words_130_140.wav,../3x10_Concatenations/3x10_score_3_sorted,0.375,0.8
3,kjerne huske by børste drops søster sky kropp ugle turn,kjerne huske bi børste rops søster sky kropp ugle,,,"[0.5, 0.8, 0.5, 0.8, 0.8, 0.8333333333333334, 0.5, 0.75, 0.75, 0.6666666666666666]",6.9,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",-1,words_140_150.wav,../3x10_Concatenations/3x10_score_3_sorted,0.12727272727272726,0.3
3,syk kurv rød grå glorie horn koffert kikkert bror drue,syk kurv rød gro gror det orn koffert sikkert bror brure,,,"[0.6666666666666666, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6, 0.8, 0.75, 0.75]",6.566666666666666,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",1,words_150_160.wav,../3x10_Concatenations/3x10_score_3_sorted,0.16666666666666666,0.6
3,søster trapp løve kvart skjære rød premie port hjørne frukt,søster trapp løve kvart kjære rød premie fort bjørne frykt,,,"[0.8333333333333334, 0.75, 0.75, 0.75, 0.5, 0.0, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8]",6.633333333333334,0.9,"['d11', 'd12']","['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd11', 'd11']",0,words_160_170.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.25, 0.16666666666666666, 0.2]",0.4
3,glorie glør horn hund bror blad fortau stjerne start sky,"glure, glør, korn, hund, brur, blad, fortau, stjerne, start, ski",,,"[0.8333333333333334, 0.75, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.5, 0.8333333333333334, 0.75, 0.5]",6.5,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",0,words_170_180.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.5, 0.25, 0.5, 0.25, 0.5, 0.25, 0.16666666666666666, 0.14285714285714285, 0.2, 0.3333333333333333]",1.0
3,svart turn trapp mus lytte lyn kvern ku port gul,svart tur dropp mus litt av lin kvarn ku fort,,,"[0.75, 0.6666666666666666, 0.5, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666]",6.25,1.0,"['d10', 'd11']","['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd10']",0,words_180_190.wav,../3x10_Concatenations/3x10_score_3_sorted,"[0.0, 0.25, 0.4, 0.0, 0.4, 1.0, 0.8, 2.0, 1.0, 1.3333333333333333]",0.8
3,gris glør kran kort huske kikkert artist blad by erter,"en gris, glør, gran, kort, puske, kikket, heter artist, blad, en by, erter",,,"[0.5, 0.75, 0.75, 0.6666666666666666, 0.8, 0.6, 0.8, 0.5, 0.0, 0.75]",6.116666666666667,0.9,['d10'],"['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10']",3,words_190_200.wav,../3x10_Concatenations/3x10_score_3_sorted,0.42592592592592593,1.2
3,stjerne smykke mus kvart kurv kropp skitten skip glad glør,stjerne smykke mus kvart kurv kropp skitten skip,,,"[0.8333333333333334, 0.8, 0.6666666666666666, 0.5, 0.5, 0.75, 0.75, 0.6666666666666666, 0.6666666666666666, 0.75]",6.883333333333334,1.0,"['d10', 'd09']","['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd09', 'd09']",-2,words_200_210.wav,../3x10_Concatenations/3x10_score_3_sorted,0.1724137931034483,0.2
3,grå krabbe kort klem kikkert jern fjorten briller bart krykke,"grå 30 45 krem sikkert 1, 4, 3, 4, 5, 6, 7, 8, 9, 10",,,"[0.6666666666666666, 0.6, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.8, 0.6666666666666666, 0.6666666666666666, 0.8]",7.083333333333334,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",5,words_210_220.wav,../3x10_Concatenations/3x10_score_3_sorted,0.6885245901639344,1.4
3,brun flagg flue enhjørning sølv sport søle smart skjorte kvern,"brun, blank, full, enorm, sølv, spekk sølv smak sorte",,,"[0.75, 0.75, 0.75, 0.8571428571428571, 0.6666666666666666, 0.75, 0.25, 0.5, 0.75, 0.75]",6.773809523809524,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",-1,words_220_230.wav,../3x10_Concatenations/3x10_score_3_sorted,0.4838709677419355,1.0
3,tralle tårn plaster ørn skitten skip gutt garn hjerte gris,tralle tårn plast skitten,,,"[0.8, 0.6666666666666666, 0.8571428571428571, 0.5, 0.75, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75]",6.823809523809524,1.0,"['d08', 'd09']","['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd08', 'd08', 'd08', 'd08']",-6,words_230_240.wav,../3x10_Concatenations/3x10_score_3_sorted,0.5689655172413793,0.7
3,grønn glør koffert huske klappe krabbe klem jus buss brun,blør fiske krabbe krabbe! out!,,,"[0.5, 0.75, 0.8, 0.8, 0.8, 0.8, 0.75, 0.6666666666666666, 0.3333333333333333, 0.75]",6.95,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-5,words_240_250.wav,../3x10_Concatenations/3x10_score_3_sorted,0.631578947368421,0.9
3,blomst bleie frakk fortid fortau enhjørning dyne krakk krone start,det blir gøy,,,"[0.6666666666666666, 0.75, 0.75, 0.8, 0.75, 0.7142857142857143, 0.75, 0.75, 0.8, 0.75]",7.480952380952381,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-7,words_250_260.wav,../3x10_Concatenations/3x10_score_3_sorted,0.8636363636363636,1.0
3,søt søster sølv smør smerte skjorte stupe ugle turn troll,søt smerte skjorte stive smerte skjorte stive fugle kul,,,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.8, 0.75, 0.8, 0.5, 0.6666666666666666, 0.75]",7.183333333333334,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-1,words_260_270.wav,../3x10_Concatenations/3x10_score_3_sorted,0.43859649122807015,0.7
3,trapp syk ørn øre ødelagt lys lyn kvern krykke plante,ja!,,,"[0.75, 0.3333333333333333, 0.5, 0.6666666666666666, 0.8571428571428571, 0.6666666666666666, 0.6666666666666666, 0.5, 0.8, 0.8333333333333334]",6.573809523809523,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-9,words_270_280.wav,../3x10_Concatenations/3x10_score_3_sorted,0.9811320754716981,1.0
4,vindu glad garn kikkert klem hund jern huske fortid blad,vindu glad gal kikkert klem hun jeg husker fortid blad,,,"[0.8, 0.6666666666666666, 0.6666666666666666, 0.8, 0.75, 0.6666666666666666, 0.6666666666666666, 0.8, 1.0, 1.0]",7.816666666666666,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_0_10.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.25, 0.5, 0.2, 0.0, 0.0]",0.4
4,buss smykke svømme tjern tårn stjerne planke ødelagt krykke ørn,buss smykke svømme sjern tårn stjerner blanke ødelagte klikke,,,"[0.6666666666666666, 0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 1.0, 0.7142857142857143, 0.8, 0.5]",7.647619047619048,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-1,words_10_20.wav,../3x10_Concatenations/3x10_score_4_sorted,0.15873015873015872,0.6
4,lytte pute ski sju port plystre glitter kjerne kikkert bryter,lytte pute skinn kjur pukk plistre lytter stjerne kikkert bryter,,,"[1.0, 0.75, 0.5, 0.5, 0.6666666666666666, 0.8571428571428571, 0.8333333333333334, 0.75, 0.8, 1.0]",7.6571428571428575,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18', 'd18', 'd18', 'd18']",0,words_20_30.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.75, 0.14285714285714285, 0.2857142857142857, 0.3333333333333333, 0.0, 0.0]",0.6
4,bror sport skjorte ugle tjern svart rød port grå glass,bror sport svarte ugle stjern svart rød port grå glass,,,"[0.75, 0.75, 1.0, 0.75, 0.6666666666666666, 0.75, 0.5, 0.6666666666666666, 0.6666666666666666, 0.75]",7.25,1.0,"['d18', 'd17']","['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd17', 'd17']",0,words_30_40.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.42857142857142855, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2
4,glad hund fugl hus krabbe koffert frø bror bro børste,glad hund fugl krabbe koffert frø bror bro børste,,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.8]",7.35,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_40_50.wav,../3x10_Concatenations/3x10_score_4_sorted,0.07547169811320754,0.1
4,blyant bleie artist fortid fort enhjørning dyne drops skøyter skjorte,blyant bleie artist fortid fort enhjørning dyne drops skøyter,,,"[1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 0.8, 0.8, 0.75]",8.816666666666666,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_50_60.wav,../3x10_Concatenations/3x10_score_4_sorted,0.11594202898550725,0.1
4,skjerm tynn skjørt stjerne plaster ørn lys ku skitten skip,skjerm tynn skjørt stjerne plaster vern lys ku skitten kjip,,,"[0.75, 1.0, 0.6666666666666666, 0.8333333333333334, 0.8571428571428571, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666]",8.19047619047619,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_60_70.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.5]",0.2
4,skinke sju gris hjørne grave glør hus kikkert børste blyant,skinke sju gris hjørne grave gullør hus kikkert børste blyant,,,"[0.8, 0.5, 0.75, 1.0, 0.8, 0.75, 0.6666666666666666, 0.8, 0.8, 1.0]",7.866666666666666,1.0,"['d16', 'd17']","['d17', 'd17', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]",0.1
4,fregner fort drops kropp start sport sølv smør smart skøyter,fregner fort gjør opp kropp start sport sølv smør smart køyter,,,"[1.0, 0.6666666666666666, 0.8, 0.75, 0.75, 0.75, 1.0, 0.75, 0.75, 0.8]",8.016666666666667,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",1,words_80_90.wav,../3x10_Concatenations/3x10_score_4_sorted,0.1,0.3
4,skjerm svart troll tre tralle synge sykkel ørn mus pluss,skjerm svart troll tre tralle synge sykkel ørn mus pluss,,,"[0.75, 0.75, 0.75, 0.6666666666666666, 0.8, 0.75, 0.8, 1.0, 0.6666666666666666, 0.75]",7.683333333333334,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
4,skjema skitten skip skinke ski skilpadde pute garn glass glad,"skjene skitten skip skinke ski kirpade prute garn, glass",,,"[0.75, 0.75, 0.6666666666666666, 0.8, 0.5, 0.8571428571428571, 0.75, 0.6666666666666666, 0.75, 0.6666666666666666]",7.1571428571428575,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15', 'd15', 'd15']",-1,words_100_110.wav,../3x10_Concatenations/3x10_score_4_sorted,0.19672131147540983,0.5
4,fugl klem kjerne hytte fregner brun bror bjørn dør fortid,fugl klem sjerne hytte fregner brun bror bjørn død,,,"[0.6666666666666666, 0.75, 0.75, 1.0, 1.0, 0.75, 0.75, 0.75, 1.0, 0.8]",8.216666666666667,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",-1,words_110_120.wav,../3x10_Concatenations/3x10_score_4_sorted,0.14035087719298245,0.3
4,flakse fjorten erter søster snørr smerte ugle trylle trapp tjern,flakse fjorten erti søster snørr smerte ugle trylle trapp skjærn,,,"[1.0, 1.0, 0.75, 1.0, 0.75, 0.8, 0.75, 1.0, 0.75, 0.6666666666666666]",8.466666666666667,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",0,words_120_130.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]",0.2
4,terning skjerm stjerne lys ørn mus plaster løve løpe kvart,"terning, skjerm, stjerne lys, ørn, mus plaster, løvet kan jeg få pause løpe, kvart",,,"[0.8, 1.0, 1.0, 0.6666666666666666, 0.5, 0.6666666666666666, 0.8571428571428571, 1.0, 1.0, 0.75]",8.24047619047619,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",4,words_130_140.wav,../3x10_Concatenations/3x10_score_4_sorted,0.41379310344827586,1.1
4,sjiraff skilpadde hjort hjørne fugl grå gartner krabbe klappe kikkert,sjiraff skilpadde hjort hjørne fugl grå gartner krabbe kroppe kikkert,,,"[1.0, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8, 0.8, 0.8]",8.233333333333333,1.0,"['d15', 'd14']","['d15', 'd15', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",0,words_140_150.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]",0.1
