speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
a06,[3 2 5 2 3 3 5 4 2 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,hvertiset,,,"[0.8, 0.3333333333333333, 1.0, 0.25, 0.6666666666666666, 0.5, 1.0, 0.75, 0.6666666666666666, 0.8333333333333334]",6.8,1.0,-9,a06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.9122807017543859,1.0
a06,[4 3 5 3 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,bløste prøller brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå brå br,,,"[1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.25, 0.5, 0.6666666666666666, 1.0, 1.0, 0.75]",7.5,1.0,138,a06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,10.444444444444445,14.8
a07,[2 3 4 2 2 2 3 3 2 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,bland bland bland bland bland bland bland bland bland bland bland,,,"[0.6, 0.6666666666666666, 0.6666666666666666, 0.25, 0.3333333333333333, 0.25, 0.5, 0.75, 0.3333333333333333, 0.5]",4.85,1.0,1,a07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.631578947368421,1.1
a07,[2 2 2 1 2 2 2 5 4 2],børste briller bro brød bror brun bryter buss by bygge,det er litt plu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu blu,,,"[0.4, 0.5, 0.3333333333333333, 0.0, 0.25, 0.25, 0.5, 1.0, 0.5, 0.25]",3.9833333333333334,0.9,140,a07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,10.648148148148149,15.0
a08,[4 4 4 3 2 2 3 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,og tiste bann og tiste bann bann bann drog drog drog drog drog drog drog drog drog drog drog drog drog,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.25, 0.75, 0.75, 0.8333333333333334, 0.6666666666666666]",6.416666666666666,1.0,11,a08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.368421052631579,2.1
a08,[3 4 5 5 4 4 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,passt prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider prider,,,"[0.8, 1.0, 1.0, 1.0, 0.75, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0]",9.216666666666667,1.0,138,a08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,18.666666666666668,14.8
a09,[3 3 5 2 2 3 3 5 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,akkist bare bare bare pro blod braier blod blod blod prient,,,"[0.8, 0.6666666666666666, 1.0, 0.5, 0.3333333333333333, 0.5, 0.75, 1.0, 0.8333333333333334, 0.6666666666666666]",7.05,1.0,1,a09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.45614035087719296,1.1
a09,[4 2 4 4 2 5 3 5 3 2],børste briller bro brød bror brun bryter buss by bygge,båsjla præligt prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl prøl pr,,,"[1.0, 0.5, 0.6666666666666666, 1.0, 0.5, 1.0, 0.8333333333333334, 1.0, 0.5, 0.5]",7.5,1.0,101,a09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,9.87037037037037,11.1
a10,[5 5 4 3 2 3 2 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,atist vaan patch bjen va prad braier plok prost prient,,,"[1.0, 1.0, 0.6666666666666666, 0.75, 0.3333333333333333, 0.75, 0.25, 0.75, 0.8333333333333334, 0.5]",6.833333333333333,1.0,0,a10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.5, 1.0, 0.4, 1.0, 0.5, 0.6, 0.4, 0.5, 0.6666666666666666]",1.0
a10,[3 3 5 3 4 4 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,beste prøller brå brå brun brun briter b b,,,"[0.8, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.05,1.0,-1,a10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.37037037037037035,0.9
a11,[2 3 3 4 3 2 3 4 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,arke st dorn både ja blå blå blå blå blå blå blå blå blå blå blå,,,"[0.6, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.25, 0.5, 1.0, 0.6666666666666666, 0.6666666666666666]",6.1,1.0,6,a11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.631578947368421,1.5
a11,[3 1 4 4 1 2 2 3 3 3],børste briller bro brød bror brun bryter buss by bygge,best bredet bredet bredet bredet bredet bredet bredet bredet,,,"[0.8, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.5, 0.75]",4.883333333333333,0.8,-1,a11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6481481481481481,1.0
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,og djist puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan p,,,"[0.6, 0.3333333333333333, 0.3333333333333333, 0.25, 0.0, 0.0, 0.25, 0.6666666666666666, 0.8333333333333334, 0.0]",3.2666666666666666,0.7,139,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,12.431034482758621,14.9
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,"dviler, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø, drø",,,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.75, 1.0, 0.25, 1.0, 0.6, 1.0]",6.6,0.9,138,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,12.732142857142858,14.8
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,hva de? paj pjong blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd bl,,,"[0.6, 0.3333333333333333, 0.5, 1.0, 0.5, 0.75, 0.75, 1.0, 0.8333333333333334, 1.0]",7.266666666666667,1.0,103,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,9.033898305084746,11.3
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,plur plur plur plur pus pita ta,,,"[0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",5.916666666666666,1.0,-3,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7254901960784313,1.0
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,artis bar bar bar bar bar bjørn blå blå braier blå,,,"[0.8, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 1.0, 1.0, 0.75, 0.75, 1.0]",8.3,1.0,1,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.28,0.8
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,blok blomst blient peste bra bra rå rilig brug brug brug,,,"[1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 0.6666666666666666, 0.8333333333333334, 1.0, 1.0, 0.5]",8.833333333333334,1.0,1,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.3392857142857143,0.9
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,"artist, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball, ball",,,"[0.8, 0.6666666666666666, 0.3333333333333333, 1.0, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",6.55,1.0,212,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,26.0,22.2
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,blok bloms belient best bra bra ide delet blu blu blu blu blu blu blu blu,,,"[0.75, 0.6666666666666666, 0.8333333333333334, 1.0, 0.6666666666666666, 0.0, 0.5, 0.3333333333333333, 0.6666666666666666, 0.25]",5.666666666666667,0.9,6,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.75,1.5
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,"atest, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare, bare",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",8.583333333333332,1.0,212,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,25.98,22.2
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,bra bra triljer bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,,,"[0.75, 1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",9.216666666666667,1.0,211,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,15.017543859649123,22.0
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,"artist, bar, bar, barn, but, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, peol, pe",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.6666666666666666]",8.666666666666666,1.0,140,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,17.26,15.0
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,bloc blomst blint baste bra bra bra bra bra gille bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,,,"[0.75, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.75]",8.133333333333333,1.0,428,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,30.696428571428573,43.6
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,artest bar bar bar bar bar bjørn blå blå blå blå blå blå blå,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.5, 0.75, 1.0]",8.05,1.0,4,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.44,1.1
