score,input_string,translated_string,translated_CER,translated_WER,PER,WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,model_name
3,frakk hjerne grønn grave grå glitter frø hjerte hjørne hus,flakk hjerne såret glen glade blå hvite fløk hjertet hjørna,0.43103448275862066,0.9,0.17647058823529413,0.7,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_0_10.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,krabbe fortau bror brød bro barn artist ekorn fort flaske,klabb kårteig blod blod blod barn adilt hekkon,0.543859649122807,0.9,0.26881720430107525,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-2,words_10_20.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,fjorten by drops drikke søster sølv snørr smart sky skjerm,fjorten tre klops lykke,0.7068965517241379,0.9,0.3670886075949367,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-6,words_20_30.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,skjerf skjema svart kran turn trylle troll tre tralle skjære,skjema svar plan,0.7666666666666667,0.9,0.4050632911392405,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-7,words_30_40.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,mus løpe kurv skip kropp skilpadde sjiraff pluss plaster hjerne,løpe gulp klapp skilpadde skilpadde,0.5555555555555556,0.8,0.5072463768115942,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18']",-5,words_40_50.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,garn horn hus barn fortau drikke sky skjerf kvart skjære,garn horn ku hus barn fort fartøy dykke sky ser kvart skjære,0.25,0.5,0.03896103896103896,0.3,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",2,words_50_60.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,pluss prins hjørne drue sky svart svømme ugle kvern sjakk,bluss prins bjørne drue sky svært svømme,0.3508771929824561,0.6,0.25274725274725274,1.0,"['d18', 'd17']","['d18', 'd18', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-3,words_60_70.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,horn grønn glass karneval jus enhjørning dyne dykke drue sky,horn grønn glass karneval juice endening biene dukke røde ky,0.25,0.6,0.3291139240506329,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,svømme skjerf lys kurv plaster skjære skive sjakk prins hjørne,svømme sheriff lys kur plaster kjære kive kjøkk prins,0.25806451612903225,0.6,0.4044943820224719,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15']",-1,words_80_90.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,horn korn fortau flagg drue smør skjorte turn grave grønn,korn får tell flagg drue smør storte tun,0.43859649122807015,0.7,0.504950495049505,1.0,"['d15', 'd14']","['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd14', 'd14']",-2,words_90_100.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,gris glør glitter glass hus frø krakk fregner brun bror,gis gløy glytte i gløgle pus trø,0.6,1.0,0.2631578947368421,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-3,words_100_110.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,bro blomst bart frakk drops kran krone søster smør skulder,bio blomst,0.8448275862068966,0.9,0.34177215189873417,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-8,words_110_120.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,ugle trylle troll tre trapp tralle kropp skjerf plaster øre,ugle tylle tjold tj topp tjolde tjopp,0.5254237288135594,0.9,0.4117647058823529,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-3,words_120_130.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,lys kurv lytte plystre sjiraff skjære rund rød prins hus,lys litt plystige sjiaf kjære jun hjøgjø prins,0.4107142857142857,0.8,0.5064935064935064,1.0,"['d14', 'd13']","['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd13']",-2,words_130_140.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,kjerne huske by børste drops søster sky kropp ugle turn,kjerne huske bi tørste rops søster sky kropp ugle,0.14545454545454545,0.4,0.24719101123595505,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",-1,words_140_150.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,syk kurv rød grå glorie horn koffert kikkert bror drue,syk kyrv rød gro gror det orn koffert sikkert bror grua,0.18518518518518517,0.7,0.3670886075949367,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",1,words_150_160.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,søster trapp løve kvart skjære rød premie port hjørne frukt,søster trapp løve kvart kjære røde premie fort bjørne frykt,0.0847457627118644,0.5,0.37681159420289856,1.0,"['d11', 'd12']","['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd11', 'd11']",0,words_160_170.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,glorie glør horn hund bror blad fortau stjerne start sky,glure glør korn hund brur blad fortau stjernen start ski,0.10714285714285714,0.5,0.5068493150684932,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",0,words_170_180.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,svart turn trapp mus lytte lyn kvern ku port gul,svart tur dropp mus lytte lyn kvarn ky,0.2916666666666667,0.6,0.25882352941176473,1.0,"['d10', 'd11']","['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd10']",-2,words_180_190.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,gris glør kran kort huske kikkert artist blad by erter,en gris glør gran kort pusker kikker til artist blad en by erter,0.2222222222222222,0.6,0.39325842696629215,1.0,['d10'],"['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10']",3,words_190_200.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,stjerne smykke mus kvart kurv kropp skitten skip glad glør,stjerne smykke mus kvart kurv kropp skitten skip,0.1724137931034483,0.2,0.3835616438356164,1.0,"['d10', 'd09']","['d10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd10', 'd09', 'd09']",-2,words_200_210.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,grå krabbe kort klem kikkert jern fjorten briller bart krykke,grå 30 kort krem sikkert igjen skrotten fyller bak,0.4262295081967213,0.8,0.5068493150684932,1.0,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",-1,words_210_220.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,brun flagg flue enhjørning sølv sport søle smart skjorte kvern,brun flank rulle emu selv stakk,0.6451612903225806,0.9,0.21686746987951808,0.9,['d09'],"['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd09']",-4,words_220_230.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,tralle tårn plaster ørn skitten skip gutt garn hjerte gris,det er skittent,0.7586206896551724,1.0,0.34782608695652173,1.0,"['d08', 'd09']","['d09', 'd09', 'd09', 'd09', 'd09', 'd09', 'd08', 'd08', 'd08', 'd08']",-7,words_230_240.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,grønn glør koffert huske klappe krabbe klem jus buss brun,krem,0.9298245614035088,1.0,0.45263157894736844,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-9,words_240_250.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,blomst bleie frakk fortid fortau enhjørning dyne krakk krone start,nei,0.9696969696969697,1.0,0.5064935064935064,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-9,words_250_260.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,søt søster sølv smør smerte skjorte stupe ugle turn troll,kjøtt peste grønn smerte smerte skjorte skjorte stive fugler ku,0.5263157894736842,0.8,0.16455696202531644,0.7,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",0,words_260_270.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
3,trapp syk ørn øre ødelagt lys lyn kvern krykke plante,klipp skinn bønn,0.8113207547169812,1.0,0.36363636363636365,1.0,['d08'],"['d08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08', 'd08']",-7,words_270_280.wav,../3x10_Concatenations/3x10_score_3_sorted,NNL-medium-verbatim
4,vindu glad garn kikkert klem hund jern huske fortid blad,vindu glad garn kikkert klem hun,0.42857142857142855,0.5,0.410958904109589,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-4,words_0_10.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,buss smykke svømme tjern tårn stjerne planke ødelagt krykke ørn,buss smykke svømme skjerm tårn stjerner planke ødelagt klikke,0.15873015873015872,0.4,0.5070422535211268,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-1,words_10_20.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,lytte pute ski sju port plystre glitter kjerne kikkert bryter,lytte plyte ski sju pokker plystre lytter tjerne kikkert bryter,0.14754098360655737,0.4,0.1917808219178082,1.0,"['d19', 'd18']","['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd18', 'd18', 'd18', 'd18']",0,words_20_30.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,bror sport skjorte ugle tjern svart rød port grå glass,bror sporte ugle sjæl svart rød port grå glass,0.2037037037037037,0.3,0.3253012048192771,0.9,"['d18', 'd17']","['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd17', 'd17']",-1,words_30_40.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,glad hund fugl hus krabbe koffert frø bror bro børste,glad hund fugl krabbe koffert frø bror bro børste,0.07547169811320754,0.1,0.4117647058823529,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_40_50.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,blyant bleie artist fortid fort enhjørning dyne drops skøyter skjorte,blyant bleie artist fortid fort enhjørning dyne drops skøyter,0.11594202898550725,0.1,0.5057471264367817,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_50_60.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,skjerm tynn skjørt stjerne plaster ørn lys ku skitten skip,skjerm tynn skjørt stjerne plaster vern lys ku skitten kjip,0.06896551724137931,0.2,0.17647058823529413,0.7,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_60_70.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,skinke sju gris hjørne grave glør hus kikkert børste blyant,skinke sju gris hjørne grave gullør hus kikkert børste blyant,0.03389830508474576,0.1,0.26881720430107525,1.0,"['d16', 'd17']","['d17', 'd17', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,fregner fort drops kropp start sport sølv smør smart skøyter,fregner fort gjør opp kropp start sport sølv smør smart kjøter,0.13333333333333333,0.3,0.3670886075949367,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",1,words_80_90.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,skjerm svart troll tre tralle synge sykkel ørn mus pluss,skjerm svart troll tre tralle synge sykkel ørn mus pluss,0.0,0.0,0.4050632911392405,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,skjema skitten skip skinke ski skilpadde pute garn glass glad,skjene skitten skip skinke ski kirkepadde pute,0.36065573770491804,0.5,0.5072463768115942,1.0,"['d15', 'd16']","['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd15', 'd15', 'd15']",-3,words_100_110.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,fugl klem kjerne hytte fregner brun bror bjørn dør fortid,fugl klem tjerne hytte fregner brun bror bjørn død,0.14035087719298245,0.3,0.03896103896103896,0.3,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",-1,words_110_120.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,flakse fjorten erter søster snørr smerte ugle trylle trapp tjern,flakse fjorten erti søster snørr smerte ugle trylle trapp sjæl,0.09375,0.2,0.25274725274725274,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",0,words_120_130.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,terning skjerm stjerne lys ørn mus plaster løve løpe kvart,terning skjerm stjerne lys ørn mus plaster løvet kan jeg få pause løpe kvart,0.3103448275862069,0.5,0.3291139240506329,1.0,['d15'],"['d15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15', 'd15']",4,words_130_140.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,sjiraff skilpadde hjort hjørne fugl grå gartner krabbe klappe kikkert,sjiraff skilpadde hjort hjørne fugl bjørn,0.4492753623188406,0.5,0.4044943820224719,1.0,"['d15', 'd14']","['d15', 'd15', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",-4,words_140_150.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,karneval hylle frukt bygge brød blyant blokk bleie blad barn,karneval hylle sykt bigge bjø blyant blokk breie blad barn,0.11666666666666667,0.4,0.504950495049505,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",0,words_150_160.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,dør drikke fortid fortau fly flue erter sport søppel snørr,det gikk ikke fortid på tau fly flue erter sport søppel snøy,0.20689655172413793,0.6,0.2631578947368421,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",2,words_160_170.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,smerte smart skøyter skjerm sykkel svømme lue krykke pluss premie,smerte smart skøytetøy skjeim sykkel svømme lue teke pluss premie,0.12307692307692308,0.3,0.34177215189873417,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",0,words_170_180.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,grave hjørne hjerne klo kikkert jern hylle bryter brød blokk,grave hjørnet jernet glo kikkert jern hylle bryter brød lokk,0.08333333333333333,0.4,0.4117647058823529,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",0,words_180_190.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,flaske fjorten stupe smerte skjorte tre lys kvern plaster sjiraff,flaske fjorten stype smerte skjorte tre lys kvern plaster sjiraff,0.015384615384615385,0.1,0.5064935064935064,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",0,words_190_200.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,skitten skilpadde skjære premie port grave gris kort kart karneval,sytten skilpadde skjære remi port grave gris kort kart karneval,0.06060606060606061,0.2,0.24719101123595505,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12']",0,words_200_210.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,jern bryter børste blokk bart drikke fortau flaske ekorn krakk,mye jern bryter børste blokk bart drikke fortau flaske ekorn krak,0.08064516129032258,0.2,0.3670886075949367,1.0,['d12'],"['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",1,words_210_220.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,skulder skjorte trylle tjern skjerm øre lys plaster skitten rund,skulder skjorte trille sern skjerm være lys plaster skitten lund,0.09375,0.4,0.37681159420289856,1.0,['d12'],"['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",0,words_220_230.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,grave gul grønn fugl hjort kort kjerne kikkert kart hytte,grave gul grønn fugl hjort kort tjerne kikkert kart hytta,0.03508771929824561,0.2,0.5068493150684932,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",0,words_230_240.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
4,buss brun bart fort ekorn krakk sport søle smykke smerte,hvis brun bartsport ekorn krakk sport søle smykke smerte,0.08928571428571429,0.3,0.25882352941176473,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",-1,words_240_250.wav,../3x10_Concatenations/3x10_score_4_sorted,NNL-medium-verbatim
5,gutt gul glør glass fugl frukt hjort korn kø klappe,gitt gul glesj glass fugl flukt,0.5098039215686274,0.7,0.39325842696629215,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-4,words_0_10.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,kart karneval internett briller børste blyant blomst blokk bleie blå,svart karneval internett spiller barsel blyant blomst blokk bleie nå,0.1323529411764706,0.4,0.3835616438356164,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_10_20.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,bjørn bart flue enhjørning dyne dykke dør bygge kort fly,bjørn barte flyve enhjørning dyne dyne dykke dør bygge kopp fly,0.17857142857142858,0.4,0.5068493150684932,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",1,words_20_30.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,sport søt søle snø start tynn syk torne terning synge,sport søt søle snø start tynn syk tone terning synge,0.018867924528301886,0.1,0.21686746987951808,0.9,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_30_40.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,sykkel nøkkel munn lys lyn lue ku sjø plante skinke,sykkel nøkkel men lys lin lue tu sjø plante skinke,0.0784313725490196,0.3,0.34782608695652173,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_40_50.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,grønn gul gutt hjerte grave hjørne gris glad grå glorie,grønn gul gutt hjerte grave i hjørnet gris glad grå glorie,0.05454545454545454,0.2,0.45263157894736844,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",1,words_50_60.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,glør fugl glass gartner hjort kø hund krabbe frø kort,glør fugl glass gartner hjort krabb hund krabbe frø kort,0.07547169811320754,0.1,0.5064935064935064,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_60_70.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,koffert klo klem klappe kart karneval jus jern internett hytte,koffert klo klem klappe kart karneval jus jern internett hytte,0.0,0.0,0.16455696202531644,0.7,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,hylle huske frukt blå fregner by brun brød bro briller,hylle huske frykt blå fregner by brun brød bro riller,0.037037037037037035,0.2,0.36363636363636365,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_80_90.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,børste blyant blomst blokk bleie blad bjørn bart artist kran,børste blyant blomst blokk bleie blad bjørn bart artist kran,0.0,0.0,0.410958904109589,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,buss bygge frakk dør fortid fort fly flue flette flakse,buss bygge frakk dør fortid fort fly flue flette flakse,0.0,0.0,0.5070422535211268,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_100_110.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
5,flagg fjorten erter enhjørning ekorn dyne dykke drue drops krakk,flagg 14 erter enhjørning ekorn dyne dykke drue drops trapp,0.15625,0.2,0.1917808219178082,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_110_120.wav,../3x10_Concatenations/3x10_score_5_sorted,NNL-medium-verbatim
