score,input_string,translated_string,translated_CER,translated_WER,PER,WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,model_name
[3 3 4 3 3 5 3 3 4 4],flette plaster børste klone brå kø rike lys sjakk skjære,klakk bysj blir det lys fri sjuk sjuk,1.0,1.0,0.44155844155844154,1.0,"['a30', 'a04', 'a20', 'a31', 'a21', 'a11', 'a25', 'a22', 'a26', 'a28']","['a20', 'a26', 'a04', 'a30', 'a28', 'a21', 'a25', 'a11', 'a22', 'a31']",-2,words_370_380.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 3 3 3 3 4 4 5 5],vær drue port hjørne klar kart smerte port grønn blyant,hjerne sverd dør brunst brunst,1.0,1.0,0.3548387096774194,1.0,"['d12', 'a14', 'a32', 'd01', 'a29', 'a26', 'a05', 'a06']","['a29', 'd01', 'a06', 'a26', 'a14', 'a32', 'a06', 'a05', 'd12', 'd12']",-5,words_380_390.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 2 5 4 5 2 4 3 3 5],plystre krone planke myr kø snørr flette blyant glitter terning,gull,1.0,1.0,0.4175824175824176,1.0,"['d04', 'a14', 'a31', 'd01', 'a10', 'a29', 'a11', 'd13', 'a13', 'a06']","['d01', 'a06', 'd13', 'a14', 'a10', 'a11', 'a13', 'a29', 'a31', 'd04']",-9,words_390_400.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 3 2 4 5 2 3 5 5],ugle tynn sur skjerm snø internett kikkert kropp fjær frukt,lille tårn ynkerned rælo hadde jeg jeg,1.0,1.0,0.38202247191011235,1.0,"['a17', 'd17', 'a10', 'a29', 'a16', 'a22', 'a18', 'a28', 'a15', 'a33']","['d17', 'a18', 'a15', 'a29', 'a10', 'a28', 'a17', 'a22', 'a16', 'a33']",-3,words_400_410.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 5 5 5 4 2 2 5 5 5],snø snø frukt flagg sur troll glør trykk lue kran,krabbe knøte klinke knøte syk smerte brå på løstre hvert,1.0,1.0,0.35294117647058826,0.9,"['a30', 'd02', 'a14', 'd06', 'd17', 'a21', 'a23', 'a07', 'd08', 'a27']","['a23', 'd06', 'a27', 'd08', 'a14', 'a21', 'a07', 'a30', 'd02', 'd17']",0,words_410_420.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 5 4 3 4 4 3 2 4 3],frakk frukt bart søster kort fregner rød tjern hjerte fortau,skjerf søppel snø,1.0,1.0,0.43373493975903615,1.0,"['a26', 'a11', 'a18', 'a33', 'a05', 'a15', 'd08', 'a27']","['a27', 'd08', 'a27', 'a33', 'a15', 'a18', 'a11', 'a26', 'a05', 'a05']",-7,words_420_430.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 3 4 3 5 3 2 4 5 3],sur klem ski trylle skulder trykk sykkel jern ni sur,plantejobb yindu klappej,1.0,1.0,0.4,0.8,"['d12', 'a02', 'a16', 'a23', 'a22', 'a12', 'a28', 'a05', 'a15', 'a33']","['a28', 'a05', 'a15', 'a02', 'a16', 'a22', 'a12', 'd12', 'a33', 'a23']",-7,words_430_440.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 3 5 5 5 5 5 4 5 5],brå brød bart blomst blad internett øre dykke sky artist,frøsjmart mygge,1.0,1.0,0.4482758620689655,1.0,"['d02', 'a30', 'a20', 'd10', 'a31', 'd01', 'd13', 'a19', 'a06']","['a30', 'a06', 'd13', 'd02', 'd13', 'd10', 'a31', 'a20', 'd01', 'a19']",-8,words_440_450.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 3 4 5 3 2 3 4 4 5],tralle bro drops sjiraff skjerm ugle mus ski gul hylle,lille møkk sier all flaske grytor er det ikke flagg trykk tryna,1.0,1.0,0.3950617283950617,1.0,"['d19', 'a14', 'd14', 'd11', 'a07', 'a12', 'a26', 'a27']","['a27', 'd14', 'a12', 'd11', 'a14', 'a07', 'a14', 'd19', 'a26', 'd11']",2,words_450_460.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 3 3 5 3 5 3 3 4],gris drops ski fortid gutt turn buss tralle søle skøyter,artist hjelpe av det kort smerte blomst,1.0,1.0,0.39325842696629215,1.0,"['a09', 'a14', 'd17', 'a16', 'a23', 'a25', 'a33', 'a27']","['a27', 'a33', 'a16', 'a23', 'd17', 'a14', 'a09', 'a25', 'a23', 'd17']",-3,words_460_470.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 4 3 3 5 3 5 3 5 3],flue skjerm øre synge lys kvart ni søster sju kikkert,tralle skøyter og skøyter,1.0,1.0,0.4588235294117647,1.0,"['a32', 'a31', 'a29', 'd15', 'a23', 'd13', 'd18', 'a15', 'd08', 'a27']","['d08', 'd15', 'a15', 'a23', 'a31', 'a32', 'a27', 'd13', 'd18', 'a29']",-6,words_470_480.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 5 5 2 5 4 3 2 3],bygge skjerf flakse fortid søster ørn lun plystre glør sølv,sjakkje smerte stropps trille grall prins prins stjerne trille,1.0,1.0,0.42857142857142855,1.0,"['d02', 'a04', 'a09', 'a34', 'a16', 'a19', 'a28', 'a13', 'a08', 'a27']","['a19', 'a34', 'd02', 'a16', 'a08', 'a27', 'a28', 'a04', 'a13', 'a09']",-1,words_480_490.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 3 4 3 5 5 2 5],snø fugl skinke glass torne plaster børste bjørn glad syk,sjøhute skulder fjotten smør smykken skilpadde lys sjø,1.0,1.0,0.4430379746835443,1.0,"['d19', 'd05', 'd16', 'd10', 'd17', 'a23', 'd13', 'd09', 'a06', 'a27']","['d13', 'd10', 'd09', 'a23', 'a06', 'd19', 'd05', 'd17', 'a27', 'd16']",-2,words_490_500.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 3 5 4 4 4 3 5 4 5],skive trapp troll fregner nøkkel hjerne sølv premie plystre glad,karne navol,1.0,1.0,0.41379310344827586,1.0,"['d05', 'a04', 'd04', 'd10', 'a31', 'a34', 'a21', 'a05', 'd09', 'a27']","['d04', 'a27', 'a31', 'a34', 'd10', 'a04', 'd09', 'a05', 'a21', 'd05']",-8,words_500_510.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 3 3 5 4 4 4 4 5],kropp sjiraff trikk skjema hjerne smykke lys grønn lytte hund,grone tar,1.0,1.0,0.4444444444444444,1.0,"['d19', 'a02', 'a32', 'a29', 'a11', 'a01', 'a18', 'a28', 'a13', 'a33']","['a29', 'a02', 'a28', 'd19', 'a33', 'a13', 'a01', 'a18', 'a11', 'a32']",-8,words_510_520.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 3 3 3 2 3 4 2 3 4],krabbe kvart lue sykkel blå gris barn søppel dør knar,start lurve kliemie lærer buss qui lidel,1.0,1.0,0.449438202247191,1.0,"['a04', 'd12', 'a09', 'a03', 'a14', 'a32', 'a22', 'a07', 'a28', 'a15']","['d12', 'a14', 'a28', 'a04', 'a07', 'a09', 'a32', 'a03', 'a15', 'a22']",-3,words_520_530.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[2 3 2 5 2 3 5 5 2 3],rød lytte svømme smart glør horn glitter prins flagg løve,glitter løve brelj lyd sykkel tykke gartner brul flaske breie myk,1.0,1.0,0.4588235294117647,1.0,"['a17', 'd04', 'a03', 'a32', 'd10', 'a16', 'a10', 'a23', 'a21']","['a17', 'a10', 'd10', 'a16', 'a03', 'a32', 'd04', 'a23', 'a32', 'a21']",1,words_530_540.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 4 1 4 4 2 4 4 5 3],kjerne sport søppel plaster grå fortau kropp søppel smart støvel,broms digge svære arm lister,1.0,1.0,0.4675324675324675,1.0,"['d06', 'a34', 'a16', 'a22', 'a07', 'd03', 'a15', 'd08']","['a34', 'a16', 'a15', 'a22', 'd08', 'a34', 'd06', 'd08', 'd03', 'a07']",-5,words_540_550.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 5 4 5 5 4 5 3 4 5],trapp løve krykke krone lue skulder kran brun børste trykk,om skjerm løpe røde frakse kong trykk,1.0,1.0,0.41333333333333333,0.9,"['d12', 'd04', 'a05', 'a29', 'd13', 'a33', 'a26', 'd18', 'a19', 'd08']","['d12', 'a19', 'a29', 'd18', 'd04', 'a26', 'd13', 'd08', 'a05', 'a33']",-3,words_550_560.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[5 5 5 3 4 2 4 4 3 3],kropp lyn plante barn smør horn snørr fort krykke pluss,bra bryter bryter bjørn bryter tropp bryter bryter bryter bryter bryter bjørn bryter bryter bryter bryter bryter bjørn bjørn bjørnvall by,1.0,1.0,0.4470588235294118,0.9,"['a20', 'a02', 'd04', 'a32', 'd15', 'a21', 'd11', 'a25', 'a19', 'a27']","['d15', 'a19', 'd11', 'a20', 'a21', 'a02', 'a25', 'a27', 'a32', 'd04']",11,words_560_570.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 2 5 5 5 5 5 3 4 3],premie grå smerte erter lærer pluss internett søster gutt skjære,gusj karnevald ekornkjele snøy tårnet kvadd,1.0,1.0,0.41333333333333333,1.0,"['d19', 'd12', 'd16', 'a14', 'a32', 'a31', 'a21']","['a32', 'a14', 'd16', 'd16', 'a14', 'a31', 'a31', 'd19', 'a21', 'd12']",-4,words_570_580.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[3 3 5 4 5 3 2 4 4 4],glør glorie tynn hund svart klone søle løpe myr pære,lys panku internat from trille frø fra krabbe,1.0,1.0,0.3563218390804598,1.0,"['d04', 'a02', 'a32', 'a31', 'a34', 'a29', 'a22', 'a07', 'a13']","['a29', 'a13', 'a34', 'a07', 'd04', 'a29', 'a02', 'a31', 'a22', 'a32']",-2,words_580_590.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
[4 4 3 4 4 5 4 5 5 5],grave klappe søle flue koffert jern stjerne knær erter sil,sport frue snørr kvern blå klud klud plaster,1.0,1.0,0.39759036144578314,1.0,"['a17', 'a16', 'a21', 'd14', 'a29', 'a25', 'a15', 'd03']","['a21', 'a25', 'a16', 'a25', 'a15', 'd14', 'a29', 'a16', 'd03', 'a17']",-2,words_590_600.wav,../3x10_Concatenations/3x10_no_group_mixed,NNL-base-verbatim
