speaker_id,score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,audio_name,audio_path,model_name
a10,[5 5 4 3 2 3 2 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,atist vaan patch bjen va prad braier plok prost prient,0.45614035087719296,1.0,0,a10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a10,[3 3 5 3 4 4 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,beste prøller brå brå brun brun briter b b,0.37037037037037035,0.9,-1,a10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a11,[2 3 3 4 3 2 3 4 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,arke st dorn både ja blå blå blå blå blå blå blå blå blå blå blå,0.631578947368421,1.5,6,a11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a11,[3 1 4 4 1 2 2 3 3 3],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,best bredet bredet bredet bredet bredet bredet bredet bredet,0.6481481481481481,1.0,-1,a11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,0.5057471264367817,1.0,og djist puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan puan p,12.431034482758621,14.9,139,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,0.5068493150684932,1.0,dviler drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø drø,10.107142857142858,14.8,138,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,0.5057471264367817,1.0,hva de paj pjong blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd blåd bl,9.016949152542374,11.3,103,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,0.5068493150684932,1.0,plur plur plur plur pus pita ta,0.7254901960784313,1.0,-3,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artis bar bar bar bar bar bjørn blå blå braier blå,0.28,0.8,1,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blok blomst blient peste bra bra rå rilig brug brug brug,0.3392857142857143,0.9,1,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball ball,21.58,22.1,212,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blok bloms belient best bra bra ide delet blu blu blu blu blu blu blu blu,0.75,1.5,6,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,atest bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare bare,21.56,22.2,212,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,0.5068493150684932,1.0,bra bra triljer bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,15.017543859649123,22.0,211,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bar bar barn but peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol peol pe,14.28,14.7,140,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,bloc blomst blint baste bra bra bra bra bra gille bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,30.696428571428573,43.6,428,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artest bar bar bar bar bar bjørn blå blå blå blå blå blå blå,0.44,1.1,4,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,0.5068493150684932,1.0,blok blomst blient bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,31.98148148148148,43.8,430,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar,17.14,22.0,212,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,15.303571428571429,22.1,212,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artiset bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar,17.08,22.0,211,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra,15.303571428571429,22.1,212,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,0.5057471264367817,1.0,artist per per per pion blå blå bra er blå blå,0.43137254901960786,0.9,1,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,0.5068493150684932,1.0,blåst blir and bostet bra boror lirer boror bror bror bror bror bror bror,0.6363636363636364,1.2,4,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artest bar bar bar bar bar bar bar bion blå blå bra i 2,0.52,1.2,4,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,Tiny
