speaker_id,score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,audio_name,audio_path,model_name
a09,[3 3 5 2 2 3 3 5 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,akist barn bæch bøhrent bråk bæh,1.0,1.0,-4,a09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a09,[4 2 4 4 2 5 3 5 3 2],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,brødbrød brød benga,1.0,1.0,-7,a09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a10,[5 5 4 3 2 3 2 3 3 2],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bjørn bajsj bjørn bjørn brad brad breie plak bromst brant brian,1.0,1.0,3,a10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a10,[3 3 5 3 4 4 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste lille bro bro bro bror bror bro bro bro bren briten bi bi bi bi bi bi bi bi bi bi bi,1.0,1.0,13,a10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a11,[2 3 3 4 3 2 3 4 3 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,,1.0,1.0,-10,a11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a11,[3 1 4 4 1 2 2 3 3 3],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,bare rydd på ro derre har rulle på rom bare der tors bi b,1.0,1.0,4,a11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a12,[2 2 3 2 1 1 2 2 3 1],artist barn bart bjørn blå blad bleie blomst blyant børste,0.5057471264367817,1.0,bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn,1.0,1.0,12,a12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a12,[2 3 3 1 3 4 2 5 3 4],briller bro brød bror brun bryter bygge dør drikke drops,0.5068493150684932,1.0,druer druer druer druer druer druer druer druer,1.0,1.0,-2,a12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a13,[2 2 3 3 4 3 4 4 4 4],artist bart bjørn blå blad bleie blokk blomst blyant børste,0.5057471264367817,1.0,pian behan behan behan behan behjelom behan behan behjelom behan behn,1.0,1.0,1,a13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a13,[2 3 3 3 3 2 5 3 3 3],briller bro brød bror brun bryter buss by bygge dør,0.5068493150684932,1.0,blod blod dø,1.0,1.0,-7,a13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a14,[3 5 3 5 3 5 5 5 3 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,arktis bær bær bær barn barn bart bjørn bjørn blod blod,1.0,1.0,1,a14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a14,[5 4 4 5 5 3 3 5 5 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blokk blomst lient børste bra rå lille bros,1.0,1.0,-2,a14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a15,[4 3 3 5 4 3 3 4 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bæl balt barn barts bjørn bøhl,1.0,1.0,-3,a15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a15,[3 3 3 4 3 2 2 3 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blakk blomst belliant bøste blad blad bøl,1.0,1.0,-3,a15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a16,[5 5 5 5 4 5 3 3 3 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar barn barn bart bert bjørn bjørn brån,1.0,1.0,0,a16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a16,[3 5 5 4 5 3 5 5 5 5],blokk blomst blyant børste bra briller bro brød bror brun,0.5068493150684932,1.0,broch blomst blyant børste bra triller bror brun,1.0,1.0,-2,a16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a17,[5 5 5 5 5 3 4 3 4 4],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar barn bart bort bjørn bjørn bjørn bjørn blo bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn bjørn,1.0,1.0,16,a17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a17,[3 3 4 4 5 5 3 4 3 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,broch blomst lingent barste bra brå bror,1.0,1.0,-3,a17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a18,[3 4 4 4 4 5 5 4 4 5],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar bar bær bær bærk bærk bjørn blå blod,1.0,1.0,1,a18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,0.5068493150684932,1.0,blakk blomst lijand bra brøl,1.0,1.0,-5,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar barn bært bjørn bjørn brå,1.0,1.0,-2,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brød brød brød brød,1.0,1.0,-6,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar bår,1.0,1.0,-6,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brakker blomst friant børste bra bra brå brå brå brå brå brå brå brå brå brå brå brå,1.0,1.0,8,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,0.5057471264367817,1.0,artist bær barn barn barn bjørn blå blå dag,1.0,1.0,-1,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,0.5068493150684932,1.0,blomst blir end barte bru,1.0,1.0,-5,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barr barr barr barr barr bier bjørn blå brød brød,1.0,1.0,3,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,broch blomst begynt bor,1.0,1.0,-6,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar barn barn bart bjørn bjørn bråk bro,1.0,1.0,0,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,prakk blomst blyant første dra brå brød bror,1.0,1.0,-2,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bale bale bale barn barn patt bjørn blå,1.0,1.0,-1,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blakk bolanst bli alt børste blad blør,1.0,1.0,-3,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barn hvert m,1.0,1.0,-4,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,møkk blomst blindt børste bra brød mjøl,1.0,1.0,-3,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,er det trist bær bær bær du bangs gjør den bra bra bra,1.0,1.0,3,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brøk brød brød brønn brød brud bror,1.0,1.0,-3,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artis bær bær bær barn barn børk,1.0,1.0,-3,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a28,[5 3 5 4 3 3 3 4 4 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blakk blomst blyant børste børst tre bra brød brød brød brød brød,1.0,1.0,2,a28_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a29,[5 4 4 5 5 4 4 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bar bar bart bart bjell blogs,1.0,1.0,-3,a29_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a29,[5 3 3 5 4 3 3 3 4 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blokk broms theot blood brood,1.0,1.0,-5,a29_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a30,[4 5 3 3 3 3 4 4 2 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær bær barn barn bart bjørn blod,1.0,1.0,-1,a30_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a30,[3 4 4 4 5 3 2 5 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,lokkblomst bror,1.0,1.0,-8,a30_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a31,[4 4 4 5 4 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barn hvert bjørn bjørn rolhn bro,1.0,1.0,-1,a31_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a31,[2 5 3 5 5 3 5 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,frokk blomst klingant barte bra brå brå brå br bror,1.0,1.0,0,a31_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a32,[3 4 4 4 5 3 5 3 5 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,bar bar bar barn barn bart bjørn bjørn blå brud,1.0,1.0,0,a32_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a32,[4 3 5 3 4 4 4 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,bløtt blåst blyant børsteam råd bror,1.0,1.0,-4,a32_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a33,[3 4 5 5 5 3 5 5 5 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artisj der bar bar ball bart bjell blå bl,1.0,1.0,-1,a33_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a33,[5 3 4 5 3 4 5 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blokk blomst bli alt børste dra brå briller bro høre det brå bror,1.0,1.0,3,a33_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a34,[3 4 3 4 2 4 4 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær bær brær brær brær br,1.0,1.0,36,a34_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
a34,[2 5 5 4 3 3 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brøtt blomst blir gjemt beste bror,1.0,1.0,-4,a34_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d01,[2 5 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,barn bart bjørn blå blå,1.0,1.0,-5,d01_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d01,[5 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,verste bror bror brød ja bror bror hun brøyter bru,1.0,1.0,0,d01_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d02,[3 5 5 5 5 5 5 5 5 5],artist bart bjørn blå blad bleie blokk blomst blyant børste,0.5057471264367817,1.0,akist barth bjørn blå blad bleie kan betale pause blokk blomst blyant børste børste børste børste børste børste børste børste børste børste børste børste børste børste,1.0,1.0,16,d02_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d02,[5 4 5 5 5 5 4 5 3 5],briller bro brød bror brun bryter buss by bygge dør,0.5068493150684932,1.0,briller bror brun brun briter puss by bygges dør,1.0,1.0,-1,d02_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d03,[5 5 5 5 4 3 4 4 3 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bart bjørn bli jent,1.0,1.0,-4,d03_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d03,[5 5 4 3 4 4 3 4 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,første briller bro er rød beroer bygge bygge,1.0,1.0,-2,d03_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d04,[5 5 5 5 5 4 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artisk barn bart bjørn blod blad blod blomst blyant blyant,1.0,1.0,0,d04_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d04,[5 5 5 5 4 5 3 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,briller ro brød bror brun ryter buss i bygge bygge,1.0,1.0,0,d04_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d05,[5 5 3 5 5 5 5 5 5 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist ball barth bjøl blå blad blåst blåst blomst blyant,1.0,1.0,0,d05_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d05,[5 5 5 5 5 5 5 3 5 5],børste briller bro brød bror brun buss by bygge dør,0.5068493150684932,1.0,børstebrød brøler bror brød bror brød bror brød bryn bryn bysj dør dør dør dør,1.0,1.0,5,d05_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d06,[5 4 5 5 4 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,hertist hval bart bert bjørn blå blad blod blomst fordi hjelp,1.0,1.0,1,d06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d06,[5 5 5 5 4 5 5 4 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,brødet brød brød fjord brød brød brødet pysj pi pi bygge,1.0,1.0,1,d06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d07,[5 5 5 5 5 5 5 5 4 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist som ban bakk bjørn blå blå blå blomst blyant,1.0,1.0,0,d07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d07,[5 5 4 4 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,verste briller behov brød bror brun bryter buss by bygge,1.0,1.0,0,d07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d08,[5 2 4 4 4 4 3 5 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,bjørn,1.0,1.0,-9,d08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d08,[2 4 5 5 3 5 3 4 4 5],børste briller brød bror brun bryter buss by bygge dør,0.5068493150684932,1.0,biler,1.0,1.0,-9,d08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d09,[2 5 3 2 2 4 4 4 2 5],artist barn bart bjørn blå blad bleie blokk blomst børste,0.5057471264367817,1.0,bjørn pystadsalasen til to to brag bleie den verste,1.0,1.0,-1,d09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d09,[3 5 4 3 5 5 5 5 5 5],briller bro brød brun bryter buss by bygge dør drikke,0.5068493150684932,1.0,drikke,1.0,1.0,-9,d09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d10,[3 5 5 5 5 3 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,at du er tilst barn bart bjørn blå blad blad blomst blendt,1.0,1.0,2,d10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d10,[5 5 5 5 4 5 5 5 3 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste briller bro brød bror bror brun bryter bugge,1.0,1.0,-1,d10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d11,[5 5 4 5 1 3 5 2 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,barn barth bjørn bjørn på lad blomst blyant blyant,1.0,1.0,-1,d11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d11,[5 5 5 5 3 4 5 4 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste briller tro prøve bygge,1.0,1.0,-5,d11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d12,[5 5 4 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,er trist barn bart bjørn blod blod blod blomst blyant,1.0,1.0,0,d12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d12,[4 5 5 5 3 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børstad biler bro brød bror bror bror brun bryter buss bygge bygge,1.0,1.0,2,d12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d13,[5 2 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bort til bjørn blomst bjørn blomst blomst bjørn blomst bjørn blomst blomst bjørn blyant,1.0,1.0,6,d13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d13,[3 5 5 4 5 5 4 5 3 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,bursdag briller bro pe bror bror bror bror bror bror bror bror bror bror bror bror bygge bygge,1.0,1.0,8,d13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d14,[5 4 3 5 5 4 4 4 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,er tis bong bong bort bjørn bjørn blå bladet blod blomst blyant blyant,1.0,1.0,3,d14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d14,[5 2 3 4 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,første biløy bio bio bjøoi bjøoi bjøl bjøl ky bjøl ky bjøl,1.0,1.0,2,d14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
d15,[5 5 5 4 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bart geun blyant,1.0,1.0,-5,d15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base-verbatim
