speaker_id,score,input_string,PER,WER,translated_string,translated_CER,translated_WER,length_deviation_words,audio_name,audio_path,model_name
a18,[5 5 4 5 4 4 5 4 5 4],blokk blomst blyant bra brå briller bro brød bror brun,0.5068493150684932,1.0,blakk blomst liant brøl brøl,0.5555555555555556,0.9,-5,a18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a19,[5 5 5 5 5 4 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar barn hvert bjørn bra,0.4,0.5,-3,a19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a19,[3 3 3 4 4 2 5 3 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blomst bryant børste bror brød bror,0.4107142857142857,0.6,-4,a19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a20,[4 5 4 3 5 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bar band bert bjørn bra bra,0.36,0.6,-2,a20_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brakker blomst frejant børste bra brøl brøller bror,0.35714285714285715,0.6,-2,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,0.5057471264367817,1.0,artist bær barn barn bjørn blå blå blå,0.3333333333333333,0.5,-2,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,0.5068493150684932,1.0,blomst bli end boiste bra bra brar lerer brød brør,0.34545454545454546,0.8,0,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barn bær bjørn blå brøye to,0.28,0.5,-1,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brokkblomst begynt brost bror,0.5892857142857143,0.9,-6,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barn bart bjørn brå bra breie dro,0.16,0.5,0,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,prakk blomst blyant første dra brød triller brød bror,0.21428571428571427,0.6,-1,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist barle barn barn barn bjørn blå,0.42,0.6,-3,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blakk blakk blakk blør,0.7142857142857143,1.0,-6,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barn bart mjørn blå,0.36,0.5,-3,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,møkk blomst bliende børste bra brød hva gjelder brød brød,0.375,0.6,0,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,er det tisst bær bær bær bær den bra bra breier bro,0.48,1.1,2,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brøk brønst bryant børste bra brød brilder bror bror,0.25,0.7,-1,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artis bær bær barn bær bjørn blær breie bror,0.26,0.7,-1,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a28,[5 3 5 4 3 3 3 4 4 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blakk blomst blyant børste tre bra brun brød brød,0.26785714285714285,0.6,-1,a28_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a29,[5 4 4 5 5 4 4 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær bart bjøll blå,0.46,0.6,-4,a29_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a29,[5 3 3 5 4 3 3 3 4 2],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blå roms diant børste bra blå hvile brød brun,0.35714285714285715,0.7,-1,a29_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a30,[4 5 3 3 3 3 4 4 2 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barn bær bjørn blå,0.38,0.5,-3,a30_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a30,[3 4 4 4 5 3 2 5 5 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,lokk blomst myriant børste bra bra bror bror bror,0.25,0.6,-1,a30_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a31,[4 4 4 5 4 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artist bær bær barn bjørn bror,0.46,0.6,-4,a31_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a31,[2 5 3 5 5 3 5 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,frokk blomst blyant barte bra brå briller bro rød bror,0.08928571428571429,0.3,0,a31_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a32,[3 4 4 4 5 3 5 3 5 2],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,bær bær barn bart bært bjørnen blå bra bløye bru,0.36,0.7,0,a32_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a32,[4 3 5 3 4 4 4 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,bløt blomst blyant børste bror bror bror bror bror,0.25,0.6,-1,a32_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a33,[3 4 5 5 5 3 5 5 5 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,artisj bær bar bær bart bjørn blå blå blei bløy blå,0.24,0.6,1,a33_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a33,[5 3 4 5 3 4 5 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,blokk blomst blomst børste dra brå briller bro hur det bror,0.16071428571428573,0.4,1,a33_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a34,[3 4 3 4 2 4 4 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,0.5057471264367817,1.0,bær bær bær barn pølser bjørn blad blad,0.48,0.6,-2,a34_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
a34,[2 5 5 4 3 3 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,0.5068493150684932,1.0,brøkk blomst blir jevnt beste brød vinjel bror,0.5178571428571429,0.8,-2,a34_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d01,[2 5 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,barn bart bjørn blå blad bleie blokk blomst blyant,0.12280701754385964,0.1,-1,d01_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d01,[5 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste briller bro brød bror brød hun bryter buss by bygge,0.07407407407407407,0.2,1,d01_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d02,[3 5 5 5 5 5 5 5 5 5],artist bart bjørn blå blad bleie blokk blomst blyant børste,0.5057471264367817,1.0,akist bart bjørn blå blad bleie kan betale pause blokk blomst blyant børste,0.3220338983050847,0.4,3,d02_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d02,[5 4 5 5 5 5 4 5 3 5],briller bro brød bror brun bryter buss by bygge dør,0.5068493150684932,1.0,briller bror brun bryter puss by bygges dør,0.21568627450980393,0.4,-2,d02_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d03,[5 5 5 5 4 3 4 4 3 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bart bjørn flo lad pleie blokk blomst blyant,0.07017543859649122,0.3,0,d03_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d03,[5 5 4 3 4 4 3 4 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste briller bror rød bror brun rød bys by bygge,0.16666666666666666,0.4,0,d03_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d04,[5 5 5 5 5 4 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artisk barn bart bjørn blå blad bløie blyant,0.2631578947368421,0.4,-2,d04_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d04,[5 5 5 5 4 5 3 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,briller bror brød bror bryn ryter buss bygge bygge,0.24074074074074073,0.5,-1,d04_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d05,[5 5 3 5 5 5 5 5 5 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bart bjøln blå blad blå blomst blyant,0.17543859649122806,0.3,-1,d05_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d05,[5 5 5 5 5 5 5 3 5 5],børste briller bro brød bror brun buss by bygge dør,0.5068493150684932,1.0,børste briller bror brød bror bryn buss by bygge dør,0.0392156862745098,0.2,0,d05_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d06,[5 4 5 5 4 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,hertist ball bart bjørn blå blå blå blomst,0.38596491228070173,0.6,-2,d06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d06,[5 5 5 5 4 5 5 4 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,brød brød fjord bryter bryter piss bygge,0.46296296296296297,0.7,-3,d06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d07,[5 5 5 5 5 5 5 5 4 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bakk bjørn blå blad blå blomst blyant,0.19298245614035087,0.3,-1,d07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d07,[5 5 4 4 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste briller brød bror brun bryter buss by bygge,0.07407407407407407,0.1,-1,d07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d08,[5 2 4 4 4 4 3 5 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,bjørn nå er det bra,0.7543859649122807,0.9,-5,d08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d08,[2 4 5 5 3 5 3 4 4 5],børste briller brød bror brun bryter buss by bygge dør,0.5068493150684932,1.0,biler,0.9074074074074074,1.0,-9,d08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d09,[2 5 3 2 2 4 4 4 2 5],artist barn bart bjørn blå blad bleie blokk blomst børste,0.5057471264367817,1.0,barn bart bjørn pystadsalasen do bragd bleie,0.543859649122807,0.7,-3,d09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d09,[3 5 4 3 5 5 5 5 5 5],briller bro brød brun bryter buss by bygge dør drikke,0.5068493150684932,1.0,begge dør drikke,0.6981132075471698,0.8,-7,d09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d10,[3 5 5 5 5 3 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bart bjørn blå blad bleie blå blomst ble gjent,0.14035087719298245,0.3,1,d10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d10,[5 5 5 5 4 5 5 5 3 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste briller bror bror bror brun bryter buss en bi bygge,0.12962962962962962,0.4,1,d10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d11,[5 5 4 5 1 3 5 2 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,barn bart bjørn og lad pleie bukk blomst blyant,0.24561403508771928,0.5,-1,d11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d11,[5 5 5 5 3 4 5 4 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,briller bro brød bror brun briter buss bygg,0.2222222222222222,0.4,-2,d11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d12,[5 5 4 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,er trist barn bart bjørn blod blad blod blomst blyant,0.22807017543859648,0.5,0,d12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d12,[4 5 5 5 3 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børsta biller bro brød bror brun bygge,0.3148148148148148,0.5,-3,d12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d13,[5 2 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,barn barte bjørn blå blå bleie plukk blomst blyant,0.21052631578947367,0.4,-1,d13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d13,[3 5 5 4 5 5 4 5 3 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,bursdag briller bror pr bror bror bror bryter bygger,0.37037037037037035,0.8,-1,d13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d14,[5 4 3 5 5 4 4 4 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,bånd bånd bjørn blå blå blomst blyant,0.47368421052631576,0.6,-3,d14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d14,[5 2 3 4 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,første biløy bio bio bioe biø biø fuss by bygge,0.37037037037037035,0.8,0,d14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d15,[5 5 5 4 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn bart bjørn blå blad bleie blokk blomst blyant blyant,0.12280701754385964,0.1,1,d15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d15,[5 5 5 5 4 4 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,børste briller bro brød bror brun bryter buss by bygge,0.0,0.0,0,d15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d16,[5 5 5 5 5 5 5 5 5 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist ball bart bjørn blå blad bleie blokk blomst blyant,0.03508771929824561,0.1,0,d16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d16,[4 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,bøyte briller bro brød bror brød bryter buss by bygge,0.07407407407407407,0.2,0,d16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d17,[4 5 5 5 5 5 4 5 5 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artig barn bart bjørn blå blad bleie blokk blomst blyant,0.03508771929824561,0.1,0,d17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d17,[4 5 4 5 4 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,barte briller bror bror brun bryter buss bygg,0.18518518518518517,0.5,-2,d17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d18,[5 3 5 5 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,0.5057471264367817,1.0,artist barn vert bjørn blomst blyant blomst blomst blyant blyant,0.3333333333333333,0.6,0,d18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
d18,[5 5 5 5 4 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,0.5068493150684932,1.0,bæsjte brann brann brann brann brun bli begge,0.5555555555555556,0.9,-2,d18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,NNL-base
